Orthogroup	DSUP.longest_only	DYAK.longest_only
OG0005013	LOC119563481|XP_037732834.1|DSUP	LOC6536313|XP_002096897.1|DYAK
OG0005014	LOC119555398|XP_037722676.1|DSUP	LOC6533555|XP_002094265.1|DYAK
OG0005015	LOC119553326|XP_037719585.1|DSUP	LOC6534892|XP_002095564.2|DYAK
OG0005016	LOC119554931|XP_037721968.1|DSUP	LOC6539522|XP_002086411.2|DYAK
OG0005017	LOC119553346|XP_037719611.1|DSUP	LOC6532714|XP_039230625.1|DYAK
OG0005018	LOC119552662|XP_037718296.1|DSUP	LOC6532246|XP_002093019.1|DYAK
OG0005019	LOC119554848|XP_037721855.1|DSUP	LOC6535107|XP_002095770.2|DYAK
OG0005020	LOC119550065|XP_037714456.1|DSUP	LOC6528842|XP_002089874.1|DYAK
OG0005021	LOC119546651|XP_037709033.1|DSUP	LOC6528029|XP_002089096.1|DYAK
OG0005022	LOC119554233|XP_037720992.1|DSUP	LOC6532410|XP_002093161.1|DYAK
OG0005023	LOC119550495|XP_037715114.1|DSUP	LOC6528810|XP_002089842.1|DYAK
OG0005024	LOC119555243|XP_037722456.1|DSUP	LOC6532440|XP_002093187.1|DYAK
OG0005025	LOC119554288|XP_037721073.1|DSUP	LOC6532589|XP_002093333.1|DYAK
OG0005026	LOC119554853|XP_037721861.1|DSUP	LOC6533403|XP_002094121.1|DYAK
OG0005027	LOC119553154|XP_037719303.1|DSUP	LOC6532876|XP_015049671.1|DYAK
OG0005028	LOC119560524|XP_037729928.1|DSUP	LOC6536833|XP_002097403.1|DYAK
OG0005029	LOC119552856|XP_037718660.1|DSUP	LOC6534310|XP_002094990.1|DYAK
OG0005030	LOC119555274|XP_037722505.1|DSUP	LOC6532193|XP_002092967.1|DYAK
OG0005031	LOC119553336|XP_037719599.1|DSUP	LOC6533612|XP_039229383.1|DYAK
OG0005032	LOC119553810|XP_037720359.1|DSUP	LOC6539393|XP_002086288.1|DYAK
OG0005033	LOC119552507|XP_037718045.1|DSUP	LOC6533084|XP_039229580.1|DYAK
OG0005034	LOC119554223|XP_037720979.1|DSUP	LOC26534955|XP_015049806.1|DYAK
OG0005035	LOC119552577|XP_037718135.1|DSUP	LOC26535330|XP_039229496.1|DYAK
OG0005036	LOC119552632|XP_037718239.1|DSUP	LOC6533494|XP_002094205.1|DYAK
OG0005037	LOC119555392|XP_037722666.1|DSUP	LOC6532573|XP_015049437.1|DYAK
OG0005038	LOC119553953|XP_037720575.1|DSUP	LOC6532829|XP_002093566.1|DYAK
OG0005039	LOC119547279|XP_037709990.1|DSUP	LOC6526813|XP_002087915.1|DYAK
OG0005040	LOC119552771|XP_037718506.1|DSUP	LOC6534667|XP_002095342.2|DYAK
OG0005041	LOC119555694|XP_037723277.1|DSUP	LOC6539785|XP_002086665.2|DYAK
OG0005042	LOC119555102|XP_037722248.1|DSUP	LOC6533473|XP_002094184.3|DYAK
OG0005043	LOC119551350|XP_037716597.1|DSUP	LOC6530707|XP_002091598.1|DYAK
OG0005044	LOC119551251|XP_037716424.1|DSUP	LOC6530709|XP_002091600.1|DYAK
OG0005045	LOC119550154|XP_037714593.1|DSUP	LOC6530711|XP_002091602.1|DYAK
OG0005046	LOC119550605|XP_037715351.1|DSUP	LOC6531080|XP_002091914.1|DYAK
OG0005047	LOC119554639|XP_037721563.1|DSUP	LOC6533903|XP_002094603.1|DYAK
OG0005048	LOC119554824|XP_037721826.1|DSUP	LOC6533902|XP_002094602.1|DYAK
OG0005049	LOC119552576|XP_037718130.1|DSUP	LOC6534694|XP_039229493.1|DYAK
OG0005050	LOC119550437|XP_037715036.1|DSUP	LOC6530188|XP_002091126.1|DYAK
OG0005051	LOC119555667|XP_037723202.1|DSUP	LOC6534681|XP_002095356.2|DYAK
OG0005052	LOC119553529|XP_037719883.1|DSUP	LOC6539389|XP_002086284.2|DYAK
OG0005053	LOC119546118|XP_037708137.1|DSUP	LOC6527888|XP_002088960.1|DYAK
OG0005054	LOC119554268|XP_037721043.1|DSUP	LOC6534799|XP_039229715.1|DYAK
OG0005055	LOC119558045|XP_037727121.1|DSUP	LOC6525132|XP_002100970.1|DYAK
OG0005056	LOC119550140|XP_037714572.1|DSUP	LOC6531567|XP_039228839.1|DYAK
OG0005057	LOC119553007|XP_037718958.1|DSUP	LOC6533335|XP_015049905.2|DYAK
OG0005058	LOC119553279|XP_037719512.1|DSUP	LOC6533045|XP_039230927.1|DYAK
OG0005059	LOC119549904|XP_037714144.1|DSUP	LOC6532103|XP_039228037.1|DYAK
OG0005060	LOC119549231|XP_037713044.1|DSUP	LOC6532102|XP_002092878.2|DYAK
OG0005061	LOC119548462|XP_037711658.1|DSUP	LOC6527083|XP_002088176.1|DYAK
OG0005062	LOC119550836|XP_037715724.1|DSUP	LOC6531929|XP_015051619.1|DYAK
OG0005063	LOC119561988|XP_037731308.1|DSUP	LOC6539292|XP_002086187.1|DYAK
OG0005064	LOC119554095|XP_037720772.1|DSUP	LOC6539628|XP_002086517.2|DYAK
OG0005065	LOC119549159|XP_037712874.1|DSUP	LOC6528445|XP_002089491.2|DYAK
OG0005066	LOC119551472|XP_037716755.1|DSUP	LOC6531392|XP_002092195.2|DYAK
OG0005067	LOC119551299|XP_037716507.1|DSUP	LOC6531605|XP_002092402.2|DYAK
OG0005068	LOC119554748|XP_037721701.1|DSUP	LOC6534237|XP_002094919.1|DYAK
OG0005069	LOC119549013|XP_037712582.1|DSUP	LOC6528512|XP_002089558.1|DYAK
OG0005070	LOC119549044|XP_037712666.1|DSUP	LOC6531948|XP_002092734.1|DYAK
OG0005071	LOC119552824|XP_037718605.1|DSUP	LOC6533757|XP_002094461.1|DYAK
OG0005072	LOC119558122|XP_037727281.1|DSUP	LOC6523907|XP_002099780.1|DYAK
OG0005073	LOC119551170|XP_037716296.1|DSUP	LOC6531127|XP_002091961.1|DYAK
OG0005074	LOC119553302|XP_037719551.1|DSUP	LOC6533397|XP_015049984.1|DYAK
OG0005075	LOC119550474|XP_037715091.1|DSUP	LOC6530624|XP_002091537.1|DYAK
OG0005076	LOC119551515|XP_037716826.1|DSUP	LOC6529324|XP_002090329.1|DYAK
OG0005078	LOC119553355|XP_037719625.1|DSUP	LOC6532835|XP_002093572.3|DYAK
OG0005079	LOC119549097|XP_037712759.1|DSUP	LOC6532147|XP_002092923.1|DYAK
OG0005080	LOC119552485|XP_037718012.1|DSUP	LOC6533440|XP_002094151.1|DYAK
OG0005081	LOC119549133|XP_037712831.1|DSUP	LOC6528355|XP_002089404.2|DYAK
OG0005082	LOC119555464|XP_037722797.1|DSUP	LOC6534550|XP_002095227.2|DYAK
OG0005083	LOC119558409|XP_037727869.1|DSUP	LOC6527650|XP_002088736.1|DYAK
OG0005084	LOC119555400|XP_037722679.1|DSUP	LOC6534057|XP_039230502.1|DYAK
OG0005085	LOC119553526|XP_037719879.1|DSUP	LOC6533668|XP_002094374.1|DYAK
OG0005086	LOC119549058|XP_037712690.1|DSUP	LOC6528426|XP_002089472.3|DYAK
OG0005087	LOC119552760|XP_037718485.1|DSUP	LOC6533535|XP_039229897.1|DYAK
OG0005088	LOC119550963|XP_037715921.1|DSUP	LOC6529330|XP_039228105.1|DYAK
OG0005089	LOC119550961|XP_037715919.1|DSUP	LOC6529328|XP_002090333.1|DYAK
OG0005090	LOC119549726|XP_037713895.1|DSUP	LOC6530953|XP_002091791.1|DYAK
OG0005091	LOC119549931|XP_037714223.1|DSUP	LOC6530065|XP_039228571.1|DYAK
OG0005092	LOC119555111|XP_037722262.1|DSUP	LOC6533350|XP_002094075.1|DYAK
OG0005093	LOC119553325|XP_037719582.1|DSUP	LOC6534888|XP_015050905.1|DYAK
OG0005094	LOC119552843|XP_037718634.1|DSUP	LOC6532833|XP_039230136.1|DYAK
OG0005095	LOC119549007|XP_037712568.1|DSUP	LOC6532133|XP_002092909.1|DYAK
OG0005096	LOC119545957|XP_037707848.1|DSUP	LOC6526641|XP_002087749.1|DYAK
OG0005097	LOC119551600|XP_037716932.1|DSUP	LOC6530599|XP_015052720.1|DYAK
OG0005098	LOC119550278|XP_037714792.1|DSUP	LOC6532077|XP_002092854.1|DYAK
OG0005099	LOC119551853|XP_037717357.1|DSUP	LOC6532120|XP_015051711.1|DYAK
OG0005100	LOC119551852|XP_037717356.1|DSUP	LOC6532121|XP_002092897.1|DYAK
OG0005101	LOC119560181|XP_037729468.1|DSUP	LOC6535770|XP_002096393.2|DYAK
OG0005102	LOC119549930|XP_037714200.1|DSUP	LOC6530712|XP_015051841.1|DYAK
OG0005103	LOC119550748|XP_037715596.1|DSUP	LOC6531946|XP_002092732.1|DYAK
OG0005104	LOC119547936|XP_037710911.1|DSUP	LOC6527733|XP_002088816.1|DYAK
OG0005105	LOC119554969|XP_037722026.1|DSUP	LOC6534343|XP_002095023.1|DYAK
OG0005106	LOC119552743|XP_037718436.1|DSUP	LOC6533458|XP_039230572.1|DYAK
OG0005107	LOC119554671|XP_037721601.1|DSUP	LOC6532764|XP_002093506.1|DYAK
OG0005108	LOC119551514|XP_037716825.1|DSUP	LOC6530344|XP_002091271.1|DYAK
OG0005109	LOC119556347|XP_037724377.1|DSUP	LOC6525043|XP_002100882.1|DYAK
OG0005110	LOC119555680|XP_037723231.1|DSUP	LOC6534434|XP_002095111.1|DYAK
OG0005111	LOC119553752|XP_037720281.1|DSUP	LOC6533104|XP_015049819.1|DYAK
OG0005112	LOC119552497|XP_037718028.1|DSUP	LOC6532340|XP_002093100.3|DYAK
OG0005113	LOC119553754|XP_037720285.1|DSUP	LOC6533103|XP_002093829.1|DYAK
OG0005114	LOC119554706|XP_037721638.1|DSUP	LOC6532503|XP_002093249.1|DYAK
OG0005115	LOC119547748|XP_037710672.1|DSUP	LOC6527616|XP_039227709.1|DYAK
OG0005116	LOC119552585|XP_037718147.1|DSUP	LOC6534412|XP_002095090.1|DYAK
OG0005117	LOC119556022|XP_037723730.1|DSUP	LOC6523960|XP_002099832.1|DYAK
OG0005118	LOC119546581|XP_037708915.1|DSUP	LOC6527922|XP_002088990.1|DYAK
OG0005119	LOC119551717|XP_037717118.1|DSUP	LOC6530503|XP_039228340.1|DYAK
OG0005120	LOC119553317|XP_037719573.1|DSUP	LOC6532455|XP_015049364.1|DYAK
OG0005121	LOC119555083|XP_037722227.1|DSUP	LOC6534940|XP_002095610.1|DYAK
OG0005122	LOC119554868|XP_037721878.1|DSUP	LOC6533969|XP_002094667.1|DYAK
OG0005123	LOC119554922|XP_037721955.1|DSUP	LOC6534195|XP_002094878.1|DYAK
OG0005124	LOC119552766|XP_037718499.1|DSUP	LOC6534418|XP_015050628.1|DYAK
OG0005125	LOC119555670|XP_037723205.1|DSUP	LOC6534417|XP_002095095.3|DYAK
OG0005126	LOC119553134|XP_037719254.1|DSUP	LOC6532718|XP_002093460.1|DYAK
OG0005127	LOC119553947|XP_037720567.1|DSUP	LOC6532482|XP_002093228.1|DYAK
OG0005128	LOC119550664|XP_037715438.1|DSUP	LOC6530023|XP_002090969.2|DYAK
OG0005129	LOC119553412|XP_037719715.1|DSUP	LOC6534781|XP_002095453.1|DYAK
OG0005130	LOC119554058|XP_037720728.1|DSUP	LOC6534745|XP_002095420.1|DYAK
OG0005131	LOC119552916|XP_037718781.1|DSUP	LOC6533323|XP_002094049.2|DYAK
OG0005132	LOC119552670|XP_037718307.1|DSUP	LOC6533656|XP_002094362.1|DYAK
OG0005133	LOC119553370|XP_037719644.1|DSUP	LOC6532802|XP_002093539.1|DYAK
OG0005134	LOC119554888|XP_037721906.1|DSUP	LOC6533898|XP_015050320.1|DYAK
OG0005135	LOC119552908|XP_037718762.1|DSUP	LOC6532463|XP_002093210.1|DYAK
OG0005136	LOC119553805|XP_037720351.1|DSUP	LOC6532465|XP_002093212.1|DYAK
OG0005137	LOC119550494|XP_037715117.1|DSUP	LOC6538280|XP_002098807.1|DYAK
OG0005138	LOC119554802|XP_037721780.1|DSUP	LOC6533082|XP_002093814.1|DYAK
OG0005139	LOC119555623|XP_037723071.1|DSUP	LOC6533150|XP_002093876.2|DYAK
OG0005140	LOC119548198|XP_037711255.1|DSUP	LOC6527615|XP_002088703.2|DYAK
OG0005141	LOC119549235|XP_037713053.1|DSUP	LOC6531484|XP_039229080.1|DYAK
OG0005142	LOC119554269|XP_037721048.1|DSUP	LOC6532676|XP_002093420.1|DYAK
OG0005143	LOC119555665|XP_037723179.1|DSUP	LOC6532681|XP_039229385.1|DYAK
OG0005144	LOC119553479|XP_037719816.1|DSUP	LOC6532680|XP_002093424.1|DYAK
OG0005145	LOC119554009|XP_037720649.1|DSUP	LOC6532678|XP_002093422.1|DYAK
OG0005146	LOC119552487|XP_037718013.1|DSUP	LOC26536290|XP_039230447.1|DYAK
OG0005147	LOC119552489|XP_037718017.1|DSUP	LOC6534654|XP_002095329.1|DYAK
OG0005148	LOC119553649|XP_037720062.1|DSUP	LOC6532577|XP_015049442.1|DYAK
OG0005149	LOC119549397|XP_037713380.1|DSUP	LOC6531211|XP_002092039.1|DYAK
OG0005150	LOC119552681|XP_037718327.1|DSUP	LOC6539469|XP_002086358.1|DYAK
OG0005151	LOC119554033|XP_037720679.1|DSUP	LOC6532946|XP_002093681.2|DYAK
OG0005152	LOC119554502|XP_037721363.1|DSUP	LOC6532942|XP_002093677.1|DYAK
OG0005153	LOC119554485|XP_037721342.1|DSUP	LOC6532940|XP_002093675.1|DYAK
OG0005154	LOC119552906|XP_037718760.1|DSUP	LOC6532938|XP_002093673.1|DYAK
OG0005155	LOC119554893|XP_037721923.1|DSUP	LOC6532244|XP_002093017.1|DYAK
OG0005156	LOC119560259|XP_037729552.1|DSUP	LOC6535888|XP_002096504.1|DYAK
OG0005157	LOC119552151|XP_037717884.1|DSUP	LOC6531607|XP_002092404.1|DYAK
OG0005158	LOC119554870|XP_037721881.1|DSUP	LOC6533187|XP_002093913.1|DYAK
OG0005159	LOC119553837|XP_037720399.1|DSUP	LOC6534443|XP_002095120.3|DYAK
OG0005160	LOC119554651|XP_037721580.1|DSUP	LOC6534301|XP_002094982.1|DYAK
OG0005161	LOC119552084|XP_037717788.1|DSUP	LOC6531989|XP_002092775.1|DYAK
OG0005162	LOC119558140|XP_037727300.1|DSUP	LOC6525220|XP_002101058.1|DYAK
OG0005163	LOC119554044|XP_037720702.1|DSUP	LOC26534888|XP_039230250.1|DYAK
OG0005164	LOC119552663|XP_037718297.1|DSUP	LOC26534639|XP_015050300.1|DYAK
OG0005165	LOC119549186|XP_037712943.1|DSUP	LOC6528292|XP_002089345.1|DYAK
OG0005166	LOC119560934|XP_037730597.1|DSUP	LOC6535395|XP_002096045.1|DYAK
OG0005167	LOC119560318|XP_037729624.1|DSUP	LOC6535394|XP_002096044.1|DYAK
OG0005168	LOC119553642|XP_037720048.1|DSUP	LOC6534374|XP_002095052.1|DYAK
OG0005169	LOC119554330|XP_037721122.1|DSUP	LOC6532902|XP_002093638.2|DYAK
OG0005170	LOC119553727|XP_037720242.1|DSUP	LOC6532901|XP_002093637.1|DYAK
OG0005171	LOC119555115|XP_037722267.1|DSUP	LOC6532900|XP_002093636.1|DYAK
OG0005172	LOC119550650|XP_037715417.1|DSUP	LOC6530626|XP_002091539.1|DYAK
OG0005173	LOC119551203|XP_037716365.1|DSUP	LOC6528342|XP_002089395.1|DYAK
OG0005174	LOC119551599|XP_037716929.1|DSUP	LOC6531841|XP_015051572.1|DYAK
OG0005175	LOC119549037|XP_037712649.1|DSUP	LOC6531822|XP_015051565.1|DYAK
OG0005176	LOC119551650|XP_037717013.1|DSUP	LOC6531046|XP_002091882.1|DYAK
OG0005177	LOC119558634|XP_037727967.1|DSUP, LOC119550466|XP_037715082.1|DSUP	LOC6531824|XP_015051568.1|DYAK
OG0005178	LOC119554924|XP_037721957.1|DSUP	LOC6532708|XP_002093450.1|DYAK
OG0005179	LOC119555593|XP_037723012.1|DSUP	LOC6532692|XP_002093434.1|DYAK
OG0005180	LOC119555183|XP_037722363.1|DSUP	LOC6532396|XP_002093147.1|DYAK
OG0005181	LOC119555831|XP_037723385.1|DSUP	LOC6524964|XP_002100804.1|DYAK
OG0005182	LOC119549450|XP_037713474.1|DSUP	LOC6528725|XP_015054292.1|DYAK
OG0005183	LOC119552127|XP_037717844.1|DSUP	LOC6528917|XP_002089949.1|DYAK
OG0005184	LOC119549461|XP_037713488.1|DSUP	LOC6528914|XP_039227285.1|DYAK
OG0005185	LOC119550009|XP_037714360.1|DSUP	LOC6528738|XP_002089773.1|DYAK
OG0005186	LOC119551696|XP_037717093.1|DSUP	LOC6529282|XP_002090287.1|DYAK
OG0005187	LOC119551201|XP_037716331.1|DSUP	LOC6528343|XP_002089396.2|DYAK
OG0005188	LOC119550411|XP_037714997.1|DSUP	LOC6531081|XP_002091915.1|DYAK
OG0005189	LOC119556161|XP_037723993.1|DSUP	LOC6525207|XP_015046157.1|DYAK
OG0005190	LOC119553499|XP_037719838.1|DSUP	LOC6533377|XP_002094102.1|DYAK
OG0005191	LOC119545770|XP_037707545.1|DSUP	LOC6537051|XP_002097616.1|DYAK
OG0005192	LOC119549162|XP_037712877.1|DSUP	LOC6531173|XP_039228297.1|DYAK
OG0005193	LOC119552080|XP_037717784.1|DSUP	LOC6528741|XP_015054045.1|DYAK
OG0005194	LOC119550806|XP_037715670.1|DSUP	LOC6530776|XP_002091664.1|DYAK
OG0005195	LOC119549286|XP_037713163.1|DSUP	LOC6528454|XP_002089500.1|DYAK
OG0005196	LOC119555180|XP_037722358.1|DSUP	LOC6534802|XP_002095474.1|DYAK
OG0005197	LOC119551854|XP_037717359.1|DSUP	LOC6531999|XP_002092785.1|DYAK
OG0005198	LOC119554279|XP_037721060.1|DSUP	LOC6533912|XP_002094612.3|DYAK
OG0005199	LOC119550016|XP_037714367.1|DSUP	LOC6531554|XP_002092352.1|DYAK
OG0005200	LOC119549917|XP_037714167.1|DSUP	LOC6531653|XP_002092450.1|DYAK
OG0005201	LOC119551452|XP_037716726.1|DSUP	LOC6532154|XP_002092930.3|DYAK
OG0005202	LOC119550785|XP_037715645.1|DSUP	LOC26535373|XP_015054615.1|DYAK
OG0005203	LOC119550672|XP_037715454.1|DSUP	LOC6530365|XP_039228305.1|DYAK
OG0005204	LOC119546655|XP_037709038.1|DSUP	LOC6527043|XP_002088136.2|DYAK
OG0005205	LOC119547366|XP_037710113.1|DSUP	LOC6526717|XP_002087820.1|DYAK
OG0005206	LOC119550826|XP_037715698.1|DSUP	LOC6531847|XP_002092634.1|DYAK
OG0005207	LOC119552162|XP_037717910.1|DSUP	LOC6528758|XP_002089793.2|DYAK
OG0005208	LOC119550870|XP_037715778.1|DSUP	LOC6528844|XP_039227251.1|DYAK
OG0005209	LOC119545982|XP_037707889.1|DSUP	LOC6529042|XP_002090073.1|DYAK
OG0005210	LOC119545981|XP_037707886.1|DSUP	LOC6528283|XP_015053897.1|DYAK
OG0005211	LOC119553130|XP_037719251.1|DSUP	LOC6535137|XP_039230248.1|DYAK
OG0005212	LOC119549697|XP_037713848.1|DSUP	LOC6531998|XP_002092784.1|DYAK
OG0005213	LOC119557952|XP_037726915.1|DSUP	LOC6524052|XP_002099921.1|DYAK
OG0005214	LOC119548581|XP_037711827.1|DSUP	LOC6527648|XP_002088734.2|DYAK
OG0005215	LOC119547234|XP_037709933.1|DSUP	LOC6526766|XP_002087869.1|DYAK
OG0005216	LOC119545974|XP_037707873.1|DSUP	LOC6529708|XP_002090701.1|DYAK
OG0005217	LOC119548881|XP_037712440.1|DSUP	LOC6529203|XP_039229099.1|DYAK
OG0005218	LOC119547199|XP_037709867.1|DSUP	LOC6527805|XP_015053005.1|DYAK
OG0005219	LOC119550843|XP_037715738.1|DSUP	LOC6528708|XP_002089743.1|DYAK
OG0005220	LOC119553359|XP_037719632.1|DSUP	LOC6532389|XP_002093140.1|DYAK
OG0005221	LOC119548398|XP_037711554.1|DSUP	LOC6527833|XP_002088906.1|DYAK
OG0005222	LOC119546342|XP_037708477.1|DSUP	LOC6529490|XP_039228678.1|DYAK
OG0005223	LOC119546249|XP_037708330.1|DSUP	LOC6527497|XP_002088587.1|DYAK
OG0005224	LOC119548602|XP_037711887.1|DSUP	LOC6527764|XP_039227521.1|DYAK
OG0005225	LOC119547637|XP_037710505.1|DSUP	LOC6526655|XP_002087763.2|DYAK
OG0005226	LOC119545975|XP_037707874.1|DSUP	LOC6527643|XP_015053735.1|DYAK
OG0005227	LOC119547108|XP_037709746.1|DSUP	LOC6528927|XP_002089959.1|DYAK
OG0005228	LOC119548802|XP_037712307.1|DSUP	LOC6528926|XP_015054217.1|DYAK
OG0005229	LOC119546919|XP_037709477.1|DSUP	LOC6526354|XP_039226680.1|DYAK
OG0005230	LOC119546876|XP_037709411.1|DSUP	LOC6527238|XP_002088332.1|DYAK
OG0005231	LOC119546731|XP_037709149.1|DSUP	LOC6526246|XP_002087370.1|DYAK
OG0005232	LOC119546424|XP_037708619.1|DSUP	LOC6526625|XP_039226476.1|DYAK
OG0005233	LOC119546964|XP_037709538.1|DSUP	LOC6528278|XP_002089331.1|DYAK
OG0005234	LOC119547771|XP_037710711.1|DSUP	LOC6529714|XP_002090707.3|DYAK
OG0005235	LOC119546616|XP_037708981.1|DSUP	LOC6529606|XP_002090600.1|DYAK
OG0005236	LOC119547282|XP_037709993.1|DSUP	LOC6526814|XP_002087916.1|DYAK
OG0005237	LOC119547281|XP_037709992.1|DSUP	LOC6526811|XP_002087913.2|DYAK
OG0005238	LOC119547863|XP_037710823.1|DSUP	LOC6526809|XP_002087911.1|DYAK
OG0005239	LOC119548763|XP_037712232.1|DSUP	LOC6526526|XP_002087636.1|DYAK
OG0005240	LOC119548298|XP_037711393.1|DSUP	LOC6528031|XP_002089098.1|DYAK
OG0005241	LOC119546846|XP_037709369.1|DSUP	LOC6526391|XP_002087510.1|DYAK
OG0005242	LOC119547981|XP_037710964.1|DSUP	LOC6527173|XP_039227214.1|DYAK
OG0005243	LOC119546579|XP_037708911.1|DSUP	LOC6526355|XP_039226677.1|DYAK
OG0005244	LOC119561028|XP_037730781.1|DSUP	LOC6536860|XP_015047969.1|DYAK
OG0005245	LOC119559993|XP_037729187.1|DSUP	LOC6536104|XP_002096712.2|DYAK
OG0005246	LOC119546947|XP_037709515.1|DSUP	LOC6526303|XP_002087425.1|DYAK
OG0005247	LOC119549816|XP_037714022.1|DSUP	LOC6531850|XP_002092637.1|DYAK
OG0005248	LOC119558293|XP_037727615.1|DSUP	LOC6537222|XP_002097780.2|DYAK
OG0005249	LOC119563456|XP_037732787.1|DSUP	LOC6535513|XP_002096142.1|DYAK
OG0005250	LOC119548789|XP_037712289.1|DSUP	LOC6529223|XP_039228873.1|DYAK
OG0005251	LOC119546788|XP_037709273.1|DSUP	LOC6528013|XP_002089080.1|DYAK
OG0005252	LOC119548683|XP_037712055.1|DSUP	LOC6529682|XP_039228204.1|DYAK
OG0005253	LOC119546753|XP_037709211.1|DSUP	LOC6529248|XP_039228781.1|DYAK
OG0005254	LOC119546862|XP_037709392.1|DSUP	LOC6529730|XP_002090723.1|DYAK
OG0005255	LOC119548011|XP_037711008.1|DSUP	LOC6529729|XP_002090722.2|DYAK
OG0005256	LOC119548872|XP_037712430.1|DSUP, LOC119562464|XP_037731577.1|DSUP	LOC6529154|XP_002090161.1|DYAK
OG0005257	LOC119548013|XP_037711010.1|DSUP	LOC6527728|XP_002088811.1|DYAK
OG0005258	LOC119547437|XP_037710226.1|DSUP	LOC6527854|XP_002088926.1|DYAK
OG0005259	LOC119546502|XP_037708746.1|DSUP	LOC6528219|XP_002089281.1|DYAK
OG0005260	LOC119546504|XP_037708749.1|DSUP	LOC6528221|XP_002089283.1|DYAK
OG0005261	LOC119547448|XP_037710237.1|DSUP	LOC6527140|XP_002088234.1|DYAK
OG0005262	LOC119547191|XP_037709855.1|DSUP	LOC6528164|XP_002089229.1|DYAK
OG0005263	LOC119548282|XP_037711375.1|DSUP	LOC6529724|XP_002090717.1|DYAK
OG0005264	LOC119563210|XP_037732434.1|DSUP	LOC6535424|XP_002096073.2|DYAK
OG0005265	LOC119546970|XP_037709544.1|DSUP	LOC6529721|XP_015052407.1|DYAK
OG0005266	LOC119546023|XP_037707964.1|DSUP	LOC6528979|XP_002090011.1|DYAK
OG0005267	LOC119546883|XP_037709425.1|DSUP	LOC6526590|XP_002087698.1|DYAK
OG0005268	LOC119547915|XP_037710881.1|DSUP	LOC6526591|XP_002087699.1|DYAK
OG0005269	LOC119546969|XP_037709542.1|DSUP	LOC6526605|XP_002087713.1|DYAK
OG0005270	LOC119547951|XP_037710928.1|DSUP	LOC6527250|XP_002088344.1|DYAK
OG0005271	LOC119545927|XP_037707773.1|DSUP	LOC6529657|XP_015052398.1|DYAK
OG0005272	LOC119548202|XP_037711260.1|DSUP	LOC6529655|XP_002090648.1|DYAK
OG0005273	LOC119547379|XP_037710133.1|DSUP	LOC6527705|XP_002088789.1|DYAK
OG0005274	LOC119547310|XP_037710036.1|DSUP	LOC6527247|XP_002088341.1|DYAK
OG0005275	LOC119548677|XP_037712049.1|DSUP	LOC6527986|XP_002089053.2|DYAK
OG0005276	LOC119547236|XP_037709943.1|DSUP	LOC6526752|XP_015053454.1|DYAK
OG0005277	LOC119547232|XP_037709926.1|DSUP	LOC6526764|XP_002087867.1|DYAK
OG0005278	LOC119550462|XP_037715075.1|DSUP	LOC6530771|XP_002091659.1|DYAK
OG0005279	LOC119562378|XP_037731467.1|DSUP, LOC119562633|XP_037731790.1|DSUP	LOC6528056|XP_002089123.1|DYAK
OG0005280	LOC119547201|XP_037709873.1|DSUP	LOC6526380|XP_002087499.1|DYAK
OG0005281	LOC119546792|XP_037709282.1|DSUP	LOC6526563|XP_039226436.1|DYAK
OG0005282	LOC119560049|XP_037729283.1|DSUP	LOC6537526|XP_002098072.1|DYAK
OG0005283	LOC119552137|XP_037717861.1|DSUP	LOC6538793|XP_002099306.1|DYAK
OG0005284	LOC119548808|XP_037712321.1|DSUP	LOC6529234|XP_015052257.1|DYAK
OG0005285	LOC119547374|XP_037710125.1|DSUP	LOC6529233|XP_002090239.1|DYAK
OG0005286	LOC119546377|XP_037708538.1|DSUP	LOC6526383|XP_002087502.1|DYAK
OG0005287	LOC119546884|XP_037709426.1|DSUP	LOC6526384|XP_002087503.1|DYAK
OG0005288	LOC119548722|XP_037712137.1|DSUP	LOC6526940|XP_002088038.2|DYAK
OG0005289	LOC119558477|XP_037727918.1|DSUP	LOC6539170|XP_002086071.1|DYAK
OG0005290	LOC119560991|XP_037730699.1|DSUP	LOC6537475|XP_002098031.1|DYAK
OG0005291	LOC119548402|XP_037711566.1|DSUP	LOC6527480|XP_002088570.1|DYAK
OG0005292	LOC119548365|XP_037711509.1|DSUP	LOC6527484|XP_015053700.1|DYAK
OG0005293	LOC119547151|XP_037709798.1|DSUP	LOC6529031|XP_002090062.2|DYAK
OG0005294	LOC119547509|XP_037710329.1|DSUP	LOC6527351|XP_002088443.1|DYAK
OG0005295	LOC119548401|XP_037711565.1|DSUP	LOC6527479|XP_039226929.1|DYAK
OG0005296	LOC119561060|XP_037730824.1|DSUP	LOC6537515|XP_002098061.2|DYAK
OG0005297	LOC119547662|XP_037710540.1|DSUP	LOC6528851|XP_002089883.1|DYAK, LOC6527747|XP_015053794.1|DYAK
OG0005298	LOC119547271|XP_037709981.1|DSUP	LOC6527895|XP_002088967.1|DYAK
OG0005299	LOC119545636|XP_037707275.1|DSUP	LOC6538011|XP_002098546.1|DYAK
OG0005300	LOC119557136|XP_037725647.1|DSUP	LOC6525388|XP_002101223.1|DYAK
OG0005301	LOC119546260|XP_037708347.1|DSUP	LOC6527918|XP_002088986.1|DYAK
OG0005302	LOC119549168|XP_037712891.1|DSUP	LOC6530256|XP_002091190.1|DYAK
