Orthogroup	DSUP.longest_only	DKIK.longest_only
OG0005871	LOC119557755|XP_037726579.1|DSUP	LOC108083474|XP_017034752.1|DKIK
OG0005872	LOC119560353|XP_037729684.1|DSUP	LOC108073551|XP_017020724.1|DKIK
OG0005873	LOC119548572|XP_037711821.1|DSUP	LOC108072076|XP_017018570.1|DKIK
OG0005874	LOC119556419|XP_037724559.1|DSUP	LOC108071474|XP_017017721.1|DKIK
OG0005875	LOC119551324|XP_037716547.1|DSUP	LOC108078358|XP_017027664.1|DKIK
OG0005876	LOC119557116|XP_037725623.1|DSUP	LOC108080329|XP_017030518.1|DKIK
OG0005877	LOC119556654|XP_037724921.1|DSUP	LOC108084845|XP_017036711.1|DKIK
OG0005878	LOC119556249|XP_037724218.1|DSUP	LOC108083512|XP_017034811.1|DKIK
OG0005879	LOC119556147|XP_037723972.1|DSUP	LOC108083498|XP_017034792.1|DKIK
OG0005880	LOC119554362|XP_037721156.1|DSUP	LOC108084765|XP_017036572.1|DKIK
OG0005881	LOC119555503|XP_037722849.1|DSUP	LOC108072721|XP_017019469.1|DKIK
OG0005882	LOC119557489|XP_037726188.1|DSUP	LOC108083504|XP_017034801.1|DKIK
OG0005883	LOC119552866|XP_037718683.1|DSUP	LOC108079082|XP_017028795.1|DKIK
OG0005884	LOC119554243|XP_037721006.1|DSUP	LOC108080205|XP_017030350.1|DKIK
OG0005885	LOC119554798|XP_037721775.1|DSUP	LOC108075214|XP_017023042.1|DKIK
OG0005886	LOC119553536|XP_037719894.1|DSUP	LOC108083058|XP_017034178.1|DKIK
OG0005887	LOC119555502|XP_037722847.1|DSUP	LOC108072719|XP_017019465.1|DKIK
OG0005888	LOC119554724|XP_037721666.1|DSUP	LOC108083324|XP_017034556.1|DKIK
OG0005889	LOC119552757|XP_037718477.1|DSUP	LOC108070423|XP_017016365.1|DKIK
OG0005890	LOC119556165|XP_037724012.1|DSUP	LOC108083829|XP_017035289.1|DKIK
OG0005891	LOC119554554|XP_037721448.1|DSUP	LOC108073964|XP_017021290.1|DKIK
OG0005892	LOC119554633|XP_037721558.1|DSUP	LOC108073972|XP_017021304.1|DKIK
OG0005893	LOC119554133|XP_037720836.1|DSUP	LOC108072781|XP_017019550.1|DKIK
OG0005894	LOC119554134|XP_037720837.1|DSUP	LOC108072782|XP_017019552.1|DKIK
OG0005895	LOC119554136|XP_037720838.1|DSUP	LOC108072783|XP_017019553.1|DKIK
OG0005896	LOC119553702|XP_037720190.1|DSUP	LOC108075291|XP_017023173.1|DKIK
OG0005897	LOC119553116|XP_037719223.1|DSUP	LOC108084784|XP_017036600.1|DKIK
OG0005898	LOC119555952|XP_037723590.1|DSUP	LOC108085071|XP_017037030.1|DKIK
OG0005899	LOC119550801|XP_037715663.1|DSUP	LOC108081822|XP_017032552.1|DKIK
OG0005900	LOC119546436|XP_037708633.1|DSUP	LOC108074265|XP_017021725.1|DKIK
OG0005901	LOC119549342|XP_037713255.1|DSUP	LOC108072314|XP_017018877.1|DKIK
OG0005902	LOC119551641|XP_037716999.1|DSUP	LOC108074755|XP_017022420.1|DKIK
OG0005903	LOC119554427|XP_037721252.1|DSUP	LOC108084861|XP_017036735.1|DKIK
OG0005904	LOC119559748|XP_037728743.1|DSUP	LOC108081113|XP_017031603.1|DKIK
OG0005905	LOC119552943|XP_037718831.1|DSUP	LOC108083110|XP_017034261.1|DKIK
OG0005906	LOC119552888|XP_037718723.1|DSUP	LOC108083046|XP_017034164.1|DKIK
OG0005907	LOC119554988|XP_037722053.1|DSUP	LOC108082996|XP_017034107.1|DKIK
OG0005908	LOC119555474|XP_037722810.1|DSUP	LOC108083665|XP_017035026.1|DKIK
OG0005909	LOC119554884|XP_037721900.1|DSUP	LOC108070470|XP_017016440.1|DKIK
OG0005910	LOC119549264|XP_037713100.1|DSUP	LOC108082414|XP_017033252.1|DKIK
OG0005911	LOC119549266|XP_037713104.1|DSUP	LOC108082416|XP_017033255.1|DKIK
OG0005912	LOC119549267|XP_037713105.1|DSUP	LOC108082417|XP_017033256.1|DKIK
OG0005913	LOC119545837|XP_037707723.1|DSUP	LOC108083704|XP_017035090.1|DKIK
OG0005914	LOC119551845|XP_037717346.1|DSUP	LOC108072891|XP_017019703.1|DKIK
OG0005915	LOC119551507|XP_037716815.1|DSUP	LOC108073058|XP_017020014.1|DKIK
OG0005916	LOC119550053|XP_037714437.1|DSUP	LOC108078437|XP_017027807.1|DKIK
OG0005917	LOC119552158|XP_037717901.1|DSUP	LOC108082328|XP_017033147.1|DKIK
OG0005918	LOC119557707|XP_037726515.1|DSUP	LOC108071855|XP_017018261.1|DKIK
OG0005919	LOC119551575|XP_037716903.1|DSUP	LOC108077927|XP_017026956.1|DKIK
OG0005920	LOC119550557|XP_037715270.1|DSUP	LOC108082425|XP_017033280.1|DKIK
OG0005921	LOC119554566|XP_037721464.1|DSUP	LOC108079880|XP_017029886.1|DKIK
OG0005922	LOC119556021|XP_037723729.1|DSUP	LOC108083525|XP_017034846.1|DKIK
OG0005923	LOC119555037|XP_037722112.1|DSUP	LOC108074019|XP_017021375.1|DKIK
OG0005924	LOC119554865|XP_037721875.1|DSUP	LOC108075326|XP_017023220.1|DKIK
OG0005925	LOC119554696|XP_037721627.1|DSUP	LOC108070498|XP_017016482.1|DKIK
OG0005926	LOC119555845|XP_037723401.1|DSUP	LOC108083911|XP_017035396.1|DKIK
OG0005927	LOC119561061|XP_037730825.1|DSUP	LOC108085419|XP_017037479.1|DKIK
OG0005928	LOC119555881|XP_037723465.1|DSUP	LOC108080145|XP_017030267.1|DKIK
OG0005929	LOC119553307|XP_037719561.1|DSUP	LOC108079890|XP_017029904.1|DKIK
OG0005930	LOC119549169|XP_037712896.1|DSUP	LOC108073079|XP_017020034.1|DKIK
OG0005931	LOC119550589|XP_037715321.1|DSUP	LOC108076536|XP_017024938.1|DKIK
OG0005932	LOC119549939|XP_037714249.1|DSUP	LOC108085204|XP_017037210.1|DKIK
OG0005933	LOC119551962|XP_037717589.1|DSUP	LOC108082440|XP_017033299.1|DKIK
OG0005934	LOC119549682|XP_037713819.1|DSUP	LOC108078353|XP_017027656.1|DKIK
OG0005935	LOC119555673|XP_037723221.1|DSUP	LOC108081869|XP_017032597.1|DKIK
OG0005936	LOC119548452|XP_037711643.1|DSUP	LOC108075962|XP_017024100.1|DKIK
OG0005937	LOC119555676|XP_037723224.1|DSUP	LOC108081867|XP_017032596.1|DKIK
OG0005938	LOC119551971|XP_037717608.1|DSUP	LOC108076211|XP_017024439.1|DKIK
OG0005939	LOC119557581|XP_037726311.1|DSUP	LOC108074142|XP_017021531.1|DKIK
OG0005940	LOC119549217|XP_037713009.1|DSUP	LOC108072306|XP_017018864.1|DKIK
OG0005941	LOC119550486|XP_037715103.1|DSUP	LOC108071984|XP_017018446.1|DKIK
OG0005942	LOC119559386|XP_037728371.1|DSUP	LOC108085153|XP_017037168.1|DKIK
OG0005943	LOC119549392|XP_037713370.1|DSUP	LOC108076363|XP_017024651.1|DKIK
OG0005944	LOC119551227|XP_037716392.1|DSUP	LOC108076506|XP_017024895.1|DKIK
OG0005945	LOC119550512|XP_037715146.1|DSUP	LOC108078544|XP_017027947.1|DKIK
OG0005946	LOC119550215|XP_037714702.1|DSUP	LOC108078381|XP_017027706.1|DKIK
OG0005947	LOC119551071|XP_037716122.1|DSUP	LOC108076382|XP_017024693.1|DKIK
OG0005948	LOC119553387|XP_037719672.1|DSUP	LOC108083047|XP_017034165.1|DKIK
OG0005949	LOC119553200|XP_037719380.1|DSUP	LOC108070497|XP_017016481.1|DKIK
OG0005950	LOC119548876|XP_037712435.1|DSUP	LOC108082067|XP_017032839.1|DKIK
OG0005951	LOC119554736|XP_037721685.1|DSUP	LOC108078591|XP_017028000.1|DKIK
OG0005952	LOC119548875|XP_037712433.1|DSUP	LOC108082066|XP_017032837.1|DKIK
OG0005953	LOC119548703|XP_037712095.1|DSUP	LOC108081449|XP_017032127.1|DKIK
OG0005954	LOC119548698|XP_037712090.1|DSUP	LOC108081400|XP_017032049.1|DKIK
OG0005955	LOC119563008|XP_037732125.1|DSUP	LOC108073252|XP_017020298.1|DKIK
OG0005956	LOC119549440|XP_037713461.1|DSUP	LOC108070855|XP_017016974.1|DKIK
OG0005957	LOC119563266|XP_037732513.1|DSUP	LOC108073263|XP_017020310.1|DKIK
OG0005958	LOC119563410|XP_037732706.1|DSUP	LOC108077898|XP_017026926.1|DKIK
OG0005959	LOC119548265|XP_037711337.1|DSUP	LOC108077310|XP_017026087.1|DKIK
OG0005960	LOC119556261|XP_037724235.1|DSUP	LOC108079210|XP_017028967.1|DKIK
OG0005961	LOC119549261|XP_037713098.1|DSUP	LOC108082412|XP_017033249.1|DKIK
OG0005962	LOC119549147|XP_037712854.1|DSUP	LOC108076715|XP_017025166.1|DKIK
OG0005963	LOC119548484|XP_037711685.1|DSUP	LOC108082086|XP_017032870.1|DKIK
OG0005964	LOC119550350|XP_037714899.1|DSUP	LOC108072377|XP_017018966.1|DKIK
OG0005965	LOC119551157|XP_037716279.1|DSUP	LOC108078534|XP_017027935.1|DKIK
OG0005966	LOC119550553|XP_037715265.1|DSUP	LOC108082429|XP_017033288.1|DKIK
OG0005967	LOC119550980|XP_037715943.1|DSUP	LOC108084145|XP_017035684.1|DKIK
OG0005968	LOC119550712|XP_037715518.1|DSUP	LOC108084159|XP_017035710.1|DKIK
OG0005969	LOC119549517|XP_037713557.1|DSUP	LOC108071996|XP_017018460.1|DKIK
OG0005970	LOC119554047|XP_037720713.1|DSUP	LOC108080668|XP_017030993.1|DKIK
OG0005971	LOC119559405|XP_037728401.1|DSUP	LOC108085122|XP_017037111.1|DKIK
OG0005972	LOC119552653|XP_037718278.1|DSUP	LOC108075008|XP_017022742.1|DKIK
OG0005973	LOC119554612|XP_037721533.1|DSUP	LOC108073904|XP_017021188.1|DKIK
OG0005974	LOC119553316|XP_037719570.1|DSUP	LOC108075015|XP_017022753.1|DKIK
OG0005975	LOC119552654|XP_037718284.1|DSUP	LOC108075013|XP_017022749.1|DKIK
OG0005976	LOC119563164|XP_037732353.1|DSUP	LOC108083213|XP_017034412.1|DKIK
OG0005977	LOC119551210|XP_037716372.1|DSUP	LOC108076773|XP_017025266.1|DKIK
OG0005978	LOC119552186|XP_037717962.1|DSUP	LOC108076483|XP_017024861.1|DKIK
OG0005980	LOC119549300|XP_037713187.1|DSUP	LOC108081829|XP_017032559.1|DKIK
OG0005981	LOC119558256|XP_037727514.1|DSUP	LOC108079336|XP_017029128.1|DKIK
OG0005982	LOC119551412|XP_037716679.1|DSUP	LOC108081828|XP_017032557.1|DKIK
OG0005983	LOC119558042|XP_037727119.1|DSUP	LOC108083378|XP_017034614.1|DKIK
OG0005984	LOC119556352|XP_037724384.1|DSUP	LOC108080354|XP_017030547.1|DKIK
OG0005985	LOC119556693|XP_037725017.1|DSUP	LOC108084468|XP_017036170.1|DKIK
OG0005986	LOC119556593|XP_037724829.1|DSUP	LOC108084676|XP_017036494.1|DKIK
OG0005987	LOC119562452|XP_037731567.1|DSUP, LOC119556326|XP_037724342.1|DSUP	LOC108083879|XP_017035358.1|DKIK
OG0005988	LOC119551449|XP_037716720.1|DSUP	LOC108073082|XP_017020039.1|DKIK
OG0005989	LOC119559398|XP_037728388.1|DSUP	LOC108079788|XP_017029739.1|DKIK
OG0005990	LOC119549749|XP_037713919.1|DSUP	LOC108082483|XP_017033386.1|DKIK
OG0005991	LOC119551384|XP_037716634.1|DSUP	LOC108082450|XP_017033310.1|DKIK
OG0005992	LOC119553210|XP_037719395.1|DSUP	LOC108071947|XP_017018401.1|DKIK
OG0005993	LOC119553211|XP_037719396.1|DSUP	LOC108071948|XP_017018402.1|DKIK
OG0005994	LOC119555656|XP_037723165.1|DSUP	LOC108083291|XP_017034511.1|DKIK
OG0005995	LOC119555008|XP_037722079.1|DSUP	LOC108075004|XP_017022738.1|DKIK
OG0005996	LOC119553610|XP_037719996.1|DSUP	LOC108084777|XP_017036586.1|DKIK
OG0005997	LOC119550575|XP_037715294.1|DSUP	LOC108078528|XP_017027926.1|DKIK
OG0005998	LOC119553403|XP_037719703.1|DSUP	LOC108072685|XP_017019412.1|DKIK
OG0005999	LOC119554934|XP_037721972.1|DSUP	LOC108078575|XP_017027987.1|DKIK
OG0006000	LOC119549689|XP_037713833.1|DSUP	LOC108076278|XP_017024515.1|DKIK
OG0006001	LOC119553540|XP_037719905.1|DSUP	LOC108085990|XP_017038281.1|DKIK
OG0006002	LOC119551673|XP_037717053.1|DSUP	LOC108072139|XP_017018667.1|DKIK
OG0006003	LOC119553318|XP_037719575.1|DSUP	LOC108072759|XP_017019521.1|DKIK
OG0006004	LOC119560383|XP_037729729.1|DSUP	LOC108080798|XP_017031179.1|DKIK
OG0006005	LOC119551531|XP_037716845.1|DSUP	LOC108078221|XP_017027402.1|DKIK
OG0006006	LOC119549425|XP_037713435.1|DSUP	LOC108078459|XP_017027840.1|DKIK
OG0006007	LOC119559467|XP_037728505.1|DSUP	LOC108085113|XP_017037081.1|DKIK
OG0006008	LOC119546598|XP_037708953.1|DSUP	LOC108082199|XP_017033016.1|DKIK
OG0006009	LOC119555432|XP_037722729.1|DSUP	LOC108075249|XP_017023096.1|DKIK
OG0006010	LOC119555646|XP_037723122.1|DSUP	LOC108083266|XP_017034464.1|DKIK
OG0006011	LOC119555275|XP_037722506.1|DSUP	LOC108079100|XP_017028817.1|DKIK
OG0006012	LOC119555338|XP_037722601.1|DSUP	LOC108073929|XP_017021218.1|DKIK
OG0006013	LOC119552106|XP_037717819.1|DSUP	LOC108081789|XP_017032495.1|DKIK
OG0006014	LOC119553187|XP_037719362.1|DSUP	LOC108084806|XP_017036654.1|DKIK
OG0006015	LOC119549423|XP_037713430.1|DSUP	LOC108072427|XP_017019034.1|DKIK
OG0006016	LOC119551958|XP_037717580.1|DSUP	LOC108082438|XP_017033296.1|DKIK
OG0006017	LOC119551355|XP_037716603.1|DSUP	LOC108074699|XP_017022329.1|DKIK
OG0006018	LOC119549410|XP_037713400.1|DSUP	LOC108082522|XP_017033439.1|DKIK
OG0006019	LOC119551199|XP_037716329.1|DSUP	LOC108084323|XP_017035974.1|DKIK
OG0006020	LOC119552860|XP_037718673.1|DSUP	LOC108075237|XP_017023082.1|DKIK
OG0006021	LOC119555336|XP_037722599.1|DSUP	LOC108070428|XP_017016380.1|DKIK
OG0006022	LOC119547353|XP_037710095.1|DSUP	LOC108079974|XP_017030026.1|DKIK
OG0006023	LOC119553142|XP_037719282.1|DSUP	LOC108083147|XP_017034321.1|DKIK
OG0006024	LOC119556356|XP_037724392.1|DSUP	LOC108079940|XP_017029973.1|DKIK
OG0006025	LOC119551948|XP_037717566.1|DSUP	LOC108082531|XP_017033455.1|DKIK
OG0006026	LOC119563380|XP_037732659.1|DSUP	LOC108084048|XP_017035554.1|DKIK
OG0006027	LOC119549127|XP_037712821.1|DSUP	LOC108070837|XP_017016948.1|DKIK
OG0006028	LOC119551559|XP_037716883.1|DSUP	LOC108074753|XP_017022417.1|DKIK
OG0006029	LOC119549071|XP_037712706.1|DSUP	LOC108082496|XP_017033406.1|DKIK
OG0006030	LOC119563289|XP_037732544.1|DSUP	LOC108073589|XP_017020771.1|DKIK
OG0006031	LOC119551306|XP_037716529.1|DSUP	LOC108082610|XP_017033578.1|DKIK
OG0006032	LOC119555908|XP_037723527.1|DSUP	LOC108074172|XP_017021593.1|DKIK
OG0006033	LOC119550181|XP_037714646.1|DSUP	LOC108074701|XP_017022330.1|DKIK
OG0006034	LOC119551830|XP_037717330.1|DSUP	LOC108071247|XP_017017421.1|DKIK
OG0006035	LOC119545746|XP_037707496.1|DSUP	LOC108081073|XP_017031543.1|DKIK
OG0006036	LOC119547376|XP_037710128.1|DSUP	LOC108076870|XP_017025388.1|DKIK
OG0006037	LOC119549606|XP_037713705.1|DSUP	LOC108076468|XP_017024843.1|DKIK
OG0006038	LOC119560763|XP_037730312.1|DSUP	LOC108073225|XP_017020251.1|DKIK
OG0006039	LOC119559430|XP_037728456.1|DSUP	LOC108085150|XP_017037162.1|DKIK
OG0006040	LOC119559460|XP_037728494.1|DSUP	LOC108079824|XP_017029809.1|DKIK
OG0006041	LOC119557749|XP_037726563.1|DSUP	LOC108074946|XP_017022668.1|DKIK
OG0006042	LOC119552150|XP_037717876.1|DSUP	LOC108082480|XP_017033378.1|DKIK
OG0006043	LOC119554165|XP_037720882.1|DSUP	LOC108080678|XP_017031000.1|DKIK
OG0006044	LOC119556040|XP_037723756.1|DSUP	LOC108080332|XP_017030521.1|DKIK
OG0006045	LOC119559381|XP_037728365.1|DSUP	LOC108085108|XP_017037075.1|DKIK
OG0006046	LOC119550297|XP_037714819.1|DSUP	LOC108076286|XP_017024531.1|DKIK
OG0006047	LOC119554511|XP_037721381.1|DSUP	LOC108083083|XP_017034216.1|DKIK
OG0006048	LOC119554703|XP_037721635.1|DSUP	LOC108074016|XP_017021372.1|DKIK
OG0006049	LOC119557885|XP_037726815.1|DSUP	LOC108076734|XP_017025206.1|DKIK
OG0006050	LOC119548525|XP_037711748.1|DSUP	LOC108080423|XP_017030645.1|DKIK, LOC108086032|XP_017038339.1|DKIK
OG0006051	LOC119557306|XP_037725944.1|DSUP	LOC108080383|XP_017030593.1|DKIK
OG0006052	LOC119549727|XP_037713896.1|DSUP	LOC108072362|XP_017018943.1|DKIK
OG0006053	LOC119554530|XP_037721408.1|DSUP	LOC108071969|XP_017018434.1|DKIK
OG0006054	LOC119547262|XP_037710008.1|DSUP	LOC108083269|XP_017034480.1|DKIK
OG0006055	LOC119560346|XP_037729670.1|DSUP	LOC108077810|XP_017026817.1|DKIK
OG0006056	LOC119551873|XP_037717395.1|DSUP	LOC108082327|XP_017033146.1|DKIK
OG0006057	LOC119553919|XP_037720530.1|DSUP	LOC108075260|XP_017023112.1|DKIK
OG0006058	LOC119559911|XP_037729016.1|DSUP	LOC108085705|XP_017037909.1|DKIK
OG0006059	LOC119553681|XP_037720158.1|DSUP	LOC108070429|XP_017016381.1|DKIK
OG0006060	LOC119553684|XP_037720162.1|DSUP	LOC108070430|XP_017016384.1|DKIK
OG0006061	LOC119558058|XP_037727136.1|DSUP	LOC108071744|XP_017018056.1|DKIK
OG0006062	LOC119550453|XP_037715062.1|DSUP	LOC108084880|XP_017036764.1|DKIK
OG0006063	LOC119548547|XP_037711769.1|DSUP	LOC108082019|XP_017032773.1|DKIK
OG0006064	LOC119549095|XP_037712753.1|DSUP	LOC108072328|XP_017018897.1|DKIK
OG0006065	LOC119554156|XP_037720872.1|DSUP	LOC108075050|XP_017022817.1|DKIK
OG0006066	LOC119549302|XP_037713189.1|DSUP	LOC108081821|XP_017032549.1|DKIK
OG0006067	LOC119551861|XP_037717367.1|DSUP	LOC108078495|XP_017027867.1|DKIK
OG0006068	LOC119558080|XP_037727189.1|DSUP	LOC108082918|XP_017033995.1|DKIK
OG0006069	LOC119555515|XP_037722863.1|DSUP	LOC108080563|XP_017030857.1|DKIK
OG0006070	LOC119554994|XP_037722061.1|DSUP	LOC108083242|XP_017034437.1|DKIK
OG0006071	LOC119559451|XP_037728485.1|DSUP	LOC108083763|XP_017035175.1|DKIK
OG0006072	LOC119553128|XP_037719249.1|DSUP	LOC108075057|XP_017022827.1|DKIK
OG0006073	LOC119554991|XP_037722057.1|DSUP	LOC108073453|XP_017020574.1|DKIK
OG0006074	LOC119558217|XP_037727455.1|DSUP	LOC108079254|XP_017029032.1|DKIK
OG0006075	LOC119556505|XP_037724694.1|DSUP	LOC108071811|XP_017018201.1|DKIK
OG0006076	LOC119551840|XP_037717338.1|DSUP	LOC108074217|XP_017021650.1|DKIK
OG0006077	LOC119553580|XP_037719956.1|DSUP	LOC108083286|XP_017034505.1|DKIK
OG0006078	LOC119553617|XP_037720011.1|DSUP	LOC108083263|XP_017034461.1|DKIK
OG0006079	LOC119554056|XP_037720725.1|DSUP	LOC108075229|XP_017023064.1|DKIK
OG0006080	LOC119555450|XP_037722753.1|DSUP	LOC108078270|XP_017027512.1|DKIK
OG0006081	LOC119549768|XP_037713953.1|DSUP	LOC108078091|XP_017027172.1|DKIK
OG0006082	LOC119551579|XP_037716909.1|DSUP	LOC108078097|XP_017027180.1|DKIK
OG0006083	LOC119554977|XP_037722034.1|DSUP	LOC108085521|XP_017037640.1|DKIK
OG0006084	LOC119555458|XP_037722787.1|DSUP	LOC108083109|XP_017034259.1|DKIK
OG0006085	LOC119553950|XP_037720572.1|DSUP	LOC108083301|XP_017034528.1|DKIK
OG0006086	LOC119554363|XP_037721159.1|DSUP	LOC108084770|XP_017036577.1|DKIK
OG0006087	LOC119551132|XP_037716246.1|DSUP	LOC108076455|XP_017024821.1|DKIK
OG0006088	LOC119555518|XP_037722871.1|DSUP	LOC108080666|XP_017030987.1|DKIK
OG0006089	LOC119556644|XP_037724904.1|DSUP	LOC108080236|XP_017030381.1|DKIK
OG0006090	LOC119552967|XP_037718902.1|DSUP	LOC108071499|XP_017017749.1|DKIK
OG0006091	LOC119552570|XP_037718122.1|DSUP	LOC108078698|XP_017028140.1|DKIK
OG0006092	LOC119556349|XP_037724380.1|DSUP	LOC108085952|XP_017038228.1|DKIK
OG0006093	LOC119551154|XP_037716276.1|DSUP	LOC108078527|XP_017027925.1|DKIK
OG0006094	LOC119553665|XP_037720104.1|DSUP	LOC108073798|XP_017021059.1|DKIK
OG0006095	LOC119549250|XP_037713084.1|DSUP	LOC108078125|XP_017027237.1|DKIK
OG0006096	LOC119552190|XP_037717968.1|DSUP	LOC108076430|XP_017024773.1|DKIK
OG0006097	LOC119553383|XP_037719663.1|DSUP	LOC108080656|XP_017030969.1|DKIK
OG0006098	LOC119548747|XP_037712192.1|DSUP	LOC108086126|XP_017038465.1|DKIK
OG0006099	LOC119551666|XP_037717046.1|DSUP	LOC108072431|XP_017019041.1|DKIK
OG0006100	LOC119550172|XP_037714634.1|DSUP	LOC108086147|XP_017038498.1|DKIK
OG0006101	LOC119546791|XP_037709281.1|DSUP	LOC108077202|XP_017025938.1|DKIK
OG0006102	LOC119551029|XP_037716017.1|DSUP	LOC108076619|XP_017025035.1|DKIK
OG0006103	LOC119558306|XP_037727636.1|DSUP	LOC108084475|XP_017036184.1|DKIK
OG0006104	LOC119557764|XP_037726588.1|DSUP	LOC108079464|XP_017029295.1|DKIK
OG0006105	LOC119557353|XP_037726017.1|DSUP	LOC108079442|XP_017029265.1|DKIK
OG0006106	LOC119553597|XP_037719979.1|DSUP	LOC108070477|XP_017016450.1|DKIK
OG0006107	LOC119550489|XP_037715105.1|DSUP	LOC108078186|XP_017027341.1|DKIK
OG0006108	LOC119557412|XP_037726089.1|DSUP	LOC108080370|XP_017030580.1|DKIK
OG0006109	LOC119552848|XP_037718646.1|DSUP	LOC108083317|XP_017034546.1|DKIK
OG0006110	LOC119555506|XP_037722853.1|DSUP	LOC108085494|XP_017037603.1|DKIK
OG0006111	LOC119549509|XP_037713549.1|DSUP	LOC108078239|XP_017027435.1|DKIK
OG0006112	LOC119550015|XP_037714366.1|DSUP	LOC108072132|XP_017018657.1|DKIK
OG0006113	LOC119554149|XP_037720865.1|DSUP	LOC108078967|XP_017028622.1|DKIK
OG0006114	LOC119557192|XP_037725773.1|DSUP	LOC108075722|XP_017023751.1|DKIK
OG0006115	LOC119551248|XP_037716419.1|DSUP	LOC108082609|XP_017033577.1|DKIK
OG0006116	LOC119551795|XP_037717270.1|DSUP	LOC108082562|XP_017033501.1|DKIK
OG0006117	LOC119549265|XP_037713101.1|DSUP	LOC108082415|XP_017033254.1|DKIK
OG0006118	LOC119551994|XP_037717642.1|DSUP	LOC108076488|XP_017024866.1|DKIK
OG0006119	LOC119559456|XP_037728487.1|DSUP	LOC108079785|XP_017029724.1|DKIK
OG0006120	LOC119551875|XP_037717397.1|DSUP	LOC108073002|XP_017019943.1|DKIK
OG0006121	LOC119552765|XP_037718498.1|DSUP	LOC108084771|XP_017036578.1|DKIK
OG0006122	LOC119563078|XP_037732235.1|DSUP	LOC108070543|XP_017016557.1|DKIK
OG0006123	LOC119551269|XP_037716457.1|DSUP	LOC108070803|XP_017016893.1|DKIK
OG0006124	LOC119558243|XP_037727498.1|DSUP	LOC108077637|XP_017026539.1|DKIK
OG0006125	LOC119553679|XP_037720153.1|DSUP	LOC108070437|XP_017016400.1|DKIK
OG0006126	LOC119553431|XP_037719743.1|DSUP	LOC108084411|XP_017036099.1|DKIK
OG0006127	LOC119553380|XP_037719661.1|DSUP	LOC108083102|XP_017034249.1|DKIK
OG0006128	LOC119554601|XP_037721517.1|DSUP	LOC108083132|XP_017034298.1|DKIK
OG0006129	LOC119553518|XP_037719869.1|DSUP	LOC108072771|XP_017019535.1|DKIK
OG0006130	LOC119553710|XP_037720218.1|DSUP	LOC108083103|XP_017034250.1|DKIK
OG0006131	LOC119554259|XP_037721029.1|DSUP	LOC108083051|XP_017034168.1|DKIK
OG0006132	LOC119554694|XP_037721623.1|DSUP	LOC108083154|XP_017034327.1|DKIK
OG0006133	LOC119553711|XP_037720219.1|DSUP	LOC108083104|XP_017034251.1|DKIK
OG0006134	LOC119552775|XP_037718512.1|DSUP	LOC108072765|XP_017019529.1|DKIK
OG0006135	LOC119552514|XP_037718059.1|DSUP	LOC108083077|XP_017034205.1|DKIK
OG0006136	LOC119553685|XP_037720166.1|DSUP	LOC108070438|XP_017016402.1|DKIK
OG0006137	LOC119553976|XP_037720611.1|DSUP	LOC108072680|XP_017019408.1|DKIK
OG0006138	LOC119550334|XP_037714879.1|DSUP	LOC108074713|XP_017022343.1|DKIK
OG0006139	LOC119549983|XP_037714314.1|DSUP	LOC108082437|XP_017033295.1|DKIK
OG0006140	LOC119549617|XP_037713717.1|DSUP	LOC108070887|XP_017017020.1|DKIK
OG0006141	LOC119549435|XP_037713456.1|DSUP	LOC108076168|XP_017024384.1|DKIK
OG0006142	LOC119552838|XP_037718627.1|DSUP	LOC108085544|XP_017037669.1|DKIK
OG0006143	LOC119553933|XP_037720550.1|DSUP	LOC108070415|XP_017016356.1|DKIK
OG0006144	LOC119554189|XP_037720913.1|DSUP	LOC108075172|XP_017022971.1|DKIK
OG0006145	LOC119553555|XP_037719924.1|DSUP	LOC108083063|XP_017034186.1|DKIK
OG0006146	LOC119548861|XP_037712416.1|DSUP	LOC108074799|XP_017022473.1|DKIK
OG0006147	LOC119563241|XP_037732474.1|DSUP	LOC108073375|XP_017020438.1|DKIK
OG0006148	LOC119552620|XP_037718213.1|DSUP	LOC108075027|XP_017022770.1|DKIK
OG0006149	LOC119554326|XP_037721119.1|DSUP	LOC108070420|XP_017016363.1|DKIK
OG0006150	LOC119554324|XP_037721117.1|DSUP	LOC108070414|XP_017016355.1|DKIK
OG0006151	LOC119546247|XP_037708327.1|DSUP	LOC108082017|XP_017032770.1|DKIK
OG0006152	LOC119556139|XP_037723966.1|DSUP	LOC108073507|XP_017020669.1|DKIK
OG0006153	LOC119551699|XP_037717095.1|DSUP	LOC108076529|XP_017024930.1|DKIK
OG0006154	LOC119552946|XP_037718851.1|DSUP	LOC108073273|XP_017020319.1|DKIK
OG0006155	LOC119562922|XP_037732000.1|DSUP	LOC108073355|XP_017020407.1|DKIK
OG0006156	LOC119546851|XP_037709380.1|DSUP	LOC108085434|XP_017037515.1|DKIK
OG0006157	LOC119551834|XP_037717332.1|DSUP	LOC108072167|XP_017018704.1|DKIK
OG0006158	LOC119554483|XP_037721337.1|DSUP	LOC108074014|XP_017021369.1|DKIK
OG0006159	LOC119550105|XP_037714513.1|DSUP	LOC108074765|XP_017022432.1|DKIK
OG0006160	LOC119551668|XP_037717049.1|DSUP	LOC108072166|XP_017018703.1|DKIK
OG0006161	LOC119552159|XP_037717902.1|DSUP	LOC108076413|XP_017024743.1|DKIK
