Orthogroup	DSUP.longest_only	AAEG.longest_only
OG0003677	LOC119554880|XP_037721894.1|DSUP	LOC5576040|XP_001662376.1|AAEG
OG0003678	LOC119553165|XP_037719327.1|DSUP	LOC5564253|XP_021712464.1|AAEG, LOC110676109|XP_021698350.1|AAEG
OG0003679	LOC119554780|XP_037721752.1|DSUP	LOC5564308|XP_001648652.1|AAEG
OG0003680	LOC119551541|XP_037716859.1|DSUP	LOC5568838|XP_001658204.2|AAEG
OG0003681	LOC119550981|XP_037715944.1|DSUP	LOC5568875|XP_021698385.1|AAEG
OG0003682	LOC119559840|XP_037728861.1|DSUP	LOC5568874|XP_021698400.1|AAEG
OG0003683	LOC119549336|XP_037713245.1|DSUP	LOC5572106|XP_021698409.1|AAEG
OG0003684	LOC119554595|XP_037721507.1|DSUP	LOC5574160|XP_001655069.1|AAEG
OG0003685	LOC119553918|XP_037720525.1|DSUP	LOC5571938|XP_021698447.1|AAEG
OG0003686	LOC119549683|XP_037713822.1|DSUP	LOC5569619|XP_001652901.1|AAEG
OG0003687	LOC119549398|XP_037713381.1|DSUP	LOC5569616|XP_021698472.1|AAEG
OG0003688	LOC119550946|XP_037715898.1|DSUP	LOC5565346|XP_001649689.1|AAEG
OG0003689	LOC119554466|XP_037721308.1|DSUP	LOC5563919|XP_021698485.1|AAEG
OG0003690	LOC119554264|XP_037721036.1|DSUP	LOC5569604|XP_021698487.1|AAEG
OG0003691	LOC119555460|XP_037722792.1|DSUP	LOC110676131|XP_021698493.1|AAEG, LOC110675143|XP_021695216.1|AAEG
OG0003692	LOC119549059|XP_037712691.1|DSUP	LOC5569591|XP_021698549.1|AAEG
OG0003693	LOC119555272|XP_037722504.1|DSUP	LOC5570788|XP_001653292.1|AAEG
OG0003694	LOC119552683|XP_037718331.1|DSUP	LOC5570794|XP_001653296.1|AAEG
OG0003695	LOC119554376|XP_037721184.1|DSUP	LOC5564902|XP_001649245.2|AAEG
OG0003696	LOC119549175|XP_037712904.1|DSUP	LOC5579150|XP_021698648.1|AAEG
OG0003697	LOC119552093|XP_037717803.1|DSUP	LOC5572295|XP_021698721.1|AAEG
OG0003698	LOC119554902|XP_037721932.1|DSUP	LOC5572284|XP_001653969.1|AAEG
OG0003699	LOC119549328|XP_037713236.1|DSUP	LOC5567317|XP_021698753.1|AAEG
OG0003700	LOC119549971|XP_037714295.1|DSUP	LOC5572272|XP_001653957.2|AAEG
OG0003701	LOC119548355|XP_037711498.1|DSUP	LOC5572269|XP_001653954.1|AAEG
OG0003702	LOC119554522|XP_037721395.1|DSUP	LOC5572266|XP_001653951.1|AAEG
OG0003703	LOC119553312|XP_037719566.1|DSUP	LOC5574042|XP_021698766.1|AAEG
OG0003704	LOC119553296|XP_037719541.1|DSUP	LOC5575360|XP_001661892.2|AAEG
OG0003705	LOC119549185|XP_037712932.1|DSUP	LOC5572191|XP_021698801.1|AAEG
OG0003706	LOC119553751|XP_037720280.1|DSUP	LOC5565819|XP_021698841.1|AAEG
OG0003707	LOC119552496|XP_037718025.1|DSUP	LOC5575064|XP_021698851.1|AAEG
OG0003708	LOC119552806|XP_037718570.1|DSUP	LOC5566015|XP_021698872.1|AAEG
OG0003709	LOC119551737|XP_037717166.1|DSUP	LOC5566018|XP_001650384.2|AAEG
OG0003710	LOC119551061|XP_037716112.1|DSUP	LOC5566025|XP_021698881.1|AAEG
OG0003711	LOC119554896|XP_037721926.1|DSUP	LOC5574346|XP_001661381.1|AAEG
OG0003712	LOC119550534|XP_037715182.1|DSUP	LOC5565753|XP_001650112.2|AAEG
OG0003713	LOC119549529|XP_037713578.1|DSUP	LOC5574343|XP_001661378.2|AAEG
OG0003714	LOC119549527|XP_037713575.1|DSUP	LOC5574341|XP_021698911.1|AAEG
OG0003715	LOC119553777|XP_037720312.1|DSUP	LOC5577796|XP_021698955.1|AAEG
OG0003716	LOC119553669|XP_037720110.1|DSUP	LOC23687946|XP_021698970.1|AAEG
OG0003717	LOC119553350|XP_037719616.1|DSUP	LOC5577272|XP_001656371.1|AAEG
OG0003718	LOC119553194|XP_037719372.1|DSUP	LOC5574567|XP_021699003.1|AAEG
OG0003719	LOC119554464|XP_037721306.1|DSUP	LOC110676244|XP_021699030.1|AAEG
OG0003720	LOC119557201|XP_037725783.1|DSUP	LOC5573291|XP_021699052.1|AAEG
OG0003721	LOC119551502|XP_037716796.1|DSUP	LOC5573292|XP_001654507.1|AAEG
OG0003722	LOC119552729|XP_037718410.1|DSUP	LOC5564044|XP_021699093.1|AAEG
OG0003723	LOC119552513|XP_037718058.1|DSUP	LOC5577458|XP_001663389.1|AAEG
OG0003724	LOC119554553|XP_037721447.1|DSUP	LOC5575702|XP_001662153.1|AAEG
OG0003725	LOC119554890|XP_037721909.1|DSUP	LOC5575495|XP_021699130.1|AAEG
OG0003726	LOC119552876|XP_037718704.1|DSUP	LOC5579263|XP_021699132.1|AAEG
OG0003727	LOC119552905|XP_037718758.1|DSUP	LOC5565706|XP_021699195.1|AAEG
OG0003728	LOC119545707|XP_037707411.1|DSUP	LOC5566098|XP_021699212.1|AAEG
OG0003729	LOC119553557|XP_037719925.1|DSUP	LOC5566099|XP_021699209.1|AAEG
OG0003730	LOC119554707|XP_037721640.1|DSUP	LOC5573007|XP_021699256.1|AAEG
OG0003731	LOC119554486|XP_037721343.1|DSUP	LOC5574538|XP_001655189.2|AAEG
OG0003732	LOC119552984|XP_037718929.1|DSUP	LOC5575610|XP_021699284.1|AAEG
OG0003733	LOC119553425|XP_037719731.1|DSUP	LOC5572983|XP_001654307.2|AAEG
OG0003734	LOC119555181|XP_037722359.1|DSUP	LOC5578843|XP_021699297.1|AAEG
OG0003735	LOC119549485|XP_037713515.1|DSUP	LOC5578853|XP_021699343.1|AAEG
OG0003736	LOC119551101|XP_037716208.1|DSUP	LOC5578854|XP_001664061.1|AAEG
OG0003737	LOC119552152|XP_037717886.1|DSUP	LOC5578877|XP_001664064.2|AAEG
OG0003738	LOC119551128|XP_037716240.1|DSUP	LOC5572868|XP_001660627.2|AAEG
OG0003739	LOC119550169|XP_037714632.1|DSUP	LOC5572863|XP_021699395.1|AAEG
OG0003740	LOC119551684|XP_037717076.1|DSUP	LOC5564603|XP_021699399.1|AAEG
OG0003741	LOC119553408|XP_037719709.1|DSUP	LOC5564600|XP_001648946.1|AAEG
OG0003742	LOC119555529|XP_037722885.1|DSUP	LOC5575203|XP_001661842.1|AAEG
OG0003743	LOC119549012|XP_037712581.1|DSUP	LOC5575925|XP_021699449.1|AAEG
OG0003744	LOC119551686|XP_037717078.1|DSUP	LOC5575924|XP_001655915.2|AAEG
OG0003745	LOC119550022|XP_037714374.1|DSUP	LOC5575920|XP_001655911.1|AAEG
OG0003746	LOC119549010|XP_037712576.1|DSUP	LOC5575915|XP_021699455.1|AAEG
OG0003747	LOC119553590|XP_037719968.1|DSUP	LOC5570352|XP_021699456.1|AAEG
OG0003748	LOC119553620|XP_037720013.1|DSUP	LOC5570351|XP_021699457.1|AAEG
OG0003749	LOC119554016|XP_037720660.1|DSUP	LOC5570349|XP_001653178.1|AAEG
OG0003750	LOC119552664|XP_037718299.1|DSUP	LOC5570348|XP_021699463.1|AAEG
OG0003751	LOC119554480|XP_037721323.1|DSUP	LOC5570347|XP_021699465.1|AAEG
OG0003752	LOC119553121|XP_037719236.1|DSUP	LOC110680767|XP_021712245.1|AAEG, LOC5570328|XP_021699497.1|AAEG
OG0003753	LOC119554210|XP_037720939.1|DSUP	LOC5570324|XP_001653151.2|AAEG
OG0003754	LOC119552913|XP_037718775.1|DSUP	LOC5570322|XP_001653149.2|AAEG
OG0003755	LOC119553643|XP_037720049.1|DSUP	LOC5578490|XP_021699523.1|AAEG
OG0003756	LOC119559612|XP_037728570.1|DSUP	LOC5570727|XP_001659319.2|AAEG
OG0003757	LOC119549313|XP_037713216.1|DSUP	LOC5574455|XP_021699561.1|AAEG
OG0003758	LOC119549151|XP_037712859.1|DSUP	LOC5576991|XP_001663093.2|AAEG
OG0003759	LOC119555591|XP_037723002.1|DSUP	LOC5576979|XP_021699583.1|AAEG
OG0003760	LOC119552198|XP_037717983.1|DSUP	LOC110680436|XP_021711925.1|AAEG, LOC5576976|XP_021699594.1|AAEG
OG0003761	LOC119555044|XP_037722158.1|DSUP	LOC5576975|XP_001663070.2|AAEG
OG0003762	LOC119555045|XP_037722159.1|DSUP	LOC5576974|XP_021699600.1|AAEG
OG0003763	LOC119553967|XP_037720592.1|DSUP	LOC110681304|XP_021712753.1|AAEG, LOC5568335|XP_021699608.1|AAEG
OG0003764	LOC119552881|XP_037718711.1|DSUP	LOC5574473|XP_021699619.1|AAEG
OG0003765	LOC119546456|XP_037708659.1|DSUP	LOC5574474|XP_001655133.2|AAEG
OG0003766	LOC119556309|XP_037724320.1|DSUP	LOC5567477|XP_001657450.1|AAEG
OG0003767	LOC119549321|XP_037713225.1|DSUP	LOC5570866|XP_001659377.1|AAEG
OG0003768	LOC119550734|XP_037715575.1|DSUP	LOC110676375|XP_021699654.1|AAEG
OG0003769	LOC119550441|XP_037715044.1|DSUP	LOC5570876|XP_001659386.1|AAEG
OG0003770	LOC119549357|XP_037713320.1|DSUP	LOC5578270|XP_021699665.1|AAEG
OG0003771	LOC119552643|XP_037718264.1|DSUP	LOC5578261|XP_021699680.1|AAEG
OG0003772	LOC119553251|XP_037719455.1|DSUP	LOC5569280|XP_001652813.2|AAEG
OG0003773	LOC119551925|XP_037717483.1|DSUP	LOC5569281|XP_021699682.1|AAEG
OG0003774	LOC119549612|XP_037713710.1|DSUP	LOC5575621|XP_021699693.1|AAEG
OG0003775	LOC119558278|XP_037727581.1|DSUP	LOC5576380|XP_001662596.2|AAEG
OG0003776	LOC119551250|XP_037716423.1|DSUP	LOC5569572|XP_001658638.2|AAEG
OG0003777	LOC119550657|XP_037715430.1|DSUP	LOC5567697|XP_001651861.1|AAEG
OG0003778	LOC119550789|XP_037715648.1|DSUP	LOC5567695|XP_021699793.1|AAEG
OG0003779	LOC119550457|XP_037715067.1|DSUP	LOC5565718|XP_021699822.1|AAEG
OG0003780	LOC119549918|XP_037714170.1|DSUP	LOC5574832|XP_021699838.1|AAEG
OG0003781	LOC119551961|XP_037717990.1|DSUP	LOC5574828|XP_001661659.2|AAEG
OG0003782	LOC119556984|XP_037725433.1|DSUP	LOC5574827|XP_021699848.1|AAEG
OG0003783	LOC119554194|XP_037720921.1|DSUP	LOC5574637|XP_001661554.1|AAEG
OG0003784	LOC119549251|XP_037713085.1|DSUP	LOC5574642|XP_021699899.1|AAEG
OG0003785	LOC119559614|XP_037728574.1|DSUP	LOC5574646|XP_001661565.1|AAEG
OG0003786	LOC119550062|XP_037714452.1|DSUP	LOC5572038|XP_001660145.2|AAEG
OG0003787	LOC119550063|XP_037714454.1|DSUP	LOC5572039|XP_021699913.1|AAEG
OG0003788	LOC119550749|XP_037715598.1|DSUP	LOC5572041|XP_001660149.2|AAEG
OG0003789	LOC119550541|XP_037715192.1|DSUP	LOC5572048|XP_021699945.1|AAEG, LOC110680878|XP_021712359.1|AAEG
OG0003790	LOC119554909|XP_037721939.1|DSUP	LOC5564189|XP_001648526.1|AAEG
OG0003791	LOC119560363|XP_037729695.1|DSUP	LOC5569986|XP_021700012.1|AAEG
OG0003792	LOC119552200|XP_037717986.1|DSUP	LOC110681220|XP_021712682.1|AAEG, LOC5574372|XP_001661424.1|AAEG
OG0003793	LOC119549315|XP_037713217.1|DSUP	LOC5575905|XP_021700119.1|AAEG
OG0003794	LOC119549452|XP_037713476.1|DSUP	LOC5575899|XP_021700127.1|AAEG
OG0003795	LOC119555306|XP_037722551.1|DSUP	LOC5578895|XP_001664101.2|AAEG
OG0003796	LOC119563101|XP_037732268.1|DSUP	LOC5576279|XP_021700136.1|AAEG
OG0003797	LOC119547953|XP_037710931.1|DSUP	LOC5565480|XP_021700166.1|AAEG
OG0003798	LOC119551898|XP_037717438.1|DSUP	LOC5570378|XP_021700169.1|AAEG
OG0003799	LOC119550392|XP_037714971.1|DSUP	LOC5570383|XP_021700181.1|AAEG
OG0003800	LOC119547183|XP_037709846.1|DSUP	LOC5568035|XP_021700198.1|AAEG
OG0003801	LOC119548423|XP_037711590.1|DSUP	LOC5580248|XP_021700214.1|AAEG
OG0003802	LOC119548805|XP_037712314.1|DSUP	LOC5580249|XP_021700218.1|AAEG
OG0003803	LOC119557378|XP_037726054.1|DSUP	LOC110681064|XP_021712524.1|AAEG, LOC110675168|XP_021695247.1|AAEG
OG0003804	LOC119548605|XP_037711889.1|DSUP	LOC5570937|XP_021700238.1|AAEG
OG0003805	LOC119546464|XP_037708675.1|DSUP	LOC5570930|XP_021700245.1|AAEG
OG0003806	LOC119562751|XP_037731882.1|DSUP	LOC5570932|XP_001659404.1|AAEG
OG0003807	LOC119558504|XP_037727937.1|DSUP	LOC5577719|XP_021700253.1|AAEG
OG0003808	LOC119554648|XP_037721577.1|DSUP	LOC110680907|XP_021712384.1|AAEG, LOC5571158|XP_021700301.1|AAEG
OG0003809	LOC119548109|XP_037711130.1|DSUP	LOC110681459|XP_021712912.1|AAEG, LOC5568632|XP_021700313.1|AAEG, LOC5568637|XP_001652464.1|AAEG
OG0003810	LOC119548986|XP_037712513.1|DSUP	LOC5567649|XP_021700330.1|AAEG
OG0003811	LOC119550324|XP_037714857.1|DSUP	LOC5578151|XP_001663723.2|AAEG
OG0003812	LOC119546128|XP_037708152.1|DSUP	LOC5571946|XP_021700429.1|AAEG
OG0003813	LOC119546259|XP_037708346.1|DSUP	LOC5569380|XP_021700450.1|AAEG
OG0003814	LOC119546784|XP_037709268.1|DSUP	LOC5569498|XP_021700472.1|AAEG
OG0003815	LOC119547783|XP_037710725.1|DSUP	LOC5579340|XP_001647648.2|AAEG
OG0003816	LOC119548284|XP_037711380.1|DSUP	LOC5569510|XP_001658595.1|AAEG
OG0003817	LOC119547518|XP_037710340.1|DSUP	LOC5576950|XP_001663045.1|AAEG
OG0003818	LOC119548072|XP_037711088.1|DSUP	LOC110680414|XP_021711906.1|AAEG, LOC110676540|XP_021700504.1|AAEG
OG0003819	LOC119547266|XP_037709975.1|DSUP	LOC5577422|XP_001656497.1|AAEG
OG0003820	LOC119563482|XP_037732835.1|DSUP	LOC5578366|XP_001656937.1|AAEG
OG0003821	LOC119551590|XP_037716919.1|DSUP	LOC5578355|XP_001656925.1|AAEG
OG0003822	LOC119562352|XP_037731442.1|DSUP	LOC5566424|XP_001650824.1|AAEG
OG0003823	LOC119548854|XP_037712407.1|DSUP	LOC5566438|XP_021700561.1|AAEG
OG0003824	LOC119548576|XP_037711822.1|DSUP	LOC110676558|XP_021700624.1|AAEG
OG0003825	LOC119548099|XP_037711116.1|DSUP	LOC5570915|XP_021700627.1|AAEG
OG0003826	LOC119547148|XP_037709792.1|DSUP	LOC5570911|XP_001653388.1|AAEG
OG0003827	LOC119546176|XP_037708226.1|DSUP	LOC5570902|XP_001653379.1|AAEG
OG0003828	LOC119546478|XP_037708692.1|DSUP	LOC5570900|XP_021700654.1|AAEG
OG0003829	LOC119548546|XP_037711768.1|DSUP	LOC5570899|XP_021700658.1|AAEG
OG0003830	LOC119546899|XP_037709449.1|DSUP	LOC5572922|XP_001654255.1|AAEG
OG0003831	LOC119560432|XP_037729799.1|DSUP	LOC5572925|XP_001654260.2|AAEG
OG0003832	LOC119546300|XP_037708416.1|DSUP	LOC5572928|XP_001654263.2|AAEG
OG0003833	LOC119546141|XP_037708175.1|DSUP	LOC5572931|XP_011493072.1|AAEG
OG0003834	LOC119546446|XP_037708648.1|DSUP	LOC5574737|XP_021700707.1|AAEG
OG0003835	LOC119548225|XP_037711288.1|DSUP	LOC5571425|XP_021700750.1|AAEG
OG0003836	LOC119545930|XP_037707776.1|DSUP	LOC5566327|XP_001650716.1|AAEG
OG0003837	LOC119546584|XP_037708919.1|DSUP	LOC5574285|XP_021700779.1|AAEG, LOC110681472|XP_021712930.1|AAEG
OG0003838	LOC119547866|XP_037710828.1|DSUP	LOC5570424|XP_001659134.1|AAEG
OG0003839	LOC119548612|XP_037711906.1|DSUP	LOC5570432|XP_001659139.1|AAEG
OG0003840	LOC119548979|XP_037712502.1|DSUP	LOC5572643|XP_001654142.1|AAEG
OG0003841	LOC119548089|XP_037711103.1|DSUP	LOC5572652|XP_001654152.1|AAEG
OG0003842	LOC119548613|XP_037711907.1|DSUP	LOC5572664|XP_021700838.1|AAEG
OG0003843	LOC119546513|XP_037708766.1|DSUP	LOC5565770|XP_021700878.1|AAEG
OG0003844	LOC119548611|XP_037711902.1|DSUP	LOC5565771|XP_001650123.1|AAEG
OG0003845	LOC119547462|XP_037710271.1|DSUP	LOC5565769|XP_021695269.1|AAEG
OG0003846	LOC119546901|XP_037709452.1|DSUP	LOC110680286|XP_021711798.1|AAEG, LOC5565758|XP_021700904.1|AAEG
OG0003847	LOC119546525|XP_037708789.1|DSUP	LOC5565762|XP_021700917.1|AAEG
OG0003848	LOC119562891|XP_037731936.1|DSUP	LOC5564298|XP_021700923.1|AAEG
OG0003849	LOC119549281|XP_037713142.1|DSUP	LOC5565399|XP_001649729.1|AAEG
OG0003850	LOC119547066|XP_037709678.1|DSUP	LOC5565389|XP_001649742.3|AAEG
OG0003851	LOC119550695|XP_037715488.1|DSUP	LOC5569185|XP_001652768.1|AAEG
OG0003852	LOC119548765|XP_037712236.1|DSUP	LOC5564491|XP_001648836.1|AAEG
OG0003853	LOC119549154|XP_037712865.1|DSUP	LOC5564509|XP_021701084.1|AAEG
OG0003854	LOC119548314|XP_037711419.1|DSUP	LOC110680469|XP_021711969.1|AAEG, LOC5566992|XP_001651385.1|AAEG
OG0003855	LOC119548313|XP_037711418.1|DSUP	LOC5566966|XP_021701101.1|AAEG
OG0003856	LOC119546149|XP_037708186.1|DSUP	LOC110676661|XP_021701104.1|AAEG
OG0003857	LOC119546417|XP_037708610.1|DSUP	LOC5566516|XP_021701149.1|AAEG
OG0003859	LOC119547031|XP_037709632.1|DSUP	LOC5575679|XP_021701224.1|AAEG
OG0003860	LOC119550687|XP_037715480.1|DSUP	LOC5577025|XP_001656312.1|AAEG
OG0003861	LOC119547782|XP_037710721.1|DSUP	LOC5574497|XP_001655160.1|AAEG
OG0003862	LOC119558514|XP_037727942.1|DSUP	LOC5574499|XP_001655162.2|AAEG
OG0003863	LOC119548440|XP_037711626.1|DSUP	LOC5574500|XP_021701250.1|AAEG
OG0003864	LOC119548399|XP_037711555.1|DSUP	LOC5574502|XP_001655165.1|AAEG
OG0003865	LOC119563277|XP_037732528.1|DSUP	LOC5574507|XP_021701271.1|AAEG
OG0003866	LOC119547344|XP_037710084.1|DSUP	LOC110673980|XP_021701277.1|AAEG
OG0003867	LOC119562532|XP_037731654.1|DSUP	LOC5578951|XP_001664130.1|AAEG
OG0003868	LOC119546844|XP_037709366.1|DSUP	LOC110681235|XP_021712696.1|AAEG, LOC5568820|XP_021701334.1|AAEG
OG0003869	LOC119547203|XP_037709877.1|DSUP	LOC110681451|XP_021712902.1|AAEG, LOC5568827|XP_001658193.1|AAEG
OG0003870	LOC119548622|XP_037711920.1|DSUP	LOC5564986|XP_021701355.1|AAEG
OG0003871	LOC119546524|XP_037708788.1|DSUP	LOC5564996|XP_001649341.1|AAEG
OG0003872	LOC119550940|XP_037715893.1|DSUP	LOC5568984|XP_001658271.2|AAEG
OG0003873	LOC119548535|XP_037711756.1|DSUP	LOC5568982|XP_001658273.1|AAEG
OG0003874	LOC119546531|XP_037708796.1|DSUP	LOC5568981|XP_021701391.1|AAEG
OG0003875	LOC119547132|XP_037709773.1|DSUP	LOC110676724|XP_021701400.1|AAEG
OG0003876	LOC119547848|XP_037710806.1|DSUP	LOC5578796|XP_001657170.1|AAEG
OG0003877	LOC119548262|XP_037711335.1|DSUP	LOC5578760|XP_001657128.2|AAEG
OG0003878	LOC119547030|XP_037709628.1|DSUP	LOC110680375|XP_021711875.1|AAEG, LOC5578759|XP_021701450.1|AAEG
OG0003879	LOC119555554|XP_037722928.1|DSUP	LOC5578755|XP_001657123.1|AAEG
OG0003880	LOC119554662|XP_037721592.1|DSUP	LOC5578162|XP_021701461.1|AAEG
OG0003881	LOC119551244|XP_037716416.1|DSUP	LOC5574041|XP_021701485.1|AAEG
OG0003882	LOC119559148|XP_037728145.1|DSUP	LOC5574609|XP_021701494.1|AAEG
OG0003883	LOC119558274|XP_037727575.1|DSUP	LOC5570959|XP_001659425.2|AAEG
OG0003884	LOC119546325|XP_037708452.1|DSUP	LOC5577114|XP_021701499.1|AAEG
OG0003885	LOC119547706|XP_037710609.1|DSUP	LOC5577113|XP_001663201.1|AAEG
OG0003886	LOC119547704|XP_037710607.1|DSUP	LOC5577220|XP_001656323.1|AAEG
OG0003887	LOC119547717|XP_037710619.1|DSUP	LOC5564147|XP_021701513.1|AAEG
OG0003888	LOC119560693|XP_037730203.1|DSUP	LOC5578320|XP_021701538.1|AAEG
OG0003889	LOC119547688|XP_037710583.1|DSUP	LOC5568234|XP_001657931.2|AAEG
OG0003890	LOC119554676|XP_037721607.1|DSUP	LOC5579391|XP_001647695.2|AAEG
OG0003891	LOC119546443|XP_037708646.1|DSUP	LOC5569335|XP_001658435.2|AAEG
OG0003892	LOC119554563|XP_037721462.1|DSUP	LOC5569337|XP_001658441.1|AAEG
OG0003893	LOC119546100|XP_037708111.1|DSUP	LOC5580262|XP_001656142.2|AAEG
OG0003894	LOC119548420|XP_037711588.1|DSUP	LOC5580255|XP_001656145.1|AAEG
OG0003895	LOC119550440|XP_037715043.1|DSUP	LOC5564478|XP_021701633.1|AAEG
OG0003896	LOC119550856|XP_037715756.1|DSUP	LOC110675203|XP_021695308.1|AAEG, LOC5574678|XP_021701641.1|AAEG
OG0003897	LOC119552045|XP_037717716.1|DSUP	LOC5574676|XP_001661589.1|AAEG
OG0003898	LOC119548686|XP_037712063.1|DSUP	LOC5565516|XP_001649871.1|AAEG
OG0003899	LOC119548529|XP_037711751.1|DSUP	LOC5572627|XP_001660492.2|AAEG
OG0003900	LOC119546508|XP_037708758.1|DSUP	LOC5566914|XP_021701727.1|AAEG
OG0003901	LOC119546418|XP_037708611.1|DSUP	LOC5566913|XP_001651326.2|AAEG
OG0003902	LOC119546486|XP_037708710.1|DSUP	LOC5566912|XP_021701729.1|AAEG
OG0003903	LOC119548829|XP_037712375.1|DSUP, LOC119559717|XP_037728708.1|DSUP	LOC5566910|XP_021701732.1|AAEG
OG0003904	LOC119548828|XP_037712374.1|DSUP	LOC5566942|XP_021701730.1|AAEG
OG0003905	LOC119552001|XP_037717656.1|DSUP	LOC5566941|XP_001651320.2|AAEG
OG0003906	LOC119551593|XP_037716922.1|DSUP	LOC5577215|XP_001663311.2|AAEG
OG0003907	LOC119548394|XP_037711548.1|DSUP	LOC5577205|XP_001663301.2|AAEG
OG0003908	LOC119547805|XP_037710750.1|DSUP	LOC5578247|XP_001663771.2|AAEG
OG0003909	LOC119549538|XP_037713609.1|DSUP	LOC5573102|XP_021701809.1|AAEG
OG0003910	LOC119560951|XP_037730618.1|DSUP	LOC5573103|XP_001654410.1|AAEG
OG0003911	LOC119548410|XP_037711577.1|DSUP	LOC5571554|XP_001659778.1|AAEG
OG0003912	LOC119546943|XP_037709509.1|DSUP	LOC5571558|XP_001659780.1|AAEG
OG0003913	LOC119547614|XP_037710465.1|DSUP	LOC5579488|XP_021701836.1|AAEG
OG0003914	LOC119547210|XP_037709888.1|DSUP	LOC110676828|XP_021701843.1|AAEG, LOC5569389|XP_001658466.1|AAEG
OG0003915	LOC119557876|XP_037726805.1|DSUP	LOC110680818|XP_021712289.1|AAEG, LOC5569390|XP_001658463.1|AAEG
OG0003916	LOC119547109|XP_037709747.1|DSUP	LOC5578582|XP_001663974.1|AAEG
OG0003917	LOC119546700|XP_037709108.1|DSUP	LOC5574513|XP_001661482.2|AAEG
OG0003918	LOC119547537|XP_037710361.1|DSUP	LOC5564615|XP_001648965.1|AAEG
OG0003919	LOC119547846|XP_037710804.1|DSUP	LOC5565707|XP_021701922.1|AAEG
OG0003920	LOC119550943|XP_037715896.1|DSUP	LOC5577107|XP_021701929.1|AAEG
OG0003921	LOC119547180|XP_037709843.1|DSUP	LOC5577565|XP_021701958.1|AAEG
OG0003922	LOC119546075|XP_037708079.1|DSUP	LOC5564612|XP_021701961.1|AAEG
OG0003923	LOC119561361|XP_037730993.1|DSUP	LOC5569850|XP_001658744.1|AAEG
OG0003924	LOC119549332|XP_037713240.1|DSUP	LOC5569853|XP_001658748.2|AAEG
OG0003925	LOC119545952|XP_037707837.1|DSUP	LOC110676861|XP_021701992.1|AAEG
OG0003926	LOC119548837|XP_037712384.1|DSUP	LOC5569863|XP_001658759.1|AAEG
OG0003927	LOC119548762|XP_037712230.1|DSUP	LOC5579066|XP_001664223.1|AAEG
OG0003928	LOC119548273|XP_037711352.1|DSUP	LOC5563851|XP_001648170.1|AAEG
OG0003929	LOC119548874|XP_037712432.1|DSUP	LOC5573389|XP_001654560.1|AAEG
OG0003930	LOC119547799|XP_037710744.1|DSUP	LOC5573392|XP_001654565.1|AAEG
OG0003931	LOC119546795|XP_037709287.1|DSUP	LOC5573396|XP_021702068.1|AAEG
OG0003932	LOC119551841|XP_037717341.1|DSUP	LOC5573081|XP_021702121.1|AAEG
OG0003933	LOC119548177|XP_037711219.1|DSUP	LOC5567715|XP_021702146.1|AAEG
OG0003934	LOC119548793|XP_037712297.1|DSUP	LOC5568869|XP_021702147.1|AAEG
OG0003935	LOC119549893|XP_037714129.1|DSUP	LOC5567315|XP_001651750.1|AAEG
OG0003936	LOC119549894|XP_037714130.1|DSUP	LOC5567314|XP_001651749.1|AAEG
OG0003937	LOC119549589|XP_037713676.1|DSUP	LOC5570833|XP_021702175.1|AAEG
OG0003938	LOC119547385|XP_037710150.1|DSUP	LOC5570830|XP_021702177.1|AAEG
OG0003939	LOC119546034|XP_037707980.1|DSUP	LOC5570829|XP_021702178.1|AAEG
OG0003940	LOC119546746|XP_037709173.1|DSUP	LOC5570827|XP_001653335.1|AAEG
OG0003941	LOC119547362|XP_037710106.1|DSUP	LOC5570828|XP_001653334.1|AAEG
OG0003942	LOC119548281|XP_037711374.1|DSUP	LOC5565708|XP_021702207.1|AAEG
OG0003943	LOC119546798|XP_037709302.1|DSUP	LOC5580320|XP_021702225.1|AAEG
OG0003944	LOC119548369|XP_037711515.1|DSUP	LOC5573510|XP_001654647.1|AAEG
OG0003945	LOC119549818|XP_037714024.1|DSUP	LOC5577630|XP_001656628.1|AAEG
OG0003946	LOC119547304|XP_037710028.1|DSUP	LOC5575174|XP_021702277.1|AAEG
OG0003947	LOC119548155|XP_037711184.1|DSUP	LOC5575166|XP_021702282.1|AAEG
OG0003948	LOC119548865|XP_037712421.1|DSUP	LOC5575152|XP_001655529.2|AAEG
OG0003949	LOC119548862|XP_037712417.1|DSUP	LOC5575149|XP_021702305.1|AAEG
OG0003950	LOC119561810|XP_037731216.1|DSUP	LOC5566375|XP_021702361.1|AAEG
OG0003951	LOC119562480|XP_037731602.1|DSUP	LOC5566382|XP_021702373.1|AAEG
OG0003952	LOC119546778|XP_037709258.1|DSUP	LOC5569445|XP_001658534.2|AAEG
OG0003953	LOC119546044|XP_037707996.1|DSUP	LOC5569441|XP_021702400.1|AAEG
OG0003954	LOC119555096|XP_037722242.1|DSUP	LOC110675215|XP_021695327.1|AAEG
OG0003955	LOC119547818|XP_037710770.1|DSUP	LOC5577298|XP_021695328.1|AAEG, LOC5577305|XP_021697710.1|AAEG
OG0003956	LOC119546220|XP_037708288.1|DSUP	LOC5572437|XP_021702429.1|AAEG
OG0003957	LOC119552828|XP_037718610.1|DSUP	LOC5572444|XP_021702450.1|AAEG
OG0003958	LOC119557490|XP_037726189.1|DSUP	LOC5572452|XP_001660397.2|AAEG
