Orthogroup	DSUP.longest_only	DMAU.longest_only
OG0004537	LOC119557536|XP_037726235.1|DSUP, LOC119556314|XP_037724327.1|DSUP	LOC117147148|XP_033169820.1|DMAU
OG0004538	LOC119549310|XP_037713198.1|DSUP	LOC117136042|XP_033152570.1|DMAU
OG0004539	LOC119563075|XP_037732218.1|DSUP	LOC117145893|XP_033167633.1|DMAU
OG0004540	LOC119556112|XP_037723912.1|DSUP	LOC117148027|XP_033171089.1|DMAU, LOC117146406|XP_033168481.1|DMAU
OG0004541	LOC119550612|XP_037715364.1|DSUP	LOC117136277|XP_033153000.1|DMAU
OG0004542	LOC119558115|XP_037727272.1|DSUP	LOC117148221|XP_033171402.1|DMAU
OG0004543	LOC119556548|XP_037724759.1|DSUP	LOC117146777|XP_033169190.1|DMAU
OG0004544	LOC119556828|XP_037725213.1|DSUP	LOC117148659|XP_033172062.1|DMAU
OG0004545	LOC119559753|XP_037728751.1|DSUP	LOC117143839|XP_033164582.1|DMAU
OG0004546	LOC119549810|XP_037714010.1|DSUP	LOC117136642|XP_033153525.1|DMAU
OG0004547	LOC119558015|XP_037727054.1|DSUP	LOC117146558|XP_033168747.1|DMAU
OG0004548	LOC119557358|XP_037726023.1|DSUP	LOC117148939|XP_033172556.1|DMAU
OG0004549	LOC119558088|XP_037727221.1|DSUP	LOC117148596|XP_033171964.1|DMAU
OG0004550	LOC119557679|XP_037726477.1|DSUP	LOC117148046|XP_033171116.1|DMAU
OG0004551	LOC119549247|XP_037713077.1|DSUP	LOC117135860|XP_033152277.1|DMAU
OG0004552	LOC119558258|XP_037727523.1|DSUP	LOC117146924|XP_033169446.1|DMAU
OG0004553	LOC119555663|XP_037723178.1|DSUP	LOC117139216|XP_033157289.1|DMAU
OG0004554	LOC119556675|XP_037724967.1|DSUP	LOC117147123|XP_033169780.1|DMAU
OG0004555	LOC119557873|XP_037726801.1|DSUP	LOC117148668|XP_033172074.1|DMAU
OG0004556	LOC119556909|XP_037725324.1|DSUP	LOC117148854|XP_033172403.1|DMAU
OG0004557	LOC119556668|XP_037724947.1|DSUP	LOC117147714|XP_033170602.1|DMAU
OG0004558	LOC119557058|XP_037725534.1|DSUP	LOC117147254|XP_033169964.1|DMAU
OG0004559	LOC119561813|XP_037731221.1|DSUP	LOC117145078|XP_033166486.1|DMAU
OG0004560	LOC119559028|XP_037728085.1|DSUP	LOC117139401|XP_033157559.1|DMAU
OG0004561	LOC119547993|XP_037710983.1|DSUP	LOC117142720|XP_033162773.1|DMAU
OG0004562	LOC119556206|XP_037724096.1|DSUP	LOC117145297|XP_033166780.1|DMAU
OG0004563	LOC119563518|XP_037732912.1|DSUP	LOC117143416|XP_033164009.1|DMAU
OG0004564	LOC119560115|XP_037729391.1|DSUP	LOC117144985|XP_033166345.1|DMAU
OG0004565	LOC119560918|XP_037730548.1|DSUP	LOC117143126|XP_033163506.1|DMAU
OG0004566	LOC119556237|XP_037724199.1|DSUP	LOC117148579|XP_033171937.1|DMAU
OG0004567	LOC119556529|XP_037724733.1|DSUP	LOC117147185|XP_033169876.1|DMAU
OG0004568	LOC119557218|XP_037725812.1|DSUP	LOC117146515|XP_033168673.1|DMAU
OG0004569	LOC119559924|XP_037729057.1|DSUP	LOC117142655|XP_033162672.1|DMAU
OG0004570	LOC119549050|XP_037712672.1|DSUP	LOC117138514|XP_033156539.1|DMAU
OG0004571	LOC119556086|XP_037723865.1|DSUP	LOC117148449|XP_033171714.1|DMAU
OG0004572	LOC119548059|XP_037711071.1|DSUP	LOC117142789|XP_033162876.1|DMAU
OG0004573	LOC119548977|XP_037712503.1|DSUP	LOC117142614|XP_033162587.1|DMAU
OG0004574	LOC119556659|XP_037724930.1|DSUP	LOC117148211|XP_033171391.1|DMAU
OG0004575	LOC119556509|XP_037724701.1|DSUP	LOC117147355|XP_033170109.1|DMAU
OG0004576	LOC119560500|XP_037729898.1|DSUP	LOC117143881|XP_033164658.1|DMAU
OG0004577	LOC119559853|XP_037728886.1|DSUP	LOC117142752|XP_033162824.1|DMAU
OG0004578	LOC119556342|XP_037724369.1|DSUP	LOC117146949|XP_033169495.1|DMAU
OG0004579	LOC119545931|XP_037707789.1|DSUP	LOC117151059|XP_033174173.1|DMAU
OG0004580	LOC119559870|XP_037728924.1|DSUP	LOC117144377|XP_033165398.1|DMAU
OG0004581	LOC119546129|XP_037708158.1|DSUP	LOC117143270|XP_033163739.1|DMAU
OG0004582	LOC119563180|XP_037732379.1|DSUP	LOC117145152|XP_033166583.1|DMAU
OG0004583	LOC119558121|XP_037727279.1|DSUP	LOC117148722|XP_033172165.1|DMAU
OG0004584	LOC119550001|XP_037714350.1|DSUP	LOC117137530|XP_033154907.1|DMAU
OG0004585	LOC119546665|XP_037709055.1|DSUP	LOC117143366|XP_033163931.1|DMAU
OG0004586	LOC119556217|XP_037724129.1|DSUP	LOC117146501|XP_033168643.1|DMAU
OG0004587	LOC119549016|XP_037712591.1|DSUP	LOC117145802|XP_033167491.1|DMAU
OG0004588	LOC119563132|XP_037732310.1|DSUP	LOC117145807|XP_033167499.1|DMAU
OG0004589	LOC119556210|XP_037724098.1|DSUP	LOC117148352|XP_033171580.1|DMAU
OG0004590	LOC119545634|XP_037707272.1|DSUP	LOC117145748|XP_033167401.1|DMAU
OG0004591	LOC119545633|XP_037707271.1|DSUP	LOC117143486|XP_033164090.1|DMAU
OG0004592	LOC119558282|XP_037727585.1|DSUP	LOC117146793|XP_033169223.1|DMAU
OG0004593	LOC119557947|XP_037726895.1|DSUP	LOC117148213|XP_033171393.1|DMAU
OG0004594	LOC119557095|XP_037725585.1|DSUP	LOC117146589|XP_033168801.1|DMAU
OG0004595	LOC119557480|XP_037726177.1|DSUP	LOC117147773|XP_033170700.1|DMAU
OG0004596	LOC119557298|XP_037725934.1|DSUP	LOC117147249|XP_033169957.1|DMAU
OG0004597	LOC119556252|XP_037724221.1|DSUP	LOC117148420|XP_033171680.1|DMAU
OG0004598	LOC119552931|XP_037718802.1|DSUP	LOC117141492|XP_033160868.1|DMAU
OG0004599	LOC119547958|XP_037710936.1|DSUP	LOC117135289|XP_033151351.1|DMAU
OG0004600	LOC119555865|XP_037723445.1|DSUP	LOC117148227|XP_033171407.1|DMAU
OG0004601	LOC119556922|XP_037725337.1|DSUP	LOC117146897|XP_033169394.1|DMAU
OG0004602	LOC119556723|XP_037725049.1|DSUP	LOC117147086|XP_033169742.1|DMAU
OG0004603	LOC119546650|XP_037709032.1|DSUP	LOC117150392|XP_033173146.1|DMAU
OG0004604	LOC119558135|XP_037727296.1|DSUP	LOC117147544|XP_033170371.1|DMAU
OG0004605	LOC119555987|XP_037723642.1|DSUP	LOC117146862|XP_033169331.1|DMAU
OG0004606	LOC119561031|XP_037730786.1|DSUP	LOC117142245|XP_033161988.1|DMAU
OG0004607	LOC119556893|XP_037725301.1|DSUP	LOC117148493|XP_033171765.1|DMAU, LOC117147393|XP_033170153.1|DMAU
OG0004608	LOC119558270|XP_037727566.1|DSUP	LOC117148614|XP_033171986.1|DMAU
OG0004609	LOC119556663|XP_037724939.1|DSUP	LOC117147363|XP_033170118.1|DMAU
OG0004610	LOC119557805|XP_037726731.1|DSUP	LOC117143347|XP_033163905.1|DMAU
OG0004611	LOC119551742|XP_037717174.1|DSUP	LOC117144301|XP_033165298.1|DMAU
OG0004612	LOC119556519|XP_037724724.1|DSUP	LOC117144706|XP_033165936.1|DMAU
OG0004613	LOC119546144|XP_037708183.1|DSUP	LOC117143275|XP_033163745.1|DMAU
OG0004614	LOC119558201|XP_037727421.1|DSUP	LOC117148069|XP_033171157.1|DMAU
OG0004615	LOC119556514|XP_037724711.1|DSUP	LOC117148708|XP_033172145.1|DMAU
OG0004616	LOC119556131|XP_037723948.1|DSUP	LOC117146956|XP_033169509.1|DMAU
OG0004617	LOC119547079|XP_037709699.1|DSUP	LOC117143218|XP_033163661.1|DMAU
OG0004618	LOC119560795|XP_037730359.1|DSUP	LOC117142448|XP_033162308.1|DMAU
OG0004619	LOC119560351|XP_037729682.1|DSUP	LOC117144083|XP_033164989.1|DMAU
OG0004620	LOC119559742|XP_037728728.1|DSUP	LOC117142392|XP_033162229.1|DMAU
OG0004621	LOC119562984|XP_037732089.1|DSUP	LOC117145938|XP_033167707.1|DMAU
OG0004622	LOC119557389|XP_037726065.1|DSUP	LOC117144586|XP_033165751.1|DMAU
OG0004623	LOC119552758|XP_037718483.1|DSUP	LOC117145624|XP_033167233.1|DMAU
OG0004624	LOC119560070|XP_037729305.1|DSUP	LOC117145027|XP_033166419.1|DMAU
OG0004625	LOC119557823|XP_037726694.1|DSUP	LOC117147042|XP_033169665.1|DMAU
OG0004626	LOC119555861|XP_037723430.1|DSUP	LOC117147269|XP_033169985.1|DMAU
OG0004627	LOC119555684|XP_037723235.1|DSUP	LOC117141960|XP_033161631.1|DMAU
OG0004628	LOC119557568|XP_037726288.1|DSUP	LOC117148782|XP_033172278.1|DMAU
OG0004629	LOC119559859|XP_037728892.1|DSUP	LOC117142575|XP_033162533.1|DMAU
OG0004630	LOC119563533|XP_037732933.1|DSUP	LOC117143214|XP_033163653.1|DMAU
OG0004632	LOC119548912|XP_037712485.1|DSUP	LOC117142883|XP_033163047.1|DMAU
OG0004633	LOC119553357|XP_037719631.1|DSUP	LOC117145620|XP_033167229.1|DMAU
OG0004634	LOC119551340|XP_037716577.1|DSUP	LOC117145374|XP_033166889.1|DMAU
OG0004635	LOC119556402|XP_037724506.1|DSUP	LOC117148112|XP_033171221.1|DMAU
OG0004636	LOC119558183|XP_037727377.1|DSUP	LOC117148214|XP_033171394.1|DMAU
OG0004637	LOC119557671|XP_037726462.1|DSUP	LOC117147844|XP_033170798.1|DMAU
OG0004638	LOC119556793|XP_037725158.1|DSUP	LOC117148026|XP_033171087.1|DMAU
OG0004639	LOC119550487|XP_037715107.1|DSUP	LOC117143445|XP_033164044.1|DMAU
OG0004640	LOC119563407|XP_037732702.1|DSUP	LOC117144683|XP_033165896.1|DMAU
OG0004641	LOC119558367|XP_037727806.1|DSUP	LOC117146772|XP_033169184.1|DMAU
OG0004642	LOC119557673|XP_037726469.1|DSUP	LOC117141022|XP_033160186.1|DMAU
OG0004643	LOC119563319|XP_037732582.1|DSUP	LOC117144958|XP_033166305.1|DMAU
OG0004644	LOC119557330|XP_037725979.1|DSUP	LOC117146654|XP_033168880.1|DMAU
OG0004645	LOC119546181|XP_037708233.1|DSUP	LOC117150324|XP_033173053.1|DMAU
OG0004646	LOC119558128|XP_037727292.1|DSUP	LOC117142322|XP_033162124.1|DMAU
OG0004647	LOC119558318|XP_037727658.1|DSUP	LOC117147199|XP_033169899.1|DMAU
OG0004648	LOC119556035|XP_037723751.1|DSUP	LOC117148802|XP_033172308.1|DMAU
OG0004649	LOC119556432|XP_037724588.1|DSUP	LOC117148276|XP_033171480.1|DMAU
OG0004650	LOC119546978|XP_037709555.1|DSUP	LOC117150594|XP_033173443.1|DMAU
OG0004651	LOC119553635|XP_037720041.1|DSUP	LOC117145066|XP_033166471.1|DMAU
OG0004652	LOC119546589|XP_037708934.1|DSUP	LOC117142369|XP_033162186.1|DMAU
OG0004653	LOC119553980|XP_037720615.1|DSUP	LOC117142078|XP_033161850.1|DMAU
OG0004654	LOC119546724|XP_037709142.1|DSUP	LOC117150328|XP_033173063.1|DMAU
OG0004655	LOC119562893|XP_037731938.1|DSUP	LOC117143899|XP_033164696.1|DMAU
OG0004656	LOC119556600|XP_037724840.1|DSUP	LOC117147187|XP_033169880.1|DMAU
OG0004657	LOC119560882|XP_037730487.1|DSUP	LOC117145443|XP_033166992.1|DMAU
OG0004658	LOC119549531|XP_037713584.1|DSUP	LOC117145929|XP_033167693.1|DMAU
OG0004659	LOC119549656|XP_037713774.1|DSUP	LOC117145536|XP_033167122.1|DMAU
OG0004660	LOC119559751|XP_037728749.1|DSUP	LOC117143837|XP_033164579.1|DMAU
OG0004661	LOC119562903|XP_037731957.1|DSUP	LOC117145556|XP_033167149.1|DMAU
OG0004662	LOC119555192|XP_037722380.1|DSUP	LOC117143710|XP_033164400.1|DMAU
OG0004663	LOC119557647|XP_037726426.1|DSUP	LOC117146656|XP_033168882.1|DMAU
OG0004664	LOC119556199|XP_037724079.1|DSUP	LOC117146657|XP_033168885.1|DMAU
OG0004665	LOC119556846|XP_037725245.1|DSUP	LOC117148927|XP_033172540.1|DMAU
OG0004666	LOC119560798|XP_037730358.1|DSUP	LOC117142478|XP_033162386.1|DMAU
OG0004667	LOC119560801|XP_037730363.1|DSUP	LOC117146058|XP_033167889.1|DMAU
OG0004668	LOC119555954|XP_037723592.1|DSUP	LOC117148060|XP_033171142.1|DMAU
OG0004669	LOC119545934|XP_037707800.1|DSUP	LOC117140812|XP_033159810.1|DMAU
OG0004670	LOC119548841|XP_037712392.1|DSUP	LOC117143295|XP_033163782.1|DMAU
OG0004671	LOC119560694|XP_037730204.1|DSUP	LOC117145471|XP_033167036.1|DMAU
OG0004672	LOC119562919|XP_037731996.1|DSUP	LOC117142716|XP_033162767.1|DMAU
OG0004673	LOC119547027|XP_037709629.1|DSUP	LOC117142298|XP_033162076.1|DMAU
OG0004674	LOC119560892|XP_037730526.1|DSUP	LOC117145155|XP_033166588.1|DMAU
OG0004675	LOC119545777|XP_037707570.1|DSUP	LOC117142689|XP_033162737.1|DMAU
OG0004676	LOC119560365|XP_037729698.1|DSUP	LOC117142956|XP_033163172.1|DMAU
OG0004677	LOC119558647|XP_037727974.1|DSUP	LOC117145949|XP_033167721.1|DMAU
OG0004678	LOC119558627|XP_037727963.1|DSUP	LOC117142971|XP_033163209.1|DMAU
OG0004679	LOC119560375|XP_037729710.1|DSUP	LOC117144407|XP_033165436.1|DMAU
OG0004680	LOC119547458|XP_037710259.1|DSUP	LOC117144182|XP_033165117.1|DMAU
OG0004681	LOC119560025|XP_037729245.1|DSUP	LOC117143523|XP_033164137.1|DMAU
OG0004682	LOC119547428|XP_037710215.1|DSUP	LOC117139349|XP_033157492.1|DMAU
OG0004683	LOC119558427|XP_037727909.1|DSUP	LOC117143442|XP_033164041.1|DMAU
OG0004684	LOC119560961|XP_037730640.1|DSUP	LOC117145009|XP_033166393.1|DMAU
OG0004685	LOC119547568|XP_037710400.1|DSUP	LOC117143029|XP_033163306.1|DMAU
OG0004686	LOC119545824|XP_037707650.1|DSUP	LOC117143395|XP_033163975.1|DMAU
OG0004687	LOC119563182|XP_037732381.1|DSUP	LOC117144117|XP_033165027.1|DMAU
OG0004688	LOC119560016|XP_037729233.1|DSUP	LOC117144606|XP_033165789.1|DMAU
OG0004689	LOC119545809|XP_037707620.1|DSUP	LOC117145825|XP_033167516.1|DMAU
OG0004690	LOC119559760|XP_037728759.1|DSUP	LOC117145721|XP_033167357.1|DMAU
OG0004691	LOC119546826|XP_037709349.1|DSUP	LOC117142402|XP_033162240.1|DMAU
OG0004692	LOC119563170|XP_037732364.1|DSUP	LOC117142597|XP_033162564.1|DMAU
OG0004693	LOC119563169|XP_037732362.1|DSUP	LOC117144050|XP_033164912.1|DMAU
OG0004694	LOC119561018|XP_037730773.1|DSUP	LOC117143971|XP_033164797.1|DMAU
OG0004695	LOC119545978|XP_037707887.1|DSUP	LOC117143059|XP_033163402.1|DMAU
OG0004696	LOC119551823|XP_037717317.1|DSUP	LOC117144983|XP_033166343.1|DMAU
OG0004697	LOC119557566|XP_037726278.1|DSUP	LOC117147727|XP_033170618.1|DMAU
OG0004698	LOC119557478|XP_037726174.1|DSUP	LOC117147596|XP_033170436.1|DMAU
OG0004699	LOC119563126|XP_037732302.1|DSUP	LOC117144814|XP_033166081.1|DMAU
OG0004700	LOC119560333|XP_037729651.1|DSUP	LOC117143842|XP_033164587.1|DMAU
OG0004701	LOC119560615|XP_037730080.1|DSUP	LOC117142964|XP_033163184.1|DMAU
OG0004702	LOC119545751|XP_037707513.1|DSUP	LOC117142813|XP_033162918.1|DMAU
OG0004703	LOC119563406|XP_037732700.1|DSUP	LOC117145071|XP_033166477.1|DMAU
OG0004704	LOC119549605|XP_037713700.1|DSUP	LOC117145453|XP_033167013.1|DMAU
OG0004705	LOC119560815|XP_037730387.1|DSUP	LOC117143041|XP_033163375.1|DMAU
OG0004706	LOC119552557|XP_037718104.1|DSUP	LOC117139174|XP_033157227.1|DMAU
OG0004707	LOC119546445|XP_037708647.1|DSUP	LOC117137238|XP_033154494.1|DMAU
OG0004708	LOC119560522|XP_037729925.1|DSUP	LOC117142569|XP_033162525.1|DMAU
OG0004709	LOC119560710|XP_037730246.1|DSUP	LOC117144660|XP_033165852.1|DMAU
OG0004710	LOC119549294|XP_037713184.1|DSUP	LOC117146084|XP_033167924.1|DMAU
OG0004711	LOC119551936|XP_037717528.1|DSUP	LOC117144973|XP_033166329.1|DMAU
OG0004712	LOC119559863|XP_037728898.1|DSUP	LOC117142905|XP_033163078.1|DMAU
OG0004713	LOC119563442|XP_037732765.1|DSUP	LOC117142811|XP_033162911.1|DMAU
OG0004714	LOC119562870|XP_037731911.1|DSUP	LOC117142948|XP_033163158.1|DMAU
OG0004715	LOC119548182|XP_037711225.1|DSUP	LOC117140708|XP_033159667.1|DMAU
OG0004716	LOC119548449|XP_037711644.1|DSUP	LOC117143682|XP_033164357.1|DMAU
OG0004717	LOC119557636|XP_037726398.1|DSUP	LOC117148592|XP_033171961.1|DMAU
OG0004718	LOC119547202|XP_037709874.1|DSUP	LOC117151061|XP_033174182.1|DMAU
OG0004719	LOC119548263|XP_037711339.1|DSUP	LOC117142854|XP_033162985.1|DMAU
OG0004720	LOC119549221|XP_037713032.1|DSUP	LOC117146120|XP_033168008.1|DMAU
OG0004721	LOC119563173|XP_037732368.1|DSUP	LOC117145528|XP_033167112.1|DMAU
OG0004722	LOC119563068|XP_037732211.1|DSUP	LOC117145381|XP_033166905.1|DMAU
OG0004723	LOC119556324|XP_037724340.1|DSUP	LOC117148503|XP_033171796.1|DMAU
OG0004724	LOC119560870|XP_037730470.1|DSUP	LOC117144910|XP_033166236.1|DMAU
OG0004725	LOC119545728|XP_037707475.1|DSUP	LOC117142416|XP_033162260.1|DMAU
OG0004726	LOC119557542|XP_037726247.1|DSUP	LOC117142514|XP_033162443.1|DMAU
OG0004727	LOC119558965|XP_037728072.1|DSUP	LOC117144720|XP_033165949.1|DMAU
OG0004728	LOC119560663|XP_037730160.1|DSUP	LOC117144029|XP_033164880.1|DMAU
OG0004729	LOC119558024|XP_037727079.1|DSUP	LOC117146759|XP_033169146.1|DMAU
OG0004730	LOC119546656|XP_037709039.1|DSUP	LOC117138867|XP_033156864.1|DMAU
OG0004731	LOC119560240|XP_037729531.1|DSUP	LOC117143299|XP_033163795.1|DMAU
OG0004732	LOC119559843|XP_037728868.1|DSUP	LOC117144580|XP_033165746.1|DMAU
OG0004733	LOC119559822|XP_037728844.1|DSUP	LOC117143306|XP_033163806.1|DMAU
OG0004734	LOC119559883|XP_037728948.1|DSUP	LOC117144264|XP_033165255.1|DMAU
OG0004735	LOC119545828|XP_037707654.1|DSUP	LOC117142622|XP_033162599.1|DMAU
OG0004736	LOC119545711|XP_037707438.1|DSUP	LOC117144530|XP_033165645.1|DMAU
OG0004737	LOC119560792|XP_037730349.1|DSUP	LOC117145511|XP_033167091.1|DMAU
OG0004738	LOC119560006|XP_037729208.1|DSUP	LOC117144079|XP_033164984.1|DMAU
OG0004739	LOC119561787|XP_037731197.1|DSUP	LOC117145075|XP_033166483.1|DMAU
OG0004740	LOC119551923|XP_037717485.1|DSUP	LOC117145450|XP_033167009.1|DMAU
OG0004741	LOC119561086|XP_037730885.1|DSUP	LOC117145981|XP_033167779.1|DMAU
OG0004742	LOC119552740|XP_037718478.1|DSUP	LOC117146327|XP_033168296.1|DMAU
OG0004743	LOC119560552|XP_037729992.1|DSUP	LOC117143103|XP_033163475.1|DMAU
OG0004744	LOC119546578|XP_037708908.1|DSUP	LOC117141563|XP_033160965.1|DMAU
OG0004745	LOC119559811|XP_037728824.1|DSUP	LOC117142800|XP_033162898.1|DMAU
OG0004746	LOC119553449|XP_037719781.1|DSUP	LOC117145933|XP_033167699.1|DMAU
OG0004747	LOC119553464|XP_037719798.1|DSUP	LOC117145935|XP_033167702.1|DMAU
OG0004748	LOC119548583|XP_037711834.1|DSUP	LOC117145931|XP_033167695.1|DMAU
OG0004749	LOC119551204|XP_037716369.1|DSUP	LOC117145876|XP_033167591.1|DMAU
OG0004750	LOC119560355|XP_037729687.1|DSUP	LOC117144087|XP_033164992.1|DMAU
OG0004751	LOC119555657|XP_037723169.1|DSUP	LOC117143456|XP_033164058.1|DMAU
OG0004752	LOC119559814|XP_037728833.1|DSUP	LOC117143891|XP_033164684.1|DMAU
OG0004753	LOC119563497|XP_037732865.1|DSUP	LOC117142315|XP_033162112.1|DMAU
OG0004754	LOC119551392|XP_037716650.1|DSUP	LOC117144650|XP_033165840.1|DMAU
OG0004755	LOC119547839|XP_037710800.1|DSUP	LOC117142645|XP_033162642.1|DMAU
OG0004756	LOC119547822|XP_037710776.1|DSUP	LOC117142642|XP_033162639.1|DMAU
OG0004757	LOC119563361|XP_037732640.1|DSUP	LOC117145425|XP_033166962.1|DMAU
OG0004758	LOC119560206|XP_037729497.1|DSUP	LOC117142232|XP_033161974.1|DMAU
OG0004759	LOC119560979|XP_037730681.1|DSUP	LOC117142864|XP_033163017.1|DMAU
OG0004760	LOC119559798|XP_037728809.1|DSUP	LOC117143340|XP_033163894.1|DMAU
OG0004761	LOC119563335|XP_037732608.1|DSUP, LOC119559283|XP_037728284.1|DSUP	LOC117144224|XP_033165174.1|DMAU
OG0004762	LOC119547119|XP_037709757.1|DSUP	LOC117135332|XP_033151424.1|DMAU
OG0004763	LOC119560967|XP_037730658.1|DSUP	LOC117143355|XP_033163919.1|DMAU
OG0004764	LOC119560827|XP_037730401.1|DSUP	LOC117144619|XP_033165805.1|DMAU
OG0004765	LOC119548818|XP_037712345.1|DSUP	LOC117145454|XP_033167014.1|DMAU
OG0004766	LOC119563267|XP_037732514.1|DSUP	LOC117142281|XP_033162054.1|DMAU
OG0004767	LOC119559758|XP_037728757.1|DSUP	LOC117143044|XP_033163378.1|DMAU
OG0004768	LOC119560833|XP_037730408.1|DSUP	LOC117143043|XP_033163377.1|DMAU
OG0004769	LOC119547826|XP_037710777.1|DSUP	LOC117135701|XP_033152006.1|DMAU
OG0004770	LOC119553282|XP_037719524.1|DSUP	LOC117144005|XP_033164851.1|DMAU
OG0004771	LOC119545754|XP_037707524.1|DSUP	LOC117142545|XP_033162486.1|DMAU
OG0004772	LOC119560262|XP_037729554.1|DSUP	LOC117144119|XP_033165030.1|DMAU
OG0004773	LOC119559554|XP_037728520.1|DSUP	LOC117144052|XP_033164914.1|DMAU
OG0004774	LOC119559570|XP_037728522.1|DSUP	LOC117144053|XP_033164916.1|DMAU
OG0004775	LOC119561025|XP_037730778.1|DSUP	LOC117142336|XP_033162142.1|DMAU
OG0004776	LOC119552143|XP_037717867.1|DSUP	LOC117138681|XP_033156827.1|DMAU
OG0004777	LOC119560778|XP_037730331.1|DSUP	LOC117141386|XP_033160692.1|DMAU
OG0004778	LOC119548491|XP_037711694.1|DSUP	LOC117140321|XP_033159064.1|DMAU
OG0004779	LOC119559738|XP_037728725.1|DSUP	LOC117142588|XP_033162551.1|DMAU
OG0004780	LOC119546988|XP_037709571.1|DSUP	LOC117135325|XP_033151414.1|DMAU
OG0004781	LOC119560003|XP_037729205.1|DSUP	LOC117145306|XP_033166790.1|DMAU
OG0004782	LOC119549188|XP_037712948.1|DSUP	LOC117146118|XP_033168002.1|DMAU
OG0004783	LOC119557886|XP_037726816.1|DSUP	LOC117146798|XP_033169229.1|DMAU
OG0004784	LOC119560364|XP_037729697.1|DSUP	LOC117144136|XP_033165053.1|DMAU
OG0004785	LOC119560468|XP_037729855.1|DSUP	LOC117145219|XP_033166681.1|DMAU
OG0004786	LOC119560113|XP_037729390.1|DSUP	LOC117144819|XP_033166092.1|DMAU
OG0004787	LOC119560942|XP_037730608.1|DSUP	LOC117144207|XP_033165147.1|DMAU
OG0004788	LOC119560913|XP_037730542.1|DSUP	LOC117145032|XP_033166426.1|DMAU
OG0004789	LOC119560738|XP_037730280.1|DSUP	LOC117145033|XP_033166428.1|DMAU
OG0004790	LOC119553583|XP_037719963.1|DSUP	LOC117143317|XP_033163852.1|DMAU
OG0004791	LOC119554145|XP_037720853.1|DSUP	LOC117143153|XP_033163543.1|DMAU
OG0004792	LOC119560873|XP_037730475.1|DSUP	LOC117146110|XP_033167986.1|DMAU
OG0004793	LOC119545661|XP_037707315.1|DSUP	LOC117145746|XP_033167399.1|DMAU
OG0004794	LOC119559850|XP_037728883.1|DSUP	LOC117142743|XP_033162805.1|DMAU
OG0004795	LOC119546728|XP_037709150.1|DSUP	LOC117142433|XP_033162285.1|DMAU
OG0004796	LOC119559987|XP_037729174.1|DSUP	LOC117143287|XP_033163759.1|DMAU
OG0004797	LOC119560031|XP_037729256.1|DSUP	LOC117143908|XP_033164708.1|DMAU
OG0004798	LOC119555817|XP_037723366.1|DSUP	LOC117145734|XP_033167385.1|DMAU
OG0004799	LOC119560469|XP_037729856.1|DSUP	LOC117143562|XP_033164197.1|DMAU
OG0004800	LOC119560783|XP_037730337.1|DSUP	LOC117145035|XP_033166431.1|DMAU
OG0004801	LOC119547257|XP_037709968.1|DSUP	LOC117145901|XP_033167643.1|DMAU
OG0004802	LOC119559772|XP_037728780.1|DSUP	LOC117144677|XP_033165891.1|DMAU
OG0004803	LOC119563538|XP_037732952.1|DSUP	LOC117144574|XP_033165718.1|DMAU
OG0004804	LOC119560834|XP_037730413.1|DSUP	LOC117143045|XP_033163379.1|DMAU
OG0004805	LOC119545713|XP_037707443.1|DSUP	LOC117143085|XP_033163451.1|DMAU
OG0004806	LOC119556209|XP_037724097.1|DSUP	LOC117146773|XP_033169185.1|DMAU
OG0004807	LOC119563253|XP_037732495.1|DSUP	LOC117145994|XP_033167799.1|DMAU
OG0004808	LOC119560463|XP_037729851.1|DSUP	LOC117143221|XP_033163660.1|DMAU
OG0004809	LOC119563354|XP_037732632.1|DSUP	LOC117143580|XP_033164219.1|DMAU
OG0004810	LOC119552796|XP_037718560.1|DSUP	LOC117145273|XP_033166751.1|DMAU
OG0004811	LOC119552858|XP_037718666.1|DSUP	LOC117139206|XP_033157268.1|DMAU
OG0004812	LOC119562904|XP_037731972.1|DSUP	LOC117145766|XP_033167432.1|DMAU
OG0004813	LOC119562892|XP_037731937.1|DSUP	LOC117143898|XP_033164694.1|DMAU
OG0004814	LOC119559888|XP_037728954.1|DSUP	LOC117142696|XP_033162744.1|DMAU
OG0004815	LOC119555962|XP_037723609.1|DSUP	LOC117148544|XP_033171868.1|DMAU
OG0004816	LOC119558102|XP_037727243.1|DSUP	LOC117146565|XP_033168755.1|DMAU
OG0004817	LOC119558101|XP_037727242.1|DSUP	LOC117146564|XP_033168754.1|DMAU
OG0004818	LOC119560498|XP_037729897.1|DSUP	LOC117143879|XP_033164656.1|DMAU
OG0004819	LOC119554275|XP_037721058.1|DSUP	LOC117142266|XP_033162023.1|DMAU
OG0004820	LOC119560591|XP_037730044.1|DSUP	LOC117143975|XP_033164803.1|DMAU
OG0004821	LOC119545721|XP_037707468.1|DSUP	LOC117142539|XP_033162478.1|DMAU
OG0004822	LOC119549314|XP_037713220.1|DSUP	LOC117145971|XP_033167765.1|DMAU
OG0004823	LOC119560528|XP_037729935.1|DSUP	LOC117142746|XP_033162808.1|DMAU
OG0004824	LOC119560529|XP_037729945.1|DSUP	LOC117142747|XP_033162816.1|DMAU
OG0004825	LOC119562574|XP_037731750.1|DSUP	LOC117146330|XP_033168313.1|DMAU
OG0004826	LOC119561039|XP_037730795.1|DSUP	LOC117143857|XP_033164612.1|DMAU
