Orthogroup	DSUP.longest_only	DNOV.longest_only
OG0004779	LOC119559738|XP_037728725.1|DSUP	LOC115764796|XP_030563900.1|DNOV
OG0004780	LOC119546988|XP_037709571.1|DSUP	LOC115765933|XP_030565539.1|DNOV
OG0004781	LOC119560003|XP_037729205.1|DSUP	LOC115764865|XP_030564002.1|DNOV
OG0004782	LOC119549188|XP_037712948.1|DSUP	LOC115764725|XP_030563793.1|DNOV
OG0004783	LOC119557886|XP_037726816.1|DSUP	LOC115767265|XP_030567350.1|DNOV
OG0004784	LOC119560364|XP_037729697.1|DSUP	LOC115764091|XP_030562804.1|DNOV
OG0004785	LOC119560468|XP_037729855.1|DSUP	LOC115764111|XP_030562831.1|DNOV
OG0004786	LOC119560113|XP_037729390.1|DSUP	LOC115764112|XP_030562834.1|DNOV
OG0004787	LOC119560942|XP_037730608.1|DSUP	LOC115764193|XP_030562940.1|DNOV
OG0004788	LOC119560913|XP_037730542.1|DSUP	LOC115764157|XP_030562894.1|DNOV
OG0004789	LOC119560738|XP_037730280.1|DSUP	LOC115764194|XP_030562941.1|DNOV
OG0004790	LOC119553583|XP_037719963.1|DSUP	LOC115771643|XP_030573305.1|DNOV
OG0004791	LOC119554145|XP_037720853.1|DSUP	LOC115772014|XP_030573804.1|DNOV
OG0004792	LOC119560873|XP_037730475.1|DSUP	LOC115768639|XP_030569170.1|DNOV
OG0004793	LOC119545661|XP_037707315.1|DSUP	LOC115761681|XP_030559397.1|DNOV
OG0004794	LOC119559850|XP_037728883.1|DSUP	LOC115766087|XP_030565757.1|DNOV
OG0004795	LOC119546728|XP_037709150.1|DSUP	LOC115761247|XP_030558807.1|DNOV
OG0004796	LOC119559987|XP_037729174.1|DSUP	LOC115759461|XP_030556255.1|DNOV
OG0004797	LOC119560031|XP_037729256.1|DSUP	LOC115757726|XP_030553951.1|DNOV
OG0004798	LOC119555817|XP_037723366.1|DSUP	LOC115763973|XP_030562636.1|DNOV
OG0004799	LOC119560469|XP_037729856.1|DSUP	LOC115771799|XP_030573528.1|DNOV
OG0004800	LOC119560783|XP_037730337.1|DSUP	LOC115764641|XP_030563672.1|DNOV
OG0004801	LOC119547257|XP_037709968.1|DSUP	LOC115766162|XP_030565864.1|DNOV
OG0004802	LOC119559772|XP_037728780.1|DSUP	LOC115771933|XP_030573693.1|DNOV
OG0004803	LOC119563538|XP_037732952.1|DSUP	LOC115771832|XP_030573572.1|DNOV
OG0004804	LOC119560834|XP_037730413.1|DSUP	LOC115766047|XP_030565684.1|DNOV
OG0004805	LOC119545713|XP_037707443.1|DSUP	LOC115761948|XP_030559844.1|DNOV
OG0004806	LOC119556209|XP_037724097.1|DSUP	LOC115768137|XP_030568491.1|DNOV
OG0004808	LOC119560463|XP_037729851.1|DSUP	LOC115761224|XP_030558774.1|DNOV
OG0004809	LOC119563354|XP_037732632.1|DSUP	LOC115757698|XP_030553902.1|DNOV
OG0004810	LOC119552796|XP_037718560.1|DSUP	LOC115757696|XP_030553900.1|DNOV
OG0004811	LOC119552858|XP_037718666.1|DSUP	LOC115770218|XP_030571275.1|DNOV
OG0004812	LOC119562904|XP_037731972.1|DSUP	LOC115761990|XP_030559907.1|DNOV
OG0004813	LOC119562892|XP_037731937.1|DSUP	LOC115771622|XP_030573262.1|DNOV
OG0004814	LOC119559888|XP_037728954.1|DSUP	LOC115757663|XP_030553840.1|DNOV
OG0004815	LOC119555962|XP_037723609.1|DSUP	LOC115768753|XP_030569300.1|DNOV
OG0004816	LOC119558102|XP_037727243.1|DSUP	LOC115764242|XP_030563019.1|DNOV
OG0004817	LOC119558101|XP_037727242.1|DSUP	LOC115764259|XP_030563038.1|DNOV
OG0004818	LOC119560498|XP_037729897.1|DSUP	LOC115759504|XP_030556305.1|DNOV
OG0004819	LOC119554275|XP_037721058.1|DSUP	LOC115764649|XP_030563687.1|DNOV
OG0004820	LOC119560591|XP_037730044.1|DSUP	LOC115761226|XP_030558775.1|DNOV
OG0004821	LOC119545721|XP_037707468.1|DSUP	LOC115761217|XP_030558767.1|DNOV
OG0004822	LOC119549314|XP_037713220.1|DSUP	LOC115771776|XP_030573490.1|DNOV
OG0004823	LOC119560528|XP_037729935.1|DSUP	LOC115764162|XP_030562899.1|DNOV
OG0004824	LOC119560529|XP_037729945.1|DSUP	LOC115764163|XP_030562908.1|DNOV
OG0004825	LOC119562574|XP_037731750.1|DSUP	LOC115766801|XP_030566686.1|DNOV
OG0004826	LOC119561039|XP_037730795.1|DSUP	LOC115764738|XP_030563813.1|DNOV
OG0004827	LOC119560444|XP_037729818.1|DSUP	LOC115764068|XP_030562776.1|DNOV
OG0004828	LOC119555463|XP_037722800.1|DSUP	LOC115764797|XP_030563902.1|DNOV
OG0004829	LOC119560684|XP_037730190.1|DSUP	LOC115764093|XP_030562806.1|DNOV
OG0004830	LOC119561051|XP_037730811.1|DSUP	LOC115771702|XP_030573382.1|DNOV
OG0004831	LOC119552882|XP_037718713.1|DSUP	LOC115762655|XP_030560822.1|DNOV
OG0004832	LOC119560860|XP_037730456.1|DSUP	LOC115764699|XP_030563757.1|DNOV
OG0004833	LOC119560701|XP_037730216.1|DSUP	LOC115766216|XP_030565928.1|DNOV
OG0004834	LOC119551220|XP_037716388.1|DSUP	LOC115764672|XP_030563719.1|DNOV
OG0004835	LOC119563357|XP_037732634.1|DSUP	LOC115771848|XP_030573590.1|DNOV
OG0004836	LOC119549451|XP_037713478.1|DSUP	LOC115771728|XP_030573412.1|DNOV
OG0004837	LOC119554789|XP_037721764.1|DSUP	LOC115770305|XP_030571400.1|DNOV
OG0004838	LOC119551640|XP_037717002.1|DSUP	LOC115765077|XP_030564313.1|DNOV
OG0004839	LOC119563077|XP_037732227.1|DSUP	LOC115765035|XP_030564259.1|DNOV
OG0004840	LOC119553067|XP_037719124.1|DSUP	LOC115770599|XP_030571796.1|DNOV
OG0004841	LOC119548371|XP_037711517.1|DSUP	LOC115758349|XP_030554790.1|DNOV
OG0004842	LOC119563404|XP_037732698.1|DSUP	LOC115764884|XP_030564025.1|DNOV
OG0004843	LOC119545781|XP_037707578.1|DSUP	LOC115761275|XP_030558851.1|DNOV
OG0004844	LOC119559341|XP_037728317.1|DSUP, LOC119548206|XP_037711268.1|DSUP	LOC115763651|XP_030562178.1|DNOV
OG0004845	LOC119559806|XP_037728817.1|DSUP	LOC115763652|XP_030562179.1|DNOV
OG0004846	LOC119546072|XP_037708075.1|DSUP	LOC115759729|XP_030556609.1|DNOV
OG0004847	LOC119546070|XP_037708069.1|DSUP	LOC115759726|XP_030556605.1|DNOV
OG0004848	LOC119553563|XP_037719940.1|DSUP	LOC115769792|XP_030570620.1|DNOV
OG0004849	LOC119545991|XP_037707908.1|DSUP	LOC115760264|XP_030557389.1|DNOV
OG0004850	LOC119561072|XP_037730850.1|DSUP	LOC115765698|XP_030565214.1|DNOV
OG0004851	LOC119560163|XP_037729449.1|DSUP	LOC115765606|XP_030565117.1|DNOV
OG0004852	LOC119560030|XP_037729253.1|DSUP	LOC115765611|XP_030565121.1|DNOV
OG0004853	LOC119551303|XP_037716526.1|DSUP	LOC115760665|XP_030557992.1|DNOV
OG0004854	LOC119555330|XP_037722589.1|DSUP	LOC115771128|XP_030572554.1|DNOV
OG0004855	LOC119553132|XP_037719253.1|DSUP	LOC115770337|XP_030571438.1|DNOV
OG0004856	LOC119555368|XP_037722634.1|DSUP	LOC115766717|XP_030566517.1|DNOV
OG0004857	LOC119553770|XP_037720304.1|DSUP	LOC115769409|XP_030570071.1|DNOV
OG0004858	LOC119553632|XP_037720031.1|DSUP	LOC115770391|XP_030571503.1|DNOV
OG0004859	LOC119554425|XP_037721246.1|DSUP	LOC115770495|XP_030571650.1|DNOV
OG0004860	LOC119554579|XP_037721487.1|DSUP	LOC115771097|XP_030572516.1|DNOV
OG0004861	LOC119554106|XP_037720784.1|DSUP	LOC115769578|XP_030570305.1|DNOV
OG0004862	LOC119555611|XP_037723037.1|DSUP	LOC115769756|XP_030570561.1|DNOV
OG0004863	LOC119552891|XP_037718732.1|DSUP	LOC115769518|XP_030570219.1|DNOV
OG0004864	LOC119554251|XP_037721017.1|DSUP	LOC115769527|XP_030570230.1|DNOV
OG0004865	LOC119562981|XP_037732087.1|DSUP	LOC115765053|XP_030564287.1|DNOV
OG0004866	LOC119553756|XP_037720288.1|DSUP	LOC115769368|XP_030570011.1|DNOV
OG0004867	LOC119551979|XP_037717622.1|DSUP	LOC115762260|XP_030560276.1|DNOV
OG0004868	LOC119559432|XP_037728459.1|DSUP	LOC115762285|XP_030560309.1|DNOV
OG0004869	LOC119551631|XP_037716983.1|DSUP	LOC115757974|XP_030554356.1|DNOV
OG0004870	LOC119551415|XP_037716683.1|DSUP	LOC115770229|XP_030571332.1|DNOV
OG0004871	LOC119550933|XP_037715885.1|DSUP	LOC115764703|XP_030563764.1|DNOV
OG0004872	LOC119551457|XP_037716733.1|DSUP	LOC115760989|XP_030558457.1|DNOV
OG0004873	LOC119546539|XP_037708809.1|DSUP	LOC115759850|XP_030556806.1|DNOV
OG0004874	LOC119557152|XP_037725674.1|DSUP	LOC115764788|XP_030563889.1|DNOV
OG0004875	LOC119557830|XP_037726717.1|DSUP	LOC115765111|XP_030564359.1|DNOV
OG0004876	LOC119558352|XP_037727779.1|DSUP	LOC115769155|XP_030569709.1|DNOV
OG0004877	LOC119554874|XP_037721887.1|DSUP	LOC115766988|XP_030566948.1|DNOV
OG0004878	LOC119551561|XP_037716887.1|DSUP	LOC115761358|XP_030558969.1|DNOV
OG0004879	LOC119551902|XP_037717444.1|DSUP	LOC115759583|XP_030556414.1|DNOV
OG0004880	LOC119553969|XP_037720601.1|DSUP	LOC115770190|XP_030571213.1|DNOV
OG0004881	LOC119553218|XP_037719404.1|DSUP	LOC115769890|XP_030570765.1|DNOV
OG0004882	LOC119554460|XP_037721299.1|DSUP	LOC115769475|XP_030570153.1|DNOV
OG0004883	LOC119552483|XP_037718010.1|DSUP	LOC115770063|XP_030571020.1|DNOV
OG0004884	LOC119552054|XP_037717730.1|DSUP	LOC115760515|XP_030557740.1|DNOV
OG0004885	LOC119551291|XP_037716497.1|DSUP	LOC115762475|XP_030560554.1|DNOV
OG0004886	LOC119550862|XP_037715767.1|DSUP	LOC115760891|XP_030558316.1|DNOV
OG0004887	LOC119551837|XP_037717335.1|DSUP	LOC115761036|XP_030558509.1|DNOV
OG0004888	LOC119552077|XP_037717780.1|DSUP	LOC115762820|XP_030561044.1|DNOV
OG0004889	LOC119550414|XP_037715003.1|DSUP	LOC115765458|XP_030564905.1|DNOV
OG0004890	LOC119550017|XP_037714369.1|DSUP	LOC115760043|XP_030557074.1|DNOV
OG0004891	LOC119557851|XP_037726765.1|DSUP	LOC115767379|XP_030567499.1|DNOV
OG0004892	LOC119550989|XP_037715955.1|DSUP	LOC115758099|XP_030554483.1|DNOV
OG0004893	LOC119550998|XP_037715975.1|DSUP	LOC115761840|XP_030559685.1|DNOV
OG0004894	LOC119551557|XP_037716880.1|DSUP	LOC115761006|XP_030558477.1|DNOV
OG0004895	LOC119549835|XP_037714042.1|DSUP	LOC115760722|XP_030558054.1|DNOV
OG0004896	LOC119549906|XP_037714148.1|DSUP	LOC115761168|XP_030558730.1|DNOV
OG0004897	LOC119550519|XP_037715156.1|DSUP	LOC115761025|XP_030558534.1|DNOV
OG0004898	LOC119550405|XP_037714991.1|DSUP	LOC115761081|XP_030558560.1|DNOV
OG0004899	LOC119550960|XP_037715916.1|DSUP	LOC115762312|XP_030560339.1|DNOV
OG0004900	LOC119550515|XP_037715151.1|DSUP	LOC115771013|XP_030572392.1|DNOV
OG0004901	LOC119551648|XP_037717010.1|DSUP	LOC115761632|XP_030559325.1|DNOV
OG0004902	LOC119552998|XP_037718945.1|DSUP	LOC115767655|XP_030567803.1|DNOV
OG0004903	LOC119549139|XP_037712840.1|DSUP	LOC115761154|XP_030558685.1|DNOV
OG0004904	LOC119552153|XP_037717890.1|DSUP	LOC115764817|XP_030563926.1|DNOV
OG0004905	LOC119550135|XP_037714562.1|DSUP	LOC115760981|XP_030558444.1|DNOV
OG0004906	LOC119553208|XP_037719390.1|DSUP	LOC115769604|XP_030570355.1|DNOV
OG0004907	LOC119554862|XP_037721872.1|DSUP	LOC115769813|XP_030570642.1|DNOV
OG0004908	LOC119553831|XP_037720392.1|DSUP	LOC115762674|XP_030560849.1|DNOV
OG0004909	LOC119552735|XP_037718422.1|DSUP	LOC115762906|XP_030561143.1|DNOV
OG0004910	LOC119552734|XP_037718421.1|DSUP	LOC115762905|XP_030561142.1|DNOV
OG0004911	LOC119553697|XP_037720181.1|DSUP	LOC115771052|XP_030572459.1|DNOV
OG0004912	LOC119553209|XP_037719394.1|DSUP	LOC115769569|XP_030570285.1|DNOV
OG0004913	LOC119550006|XP_037714356.1|DSUP	LOC115762108|XP_030560069.1|DNOV
OG0004914	LOC119551607|XP_037716942.1|DSUP	LOC115762506|XP_030560606.1|DNOV
OG0004916	LOC119551187|XP_037716317.1|DSUP	LOC115761056|XP_030558531.1|DNOV
OG0004917	LOC119552504|XP_037718042.1|DSUP	LOC115762749|XP_030560947.1|DNOV
OG0004918	LOC119552503|XP_037718039.1|DSUP	LOC115762660|XP_030560826.1|DNOV
OG0004919	LOC119549595|XP_037713686.1|DSUP	LOC115771627|XP_030573270.1|DNOV
OG0004920	LOC119553543|XP_037719910.1|DSUP	LOC115770211|XP_030571270.1|DNOV
OG0004921	LOC119552686|XP_037718334.1|DSUP	LOC115771205|XP_030572665.1|DNOV
OG0004922	LOC119555425|XP_037722719.1|DSUP	LOC115771215|XP_030572675.1|DNOV
OG0004923	LOC119552989|XP_037718936.1|DSUP	LOC115762597|XP_030560749.1|DNOV
OG0004924	LOC119554876|XP_037721890.1|DSUP	LOC115762877|XP_030561111.1|DNOV
OG0004925	LOC119554829|XP_037721830.1|DSUP	LOC115762936|XP_030561177.1|DNOV
OG0004926	LOC119555033|XP_037722108.1|DSUP	LOC115762671|XP_030560845.1|DNOV
OG0004927	LOC119552592|XP_037718168.1|DSUP	LOC115762632|XP_030560794.1|DNOV
OG0004928	LOC119551934|XP_037717513.1|DSUP	LOC115760546|XP_030557803.1|DNOV
OG0004929	LOC119552700|XP_037718364.1|DSUP	LOC115762615|XP_030560773.1|DNOV
OG0004930	LOC119549195|XP_037712952.1|DSUP	LOC115762405|XP_030560453.1|DNOV
OG0004931	LOC119551209|XP_037716371.1|DSUP	LOC115762110|XP_030560072.1|DNOV
OG0004932	LOC119552672|XP_037718309.1|DSUP	LOC115762879|XP_030561114.1|DNOV
OG0004933	LOC119551700|XP_037717096.1|DSUP	LOC115760875|XP_030558296.1|DNOV
OG0004934	LOC119551835|XP_037717333.1|DSUP	LOC115760439|XP_030557615.1|DNOV
OG0004935	LOC119551938|XP_037717526.1|DSUP	LOC115761093|XP_030558575.1|DNOV
OG0004936	LOC119553675|XP_037720146.1|DSUP	LOC115766952|XP_030566899.1|DNOV
OG0004937	LOC119553268|XP_037719487.1|DSUP	LOC115769319|XP_030569912.1|DNOV
OG0004938	LOC119553080|XP_037719155.1|DSUP	LOC115770450|XP_030571588.1|DNOV
OG0004939	LOC119552820|XP_037718600.1|DSUP	LOC115769620|XP_030570378.1|DNOV
OG0004940	LOC119552817|XP_037718592.1|DSUP	LOC115769857|XP_030570703.1|DNOV
OG0004941	LOC119554846|XP_037721850.1|DSUP	LOC115762753|XP_030560953.1|DNOV
OG0004942	LOC119555658|XP_037723167.1|DSUP	LOC115769573|XP_030570296.1|DNOV
OG0004943	LOC119553064|XP_037719118.1|DSUP	LOC115767157|XP_030567190.1|DNOV
OG0004944	LOC119555191|XP_037722376.1|DSUP	LOC115770971|XP_030572295.1|DNOV
OG0004945	LOC119551345|XP_037716589.1|DSUP	LOC115760226|XP_030557343.1|DNOV
OG0004946	LOC119553467|XP_037719797.1|DSUP	LOC115771449|XP_030573023.1|DNOV
OG0004947	LOC119554171|XP_037720889.1|DSUP	LOC115762630|XP_030560793.1|DNOV
OG0004948	LOC119553893|XP_037720488.1|DSUP	LOC115762722|XP_030560911.1|DNOV
OG0004949	LOC119555514|XP_037722862.1|DSUP	LOC115762721|XP_030560908.1|DNOV
OG0004950	LOC119554775|XP_037721746.1|DSUP	LOC115760243|XP_030557358.1|DNOV
OG0004951	LOC119546599|XP_037708958.1|DSUP	LOC115761592|XP_030559247.1|DNOV
OG0004952	LOC119552787|XP_037718540.1|DSUP	LOC115769585|XP_030570321.1|DNOV
OG0004953	LOC119552956|XP_037718867.1|DSUP	LOC115762650|XP_030560816.1|DNOV
OG0004954	LOC119554754|XP_037721710.1|DSUP	LOC115762802|XP_030561018.1|DNOV
OG0004955	LOC119555062|XP_037722193.1|DSUP	LOC115771035|XP_030572431.1|DNOV
OG0004956	LOC119550542|XP_037715199.1|DSUP	LOC115762524|XP_030560643.1|DNOV
OG0004957	LOC119553065|XP_037719119.1|DSUP	LOC115769567|XP_030570282.1|DNOV
OG0004958	LOC119555442|XP_037722744.1|DSUP	LOC115771105|XP_030572524.1|DNOV
OG0004959	LOC119555444|XP_037722746.1|DSUP	LOC115771132|XP_030572560.1|DNOV
OG0004960	LOC119555441|XP_037722740.1|DSUP	LOC115771121|XP_030572545.1|DNOV
OG0004961	LOC119549277|XP_037713139.1|DSUP	LOC115761257|XP_030558834.1|DNOV
OG0004962	LOC119555693|XP_037723275.1|DSUP	LOC115770523|XP_030571681.1|DNOV
OG0004963	LOC119552639|XP_037718258.1|DSUP	LOC115770355|XP_030571453.1|DNOV
OG0004964	LOC119553120|XP_037719235.1|DSUP	LOC115769724|XP_030570516.1|DNOV
OG0004965	LOC119555011|XP_037722082.1|DSUP	LOC115771288|XP_030572770.1|DNOV
OG0004966	LOC119553039|XP_037719030.1|DSUP	LOC115771287|XP_030572768.1|DNOV
OG0004967	LOC119551633|XP_037716986.1|DSUP	LOC115758208|XP_030554652.1|DNOV
OG0004968	LOC119554698|XP_037721629.1|DSUP	LOC115762709|XP_030560893.1|DNOV
OG0004969	LOC119550042|XP_037714423.1|DSUP	LOC115760537|XP_030557782.1|DNOV
OG0004970	LOC119554993|XP_037722059.1|DSUP	LOC115762618|XP_030560776.1|DNOV
OG0004971	LOC119552800|XP_037718561.1|DSUP	LOC115762757|XP_030560958.1|DNOV
OG0004972	LOC119553278|XP_037719499.1|DSUP	LOC115770996|XP_030572351.1|DNOV
OG0004973	LOC119553066|XP_037719120.1|DSUP	LOC115768099|XP_030568452.1|DNOV
OG0004974	LOC119555329|XP_037722588.1|DSUP	LOC115771127|XP_030572553.1|DNOV
OG0004975	LOC119552990|XP_037718937.1|DSUP	LOC115762599|XP_030560751.1|DNOV
OG0004976	LOC119553027|XP_037719011.1|DSUP	LOC115766923|XP_030566868.1|DNOV
OG0004977	LOC119549309|XP_037713197.1|DSUP	LOC115762042|XP_030559972.1|DNOV
OG0004978	LOC119552065|XP_037717757.1|DSUP	LOC115760803|XP_030558162.1|DNOV
OG0004979	LOC119553776|XP_037720311.1|DSUP	LOC115767129|XP_030567151.1|DNOV
OG0004980	LOC119553248|XP_037719452.1|DSUP	LOC115770151|XP_030571166.1|DNOV
OG0004981	LOC119553053|XP_037719093.1|DSUP	LOC115771577|XP_030573191.1|DNOV
OG0004982	LOC119554405|XP_037721223.1|DSUP	LOC115771574|XP_030573188.1|DNOV
OG0004983	LOC119554339|XP_037721132.1|DSUP	LOC115769389|XP_030570044.1|DNOV
OG0004984	LOC119554528|XP_037721402.1|DSUP	LOC115769752|XP_030570554.1|DNOV
OG0004985	LOC119555700|XP_037723282.1|DSUP	LOC115771192|XP_030572646.1|DNOV
OG0004986	LOC119553662|XP_037720100.1|DSUP	LOC115766093|XP_030565767.1|DNOV
OG0004987	LOC119554531|XP_037721409.1|DSUP	LOC115769878|XP_030570740.1|DNOV
OG0004988	LOC119555703|XP_037723284.1|DSUP	LOC115771188|XP_030572642.1|DNOV
OG0004989	LOC119554533|XP_037721412.1|DSUP	LOC115769753|XP_030570557.1|DNOV
OG0004990	LOC119551388|XP_037716641.1|DSUP	LOC115762205|XP_030560190.1|DNOV
OG0004991	LOC119549069|XP_037712703.1|DSUP	LOC115760533|XP_030557771.1|DNOV
OG0004992	LOC119549070|XP_037712704.1|DSUP	LOC115760534|XP_030557772.1|DNOV
OG0004993	LOC119554482|XP_037721335.1|DSUP	LOC115769586|XP_030570322.1|DNOV
OG0004994	LOC119554506|XP_037721371.1|DSUP	LOC115766946|XP_030566894.1|DNOV
OG0004995	LOC119555416|XP_037722701.1|DSUP	LOC115767119|XP_030567136.1|DNOV
OG0004996	LOC119553097|XP_037719181.1|DSUP	LOC115762592|XP_030560740.1|DNOV
OG0004997	LOC119552057|XP_037717746.1|DSUP	LOC115760552|XP_030557809.1|DNOV
OG0004998	LOC119552104|XP_037717817.1|DSUP	LOC115760615|XP_030557924.1|DNOV
OG0004999	LOC119555559|XP_037722932.1|DSUP	LOC115771179|XP_030572624.1|DNOV
OG0005000	LOC119549278|XP_037713140.1|DSUP	LOC115771756|XP_030573470.1|DNOV
OG0005001	LOC119552895|XP_037718741.1|DSUP	LOC115771244|XP_030572705.1|DNOV
OG0005002	LOC119554907|XP_037721938.1|DSUP	LOC115770738|XP_030572000.1|DNOV
OG0005003	LOC119553241|XP_037719439.1|DSUP	LOC115762949|XP_030561195.1|DNOV
OG0005004	LOC119555087|XP_037722232.1|DSUP	LOC115771078|XP_030572490.1|DNOV
OG0005005	LOC119553481|XP_037719818.1|DSUP	LOC115769826|XP_030570660.1|DNOV
OG0005006	LOC119553698|XP_037720182.1|DSUP	LOC115769510|XP_030570202.1|DNOV
OG0005007	LOC119554547|XP_037721436.1|DSUP	LOC115771047|XP_030572446.1|DNOV
OG0005008	LOC119553140|XP_037719265.1|DSUP	LOC115770486|XP_030571629.1|DNOV
OG0005009	LOC119554735|XP_037721684.1|DSUP	LOC115769509|XP_030570200.1|DNOV
OG0005010	LOC119553666|XP_037720106.1|DSUP	LOC115767142|XP_030567171.1|DNOV
OG0005011	LOC119549379|XP_037713344.1|DSUP	LOC115761726|XP_030559471.1|DNOV
OG0005012	LOC119554899|XP_037721928.1|DSUP	LOC115770113|XP_030571089.1|DNOV
OG0005013	LOC119563481|XP_037732834.1|DSUP	LOC115770934|XP_030572251.1|DNOV
OG0005014	LOC119555398|XP_037722676.1|DSUP	LOC115769637|XP_030570409.1|DNOV
OG0005015	LOC119553326|XP_037719585.1|DSUP	LOC115769214|XP_030569789.1|DNOV
OG0005016	LOC119554931|XP_037721968.1|DSUP	LOC115769494|XP_030570173.1|DNOV
OG0005017	LOC119553346|XP_037719611.1|DSUP	LOC115767152|XP_030567184.1|DNOV
OG0005018	LOC119552662|XP_037718296.1|DSUP	LOC115765836|XP_030565422.1|DNOV
OG0005019	LOC119554848|XP_037721855.1|DSUP	LOC115767696|XP_030567850.1|DNOV
OG0005020	LOC119550065|XP_037714456.1|DSUP	LOC115762133|XP_030560102.1|DNOV
OG0005021	LOC119546651|XP_037709033.1|DSUP	LOC115759902|XP_030556884.1|DNOV
OG0005022	LOC119554233|XP_037720992.1|DSUP	LOC115762791|XP_030561004.1|DNOV
OG0005023	LOC119550495|XP_037715114.1|DSUP	LOC115763907|XP_030562572.1|DNOV
OG0005025	LOC119554288|XP_037721073.1|DSUP	LOC115771468|XP_030573051.1|DNOV
OG0005026	LOC119554853|XP_037721861.1|DSUP	LOC115769405|XP_030570068.1|DNOV
OG0005027	LOC119553154|XP_037719303.1|DSUP	LOC115766978|XP_030566933.1|DNOV
OG0005028	LOC119560524|XP_037729928.1|DSUP	LOC115761398|XP_030559015.1|DNOV
OG0005029	LOC119552856|XP_037718660.1|DSUP	LOC115771046|XP_030572445.1|DNOV
OG0005030	LOC119555274|XP_037722505.1|DSUP	LOC115762548|XP_030560682.1|DNOV
OG0005031	LOC119553336|XP_037719599.1|DSUP	LOC115762745|XP_030560942.1|DNOV
OG0005032	LOC119553810|XP_037720359.1|DSUP	LOC115767465|XP_030567634.1|DNOV
OG0005033	LOC119552507|XP_037718045.1|DSUP	LOC115769736|XP_030570533.1|DNOV
OG0005034	LOC119554223|XP_037720979.1|DSUP	LOC115769721|XP_030570512.1|DNOV
OG0005035	LOC119552577|XP_037718135.1|DSUP	LOC115767476|XP_030567643.1|DNOV
OG0005036	LOC119552632|XP_037718239.1|DSUP	LOC115771281|XP_030572762.1|DNOV
OG0005037	LOC119555392|XP_037722666.1|DSUP	LOC115769612|XP_030570369.1|DNOV
OG0005038	LOC119553953|XP_037720575.1|DSUP	LOC115769397|XP_030570058.1|DNOV
OG0005039	LOC119547279|XP_037709990.1|DSUP	LOC115765882|XP_030565482.1|DNOV
OG0005040	LOC119552771|XP_037718506.1|DSUP	LOC115769621|XP_030570381.1|DNOV
OG0005041	LOC119555694|XP_037723277.1|DSUP	LOC115770524|XP_030571682.1|DNOV
OG0005042	LOC119555102|XP_037722248.1|DSUP	LOC115769930|XP_030570832.1|DNOV
OG0005043	LOC119551350|XP_037716597.1|DSUP	LOC115761001|XP_030558471.1|DNOV
OG0005044	LOC119551251|XP_037716424.1|DSUP	LOC115760998|XP_030558469.1|DNOV
OG0005045	LOC119550154|XP_037714593.1|DSUP	LOC115758182|XP_030554586.1|DNOV
OG0005046	LOC119550605|XP_037715351.1|DSUP	LOC115761116|XP_030558607.1|DNOV
OG0005047	LOC119554639|XP_037721563.1|DSUP	LOC115770410|XP_030571531.1|DNOV
OG0005048	LOC119554824|XP_037721826.1|DSUP	LOC115770369|XP_030571475.1|DNOV
OG0005049	LOC119552576|XP_037718130.1|DSUP	LOC115768638|XP_030569171.1|DNOV
OG0005050	LOC119550437|XP_037715036.1|DSUP	LOC115760527|XP_030557766.1|DNOV
OG0005051	LOC119555667|XP_037723202.1|DSUP	LOC115768545|XP_030569017.1|DNOV
OG0005052	LOC119553529|XP_037719883.1|DSUP	LOC115767681|XP_030567838.1|DNOV
OG0005053	LOC119546118|XP_037708137.1|DSUP	LOC115758817|XP_030555454.1|DNOV
OG0005054	LOC119554268|XP_037721043.1|DSUP	LOC115771508|XP_030573097.1|DNOV
OG0005055	LOC119558045|XP_037727121.1|DSUP	LOC115768765|XP_030569314.1|DNOV
OG0005056	LOC119550140|XP_037714572.1|DSUP	LOC115760714|XP_030558041.1|DNOV
OG0005057	LOC119553007|XP_037718958.1|DSUP	LOC115770984|XP_030572330.1|DNOV
OG0005058	LOC119553279|XP_037719512.1|DSUP	LOC115771299|XP_030572786.1|DNOV
OG0005059	LOC119549904|XP_037714144.1|DSUP	LOC115762339|XP_030560365.1|DNOV
OG0005060	LOC119549231|XP_037713044.1|DSUP	LOC115761118|XP_030558612.1|DNOV
OG0005061	LOC119548462|XP_037711658.1|DSUP	LOC115763540|XP_030562017.1|DNOV
OG0005062	LOC119550836|XP_037715724.1|DSUP	LOC115763031|XP_030561303.1|DNOV
OG0005063	LOC119561988|XP_037731308.1|DSUP	LOC115760870|XP_030558288.1|DNOV
OG0005064	LOC119554095|XP_037720772.1|DSUP	LOC115770050|XP_030570993.1|DNOV
OG0005065	LOC119549159|XP_037712874.1|DSUP	LOC115761834|XP_030559673.1|DNOV
OG0005066	LOC119551472|XP_037716755.1|DSUP	LOC115760941|XP_030558381.1|DNOV
OG0005067	LOC119551299|XP_037716507.1|DSUP	LOC115762034|XP_030559960.1|DNOV
OG0005068	LOC119554748|XP_037721701.1|DSUP	LOC115766770|XP_030566635.1|DNOV
OG0005069	LOC119549013|XP_037712582.1|DSUP	LOC115760649|XP_030557973.1|DNOV
OG0005070	LOC119549044|XP_037712666.1|DSUP	LOC115759115|XP_030555821.1|DNOV
OG0005071	LOC119552824|XP_037718605.1|DSUP	LOC115765918|XP_030565526.1|DNOV
