Orthogroup	DSUP.longest_only	DELE.longest_only
OG0005291	LOC119548402|XP_037711566.1|DSUP	LOC108149379|XP_017132394.1|DELE
OG0005292	LOC119548365|XP_037711509.1|DSUP	LOC108149413|XP_017132458.1|DELE
OG0005293	LOC119547151|XP_037709798.1|DSUP	LOC108138347|XP_017116005.1|DELE
OG0005294	LOC119547509|XP_037710329.1|DSUP	LOC108138187|XP_017115789.1|DELE
OG0005295	LOC119548401|XP_037711565.1|DSUP	LOC108149378|XP_017132379.1|DELE
OG0005296	LOC119561060|XP_037730824.1|DSUP	LOC108148265|XP_017130705.1|DELE
OG0005297	LOC119547662|XP_037710540.1|DSUP	LOC108141977|XP_017121118.1|DELE
OG0005298	LOC119547271|XP_037709981.1|DSUP	LOC108141904|XP_017121007.1|DELE
OG0005299	LOC119545636|XP_037707275.1|DSUP	LOC108148862|XP_017131651.1|DELE
OG0005300	LOC119557136|XP_037725647.1|DSUP	LOC108138529|XP_017116280.1|DELE
OG0005301	LOC119546260|XP_037708347.1|DSUP	LOC108141876|XP_017120969.1|DELE
OG0005302	LOC119549168|XP_037712891.1|DSUP	LOC108144716|XP_017125299.1|DELE
OG0005303	LOC119546615|XP_037708980.1|DSUP	LOC108138881|XP_017116901.1|DELE
OG0005304	LOC119546313|XP_037708440.1|DSUP	LOC108135255|XP_017111412.1|DELE
OG0005305	LOC119550461|XP_037715073.1|DSUP	LOC108143455|XP_017123376.1|DELE
OG0005306	LOC119548315|XP_037711423.1|DSUP	LOC108150476|XP_017134160.1|DELE
OG0005307	LOC119547043|XP_037709647.1|DSUP	LOC108134478|XP_017110281.1|DELE
OG0005308	LOC119547095|XP_037709724.1|DSUP	LOC108141843|XP_017120922.1|DELE
OG0005309	LOC119547430|XP_037710217.1|DSUP	LOC108138805|XP_017116786.1|DELE
OG0005310	LOC119546536|XP_037708807.1|DSUP	LOC108149510|XP_017132626.1|DELE
OG0005311	LOC119546849|XP_037709374.1|DSUP	LOC108138266|XP_017115905.1|DELE
OG0005312	LOC119546559|XP_037708852.1|DSUP	LOC108138117|XP_017115637.1|DELE
OG0005313	LOC119548032|XP_037711034.1|DSUP	LOC108142041|XP_017121206.1|DELE
OG0005314	LOC119546588|XP_037708930.1|DSUP	LOC108138197|XP_017115804.1|DELE
OG0005315	LOC119547168|XP_037709823.1|DSUP	LOC108149383|XP_017132399.1|DELE
OG0005316	LOC119549709|XP_037713865.1|DSUP	LOC108143457|XP_017123378.1|DELE
OG0005317	LOC119546613|XP_037708977.1|DSUP	LOC108150492|XP_017134190.1|DELE
OG0005318	LOC119562637|XP_037731792.1|DSUP	LOC108150555|XP_017134277.1|DELE, LOC108136152|XP_017112640.1|DELE
OG0005319	LOC119547064|XP_037709675.1|DSUP	LOC108138236|XP_017115849.1|DELE
OG0005320	LOC119546911|XP_037709468.1|DSUP	LOC108138992|XP_017117070.1|DELE
OG0005321	LOC119546859|XP_037709388.1|DSUP	LOC108134525|XP_017110356.1|DELE
OG0005322	LOC119547516|XP_037710337.1|DSUP	LOC108148021|XP_017130344.1|DELE
OG0005323	LOC119547215|XP_037709893.1|DSUP	LOC108141793|XP_017120826.1|DELE
OG0005324	LOC119547975|XP_037710954.1|DSUP	LOC108142012|XP_017121170.1|DELE
OG0005325	LOC119548257|XP_037711329.1|DSUP	LOC108139039|XP_017117141.1|DELE
OG0005326	LOC119548416|XP_037711586.1|DSUP	LOC108141719|XP_017120700.1|DELE
OG0005327	LOC119548005|XP_037710995.1|DSUP	LOC108142046|XP_017121214.1|DELE
OG0005328	LOC119546421|XP_037708618.1|DSUP	LOC108140751|XP_017119217.1|DELE
OG0005329	LOC119555535|XP_037722895.1|DSUP	LOC108142561|XP_017121991.1|DELE
OG0005330	LOC119555534|XP_037722894.1|DSUP	LOC108142560|XP_017121990.1|DELE
OG0005331	LOC119546612|XP_037708976.1|DSUP	LOC108147848|XP_017130095.1|DELE
OG0005332	LOC119548082|XP_037711095.1|DSUP	LOC108141828|XP_017120898.1|DELE
OG0005333	LOC119548096|XP_037711113.1|DSUP	LOC108138352|XP_017116012.1|DELE
OG0005334	LOC119545951|XP_037707835.1|DSUP	LOC108141689|XP_017120658.1|DELE
OG0005335	LOC119549812|XP_037714012.1|DSUP	LOC108149110|XP_017131999.1|DELE, LOC108136683|XP_017113494.1|DELE
OG0005336	LOC119551424|XP_037716695.1|DSUP	LOC108141377|XP_017120202.1|DELE
OG0005337	LOC119550938|XP_037715891.1|DSUP	LOC108144648|XP_017125182.1|DELE
OG0005338	LOC119547469|XP_037710283.1|DSUP	LOC108141962|XP_017121092.1|DELE
OG0005339	LOC119546157|XP_037708195.1|DSUP	LOC108141658|XP_017120617.1|DELE
OG0005340	LOC119547082|XP_037709706.1|DSUP	LOC108142022|XP_017121186.1|DELE
OG0005341	LOC119550898|XP_037715816.1|DSUP	LOC108145521|XP_017126494.1|DELE
OG0005342	LOC119547779|XP_037710718.1|DSUP	LOC108138280|XP_017115923.1|DELE
OG0005343	LOC119551685|XP_037717077.1|DSUP	LOC108149665|XP_017132899.1|DELE
OG0005344	LOC119551063|XP_037716114.1|DSUP	LOC108144271|XP_017124445.1|DELE
OG0005345	LOC119548463|XP_037711659.1|DSUP	LOC108135298|XP_017111472.1|DELE
OG0005346	LOC119548555|XP_037711782.1|DSUP	LOC108135198|XP_017111309.1|DELE
OG0005347	LOC119546879|XP_037709415.1|DSUP	LOC108149410|XP_017132459.1|DELE
OG0005348	LOC119546821|XP_037709335.1|DSUP	LOC108141964|XP_017121098.1|DELE
OG0005349	LOC119548682|XP_037712054.1|DSUP	LOC108142072|XP_017121247.1|DELE
OG0005350	LOC119548061|XP_037711073.1|DSUP	LOC108134530|XP_017110365.1|DELE
OG0005351	LOC119553304|XP_037719557.1|DSUP	LOC108135558|XP_017111803.1|DELE
OG0005352	LOC119546413|XP_037708600.1|DSUP	LOC108141925|XP_017121039.1|DELE
OG0005353	LOC119551313|XP_037716536.1|DSUP	LOC108144766|XP_017125362.1|DELE
OG0005354	LOC119548856|XP_037712410.1|DSUP	LOC108138762|XP_017116659.1|DELE
OG0005355	LOC119546542|XP_037708818.1|DSUP	LOC108148977|XP_017131811.1|DELE
OG0005356	LOC119546277|XP_037708378.1|DSUP	LOC108148950|XP_017131774.1|DELE
OG0005357	LOC119546630|XP_037708997.1|DSUP	LOC108138250|XP_017115879.1|DELE
OG0005358	LOC119546284|XP_037708392.1|DSUP	LOC108150695|XP_017134445.1|DELE
OG0005359	LOC119551782|XP_037717238.1|DSUP	LOC108149171|XP_017132059.1|DELE
OG0005360	LOC119554454|XP_037721294.1|DSUP	LOC108146388|XP_017127871.1|DELE
OG0005361	LOC119546782|XP_037709265.1|DSUP	LOC108135325|XP_017111503.1|DELE
OG0005362	LOC119547133|XP_037709774.1|DSUP	LOC108142002|XP_017121157.1|DELE
OG0005363	LOC119548302|XP_037711398.1|DSUP	LOC108137818|XP_017115227.1|DELE
OG0005364	LOC119550857|XP_037715759.1|DSUP	LOC108136494|XP_017113205.1|DELE, LOC108145526|XP_017126503.1|DELE
OG0005365	LOC119546534|XP_037708802.1|DSUP	LOC108141970|XP_017121109.1|DELE
OG0005366	LOC119548000|XP_037710987.1|DSUP	LOC108141921|XP_017121033.1|DELE
OG0005367	LOC119547076|XP_037709691.1|DSUP	LOC108141917|XP_017121028.1|DELE
OG0005368	LOC119563242|XP_037732475.1|DSUP	LOC108142958|XP_017122589.1|DELE
OG0005369	LOC119548176|XP_037711218.1|DSUP	LOC108147943|XP_017130217.1|DELE
OG0005370	LOC119546074|XP_037708076.1|DSUP	LOC108134490|XP_017110298.1|DELE
OG0005371	LOC119546533|XP_037708801.1|DSUP	LOC108134538|XP_017110374.1|DELE
OG0005372	LOC119560793|XP_037730350.1|DSUP	LOC108139194|XP_017117321.1|DELE
OG0005373	LOC119562213|XP_037731339.1|DSUP	LOC108149952|XP_017133356.1|DELE
OG0005374	LOC119548316|XP_037711424.1|DSUP	LOC108150495|XP_017134194.1|DELE
OG0005375	LOC119546238|XP_037708312.1|DSUP	LOC108150493|XP_017134191.1|DELE
OG0005376	LOC119548307|XP_037711408.1|DSUP	LOC108134961|XP_017110974.1|DELE
OG0005377	LOC119554232|XP_037720991.1|DSUP	LOC108145972|XP_017127190.1|DELE
OG0005378	LOC119547520|XP_037710342.1|DSUP	LOC108147946|XP_017130219.1|DELE
OG0005379	LOC119546725|XP_037709143.1|DSUP	LOC108147818|XP_017130061.1|DELE
OG0005380	LOC119547725|XP_037710632.1|DSUP	LOC108147982|XP_017130281.1|DELE
OG0005381	LOC119548627|XP_037711933.1|DSUP	LOC108149392|XP_017132411.1|DELE
OG0005382	LOC119548778|XP_037712252.1|DSUP	LOC108141787|XP_017120785.1|DELE
OG0005383	LOC119554004|XP_037720639.1|DSUP	LOC108135658|XP_017111980.1|DELE
OG0005384	LOC119553349|XP_037719619.1|DSUP	LOC108135043|XP_017111069.1|DELE
OG0005385	LOC119549145|XP_037712851.1|DSUP	LOC108143527|XP_017123501.1|DELE
OG0005386	LOC119551768|XP_037717223.1|DSUP	LOC108137989|XP_017115450.1|DELE
OG0005387	LOC119561081|XP_037730868.1|DSUP	LOC108143849|XP_017123894.1|DELE
OG0005388	LOC119546701|XP_037709109.1|DSUP	LOC108149500|XP_017132612.1|DELE
OG0005389	LOC119547013|XP_037709609.1|DSUP	LOC108138191|XP_017115793.1|DELE
OG0005390	LOC119548838|XP_037712385.1|DSUP	LOC108147804|XP_017130034.1|DELE
OG0005391	LOC119548840|XP_037712387.1|DSUP	LOC108147807|XP_017130037.1|DELE
OG0005392	LOC119548824|XP_037712365.1|DSUP	LOC108138771|XP_017116715.1|DELE
OG0005393	LOC119563363|XP_037732643.1|DSUP	LOC108150656|XP_017134412.1|DELE
OG0005394	LOC119546506|XP_037708755.1|DSUP	LOC108138839|XP_017116839.1|DELE
OG0005395	LOC119548621|XP_037711919.1|DSUP	LOC108149325|XP_017132278.1|DELE
OG0005396	LOC119546252|XP_037708334.1|DSUP	LOC108149371|XP_017132364.1|DELE
OG0005397	LOC119546538|XP_037708808.1|DSUP	LOC108149560|XP_017132687.1|DELE
OG0005398	LOC119560753|XP_037730299.1|DSUP	LOC108137468|XP_017114662.1|DELE
OG0005399	LOC119549938|XP_037714244.1|DSUP	LOC108145528|XP_017126511.1|DELE
OG0005400	LOC119549884|XP_037714117.1|DSUP	LOC108145529|XP_017126514.1|DELE
OG0005401	LOC119548121|XP_037711145.1|DSUP	LOC108149412|XP_017132456.1|DELE
OG0005402	LOC119547499|XP_037710319.1|DSUP	LOC108149492|XP_017132602.1|DELE
OG0005403	LOC119548216|XP_037711280.1|DSUP	LOC108149535|XP_017132657.1|DELE
OG0005404	LOC119548217|XP_037711281.1|DSUP	LOC108149536|XP_017132658.1|DELE
OG0005405	LOC119551501|XP_037716794.1|DSUP	LOC108137553|XP_017114767.1|DELE
OG0005406	LOC119551491|XP_037716785.1|DSUP	LOC108148550|XP_017131090.1|DELE
OG0005407	LOC119550187|XP_037714657.1|DSUP	LOC108149187|XP_017132096.1|DELE
OG0005408	LOC119547360|XP_037710105.1|DSUP	LOC108147798|XP_017130026.1|DELE
OG0005409	LOC119548311|XP_037711415.1|DSUP	LOC108138293|XP_017115938.1|DELE
OG0005410	LOC119546799|XP_037709303.1|DSUP	LOC108147813|XP_017130045.1|DELE
OG0005411	LOC119549740|XP_037713909.1|DSUP	LOC108137891|XP_017115319.1|DELE
OG0005412	LOC119549795|XP_037713989.1|DSUP	LOC108137943|XP_017115390.1|DELE
OG0005413	LOC119552107|XP_037717820.1|DSUP	LOC108145003|XP_017125654.1|DELE
OG0005414	LOC119556752|XP_037725101.1|DSUP	LOC108142226|XP_017121433.1|DELE
OG0005415	LOC119555834|XP_037723388.1|DSUP	LOC108137645|XP_017114959.1|DELE
OG0005416	LOC119550865|XP_037715771.1|DSUP	LOC108149645|XP_017132871.1|DELE
OG0005417	LOC119546882|XP_037709424.1|DSUP	LOC108138928|XP_017116987.1|DELE
OG0005418	LOC119546762|XP_037709235.1|DSUP	LOC108141996|XP_017121149.1|DELE
OG0005419	LOC119547392|XP_037710169.1|DSUP	LOC108141981|XP_017121125.1|DELE
OG0005420	LOC119548506|XP_037711714.1|DSUP	LOC108135259|XP_017111416.1|DELE
OG0005421	LOC119547229|XP_037709917.1|DSUP	LOC108138297|XP_017115941.1|DELE
OG0005422	LOC119556260|XP_037724232.1|DSUP	LOC108136559|XP_017113354.1|DELE
OG0005423	LOC119546102|XP_037708114.1|DSUP	LOC108141831|XP_017120901.1|DELE
OG0005424	LOC119549214|XP_037713000.1|DSUP	LOC108145432|XP_017126343.1|DELE
OG0005425	LOC119557360|XP_037726025.1|DSUP	LOC108134614|XP_017110481.1|DELE
OG0005426	LOC119551838|XP_037717336.1|DSUP	LOC108143441|XP_017123343.1|DELE
OG0005427	LOC119547316|XP_037710042.1|DSUP	LOC108138896|XP_017116923.1|DELE
OG0005428	LOC119559664|XP_037728641.1|DSUP	LOC108134583|XP_017110425.1|DELE
OG0005429	LOC119546311|XP_037708435.1|DSUP	LOC108135292|XP_017111466.1|DELE
OG0005430	LOC119546312|XP_037708437.1|DSUP	LOC108135254|XP_017111411.1|DELE
OG0005431	LOC119548075|XP_037711090.1|DSUP	LOC108135285|XP_017111455.1|DELE
OG0005432	LOC119559676|XP_037728661.1|DSUP	LOC108145049|XP_017125718.1|DELE
OG0005433	LOC119550348|XP_037714895.1|DSUP	LOC108144921|XP_017125575.1|DELE
OG0005434	LOC119561746|XP_037731153.1|DSUP	LOC108137945|XP_017115396.1|DELE
OG0005435	LOC119560096|XP_037729346.1|DSUP	LOC108136241|XP_017112771.1|DELE
OG0005436	LOC119562422|XP_037731537.1|DSUP	LOC108136543|XP_017113332.1|DELE
OG0005437	LOC119563152|XP_037732339.1|DSUP	LOC108135751|XP_017112083.1|DELE
OG0005438	LOC119546296|XP_037708408.1|DSUP	LOC108149380|XP_017132398.1|DELE
OG0005439	LOC119557587|XP_037726319.1|DSUP	LOC108147124|XP_017128905.1|DELE
OG0005440	LOC119546314|XP_037708441.1|DSUP	LOC108134737|XP_017110643.1|DELE
OG0005441	LOC119547498|XP_037710318.1|DSUP	LOC108138269|XP_017115909.1|DELE
OG0005442	LOC119546028|XP_037707972.1|DSUP	LOC108138642|XP_017116470.1|DELE
OG0005443	LOC119547576|XP_037710405.1|DSUP	LOC108141682|XP_017120648.1|DELE
OG0005444	LOC119547834|XP_037710793.1|DSUP	LOC108137827|XP_017115240.1|DELE, LOC108149065|XP_017131906.1|DELE
OG0005445	LOC119547416|XP_037710194.1|DSUP	LOC108135322|XP_017111499.1|DELE
OG0005446	LOC119545977|XP_037707883.1|DSUP	LOC108138682|XP_017116518.1|DELE
OG0005447	LOC119547749|XP_037710673.1|DSUP	LOC108138637|XP_017116464.1|DELE
OG0005448	LOC119552018|XP_037717682.1|DSUP	LOC108144362|XP_017124615.1|DELE
OG0005449	LOC119557257|XP_037725869.1|DSUP	LOC108134909|XP_017110910.1|DELE
OG0005450	LOC119551034|XP_037716061.1|DSUP	LOC108148780|XP_017131480.1|DELE
OG0005451	LOC119547956|XP_037710934.1|DSUP	LOC108149525|XP_017132645.1|DELE
OG0005452	LOC119550186|XP_037714653.1|DSUP	LOC108149186|XP_017132091.1|DELE
OG0005453	LOC119545732|XP_037707480.1|DSUP	LOC108142887|XP_017122452.1|DELE
OG0005454	LOC119546818|XP_037709333.1|DSUP	LOC108138298|XP_017115942.1|DELE
OG0005455	LOC119550108|XP_037714518.1|DSUP	LOC108144211|XP_017124374.1|DELE
OG0005456	LOC119547481|XP_037710294.1|DSUP	LOC108138984|XP_017117058.1|DELE
OG0005457	LOC119548601|XP_037711886.1|DSUP	LOC108139023|XP_017117118.1|DELE
OG0005458	LOC119547420|XP_037710198.1|DSUP	LOC108147986|XP_017130285.1|DELE
OG0005459	LOC119547727|XP_037710638.1|DSUP	LOC108138989|XP_017117065.1|DELE
OG0005460	LOC119547968|XP_037710946.1|DSUP	LOC108149540|XP_017132664.1|DELE
OG0005461	LOC119548880|XP_037712439.1|DSUP	LOC108138887|XP_017116908.1|DELE
OG0005462	LOC119548878|XP_037712437.1|DSUP	LOC108139022|XP_017117117.1|DELE
OG0005463	LOC119553861|XP_037720442.1|DSUP	LOC108143182|XP_017122921.1|DELE
OG0005464	LOC119546997|XP_037709590.1|DSUP	LOC108138690|XP_017116526.1|DELE
OG0005465	LOC119548596|XP_037711878.1|DSUP	LOC108138739|XP_017116621.1|DELE
OG0005466	LOC119548188|XP_037711245.1|DSUP	LOC108139019|XP_017117111.1|DELE
OG0005467	LOC119556211|XP_037724110.1|DSUP	LOC108137359|XP_017114485.1|DELE
OG0005468	LOC119548847|XP_037712396.1|DSUP	LOC108149431|XP_017132492.1|DELE
OG0005469	LOC119548192|XP_037711247.1|DSUP	LOC108149366|XP_017132356.1|DELE
OG0005470	LOC119548860|XP_037712414.1|DSUP	LOC108149365|XP_017132354.1|DELE
OG0005471	LOC119546131|XP_037708160.1|DSUP	LOC108150504|XP_017134206.1|DELE
OG0005472	LOC119546384|XP_037708551.1|DSUP	LOC108150484|XP_017134178.1|DELE
OG0005473	LOC119548157|XP_037711188.1|DSUP	LOC108149426|XP_017132482.1|DELE
OG0005474	LOC119547441|XP_037710230.1|DSUP	LOC108138183|XP_017115785.1|DELE
OG0005475	LOC119547440|XP_037710229.1|DSUP	LOC108138182|XP_017115784.1|DELE
OG0005476	LOC119552124|XP_037717839.1|DSUP	LOC108149942|XP_017133349.1|DELE
OG0005477	LOC119555316|XP_037722568.1|DSUP	LOC108150229|XP_017133765.1|DELE
OG0005478	LOC119548058|XP_037711070.1|DSUP	LOC108138872|XP_017116888.1|DELE
OG0005479	LOC119547625|XP_037710479.1|DSUP	LOC108138871|XP_017116887.1|DELE
OG0005480	LOC119547626|XP_037710481.1|DSUP	LOC108138874|XP_017116889.1|DELE
OG0005481	LOC119547267|XP_037709977.1|DSUP	LOC108134716|XP_017110605.1|DELE
OG0005482	LOC119546137|XP_037708169.1|DSUP	LOC108134741|XP_017110658.1|DELE
OG0005483	LOC119563370|XP_037732649.1|DSUP	LOC108140750|XP_017119216.1|DELE
OG0005484	LOC119547552|XP_037710379.1|DSUP	LOC108138333|XP_017115986.1|DELE
OG0005485	LOC119551047|XP_037716086.1|DSUP	LOC108149116|XP_017132006.1|DELE
OG0005486	LOC119551193|XP_037716322.1|DSUP	LOC108149889|XP_017133274.1|DELE
OG0005487	LOC119546244|XP_037708323.1|DSUP	LOC108138753|XP_017116644.1|DELE
OG0005488	LOC119548241|XP_037711309.1|DSUP	LOC108138906|XP_017116946.1|DELE
OG0005489	LOC119546449|XP_037708651.1|DSUP	LOC108147965|XP_017130251.1|DELE
OG0005490	LOC119548339|XP_037711473.1|DSUP	LOC108148069|XP_017130411.1|DELE
OG0005491	LOC119548186|XP_037711230.1|DSUP	LOC108147921|XP_017130176.1|DELE
OG0005492	LOC119546775|XP_037709255.1|DSUP	LOC108148023|XP_017130345.1|DELE
OG0005493	LOC119547135|XP_037709775.1|DSUP	LOC108138659|XP_017116488.1|DELE
OG0005494	LOC119550774|XP_037715631.1|DSUP	LOC108141371|XP_017120190.1|DELE
OG0005495	LOC119551459|XP_037716735.1|DSUP	LOC108141316|XP_017120074.1|DELE
OG0005496	LOC119563523|XP_037732920.1|DSUP	LOC108140736|XP_017119201.1|DELE
OG0005497	LOC119547528|XP_037710349.1|DSUP	LOC108138148|XP_017115709.1|DELE
OG0005498	LOC119547530|XP_037710352.1|DSUP	LOC108138150|XP_017115713.1|DELE
OG0005499	LOC119548804|XP_037712311.1|DSUP	LOC108138147|XP_017115708.1|DELE
OG0005500	LOC119548806|XP_037712316.1|DSUP	LOC108138151|XP_017115714.1|DELE
OG0005501	LOC119545928|XP_037707774.1|DSUP	LOC108138961|XP_017117031.1|DELE
OG0005502	LOC119545929|XP_037707775.1|DSUP	LOC108138962|XP_017117032.1|DELE
OG0005503	LOC119546229|XP_037708297.1|DSUP	LOC108134498|XP_017110309.1|DELE
OG0005504	LOC119548260|XP_037711333.1|DSUP	LOC108147969|XP_017130257.1|DELE
OG0005506	LOC119546134|XP_037708164.1|DSUP	LOC108141868|XP_017120949.1|DELE
OG0005507	LOC119546012|XP_037707944.1|DSUP	LOC108148936|XP_017131749.1|DELE
OG0005508	LOC119547022|XP_037709621.1|DSUP	LOC108134527|XP_017110360.1|DELE
OG0005509	LOC119548381|XP_037711530.1|DSUP	LOC108147876|XP_017130123.1|DELE
OG0005510	LOC119548642|XP_037711972.1|DSUP, LOC119548641|XP_037711969.1|DSUP	LOC108149418|XP_017132471.1|DELE
OG0005511	LOC119557091|XP_037725578.1|DSUP	LOC108147650|XP_017129800.1|DELE
OG0005512	LOC119563130|XP_037732307.1|DSUP	LOC108148966|XP_017131793.1|DELE
OG0005513	LOC119556858|XP_037725257.1|DSUP	LOC108148129|XP_017130466.1|DELE
OG0005514	LOC119560622|XP_037730089.1|DSUP	LOC108144018|XP_017124133.1|DELE
OG0005515	LOC119550217|XP_037714707.1|DSUP	LOC108143451|XP_017123371.1|DELE
OG0005516	LOC119546781|XP_037709264.1|DSUP	LOC108142127|XP_017121312.1|DELE
OG0005517	LOC119546171|XP_037708219.1|DSUP	LOC108149339|XP_017132314.1|DELE
OG0005518	LOC119546003|XP_037707932.1|DSUP	LOC108139001|XP_017117086.1|DELE
OG0005519	LOC119550732|XP_037715573.1|DSUP	LOC108144700|XP_017125279.1|DELE
OG0005520	LOC119547394|XP_037710171.1|DSUP	LOC108135335|XP_017111515.1|DELE
OG0005521	LOC119547396|XP_037710174.1|DSUP	LOC108135355|XP_017111536.1|DELE
OG0005522	LOC119555232|XP_037722440.1|DSUP	LOC108150108|XP_017133560.1|DELE
OG0005523	LOC119548235|XP_037711304.1|DSUP	LOC108142095|XP_017121279.1|DELE
OG0005524	LOC119546473|XP_037708685.1|DSUP	LOC108150718|XP_017134499.1|DELE
OG0005525	LOC119548300|XP_037711396.1|DSUP	LOC108141720|XP_017120701.1|DELE
OG0005526	LOC119548523|XP_037711743.1|DSUP	LOC108142136|XP_017121321.1|DELE
OG0005527	LOC119550706|XP_037715923.1|DSUP	LOC108148387|XP_017130903.1|DELE
OG0005528	LOC119546380|XP_037708542.1|DSUP	LOC108138263|XP_017115898.1|DELE
OG0005529	LOC119546596|XP_037708947.1|DSUP	LOC108150711|XP_017134477.1|DELE
OG0005530	LOC119547685|XP_037710573.1|DSUP	LOC108148047|XP_017130383.1|DELE
OG0005531	LOC119552772|XP_037718508.1|DSUP	LOC108142405|XP_017121741.1|DELE
OG0005532	LOC119557818|XP_037726686.1|DSUP, LOC119546484|XP_037708704.1|DSUP	LOC108145420|XP_017126321.1|DELE
OG0005533	LOC119547785|XP_037710723.1|DSUP	LOC108148071|XP_017130413.1|DELE
OG0005534	LOC119555350|XP_037722616.1|DSUP	LOC108145739|XP_017126791.1|DELE
OG0005535	LOC119548408|XP_037711575.1|DSUP	LOC108147952|XP_017130230.1|DELE
OG0005536	LOC119546994|XP_037709586.1|DSUP	LOC108150525|XP_017134242.1|DELE
OG0005537	LOC119547889|XP_037710854.1|DSUP, LOC119546095|XP_037708104.1|DSUP	LOC108138119|XP_017115641.1|DELE
OG0005538	LOC119546984|XP_037709565.1|DSUP	LOC108149490|XP_017132598.1|DELE
OG0005539	LOC119548110|XP_037711131.1|DSUP	LOC108138670|XP_017116501.1|DELE
OG0005540	LOC119546939|XP_037709504.1|DSUP	LOC108137864|XP_017115288.1|DELE
OG0005541	LOC119548276|XP_037711367.1|DSUP	LOC108148826|XP_017131579.1|DELE
OG0005542	LOC119555318|XP_037722570.1|DSUP	LOC108146057|XP_017127357.1|DELE
OG0005543	LOC119545973|XP_037707869.1|DSUP	LOC108138862|XP_017116875.1|DELE
OG0005544	LOC119546561|XP_037708857.1|DSUP	LOC108137836|XP_017115250.1|DELE
OG0005545	LOC119548526|XP_037711745.1|DSUP	LOC108134539|XP_017110375.1|DELE
OG0005546	LOC119546269|XP_037708370.1|DSUP	LOC108141974|XP_017121115.1|DELE
OG0005547	LOC119546535|XP_037708805.1|DSUP	LOC108149229|XP_017132150.1|DELE
OG0005548	LOC119546602|XP_037708963.1|DSUP	LOC108149429|XP_017132488.1|DELE
OG0005549	LOC119547500|XP_037710320.1|DSUP	LOC108149493|XP_017132603.1|DELE
OG0005550	LOC119546029|XP_037707973.1|DSUP	LOC108149449|XP_017132528.1|DELE
OG0005551	LOC119551775|XP_037717230.1|DSUP	LOC108145194|XP_017125924.1|DELE
OG0005552	LOC119550876|XP_037715790.1|DSUP	LOC108145179|XP_017125904.1|DELE
OG0005553	LOC119546392|XP_037708562.1|DSUP	LOC108147968|XP_017130256.1|DELE
OG0005554	LOC119548558|XP_037711793.1|DSUP	LOC108149313|XP_017132259.1|DELE
OG0005555	LOC119548169|XP_037711208.1|DSUP	LOC108149504|XP_017132621.1|DELE
OG0005556	LOC119548008|XP_037711001.1|DSUP	LOC108149479|XP_017132588.1|DELE
OG0005557	LOC119547348|XP_037710089.1|DSUP	LOC108150418|XP_017134064.1|DELE
OG0005558	LOC119556177|XP_037724027.1|DSUP	LOC108137661|XP_017114985.1|DELE
OG0005559	LOC119546690|XP_037709096.1|DSUP	LOC108141827|XP_017120897.1|DELE
OG0005560	LOC119546055|XP_037708048.1|DSUP	LOC108150496|XP_017134195.1|DELE
OG0005561	LOC119557589|XP_037726318.1|DSUP	LOC108136629|XP_017113436.1|DELE
OG0005562	LOC119546096|XP_037708105.1|DSUP	LOC108138859|XP_017116869.1|DELE
OG0005563	LOC119562898|XP_037731955.1|DSUP	LOC108145332|XP_017126202.1|DELE
OG0005564	LOC119548784|XP_037712276.1|DSUP	LOC108141837|XP_017120910.1|DELE
OG0005565	LOC119548821|XP_037712363.1|DSUP	LOC108138828|XP_017116820.1|DELE
OG0005566	LOC119548822|XP_037712364.1|DSUP	LOC108138829|XP_017116821.1|DELE
OG0005567	LOC119562851|XP_037731900.1|DSUP	LOC108143045|XP_017122741.1|DELE
OG0005568	LOC119546744|XP_037709170.1|DSUP	LOC108147785|XP_017130014.1|DELE
OG0005569	LOC119548009|XP_037711003.1|DSUP	LOC108148043|XP_017130374.1|DELE
OG0005570	LOC119546448|XP_037708650.1|DSUP	LOC108147964|XP_017130249.1|DELE
OG0005571	LOC119550851|XP_037715748.1|DSUP	LOC108135379|XP_017111559.1|DELE
OG0005572	LOC119552004|XP_037717659.1|DSUP	LOC108145215|XP_017125947.1|DELE
OG0005573	LOC119549972|XP_037714300.1|DSUP	LOC108148790|XP_017131498.1|DELE
OG0005574	LOC119551474|XP_037716761.1|DSUP	LOC108149612|XP_017132811.1|DELE
OG0005575	LOC119545818|XP_037707641.1|DSUP	LOC108140529|XP_017118827.1|DELE
OG0005576	LOC119548998|XP_037712532.1|DSUP	LOC108141412|XP_017120264.1|DELE
OG0005577	LOC119555662|XP_037723177.1|DSUP	LOC108136144|XP_017112627.1|DELE
OG0005578	LOC119554020|XP_037720663.1|DSUP	LOC108142603|XP_017122062.1|DELE
OG0005579	LOC119554021|XP_037720664.1|DSUP	LOC108142604|XP_017122063.1|DELE
OG0005580	LOC119553252|XP_037719457.1|DSUP	LOC108142364|XP_017121659.1|DELE
OG0005581	LOC119557975|XP_037726970.1|DSUP	LOC108140784|XP_017119267.1|DELE
OG0005582	LOC119553800|XP_037720343.1|DSUP	LOC108143255|XP_017123054.1|DELE
OG0005583	LOC119554690|XP_037721619.1|DSUP	LOC108147537|XP_017129609.1|DELE
OG0005584	LOC119562598|XP_037731756.1|DSUP	LOC108140344|XP_017118523.1|DELE
