Orthogroup	DSUP.longest_only	DERE.longest_only
OG0007034	LOC119547787|XP_037710728.1|DSUP	LOC6543127|XP_001968457.1|DERE
OG0007035	LOC119556615|XP_037724859.1|DSUP	LOC6551133|XP_001978247.1|DERE
OG0007036	LOC119555644|XP_037723107.1|DSUP	LOC6545755|XP_026833101.1|DERE
OG0007037	LOC119563027|XP_037732153.1|DSUP	LOC6555114|XP_001982256.1|DERE
OG0007038	LOC119550330|XP_037714864.1|DSUP	LOC6547404|XP_026836022.1|DERE
OG0007039	LOC119551944|XP_037717561.1|DSUP	LOC6542781|XP_001969068.3|DERE
OG0007040	LOC119546817|XP_037709332.1|DSUP	LOC6542751|XP_001969740.1|DERE
OG0007041	LOC119547666|XP_037710545.1|DSUP	LOC6548790|XP_026839452.1|DERE
OG0007042	LOC119548205|XP_037711263.1|DSUP	LOC6541957|XP_015015018.1|DERE
OG0007043	LOC119561005|XP_037730749.1|DSUP	LOC6552203|XP_026832394.1|DERE
OG0007044	LOC119548357|XP_037711500.1|DSUP	LOC6542672|XP_001970144.2|DERE
OG0007045	LOC119559855|XP_037728887.1|DSUP	LOC6553934|XP_001979485.1|DERE
OG0007046	LOC119560866|XP_037730466.1|DSUP	LOC6552373|XP_001978884.1|DERE
OG0007047	LOC119547587|XP_037710423.1|DSUP	LOC6540606|XP_001968773.1|DERE
OG0007048	LOC119546827|XP_037709346.1|DSUP	LOC6542319|XP_026834521.1|DERE
OG0007049	LOC119545960|XP_037707854.1|DSUP	LOC6541856|XP_001968668.1|DERE
OG0007050	LOC119547018|XP_037709615.1|DSUP	LOC6543292|XP_001970149.1|DERE
OG0007051	LOC119547231|XP_037709925.1|DSUP	LOC6541381|XP_026835086.1|DERE
OG0007052	LOC119556253|XP_037724222.1|DSUP	LOC6550110|XP_026837408.1|DERE
OG0007053	LOC119549666|XP_037713801.1|DSUP	LOC6552892|XP_001980000.1|DERE
OG0007054	LOC119549975|XP_037714302.1|DSUP	LOC6548404|XP_001976670.1|DERE
OG0007055	LOC119549513|XP_037713552.1|DSUP	LOC6548530|XP_015011712.1|DERE
OG0007056	LOC119554050|XP_037720717.1|DSUP	LOC26526422|XP_015014275.1|DERE
OG0007057	LOC119556254|XP_037724226.1|DSUP	LOC6550111|XP_001977602.1|DERE
OG0007058	LOC119556375|XP_037724471.1|DSUP	LOC6550585|XP_001976743.1|DERE
OG0007059	LOC119546629|XP_037708996.1|DSUP	LOC6541479|XP_001970194.1|DERE
OG0007060	LOC119546830|XP_037709348.1|DSUP	LOC6541295|XP_001970191.2|DERE
OG0007061	LOC119547058|XP_037709666.1|DSUP	LOC6541203|XP_026835030.1|DERE
OG0007062	LOC119546009|XP_037707939.1|DSUP	LOC6540955|XP_001968142.1|DERE
OG0007063	LOC119548797|XP_037712300.1|DSUP	LOC6540694|XP_001970305.1|DERE
OG0007064	LOC119550162|XP_037714624.1|DSUP	LOC6541042|XP_001970353.1|DERE
OG0007065	LOC119554935|XP_037721973.1|DSUP	LOC6546165|XP_001972862.1|DERE
OG0007066	LOC119553404|XP_037719704.1|DSUP	LOC6546063|XP_001972804.1|DERE
OG0007067	LOC119547601|XP_037710450.1|DSUP	LOC6543285|XP_001969903.1|DERE
OG0007068	LOC119547052|XP_037709658.1|DSUP	LOC6541522|XP_001969373.1|DERE
OG0007069	LOC119546923|XP_037709482.1|DSUP	LOC6540795|XP_001969597.2|DERE
OG0007070	LOC119550223|XP_037714715.1|DSUP	LOC6546724|XP_001975877.1|DERE
OG0007071	LOC119549098|XP_037712761.1|DSUP	LOC6548616|XP_001976702.1|DERE
OG0007072	LOC119560476|XP_037729864.1|DSUP	LOC6552016|XP_001978781.1|DERE
OG0007073	LOC119547278|XP_037709989.1|DSUP	LOC6542022|XP_001968665.1|DERE
OG0007074	LOC119551597|XP_037716926.1|DSUP	LOC6548385|XP_001976466.1|DERE
OG0007075	LOC119548407|XP_037711573.1|DSUP	LOC6541377|XP_015015190.1|DERE
OG0007076	LOC119550224|XP_037714716.1|DSUP	LOC6549414|XP_001975647.1|DERE
OG0007077	LOC119547400|XP_037710177.1|DSUP	LOC6542658|XP_001969919.1|DERE
OG0007078	LOC119547810|XP_037710756.1|DSUP	LOC6542464|XP_001968513.2|DERE
OG0007079	LOC119547811|XP_037710758.1|DSUP	LOC6541486|XP_001968512.1|DERE
OG0007080	LOC119547070|XP_037709683.1|DSUP	LOC6542128|XP_026835046.1|DERE
OG0007081	LOC119546501|XP_037708745.1|DSUP	LOC6540950|XP_001970020.1|DERE
OG0007082	LOC119547206|XP_037709881.1|DSUP	LOC6542327|XP_001968117.2|DERE
OG0007083	LOC119547365|XP_037710110.1|DSUP	LOC6541542|XP_001969757.1|DERE
OG0007084	LOC119556790|XP_037725154.1|DSUP	LOC6549999|XP_001977465.2|DERE
OG0007085	LOC119548888|XP_037712467.1|DSUP	LOC6543180|XP_026834887.1|DERE
OG0007086	LOC119548548|XP_037711770.1|DSUP	LOC6541466|XP_001969044.1|DERE
OG0007087	LOC119554877|XP_037721891.1|DSUP	LOC6545999|XP_001972811.2|DERE
OG0007088	LOC119545926|XP_037707766.1|DSUP	LOC6549038|XP_015011979.1|DERE
OG0007089	LOC119547853|XP_037710811.1|DSUP	LOC6542813|XP_001968214.1|DERE
OG0007090	LOC119548380|XP_037711529.1|DSUP	LOC6543141|XP_026835076.1|DERE
OG0007091	LOC119546018|XP_037707958.1|DSUP	LOC6541157|XP_001969030.1|DERE
OG0007092	LOC119548191|XP_037711250.1|DSUP	LOC6552173|XP_026835803.1|DERE
OG0007093	LOC119546119|XP_037708138.1|DSUP	LOC6542177|XP_001969332.1|DERE
OG0007094	LOC119547028|XP_037709626.1|DSUP	LOC6540856|XP_001969331.1|DERE
OG0007095	LOC119545972|XP_037707868.1|DSUP	LOC6549650|XP_001974255.1|DERE
OG0007096	LOC119547867|XP_037710829.1|DSUP	LOC6549096|XP_015012037.1|DERE
OG0007097	LOC119546332|XP_037708459.1|DSUP	LOC6548953|XP_001974076.1|DERE
OG0007098	LOC119547686|XP_037710578.1|DSUP	LOC6548957|XP_026836772.1|DERE
OG0007099	LOC119556382|XP_037724488.1|DSUP	LOC6553739|XP_001980325.1|DERE
OG0007100	LOC119548427|XP_037711596.1|DSUP	LOC6540861|XP_026834539.1|DERE
OG0007101	LOC119547351|XP_037710094.1|DSUP	LOC6547611|XP_001976248.1|DERE
OG0007102	LOC119548746|XP_037712190.1|DSUP	LOC6542867|XP_001968128.2|DERE
OG0007103	LOC119547857|XP_037710817.1|DSUP	LOC6542633|XP_001969357.1|DERE
OG0007104	LOC119548465|XP_037711660.1|DSUP	LOC6542164|XP_001969883.1|DERE
OG0007105	LOC119545950|XP_037707834.1|DSUP	LOC6542444|XP_001969473.1|DERE
OG0007106	LOC119547632|XP_037710490.1|DSUP	LOC6543253|XP_001968205.1|DERE
OG0007107	LOC119546955|XP_037709524.1|DSUP	LOC6541981|XP_015015266.1|DERE
OG0007108	LOC119547873|XP_037710837.1|DSUP	LOC6543419|XP_001968706.1|DERE
OG0007109	LOC119546027|XP_037707971.1|DSUP	LOC6549342|XP_001974322.1|DERE
OG0007110	LOC119547142|XP_037709785.1|DSUP	LOC6541338|XP_026835586.1|DERE
OG0007111	LOC119546398|XP_037708577.1|DSUP	LOC6542437|XP_015014839.1|DERE
OG0007112	LOC119547677|XP_037710565.1|DSUP	LOC6543053|XP_001968165.1|DERE
OG0007113	LOC119563332|XP_037732605.1|DSUP	LOC6554264|XP_001981894.1|DERE
OG0007114	LOC119548318|XP_037711426.1|DSUP	LOC6541328|XP_001969779.1|DERE
OG0007115	LOC119548090|XP_037711105.1|DSUP	LOC6541959|XP_001969711.1|DERE
OG0007116	LOC119546373|XP_037708533.1|DSUP	LOC6543370|XP_026834245.1|DERE
OG0007117	LOC119547689|XP_037710584.1|DSUP	LOC6540834|XP_001968258.1|DERE
OG0007118	LOC119547858|XP_037710818.1|DSUP	LOC6543103|XP_001969833.1|DERE
OG0007119	LOC119557170|XP_037725704.1|DSUP	LOC6551635|XP_001978583.1|DERE
OG0007120	LOC119556219|XP_037724130.1|DSUP	LOC6551068|XP_026838179.1|DERE
OG0007121	LOC119556248|XP_037724214.1|DSUP	LOC6550731|XP_001978154.1|DERE
OG0007122	LOC119556095|XP_037723883.1|DSUP	LOC6550351|XP_015011145.1|DERE
OG0007123	LOC119555983|XP_037723639.1|DSUP	LOC6550353|XP_026837748.1|DERE
OG0007124	LOC119553739|XP_037720262.1|DSUP	LOC6545244|XP_015013933.1|DERE
OG0007125	LOC119553537|XP_037719899.1|DSUP	LOC6544935|XP_026832510.1|DERE
OG0007126	LOC119555660|XP_037723171.1|DSUP	LOC6544520|XP_001973060.1|DERE
OG0007127	LOC119553006|XP_037718957.1|DSUP	LOC6545230|XP_001973464.1|DERE
OG0007128	LOC119553689|XP_037720170.1|DSUP	LOC6544933|XP_001972647.1|DERE
OG0007129	LOC119553539|XP_037719903.1|DSUP	LOC6544934|XP_001972648.1|DERE
OG0007130	LOC119554022|XP_037720665.1|DSUP	LOC6544737|XP_001973459.1|DERE
OG0007131	LOC119553037|XP_037719028.1|DSUP	LOC6544029|XP_001973710.1|DERE
OG0007132	LOC119554793|XP_037721770.1|DSUP	LOC6544285|XP_001973713.1|DERE
OG0007133	LOC119554881|XP_037721897.1|DSUP	LOC6544223|XP_001973039.1|DERE
OG0007134	LOC119555634|XP_037723083.1|DSUP	LOC6544859|XP_001973171.1|DERE
OG0007135	LOC119554850|XP_037721858.1|DSUP	LOC6544895|XP_001973183.1|DERE
OG0007136	LOC119552972|XP_037718912.1|DSUP	LOC6545856|XP_001973395.1|DERE
OG0007137	LOC119557834|XP_037726725.1|DSUP	LOC6555766|XP_026838913.1|DERE
OG0007138	LOC119557989|XP_037727011.1|DSUP	LOC6551005|XP_026837387.1|DERE
OG0007139	LOC119556091|XP_037723874.1|DSUP	LOC6550415|XP_026837812.1|DERE
OG0007140	LOC119557892|XP_037726824.1|DSUP	LOC6555506|XP_026838380.1|DERE
OG0007141	LOC119557366|XP_037726035.1|DSUP	LOC6555603|XP_001982655.1|DERE
OG0007142	LOC119553136|XP_037719256.1|DSUP	LOC6545406|XP_001973375.1|DERE
OG0007143	LOC119563100|XP_037732266.1|DSUP	LOC6554534|XP_001981319.1|DERE
OG0007144	LOC119545822|XP_037707646.1|DSUP	LOC6552464|XP_026839542.1|DERE
OG0007145	LOC119552783|XP_037718535.1|DSUP	LOC6554652|XP_001981976.1|DERE
OG0007146	LOC119562910|XP_037731981.1|DSUP	LOC6554405|XP_001981701.1|DERE
OG0007147	LOC119560223|XP_037729509.1|DSUP	LOC6553636|XP_001980367.1|DERE
OG0007148	LOC119558326|XP_037727671.1|DSUP	LOC6551625|XP_015011395.1|DERE
OG0007149	LOC119549574|XP_037713656.1|DSUP	LOC6541832|XP_026835278.1|DERE
OG0007150	LOC119554438|XP_037721276.1|DSUP	LOC6544028|XP_001973709.1|DERE
OG0007151	LOC119553604|XP_037719990.1|DSUP	LOC6545769|XP_001972181.1|DERE
OG0007152	LOC119558149|XP_037727312.1|DSUP	LOC6550475|XP_001977819.1|DERE
OG0007153	LOC119557449|XP_037726142.1|DSUP	LOC6550500|XP_001977815.1|DERE
OG0007154	LOC119551988|XP_037717637.1|DSUP	LOC6547996|XP_001975275.1|DERE
OG0007155	LOC119549964|XP_037714284.1|DSUP	LOC6549027|XP_001975536.1|DERE
OG0007156	LOC119563526|XP_037732923.1|DSUP	LOC6553449|XP_001979376.1|DERE
OG0007157	LOC119560048|XP_037729282.1|DSUP	LOC6552740|XP_001978984.3|DERE
OG0007158	LOC119552695|XP_037718349.1|DSUP	LOC6545413|XP_001971712.2|DERE
OG0007159	LOC119558099|XP_037727239.1|DSUP	LOC6555567|XP_001982484.3|DERE
OG0007160	LOC119555783|XP_037723352.1|DSUP	LOC6553858|XP_001980562.1|DERE
OG0007161	LOC119558399|XP_037727856.1|DSUP	LOC6555645|XP_026838907.1|DERE
OG0007162	LOC119556013|XP_037723709.1|DSUP	LOC6551499|XP_015011033.1|DERE
OG0007163	LOC119546529|XP_037708798.1|DSUP	LOC6554292|XP_001981060.1|DERE
OG0007164	LOC119546520|XP_037708786.1|DSUP	LOC6554293|XP_001981061.1|DERE
OG0007165	LOC119556051|XP_037723776.1|DSUP	LOC6551326|XP_026838732.1|DERE
OG0007166	LOC119553658|XP_037720074.1|DSUP	LOC6545813|XP_026833003.1|DERE
OG0007167	LOC119556368|XP_037724462.1|DSUP	LOC6550740|XP_001978055.1|DERE
OG0007168	LOC119556272|XP_037724250.1|DSUP	LOC6550501|XP_001977816.1|DERE
OG0007169	LOC119556607|XP_037724848.1|DSUP	LOC6555590|XP_001982615.1|DERE
OG0007170	LOC119561104|XP_037730926.1|DSUP	LOC6552110|XP_001978806.2|DERE
OG0007171	LOC119556929|XP_037725347.1|DSUP	LOC6551231|XP_026838194.1|DERE
OG0007172	LOC119557411|XP_037726088.1|DSUP	LOC6555575|XP_001982492.1|DERE
OG0007173	LOC119558120|XP_037727278.1|DSUP	LOC6555578|XP_001982495.1|DERE
OG0007174	LOC119556212|XP_037724125.1|DSUP	LOC6554911|XP_026839786.1|DERE
OG0007175	LOC119554894|XP_037721924.1|DSUP	LOC6545245|XP_001972569.1|DERE
OG0007176	LOC119563327|XP_037732598.1|DSUP	LOC6555267|XP_001981832.1|DERE
OG0007177	LOC119561008|XP_037730757.1|DSUP	LOC6552202|XP_001978932.1|DERE
OG0007178	LOC119550764|XP_037715620.1|DSUP	LOC6552591|XP_001980920.2|DERE
OG0007179	LOC119559952|XP_037729110.1|DSUP	LOC6553012|XP_001979153.1|DERE
OG0007180	LOC119561009|XP_037730758.1|DSUP	LOC6552403|XP_015009554.1|DERE
OG0007181	LOC119557684|XP_037726483.1|DSUP	LOC6555760|XP_001982666.1|DERE
OG0007182	LOC119560647|XP_037730129.1|DSUP	LOC6554001|XP_026839796.1|DERE
OG0007183	LOC119560995|XP_037730702.1|DSUP	LOC6554109|XP_026834340.1|DERE
OG0007184	LOC119560080|XP_037729322.1|DSUP	LOC6554003|XP_026839780.1|DERE
OG0007185	LOC119548426|XP_037711595.1|DSUP	LOC6541363|XP_001968678.1|DERE
OG0007186	LOC119547922|XP_037710894.1|DSUP	LOC6553296|XP_001980166.3|DERE
OG0007187	LOC119545677|XP_037707338.1|DSUP	LOC6554463|XP_026831880.1|DERE
OG0007188	LOC119563495|XP_037732862.1|DSUP	LOC6554156|XP_001981913.2|DERE
OG0007189	LOC119558570|XP_037727952.1|DSUP	LOC6551999|XP_001980807.1|DERE
OG0007190	LOC119548501|XP_037711712.1|DSUP	LOC6553972|XP_015009912.1|DERE
OG0007191	LOC119553719|XP_037720231.1|DSUP	LOC6546443|XP_001972929.1|DERE
OG0007192	LOC119556286|XP_037724268.1|DSUP	LOC6551032|XP_001978251.2|DERE
OG0007193	LOC119556285|XP_037724266.1|DSUP	LOC6551031|XP_001978250.3|DERE
OG0007194	LOC119556604|XP_037724845.1|DSUP	LOC6551085|XP_001976953.1|DERE
OG0007195	LOC119560547|XP_037729980.1|DSUP	LOC6552096|XP_001978866.1|DERE
OG0007196	LOC119549272|XP_037713115.1|DSUP	LOC6554606|XP_001981558.1|DERE
OG0007197	LOC119554857|XP_037721864.1|DSUP	LOC6545918|XP_001972731.1|DERE
OG0007198	LOC119560012|XP_037729222.1|DSUP	LOC6554004|XP_001979509.1|DERE
OG0007199	LOC119550984|XP_037715950.1|DSUP	LOC6551930|XP_001979674.1|DERE
OG0007200	LOC119563450|XP_037732772.1|DSUP	LOC6554037|XP_001980510.1|DERE
OG0007201	LOC119555069|XP_037722205.1|DSUP	LOC6545181|XP_001972529.1|DERE
OG0007202	LOC119554576|XP_037721484.1|DSUP	LOC6544514|XP_026833328.1|DERE
OG0007203	LOC119554573|XP_037721481.1|DSUP	LOC6544515|XP_001973055.1|DERE
OG0007204	LOC119557861|XP_037726787.1|DSUP	LOC6550516|XP_001977991.1|DERE
OG0007205	LOC119554953|XP_037722001.1|DSUP	LOC6545269|XP_001973267.1|DERE
OG0007206	LOC119563352|XP_037732629.1|DSUP	LOC6554023|XP_026839584.1|DERE
OG0007207	LOC119558779|XP_037727994.1|DSUP	LOC6555270|XP_001981835.1|DERE
OG0007208	LOC119562945|XP_037732030.1|DSUP	LOC6551997|XP_015009777.1|DERE
OG0007209	LOC119562946|XP_037732032.1|DSUP	LOC6551996|XP_001980804.2|DERE
OG0007210	LOC119560612|XP_037730076.1|DSUP	LOC6554008|XP_001979513.1|DERE
OG0007211	LOC119557006|XP_037725469.1|DSUP	LOC6554021|XP_001980535.3|DERE
OG0007212	LOC119562966|XP_037732069.1|DSUP	LOC6554233|XP_001981250.1|DERE
OG0007213	LOC119549649|XP_037713762.1|DSUP	LOC26526783|XP_015012853.2|DERE
OG0007214	LOC119552864|XP_037718678.1|DSUP	LOC6543812|XP_026832601.1|DERE
OG0007215	LOC119563377|XP_037732660.1|DSUP	LOC6553861|XP_001980565.1|DERE
OG0007216	LOC119553660|XP_037720085.1|DSUP	LOC6555153|XP_001981164.1|DERE
OG0007217	LOC119549077|XP_037712715.1|DSUP	LOC26526274|XP_015012772.1|DERE
OG0007218	LOC119547047|XP_037709656.1|DSUP	LOC6555484|XP_001981045.3|DERE
OG0007219	LOC119552050|XP_037717726.1|DSUP	LOC6552873|XP_001979991.1|DERE
OG0007220	LOC119559910|XP_037729015.1|DSUP	LOC6553879|XP_001979590.1|DERE
OG0007221	LOC119546889|XP_037709440.1|DSUP	LOC6554409|XP_001981705.2|DERE
OG0007222	LOC119561899|XP_037731291.1|DSUP	LOC6553158|XP_001980066.1|DERE
OG0007223	LOC119563415|XP_037732711.1|DSUP	LOC6554113|XP_001981054.2|DERE
OG0007224	LOC119560802|XP_037730364.1|DSUP	LOC6553962|XP_001979557.1|DERE
OG0007225	LOC119551730|XP_037717163.1|DSUP	LOC6553168|XP_001980028.1|DERE
OG0007226	LOC119560541|XP_037729960.1|DSUP	LOC6552513|XP_001980938.1|DERE
OG0007227	LOC119555009|XP_037722080.1|DSUP	LOC6544697|XP_001972020.1|DERE
OG0007228	LOC119553409|XP_037719710.1|DSUP	LOC6543890|XP_026833908.1|DERE
OG0007229	LOC119559805|XP_037728816.1|DSUP	LOC6553338|XP_001979311.1|DERE
OG0007230	LOC119553273|XP_037719496.1|DSUP	LOC6551743|XP_001979693.2|DERE
OG0007231	LOC119555871|XP_037723456.1|DSUP	LOC6554099|XP_001980456.1|DERE
OG0007232	LOC119553614|XP_037719999.1|DSUP	LOC6543735|XP_015013288.1|DERE
OG0007233	LOC119553342|XP_037719605.1|DSUP	LOC6543737|XP_026833511.1|DERE
OG0007234	LOC119553718|XP_037720230.1|DSUP	LOC6544193|XP_001971951.1|DERE
OG0007235	LOC119554105|XP_037720783.1|DSUP	LOC6544190|XP_001971948.2|DERE
OG0007236	LOC119560112|XP_037729389.1|DSUP	LOC6553410|XP_001979263.1|DERE
OG0007237	LOC119560533|XP_037729949.1|DSUP	LOC6552515|XP_001980940.1|DERE
OG0007238	LOC119562869|XP_037731915.1|DSUP	LOC6555825|XP_001982691.1|DERE
OG0007239	LOC119560816|XP_037730388.1|DSUP	LOC6551914|XP_026832096.1|DERE
OG0007240	LOC119562989|XP_037732096.1|DSUP	LOC6551906|XP_001979667.1|DERE
OG0007241	LOC119556595|XP_037724832.1|DSUP	LOC6550170|XP_001977608.1|DERE
OG0007242	LOC119556591|XP_037724820.1|DSUP	LOC6550171|XP_015010804.1|DERE
OG0007243	LOC119557205|XP_037725789.1|DSUP	LOC6551057|XP_001978301.2|DERE
OG0007244	LOC119558383|XP_037727841.1|DSUP	LOC6553032|XP_001980094.1|DERE
OG0007245	LOC119557748|XP_037726566.1|DSUP	LOC6555034|XP_001981176.2|DERE
OG0007246	LOC119560523|XP_037729927.1|DSUP	LOC6553728|XP_001980397.1|DERE
OG0007247	LOC119550891|XP_037715808.1|DSUP	LOC6549593|XP_001975661.1|DERE
OG0007248	LOC119558400|XP_037727857.1|DSUP	LOC6555649|XP_026838912.1|DERE
OG0007249	LOC119558019|XP_037727059.1|DSUP	LOC6550442|XP_001977837.1|DERE
OG0007250	LOC119556241|XP_037724203.1|DSUP	LOC6551384|XP_001977229.1|DERE
OG0007251	LOC119545797|XP_037707605.1|DSUP	LOC6552438|XP_001980927.1|DERE
OG0007252	LOC119560642|XP_037730124.1|DSUP	LOC6552216|XP_001980735.3|DERE
OG0007253	LOC119553086|XP_037719162.1|DSUP	LOC6544862|XP_001973174.1|DERE
OG0007254	LOC119563046|XP_037732179.1|DSUP	LOC6551957|XP_026832060.1|DERE
OG0007255	LOC119556392|XP_037724495.1|DSUP	LOC6550381|XP_001977748.1|DERE
OG0007256	LOC119561011|XP_037730759.1|DSUP	LOC6552201|XP_001978931.1|DERE
OG0007257	LOC119552182|XP_037717952.1|DSUP	LOC6553319|XP_026839018.1|DERE
OG0007258	LOC119545705|XP_037707386.1|DSUP	LOC6553320|XP_026839023.1|DERE
OG0007259	LOC119558203|XP_037727423.1|DSUP	LOC6555793|XP_001982463.1|DERE
OG0007260	LOC119555015|XP_037722086.1|DSUP	LOC6544475|XP_001972509.1|DERE
OG0007261	LOC119551716|XP_037717117.1|DSUP	LOC6548191|XP_001975213.1|DERE
OG0007262	LOC119556974|XP_037725419.1|DSUP	LOC6555558|XP_001982583.1|DERE
OG0007263	LOC119555020|XP_037722092.1|DSUP	LOC6545883|XP_001973488.1|DERE
OG0007264	LOC119553694|XP_037720177.1|DSUP	LOC6544135|XP_001973729.1|DERE
OG0007265	LOC119558199|XP_037727414.1|DSUP	LOC6551597|XP_001978462.1|DERE
OG0007266	LOC119548079|XP_037711096.1|DSUP	LOC6553749|XP_001979410.3|DERE
OG0007267	LOC119563205|XP_037732428.1|DSUP	LOC6551961|XP_001979687.1|DERE
OG0007268	LOC119549418|XP_037713419.1|DSUP	LOC6547010|XP_001974625.1|DERE
OG0007269	LOC119557417|XP_037726093.1|DSUP	LOC6555697|XP_001982474.1|DERE
OG0007270	LOC119560438|XP_037729808.1|DSUP	LOC6552649|XP_026831765.1|DERE
OG0007271	LOC119563189|XP_037732403.1|DSUP	LOC6553101|XP_001980096.1|DERE
OG0007272	LOC119552892|XP_037718735.1|DSUP	LOC6544696|XP_001972019.1|DERE
OG0007273	LOC119563163|XP_037732351.1|DSUP	LOC6551783|XP_026832063.1|DERE
OG0007274	LOC119559904|XP_037728997.1|DSUP	LOC6552050|XP_026839703.1|DERE
OG0007275	LOC119554741|XP_037721691.1|DSUP	LOC6546383|XP_015013809.1|DERE
OG0007276	LOC119554419|XP_037721236.1|DSUP	LOC6546380|XP_001971783.1|DERE
OG0007277	LOC119553438|XP_037719756.1|DSUP	LOC6543898|XP_001973649.1|DERE
OG0007278	LOC119552974|XP_037718915.1|DSUP	LOC6545151|XP_001971581.1|DERE
OG0007279	LOC119553175|XP_037719342.1|DSUP	LOC6546009|XP_015013219.1|DERE
OG0007280	LOC119555689|XP_037723267.1|DSUP	LOC6546178|XP_026832667.1|DERE
OG0007281	LOC119550197|XP_037714674.1|DSUP	LOC6554727|XP_001981790.1|DERE
OG0007282	LOC119550188|XP_037714661.1|DSUP	LOC6554726|XP_001981789.1|DERE
OG0007283	LOC119555827|XP_037723378.1|DSUP	LOC6554402|XP_001981698.1|DERE
OG0007284	LOC119548991|XP_037712524.1|DSUP	LOC6551794|XP_001979619.2|DERE
OG0007285	LOC119556097|XP_037723889.1|DSUP	LOC6550355|XP_001977784.1|DERE
OG0007286	LOC119556092|XP_037723875.1|DSUP	LOC6550458|XP_026837243.1|DERE
OG0007287	LOC119547854|XP_037710813.1|DSUP	LOC6542298|XP_001968213.1|DERE
OG0007288	LOC119556042|XP_037723760.1|DSUP	LOC6551379|XP_026838198.1|DERE
OG0007289	LOC119556427|XP_037724574.1|DSUP	LOC6551284|XP_001978428.1|DERE
OG0007290	LOC119563492|XP_037732856.1|DSUP	LOC6551934|XP_001979678.1|DERE
OG0007291	LOC119557585|XP_037726314.1|DSUP	LOC6550890|XP_001976955.1|DERE
OG0007292	LOC119557669|XP_037726460.1|DSUP	LOC6550674|XP_001978032.2|DERE
OG0007293	LOC119554073|XP_037720748.1|DSUP	LOC6554136|XP_001981688.1|DERE
OG0007294	LOC119546017|XP_037707961.1|DSUP	LOC6552879|XP_001979997.1|DERE
OG0007295	LOC119560485|XP_037729880.1|DSUP	LOC6553027|XP_001980089.1|DERE
OG0007296	LOC119563443|XP_037732761.1|DSUP	LOC6555094|XP_026839690.1|DERE
OG0007297	LOC119563499|XP_037732867.1|DSUP	LOC6552192|XP_001979737.1|DERE
OG0007298	LOC119561014|XP_037730763.1|DSUP	LOC6552402|XP_001978928.1|DERE
OG0007299	LOC119545680|XP_037707345.1|DSUP	LOC6552434|XP_026839751.1|DERE
OG0007300	LOC119563030|XP_037732156.1|DSUP	LOC6553316|XP_001980160.1|DERE
OG0007301	LOC119559895|XP_037728980.1|DSUP	LOC6552830|XP_026831541.1|DERE
OG0007302	LOC119559876|XP_037728934.1|DSUP	LOC6552482|XP_026837530.1|DERE
OG0007303	LOC119556386|XP_037724489.1|DSUP	LOC6551429|XP_001977136.1|DERE
OG0007304	LOC119548174|XP_037711215.1|DSUP	LOC6540648|XP_001968882.2|DERE
OG0007305	LOC119554605|XP_037721525.1|DSUP	LOC6546167|XP_001972864.1|DERE
OG0007306	LOC119554604|XP_037721524.1|DSUP	LOC6546166|XP_001972863.1|DERE
OG0007307	LOC119552099|XP_037717814.1|DSUP	LOC6553218|XP_026835639.1|DERE
OG0007308	LOC119563521|XP_037732917.1|DSUP	LOC6554583|XP_001981539.1|DERE
OG0007309	LOC119557990|XP_037727019.1|DSUP	LOC6554257|XP_026831496.1|DERE
OG0007310	LOC119553155|XP_037719308.1|DSUP	LOC6554847|XP_015008898.1|DERE
OG0007311	LOC119545646|XP_037707293.1|DSUP	LOC6554844|XP_026831983.1|DERE
OG0007312	LOC119550866|XP_037715773.1|DSUP	LOC6548534|XP_001975374.1|DERE
OG0007313	LOC119556983|XP_037725432.1|DSUP	LOC6550335|XP_026837940.1|DERE
OG0007314	LOC119557592|XP_037726322.1|DSUP	LOC6555624|XP_001982602.1|DERE
OG0007315	LOC119556232|XP_037724185.1|DSUP	LOC6551493|XP_026838772.1|DERE
OG0007316	LOC119561095|XP_037730916.1|DSUP	LOC6553831|XP_001979496.1|DERE
OG0007317	LOC119559893|XP_037728977.1|DSUP	LOC6552600|XP_001978993.1|DERE
OG0007318	LOC119559891|XP_037728969.1|DSUP	LOC6552599|XP_015009564.1|DERE
OG0007319	LOC119554225|XP_037720981.1|DSUP	LOC6545179|XP_001972527.1|DERE
OG0007320	LOC119545819|XP_037707642.1|DSUP	LOC6552052|XP_001980688.2|DERE
OG0007321	LOC119557891|XP_037726820.1|DSUP	LOC6555525|XP_026837978.1|DERE
OG0007322	LOC119557354|XP_037726019.1|DSUP	LOC6555787|XP_026838886.1|DERE
OG0007323	LOC119557849|XP_037726760.1|DSUP	LOC6555806|XP_026838979.1|DERE
OG0007324	LOC119560501|XP_037729899.1|DSUP	LOC6552726|XP_001978953.1|DERE
OG0007325	LOC119563434|XP_037732752.1|DSUP	LOC6554891|XP_001982246.1|DERE
OG0007326	LOC119560158|XP_037729441.1|DSUP	LOC6552727|XP_026832383.1|DERE
OG0007327	LOC119553192|XP_037719370.1|DSUP	LOC6543647|XP_001971347.1|DERE
OG0007328	LOC119563220|XP_037732446.1|DSUP	LOC6552996|XP_001980056.1|DERE
OG0007329	LOC119562394|XP_037731518.1|DSUP	LOC6554996|XP_001981821.1|DERE
OG0007330	LOC119556146|XP_037723971.1|DSUP	LOC6550270|XP_015011124.1|DERE
