Orthogroup	DSUP.longest_only	DHYD.longest_only
OG0003846	LOC119546901|XP_037709452.1|DSUP	LOC111603968|XP_023177575.2|DHYD
OG0003847	LOC119546525|XP_037708789.1|DSUP	LOC111593769|XP_023162557.1|DHYD
OG0003848	LOC119562891|XP_037731936.1|DSUP	LOC111596184|XP_023166059.2|DHYD
OG0003849	LOC119549281|XP_037713142.1|DSUP	LOC111599400|XP_023170824.2|DHYD
OG0003850	LOC119547066|XP_037709678.1|DSUP	LOC111600338|XP_030081049.1|DHYD, LOC115483004|XP_030079523.1|DHYD
OG0003851	LOC119550695|XP_037715488.1|DSUP	LOC111602111|XP_023174824.1|DHYD
OG0003852	LOC119548765|XP_037712236.1|DSUP	LOC111594230|XP_023163202.1|DHYD
OG0003853	LOC119549154|XP_037712865.1|DSUP	LOC111594006|XP_023162868.2|DHYD
OG0003854	LOC119548314|XP_037711419.1|DSUP	LOC111602521|XP_023175372.2|DHYD
OG0003855	LOC119548313|XP_037711418.1|DSUP	LOC111602519|XP_023175370.2|DHYD
OG0003856	LOC119546149|XP_037708186.1|DSUP	LOC111595186|XP_023164534.2|DHYD
OG0003857	LOC119546417|XP_037708610.1|DSUP	LOC111595939|XP_030079272.1|DHYD
OG0003859	LOC119547031|XP_037709632.1|DSUP	LOC111601910|XP_030079193.1|DHYD
OG0003860	LOC119550687|XP_037715480.1|DSUP	LOC111603445|XP_023176803.2|DHYD
OG0003861	LOC119547782|XP_037710721.1|DSUP	LOC111596047|XP_023165853.2|DHYD
OG0003862	LOC119558514|XP_037727942.1|DSUP	LOC111596338|XP_023166286.2|DHYD
OG0003863	LOC119548440|XP_037711626.1|DSUP	LOC111593169|XP_023161543.2|DHYD
OG0003864	LOC119548399|XP_037711555.1|DSUP	LOC111593164|XP_023161538.1|DHYD
OG0003865	LOC119563277|XP_037732528.1|DSUP	LOC111604214|XP_023177947.2|DHYD
OG0003866	LOC119547344|XP_037710084.1|DSUP	LOC111600430|XP_023172291.1|DHYD
OG0003867	LOC119562532|XP_037731654.1|DSUP	LOC111594725|XP_023163925.2|DHYD
OG0003868	LOC119546844|XP_037709366.1|DSUP	LOC111596768|XP_023166884.1|DHYD
OG0003869	LOC119547203|XP_037709877.1|DSUP	LOC111599343|XP_023170741.1|DHYD
OG0003870	LOC119548622|XP_037711920.1|DSUP	LOC111595396|XP_023164866.2|DHYD
OG0003871	LOC119546524|XP_037708788.1|DSUP	LOC111599390|XP_023170794.1|DHYD
OG0003872	LOC119550940|XP_037715893.1|DSUP	LOC111601207|XP_023173469.1|DHYD
OG0003873	LOC119548535|XP_037711756.1|DSUP	LOC111595820|XP_023165493.1|DHYD
OG0003874	LOC119546531|XP_037708796.1|DSUP	LOC111594284|XP_023163291.2|DHYD
OG0003875	LOC119547132|XP_037709773.1|DSUP	LOC111603891|XP_023177477.1|DHYD
OG0003876	LOC119547848|XP_037710806.1|DSUP	LOC111595815|XP_023165488.1|DHYD
OG0003877	LOC119548262|XP_037711335.1|DSUP	LOC111600302|XP_023172128.2|DHYD
OG0003878	LOC119547030|XP_037709628.1|DSUP	LOC111601925|XP_023174543.2|DHYD
OG0003879	LOC119555554|XP_037722928.1|DSUP	LOC115482991|XP_030079485.1|DHYD, LOC111596897|XP_023167115.2|DHYD
OG0003880	LOC119554662|XP_037721592.1|DSUP	LOC111597583|XP_023168150.2|DHYD
OG0003881	LOC119551244|XP_037716416.1|DSUP	LOC111595316|XP_023164739.1|DHYD
OG0003882	LOC119559148|XP_037728145.1|DSUP	LOC111600876|XP_023172976.2|DHYD
OG0003883	LOC119558274|XP_037727575.1|DSUP	LOC111595002|XP_023164270.1|DHYD
OG0003884	LOC119546325|XP_037708452.1|DSUP	LOC111594640|XP_023163802.2|DHYD
OG0003885	LOC119547706|XP_037710609.1|DSUP	LOC111592637|XP_023160749.1|DHYD
OG0003886	LOC119547704|XP_037710607.1|DSUP	LOC111592636|XP_023160748.2|DHYD
OG0003887	LOC119547717|XP_037710619.1|DSUP	LOC111599334|XP_023170727.2|DHYD
OG0003888	LOC119560693|XP_037730203.1|DSUP	LOC111595903|XP_023165611.2|DHYD
OG0003889	LOC119547688|XP_037710583.1|DSUP	LOC111599466|XP_023170904.2|DHYD
OG0003890	LOC119554676|XP_037721607.1|DSUP	LOC111601085|XP_023173280.1|DHYD
OG0003891	LOC119546443|XP_037708646.1|DSUP	LOC111594663|XP_023163833.2|DHYD
OG0003892	LOC119554563|XP_037721462.1|DSUP	LOC111596855|XP_023167060.1|DHYD
OG0003893	LOC119546100|XP_037708111.1|DSUP	LOC111594704|XP_023163894.2|DHYD
OG0003894	LOC119548420|XP_037711588.1|DSUP	LOC111592595|XP_023160679.1|DHYD
OG0003895	LOC119550440|XP_037715043.1|DSUP	LOC111603354|XP_023176669.1|DHYD
OG0003896	LOC119550856|XP_037715756.1|DSUP	LOC111592795|XP_023160973.1|DHYD
OG0003897	LOC119552045|XP_037717716.1|DSUP	LOC111600576|XP_023172532.1|DHYD
OG0003898	LOC119548686|XP_037712063.1|DSUP	LOC111600217|XP_023172011.1|DHYD
OG0003899	LOC119548529|XP_037711751.1|DSUP	LOC111599053|XP_023170341.1|DHYD
OG0003900	LOC119546508|XP_037708758.1|DSUP	LOC111599065|XP_030080246.1|DHYD
OG0003901	LOC119546418|XP_037708611.1|DSUP	LOC111595931|XP_023165658.2|DHYD
OG0003902	LOC119546486|XP_037708710.1|DSUP	LOC111595934|XP_023165662.2|DHYD
OG0003903	LOC119548829|XP_037712375.1|DSUP, LOC119559717|XP_037728708.1|DSUP	LOC111605528|XP_023179857.1|DHYD
OG0003904	LOC119548828|XP_037712374.1|DSUP	LOC111605527|XP_023179856.2|DHYD
OG0003905	LOC119552001|XP_037717656.1|DSUP	LOC111601758|XP_023174264.2|DHYD
OG0003906	LOC119551593|XP_037716922.1|DSUP	LOC111593205|XP_023161619.2|DHYD
OG0003907	LOC119548394|XP_037711548.1|DSUP	LOC111599191|XP_023170548.1|DHYD
OG0003908	LOC119547805|XP_037710750.1|DSUP	LOC111599193|XP_023170549.2|DHYD
OG0003909	LOC119549538|XP_037713609.1|DSUP	LOC111605223|XP_023179416.1|DHYD
OG0003910	LOC119560951|XP_037730618.1|DSUP	LOC111605235|XP_023179438.2|DHYD
OG0003911	LOC119548410|XP_037711577.1|DSUP	LOC111605556|XP_023179892.2|DHYD
OG0003912	LOC119546943|XP_037709509.1|DSUP	LOC111601142|XP_023173377.2|DHYD
OG0003913	LOC119547614|XP_037710465.1|DSUP	LOC111594742|XP_023163950.1|DHYD
OG0003914	LOC119547210|XP_037709888.1|DSUP	LOC111592541|XP_023160591.2|DHYD
OG0003915	LOC119557876|XP_037726805.1|DSUP	LOC111592983|XP_023161248.1|DHYD
OG0003916	LOC119547109|XP_037709747.1|DSUP	LOC111602500|XP_023175339.1|DHYD
OG0003917	LOC119546700|XP_037709108.1|DSUP	LOC111599061|XP_023170350.2|DHYD
OG0003918	LOC119547537|XP_037710361.1|DSUP	LOC111603757|XP_023177255.2|DHYD
OG0003919	LOC119547846|XP_037710804.1|DSUP	LOC111599492|XP_023170926.1|DHYD
OG0003920	LOC119550943|XP_037715896.1|DSUP	LOC111593920|XP_023162761.1|DHYD
OG0003921	LOC119547180|XP_037709843.1|DSUP	LOC111594716|XP_023163910.2|DHYD
OG0003922	LOC119546075|XP_037708079.1|DSUP	LOC111602457|XP_023175285.2|DHYD
OG0003923	LOC119561361|XP_037730993.1|DSUP	LOC111593710|XP_023162441.1|DHYD
OG0003924	LOC119549332|XP_037713240.1|DSUP	LOC111593859|XP_023162674.1|DHYD
OG0003925	LOC119545952|XP_037707837.1|DSUP	LOC111599300|XP_030079173.1|DHYD
OG0003926	LOC119548837|XP_037712384.1|DSUP	LOC111599365|XP_023170765.1|DHYD
OG0003927	LOC119548762|XP_037712230.1|DSUP	LOC111594231|XP_023163205.1|DHYD
OG0003928	LOC119548273|XP_037711352.1|DSUP	LOC111603919|XP_023177512.2|DHYD
OG0003929	LOC119548874|XP_037712432.1|DSUP	LOC111602523|XP_023175377.1|DHYD
OG0003930	LOC119547799|XP_037710744.1|DSUP	LOC111598781|XP_023169962.1|DHYD
OG0003931	LOC119546795|XP_037709287.1|DSUP	LOC111605010|XP_023179093.1|DHYD
OG0003932	LOC119551841|XP_037717341.1|DSUP	LOC111597691|XP_030080954.1|DHYD
OG0003933	LOC119548177|XP_037711219.1|DSUP	LOC111605559|XP_023179900.1|DHYD
OG0003934	LOC119548793|XP_037712297.1|DSUP	LOC111603760|XP_023177260.1|DHYD
OG0003935	LOC119549893|XP_037714129.1|DSUP	LOC111594005|XP_023162866.2|DHYD
OG0003936	LOC119549894|XP_037714130.1|DSUP	LOC111594013|XP_023162879.1|DHYD
OG0003937	LOC119549589|XP_037713676.1|DSUP	LOC111599925|XP_023171538.2|DHYD
OG0003938	LOC119547385|XP_037710150.1|DSUP	LOC111599456|XP_023170886.2|DHYD
OG0003939	LOC119546034|XP_037707980.1|DSUP	LOC111599460|XP_023170896.1|DHYD
OG0003940	LOC119546746|XP_037709173.1|DSUP	LOC111601864|XP_023174473.1|DHYD
OG0003941	LOC119547362|XP_037710106.1|DSUP	LOC111599453|XP_023170879.1|DHYD
OG0003942	LOC119548281|XP_037711374.1|DSUP	LOC111602488|XP_023175320.2|DHYD
OG0003943	LOC119546798|XP_037709302.1|DSUP	LOC111603751|XP_023177242.1|DHYD
OG0003944	LOC119548369|XP_037711515.1|DSUP	LOC111599084|XP_023170387.1|DHYD
OG0003945	LOC119549818|XP_037714024.1|DSUP	LOC111603801|XP_023177319.1|DHYD
OG0003946	LOC119547304|XP_037710028.1|DSUP	LOC111592663|XP_030079058.1|DHYD
OG0003947	LOC119548155|XP_037711184.1|DSUP	LOC111600329|XP_023172164.2|DHYD
OG0003948	LOC119548865|XP_037712421.1|DSUP	LOC111594941|XP_023164202.2|DHYD
OG0003949	LOC119548862|XP_037712417.1|DSUP	LOC111599542|XP_030080312.1|DHYD
OG0003950	LOC119561810|XP_037731216.1|DSUP	LOC111602222|XP_023174969.1|DHYD
OG0003951	LOC119562480|XP_037731602.1|DSUP	LOC111602210|XP_023174953.2|DHYD
OG0003952	LOC119546778|XP_037709258.1|DSUP	LOC111592586|XP_023160669.2|DHYD, LOC115482925|XP_030079091.1|DHYD
OG0003953	LOC119546044|XP_037707996.1|DSUP	LOC111605021|XP_023179120.2|DHYD
OG0003954	LOC119555096|XP_037722242.1|DSUP	LOC111597422|XP_023167886.2|DHYD
OG0003955	LOC119547818|XP_037710770.1|DSUP	LOC111592612|XP_023160712.2|DHYD
OG0003956	LOC119546220|XP_037708288.1|DSUP	LOC111595594|XP_023165173.2|DHYD
OG0003957	LOC119552828|XP_037718610.1|DSUP	LOC111601101|XP_023173308.2|DHYD
OG0003958	LOC119557490|XP_037726189.1|DSUP	LOC111595358|XP_023164803.2|DHYD
OG0003959	LOC119551286|XP_037716481.1|DSUP	LOC111602084|XP_030079708.1|DHYD
OG0003960	LOC119556498|XP_037724686.1|DSUP	LOC111593015|XP_030079987.1|DHYD
OG0003961	LOC119548068|XP_037711082.1|DSUP	LOC111592891|XP_023161099.2|DHYD
OG0003962	LOC119545989|XP_037707906.1|DSUP	LOC111599383|XP_023170788.1|DHYD
OG0003963	LOC119546307|XP_037708428.1|DSUP	LOC111603892|XP_023177478.2|DHYD
OG0003964	LOC119548251|XP_037711322.1|DSUP	LOC111595012|XP_023164286.1|DHYD
OG0003965	LOC119547381|XP_037710135.1|DSUP	LOC111594954|XP_023164219.2|DHYD
OG0003966	LOC119561812|XP_037731217.1|DSUP	LOC111592065|XP_023159835.1|DHYD
OG0003967	LOC119551929|XP_037717495.1|DSUP	LOC111592514|XP_023160514.2|DHYD
OG0003968	LOC119549454|XP_037713479.1|DSUP	LOC111592526|XP_023160552.1|DHYD
OG0003969	LOC119549365|XP_037713319.1|DSUP	LOC111600570|XP_023172523.2|DHYD
OG0003970	LOC119547453|XP_037710243.1|DSUP	LOC111599088|XP_023170394.2|DHYD
OG0003971	LOC119548345|XP_037711480.1|DSUP	LOC111594741|XP_030079115.1|DHYD
OG0003972	LOC119553161|XP_037719323.1|DSUP	LOC111604311|XP_023178125.2|DHYD
OG0003973	LOC119549316|XP_037713218.1|DSUP	LOC111593910|XP_023162750.1|DHYD
OG0003974	LOC119550827|XP_037715699.1|DSUP	LOC111595452|XP_023164953.1|DHYD
OG0003975	LOC119548759|XP_037712215.1|DSUP	LOC111600450|XP_023172315.2|DHYD
OG0003976	LOC119548498|XP_037711706.1|DSUP	LOC111594100|XP_023163022.1|DHYD
OG0003977	LOC119548254|XP_037711325.1|DSUP	LOC111592554|XP_023160613.1|DHYD
OG0003978	LOC119552645|XP_037718269.1|DSUP	LOC111604511|XP_023178375.1|DHYD
OG0003979	LOC119547100|XP_037709731.1|DSUP, LOC119547099|XP_037709730.1|DSUP	LOC111591950|XP_023159652.1|DHYD
OG0003980	LOC119551715|XP_037717121.1|DSUP	LOC111603028|XP_023176225.2|DHYD
OG0003981	LOC119546549|XP_037708830.1|DSUP	LOC111591956|XP_023159661.1|DHYD
OG0003982	LOC119548451|XP_037711641.1|DSUP	LOC111594665|XP_023163835.2|DHYD
OG0003983	LOC119547002|XP_037709597.1|DSUP	LOC111600551|XP_023172470.1|DHYD
OG0003984	LOC119547496|XP_037710314.1|DSUP	LOC111598987|XP_023170256.2|DHYD
OG0003985	LOC119548879|XP_037712438.1|DSUP	LOC111598936|XP_030080516.1|DHYD
OG0003986	LOC119547505|XP_037710324.1|DSUP	LOC111602183|XP_030080349.1|DHYD
OG0003987	LOC119546123|XP_037708144.1|DSUP	LOC111600950|XP_023173099.2|DHYD
OG0003988	LOC119547586|XP_037710422.1|DSUP	LOC111596111|XP_023165942.2|DHYD
OG0003989	LOC119546516|XP_037708771.1|DSUP	LOC111595017|XP_023164293.2|DHYD
OG0003990	LOC119548041|XP_037711045.1|DSUP	LOC115482857|XP_030078966.1|DHYD, LOC111598934|XP_023170179.1|DHYD
OG0003991	LOC119548870|XP_037712423.1|DSUP	LOC111601152|XP_023173390.2|DHYD
OG0003992	LOC119547436|XP_037710224.1|DSUP	LOC111601185|XP_023173434.2|DHYD
OG0003993	LOC119545958|XP_037707849.1|DSUP	LOC111599080|XP_023170380.2|DHYD
OG0003994	LOC119545674|XP_037707334.1|DSUP, LOC119551184|XP_037716316.1|DSUP	LOC111602814|XP_023175885.1|DHYD
OG0003995	LOC119549330|XP_037713237.1|DSUP	LOC111593893|XP_023162729.2|DHYD
OG0003996	LOC119550721|XP_037715547.1|DSUP	LOC111597657|XP_023168247.1|DHYD
OG0003997	LOC119546942|XP_037709507.1|DSUP	LOC111601592|XP_023174022.1|DHYD
OG0003998	LOC119562545|XP_037731668.1|DSUP	LOC111597442|XP_023167928.2|DHYD
OG0003999	LOC119562365|XP_037731455.1|DSUP	LOC111592099|XP_023159894.2|DHYD
OG0004000	LOC119557727|XP_037726539.1|DSUP	LOC111603151|XP_023176396.1|DHYD
OG0004001	LOC119549223|XP_037713033.1|DSUP	LOC111600152|XP_023171910.2|DHYD
OG0004002	LOC119547629|XP_037710487.1|DSUP	LOC111600429|XP_023172290.2|DHYD
OG0004003	LOC119548584|XP_037711842.1|DSUP	LOC111592654|XP_030079150.1|DHYD
OG0004004	LOC119548849|XP_037712399.1|DSUP	LOC111601938|XP_023174560.1|DHYD
OG0004005	LOC119547655|XP_037710528.1|DSUP	LOC111599203|XP_023170561.1|DHYD
OG0004006	LOC119546136|XP_037708168.1|DSUP	LOC111594647|XP_023163811.2|DHYD
OG0004007	LOC119547204|XP_037709879.1|DSUP	LOC111599381|XP_023170786.1|DHYD
OG0004008	LOC119548275|XP_037711354.1|DSUP	LOC111602455|XP_030079239.1|DHYD
OG0004009	LOC119547023|XP_037709622.1|DSUP	LOC111599377|XP_023170780.2|DHYD
OG0004010	LOC119548690|XP_037712080.1|DSUP	LOC111600401|XP_023172248.2|DHYD
OG0004011	LOC119548515|XP_037711731.1|DSUP	LOC111600387|XP_023172231.1|DHYD
OG0004012	LOC119554565|XP_037721467.1|DSUP	LOC111605454|XP_030080703.1|DHYD
OG0004013	LOC119546977|XP_037709554.1|DSUP	LOC111600427|XP_023172281.1|DHYD
OG0004014	LOC119553160|XP_037719322.1|DSUP	LOC111604287|XP_023178071.2|DHYD
OG0004015	LOC119548827|XP_037712373.1|DSUP	LOC111605507|XP_023179827.2|DHYD
OG0004016	LOC119546843|XP_037709365.1|DSUP	LOC111596642|XP_023166704.2|DHYD
OG0004017	LOC119547276|XP_037709985.1|DSUP	LOC111599146|XP_023170482.2|DHYD
OG0004018	LOC119550526|XP_037715172.1|DSUP	LOC111593828|XP_023162629.1|DHYD
OG0004019	LOC119546974|XP_037709550.1|DSUP	LOC111594675|XP_023163853.2|DHYD
OG0004020	LOC119547128|XP_037709769.1|DSUP	LOC111595799|XP_023165457.2|DHYD
OG0004021	LOC119546747|XP_037709174.1|DSUP	LOC111595805|XP_023165463.2|DHYD
OG0004022	LOC119546020|XP_037707960.1|DSUP	LOC111602483|XP_023175314.1|DHYD
OG0004023	LOC119551662|XP_037717032.1|DSUP	LOC111594567|XP_023163696.2|DHYD
OG0004024	LOC119547852|XP_037710810.1|DSUP	LOC111596372|XP_023166341.2|DHYD, LOC115482739|XP_030080543.1|DHYD
OG0004025	LOC119548299|XP_037711394.1|DSUP	LOC111603641|XP_023177091.1|DHYD
OG0004026	LOC119546465|XP_037708676.1|DSUP	LOC111599357|XP_023170757.2|DHYD
OG0004027	LOC119550560|XP_037715276.1|DSUP	LOC111594963|XP_030081995.1|DHYD
OG0004028	LOC119548063|XP_037711076.1|DSUP	LOC111602213|XP_023174957.2|DHYD
OG0004029	LOC119548161|XP_037711195.1|DSUP	LOC111603864|XP_023177438.1|DHYD
OG0004030	LOC119551126|XP_037716237.1|DSUP	LOC111600092|XP_023171799.1|DHYD
OG0004031	LOC119548471|XP_037711667.1|DSUP	LOC111599338|XP_030079235.1|DHYD
OG0004032	LOC119562534|XP_037731656.1|DSUP	LOC111594096|XP_023163017.1|DHYD
OG0004033	LOC119546635|XP_037709008.1|DSUP	LOC111603926|XP_023177520.2|DHYD
OG0004034	LOC119546138|XP_037708170.1|DSUP	LOC111605565|XP_023179905.2|DHYD
OG0004035	LOC119547386|XP_037710155.1|DSUP	LOC111603755|XP_023177247.2|DHYD
OG0004036	LOC119548437|XP_037711614.1|DSUP	LOC111601130|XP_023173354.1|DHYD
OG0004037	LOC119546059|XP_037708055.1|DSUP	LOC111592907|XP_023161122.1|DHYD
OG0004038	LOC119548509|XP_037711724.1|DSUP	LOC111599120|XP_023170449.1|DHYD
OG0004039	LOC119548373|XP_037711519.1|DSUP	LOC111595582|XP_030080407.1|DHYD
OG0004040	LOC119549704|XP_037713858.1|DSUP	LOC111593287|XP_023161729.2|DHYD
OG0004041	LOC119558125|XP_037727285.1|DSUP	LOC111594049|XP_023162932.1|DHYD
OG0004042	LOC119554212|XP_037720945.1|DSUP	LOC111601108|XP_023173322.1|DHYD
OG0004043	LOC119547984|XP_037710968.1|DSUP	LOC111601445|XP_023173793.1|DHYD
OG0004044	LOC119556627|XP_037724878.1|DSUP	LOC111593985|XP_023162841.1|DHYD
OG0004045	LOC119548887|XP_037712466.1|DSUP	LOC111592608|XP_023160707.1|DHYD
OG0004046	LOC119547902|XP_037710867.1|DSUP	LOC111599082|XP_023170382.2|DHYD
OG0004047	LOC119547828|XP_037710780.1|DSUP	LOC111601138|XP_030080292.1|DHYD
OG0004048	LOC119547415|XP_037710193.1|DSUP	LOC111605473|XP_023179765.1|DHYD
OG0004049	LOC119548751|XP_037712197.1|DSUP	LOC111602159|XP_023174885.1|DHYD
OG0004050	LOC119546025|XP_037707968.1|DSUP	LOC111595762|XP_023165406.2|DHYD
OG0004051	LOC119548890|XP_037712473.1|DSUP	LOC111592561|XP_023160627.2|DHYD
OG0004052	LOC119555941|XP_037723574.1|DSUP	LOC111602425|XP_030079872.1|DHYD
OG0004053	LOC119551530|XP_037716844.1|DSUP	LOC111605236|XP_023179440.2|DHYD
OG0004054	LOC119547167|XP_037709822.1|DSUP	LOC111594240|XP_023163218.2|DHYD
OG0004055	LOC119545816|XP_037707639.1|DSUP	LOC111601773|XP_030081551.1|DHYD
OG0004056	LOC119560475|XP_037729863.1|DSUP	LOC111595810|XP_023165474.1|DHYD
OG0004057	LOC119553535|XP_037719893.1|DSUP	LOC111604435|XP_023178268.1|DHYD
OG0004058	LOC119553059|XP_037719107.1|DSUP	LOC111601680|XP_023174147.2|DHYD
OG0004059	LOC119560000|XP_037729200.1|DSUP	LOC111592377|XP_023160317.2|DHYD
OG0004060	LOC119550361|XP_037714923.1|DSUP	LOC111601366|XP_023173668.2|DHYD
OG0004061	LOC119558254|XP_037727509.1|DSUP	LOC111605301|XP_023179524.2|DHYD
OG0004062	LOC119552999|XP_037718948.1|DSUP	LOC111596946|XP_023167169.1|DHYD
OG0004063	LOC119557367|XP_037726037.1|DSUP	LOC111604031|XP_023177656.1|DHYD
OG0004064	LOC119555466|XP_037722799.1|DSUP	LOC111595340|XP_023164779.1|DHYD
OG0004065	LOC119551086|XP_037716184.1|DSUP	LOC111597014|XP_023167285.2|DHYD
OG0004066	LOC119552195|XP_037717976.1|DSUP	LOC111602596|XP_023175523.1|DHYD
OG0004067	LOC119557189|XP_037725766.1|DSUP	LOC111605113|XP_023179230.2|DHYD
OG0004068	LOC119563484|XP_037732839.1|DSUP	LOC111604792|XP_023178778.1|DHYD
OG0004069	LOC119548564|XP_037711805.1|DSUP	LOC111604808|XP_023178796.2|DHYD
OG0004070	LOC119554570|XP_037721470.1|DSUP	LOC111601597|XP_023174030.2|DHYD
OG0004071	LOC119553928|XP_037720544.1|DSUP	LOC111599794|XP_023171338.2|DHYD
OG0004072	LOC119553929|XP_037720545.1|DSUP	LOC111599802|XP_023171349.2|DHYD
OG0004073	LOC119556379|XP_037724479.1|DSUP	LOC111593633|XP_023162273.1|DHYD
OG0004074	LOC119550342|XP_037714890.1|DSUP	LOC111600532|XP_023172438.2|DHYD
OG0004075	LOC119549128|XP_037712823.1|DSUP	LOC111598018|XP_023168798.1|DHYD
OG0004076	LOC119549295|XP_037713171.1|DSUP	LOC111598017|XP_023168793.2|DHYD
OG0004077	LOC119548580|XP_037711826.1|DSUP	LOC111594932|XP_023164192.2|DHYD
OG0004078	LOC119558021|XP_037727070.1|DSUP	LOC111595156|XP_023164505.1|DHYD
OG0004079	LOC119556504|XP_037724693.1|DSUP	LOC111598424|XP_023169434.1|DHYD
OG0004080	LOC119550424|XP_037715019.1|DSUP	LOC111596629|XP_023166685.1|DHYD
OG0004081	LOC119548976|XP_037712494.1|DSUP	LOC111597926|XP_023168646.2|DHYD
OG0004082	LOC119550054|XP_037714440.1|DSUP	LOC111597406|XP_023167860.1|DHYD
OG0004083	LOC119547361|XP_037710109.1|DSUP	LOC111602740|XP_023175761.1|DHYD
OG0004084	LOC119552936|XP_037718816.1|DSUP	LOC111605065|XP_023179164.2|DHYD
OG0004085	LOC119563003|XP_037732120.1|DSUP	LOC111600257|XP_023172072.2|DHYD
OG0004086	LOC119563537|XP_037732948.1|DSUP	LOC111597808|XP_023168461.2|DHYD
OG0004087	LOC119558035|XP_037727107.1|DSUP	LOC111604881|XP_023178889.1|DHYD
OG0004088	LOC119563038|XP_037732169.1|DSUP	LOC111603241|XP_023176515.1|DHYD
OG0004089	LOC119558401|XP_037727858.1|DSUP	LOC111601823|XP_023174414.2|DHYD
OG0004090	LOC119563472|XP_037732811.1|DSUP	LOC111593597|XP_023162222.2|DHYD
OG0004091	LOC119563040|XP_037732172.1|DSUP	LOC111604193|XP_023177916.2|DHYD
OG0004092	LOC119556476|XP_037724656.1|DSUP	LOC111592995|XP_023161268.2|DHYD
OG0004094	LOC119557560|XP_037726274.1|DSUP	LOC111595003|XP_023164312.2|DHYD
OG0004095	LOC119556066|XP_037723810.1|DSUP	LOC111596454|XP_023166449.1|DHYD
OG0004096	LOC119563539|XP_037732949.1|DSUP	LOC111597872|XP_023168564.1|DHYD
OG0004097	LOC119553934|XP_037720552.1|DSUP	LOC111597308|XP_023167702.2|DHYD
OG0004098	LOC119563286|XP_037732539.1|DSUP	LOC111595041|XP_030081063.1|DHYD
OG0004099	LOC119560382|XP_037729718.1|DSUP	LOC111595737|XP_023165353.2|DHYD
OG0004100	LOC119560075|XP_037729309.1|DSUP	LOC111595733|XP_023165350.1|DHYD
OG0004101	LOC119560609|XP_037730071.1|DSUP	LOC111595734|XP_023165351.1|DHYD
OG0004102	LOC119560842|XP_037730423.1|DSUP	LOC111595731|XP_030078796.1|DHYD
OG0004103	LOC119558005|XP_037727044.1|DSUP	LOC111595154|XP_023164504.1|DHYD
OG0004104	LOC119563305|XP_037732565.1|DSUP	LOC111605542|XP_030079664.1|DHYD
OG0004105	LOC119555448|XP_037722750.1|DSUP	LOC111595345|XP_023164787.1|DHYD
OG0004106	LOC119553791|XP_037720330.1|DSUP	LOC111605742|XP_023180212.1|DHYD
OG0004107	LOC119554749|XP_037721702.1|DSUP	LOC111602927|XP_023176043.2|DHYD
OG0004108	LOC119551718|XP_037717137.1|DSUP	LOC111602951|XP_023176081.1|DHYD
OG0004109	LOC119563473|XP_037732812.1|DSUP	LOC111593595|XP_023162220.2|DHYD
OG0004110	LOC119554082|XP_037720754.1|DSUP	LOC111600932|XP_023173068.1|DHYD
OG0004111	LOC119553133|XP_037719257.1|DSUP	LOC111596681|XP_023166753.2|DHYD
OG0004112	LOC119563308|XP_037732570.1|DSUP	LOC111600263|XP_023172079.1|DHYD
OG0004113	LOC119557844|XP_037726749.1|DSUP	LOC111598158|XP_023169014.1|DHYD
OG0004114	LOC119557549|XP_037726259.1|DSUP	LOC111605611|XP_023179994.1|DHYD
OG0004115	LOC119557547|XP_037726249.1|DSUP	LOC111605604|XP_023179985.2|DHYD
OG0004116	LOC119560835|XP_037730416.1|DSUP	LOC111596671|XP_023166744.2|DHYD
OG0004117	LOC119563035|XP_037732164.1|DSUP	LOC111602224|XP_030080287.1|DHYD
OG0004118	LOC119550238|XP_037714736.1|DSUP	LOC111604374|XP_023178214.1|DHYD
OG0004119	LOC119553280|XP_037719511.1|DSUP	LOC111601335|XP_023173633.1|DHYD
OG0004120	LOC119550906|XP_037715827.1|DSUP	LOC111602996|XP_023176160.2|DHYD
OG0004121	LOC119553341|XP_037719604.1|DSUP	LOC111598654|XP_030081138.1|DHYD
OG0004122	LOC119552597|XP_037718186.1|DSUP	LOC111602983|XP_023176147.1|DHYD
OG0004123	LOC119559878|XP_037728939.1|DSUP	LOC111600848|XP_023172921.1|DHYD
OG0004124	LOC119556065|XP_037723803.1|DSUP	LOC111593442|XP_030079420.1|DHYD
OG0004125	LOC119556545|XP_037724760.1|DSUP	LOC111594461|XP_023163526.1|DHYD
OG0004126	LOC119549533|XP_037713600.1|DSUP	LOC111594530|XP_023163633.2|DHYD
OG0004127	LOC119546987|XP_037709569.1|DSUP	LOC111603939|XP_023177536.1|DHYD
OG0004128	LOC119563118|XP_037732291.1|DSUP	LOC111599553|XP_023170987.1|DHYD
OG0004129	LOC119549113|XP_037712794.1|DSUP	LOC111595638|XP_023165220.2|DHYD
OG0004130	LOC119557110|XP_037725617.1|DSUP	LOC111602821|XP_030080087.1|DHYD
OG0004131	LOC119563014|XP_037732135.1|DSUP	LOC111604628|XP_023178525.1|DHYD
OG0004132	LOC119554468|XP_037721311.1|DSUP	LOC111603675|XP_030081542.1|DHYD
OG0004133	LOC119546407|XP_037708592.1|DSUP	LOC111595409|XP_023164890.1|DHYD
OG0004134	LOC119546915|XP_037709476.1|DSUP	LOC111598566|XP_023169635.2|DHYD
