Orthogroup	DSUP.longest_only	DPER.longest_only
OG0005922	LOC119556021|XP_037723729.1|DSUP	LOC6598374|XP_026846130.1|DPER
OG0005923	LOC119555037|XP_037722112.1|DSUP	LOC6595990|XP_002021011.1|DPER
OG0005924	LOC119554865|XP_037721875.1|DSUP	LOC6595992|XP_002021013.1|DPER
OG0005925	LOC119554696|XP_037721627.1|DSUP	LOC6599066|XP_002024182.2|DPER
OG0005926	LOC119555845|XP_037723401.1|DSUP	LOC6598160|XP_002023447.2|DPER
OG0005927	LOC119561061|XP_037730825.1|DSUP	LOC6588220|XP_026844538.1|DPER
OG0005928	LOC119555881|XP_037723465.1|DSUP	LOC6602676|XP_026845820.1|DPER
OG0005929	LOC119553307|XP_037719561.1|DSUP	LOC6600507|XP_002025614.1|DPER
OG0005930	LOC119549169|XP_037712896.1|DSUP	LOC6600919|XP_002026047.1|DPER
OG0005931	LOC119550589|XP_037715321.1|DSUP	LOC6601295|XP_002026333.2|DPER
OG0005932	LOC119549939|XP_037714249.1|DSUP	LOC6593213|XP_026840798.1|DPER
OG0005933	LOC119551962|XP_037717589.1|DSUP	LOC6590861|XP_002016619.1|DPER
OG0005934	LOC119549682|XP_037713819.1|DSUP	LOC6591208|XP_002016198.2|DPER
OG0005935	LOC119555673|XP_037723221.1|DSUP	LOC6596189|XP_026845693.1|DPER
OG0005936	LOC119548452|XP_037711643.1|DSUP	LOC6593432|XP_002019117.1|DPER
OG0005937	LOC119555676|XP_037723224.1|DSUP	LOC6603410|XP_026848199.1|DPER
OG0005938	LOC119551971|XP_037717608.1|DSUP	LOC6590349|XP_026841957.1|DPER
OG0005939	LOC119557581|XP_037726311.1|DSUP	LOC6598197|XP_002023532.1|DPER
OG0005940	LOC119549217|XP_037713009.1|DSUP	LOC6590456|XP_026842593.1|DPER
OG0005941	LOC119550486|XP_037715103.1|DSUP	LOC6590670|XP_026842319.1|DPER
OG0005942	LOC119559386|XP_037728371.1|DSUP	LOC113565068|XP_026841191.1|DPER
OG0005943	LOC119549392|XP_037713370.1|DSUP	LOC6601256|XP_026842597.1|DPER
OG0005944	LOC119551227|XP_037716392.1|DSUP	LOC6601260|XP_026840699.1|DPER
OG0005945	LOC119550512|XP_037715146.1|DSUP	LOC6592829|XP_026841888.1|DPER
OG0005946	LOC119550215|XP_037714702.1|DSUP	LOC6590802|XP_026841300.1|DPER
OG0005947	LOC119551071|XP_037716122.1|DSUP	LOC6601606|XP_026841036.1|DPER
OG0005948	LOC119553387|XP_037719672.1|DSUP	LOC6602377|XP_002027381.1|DPER
OG0005949	LOC119553200|XP_037719380.1|DSUP	LOC113566008|XP_026845472.1|DPER
OG0005950	LOC119548876|XP_037712435.1|DSUP	LOC6589728|XP_002015121.1|DPER
OG0005951	LOC119554736|XP_037721685.1|DSUP	LOC6600246|XP_002025411.2|DPER
OG0005952	LOC119548875|XP_037712433.1|DSUP	LOC6589727|XP_026844836.1|DPER
OG0005953	LOC119548703|XP_037712095.1|DSUP	LOC6593398|XP_002018609.1|DPER
OG0005954	LOC119548698|XP_037712090.1|DSUP	LOC6593402|XP_002018613.1|DPER
OG0005955	LOC119563008|XP_037732125.1|DSUP	LOC6591951|XP_002017495.1|DPER
OG0005956	LOC119549440|XP_037713461.1|DSUP	LOC6592495|XP_002018397.2|DPER
OG0005957	LOC119563266|XP_037732513.1|DSUP	LOC6594257|XP_002019980.1|DPER
OG0005958	LOC119563410|XP_037732706.1|DSUP	LOC6591330|XP_002016928.1|DPER
OG0005959	LOC119548265|XP_037711337.1|DSUP	LOC6588672|XP_002014467.1|DPER
OG0005960	LOC119556261|XP_037724235.1|DSUP	LOC6603073|XP_002028115.1|DPER
OG0005961	LOC119549261|XP_037713098.1|DSUP	LOC6590502|XP_002016089.1|DPER
OG0005962	LOC119549147|XP_037712854.1|DSUP	LOC6592349|XP_002018296.1|DPER
OG0005963	LOC119548484|XP_037711685.1|DSUP	LOC6589858|XP_002015163.2|DPER
OG0005964	LOC119550350|XP_037714899.1|DSUP	LOC6592731|XP_002018098.1|DPER
OG0005965	LOC119551157|XP_037716279.1|DSUP	LOC6600973|XP_002026011.2|DPER
OG0005966	LOC119550553|XP_037715265.1|DSUP	LOC6590585|XP_002016524.2|DPER
OG0005967	LOC119550980|XP_037715943.1|DSUP	LOC6593165|XP_002018179.1|DPER
OG0005968	LOC119550712|XP_037715518.1|DSUP	LOC6593172|XP_026841225.1|DPER
OG0005969	LOC119549517|XP_037713557.1|DSUP	LOC6590499|XP_026841484.1|DPER
OG0005970	LOC119554047|XP_037720713.1|DSUP	LOC6600509|XP_002025616.1|DPER
OG0005971	LOC119559405|XP_037728401.1|DSUP	LOC6592638|XP_002017859.1|DPER
OG0005972	LOC119552653|XP_037718278.1|DSUP	LOC6603352|XP_026848101.1|DPER
OG0005973	LOC119554612|XP_037721533.1|DSUP	LOC6599081|XP_002024214.1|DPER
OG0005974	LOC119553316|XP_037719570.1|DSUP	LOC6595982|XP_002021048.1|DPER
OG0005975	LOC119552654|XP_037718284.1|DSUP	LOC6603353|XP_002028334.1|DPER
OG0005976	LOC119563164|XP_037732353.1|DSUP	LOC6591335|XP_002016933.1|DPER
OG0005977	LOC119551210|XP_037716372.1|DSUP	LOC6592486|XP_002017928.1|DPER
OG0005978	LOC119552186|XP_037717962.1|DSUP	LOC6592396|XP_002017581.2|DPER
OG0005980	LOC119549300|XP_037713187.1|DSUP	LOC6589972|XP_002015608.1|DPER
OG0005981	LOC119558256|XP_037727514.1|DSUP	LOC6598354|XP_026846118.1|DPER
OG0005982	LOC119551412|XP_037716679.1|DSUP	LOC6590650|XP_002016408.1|DPER
OG0005983	LOC119558042|XP_037727119.1|DSUP	LOC6599103|XP_002024404.1|DPER
OG0005984	LOC119556352|XP_037724384.1|DSUP	LOC6600685|XP_026848627.1|DPER
OG0005985	LOC119556693|XP_037725017.1|DSUP	LOC6602878|XP_026849654.1|DPER
OG0005986	LOC119556593|XP_037724829.1|DSUP	LOC6597573|XP_002022790.1|DPER
OG0005987	LOC119562452|XP_037731567.1|DSUP, LOC119556326|XP_037724342.1|DSUP	LOC6599932|XP_026849226.1|DPER
OG0005988	LOC119551449|XP_037716720.1|DSUP	LOC6600928|XP_026841516.1|DPER
OG0005989	LOC119559398|XP_037728388.1|DSUP	LOC6592430|XP_002018003.2|DPER
OG0005990	LOC119549749|XP_037713919.1|DSUP	LOC6590062|XP_026841285.1|DPER
OG0005991	LOC119551384|XP_037716634.1|DSUP	LOC6590856|XP_002016614.1|DPER
OG0005992	LOC119553210|XP_037719395.1|DSUP	LOC6601388|XP_002026524.1|DPER
OG0005993	LOC119553211|XP_037719396.1|DSUP	LOC6601386|XP_026847753.1|DPER
OG0005994	LOC119555656|XP_037723165.1|DSUP	LOC6603339|XP_002028323.1|DPER
OG0005995	LOC119555008|XP_037722079.1|DSUP	LOC6603349|XP_002028330.1|DPER
OG0005996	LOC119553610|XP_037719996.1|DSUP	LOC6595742|XP_026845260.1|DPER
OG0005997	LOC119550575|XP_037715294.1|DSUP	LOC6602103|XP_026841850.1|DPER
OG0005998	LOC119553403|XP_037719703.1|DSUP	LOC6596949|XP_026845497.1|DPER
OG0005999	LOC119554934|XP_037721972.1|DSUP	LOC6599566|XP_002024673.1|DPER
OG0006000	LOC119549689|XP_037713833.1|DSUP	LOC6592703|XP_002018506.1|DPER
OG0006001	LOC119553540|XP_037719905.1|DSUP	LOC6600300|XP_026849087.1|DPER
OG0006002	LOC119551673|XP_037717053.1|DSUP	LOC6590368|XP_002015618.2|DPER
OG0006003	LOC119553318|XP_037719575.1|DSUP	LOC6597075|XP_026845341.1|DPER
OG0006004	LOC119560383|XP_037729729.1|DSUP	LOC6591701|XP_002017272.1|DPER
OG0006005	LOC119551531|XP_037716845.1|DSUP	LOC6593060|XP_002018472.1|DPER
OG0006006	LOC119549425|XP_037713435.1|DSUP	LOC6600822|XP_026841352.1|DPER
OG0006007	LOC119559467|XP_037728505.1|DSUP	LOC6603145|XP_026841548.1|DPER
OG0006008	LOC119546598|XP_037708953.1|DSUP	LOC6589774|XP_026844022.1|DPER
OG0006009	LOC119555432|XP_037722729.1|DSUP	LOC6601808|XP_026848559.1|DPER
OG0006010	LOC119555646|XP_037723122.1|DSUP	LOC6603327|XP_026848121.1|DPER
OG0006011	LOC119555275|XP_037722506.1|DSUP	LOC6601126|XP_002026055.2|DPER
OG0006012	LOC119555338|XP_037722601.1|DSUP	LOC6598909|XP_026847965.1|DPER
OG0006013	LOC119552106|XP_037717819.1|DSUP	LOC6592971|XP_026841773.1|DPER
OG0006014	LOC119553187|XP_037719362.1|DSUP	LOC6601521|XP_002026583.1|DPER
OG0006015	LOC119549423|XP_037713430.1|DSUP	LOC6592956|XP_002017958.1|DPER
OG0006016	LOC119551958|XP_037717580.1|DSUP	LOC6590857|XP_026841331.1|DPER
OG0006017	LOC119551355|XP_037716603.1|DSUP	LOC6590201|XP_002015832.1|DPER
OG0006018	LOC119549410|XP_037713400.1|DSUP	LOC6601549|XP_026841904.1|DPER
OG0006019	LOC119551199|XP_037716329.1|DSUP	LOC113565079|XP_026841310.1|DPER
OG0006020	LOC119552860|XP_037718673.1|DSUP	LOC6601793|XP_026848544.1|DPER
OG0006021	LOC119555336|XP_037722599.1|DSUP	LOC6596057|XP_026845723.1|DPER
OG0006022	LOC119547353|XP_037710095.1|DSUP	LOC6593597|XP_026843078.1|DPER
OG0006023	LOC119553142|XP_037719282.1|DSUP	LOC6591930|XP_002017432.1|DPER
OG0006024	LOC119556356|XP_037724392.1|DSUP	LOC6603964|XP_026846064.1|DPER
OG0006025	LOC119551948|XP_037717566.1|DSUP	LOC6591113|XP_026841028.1|DPER
OG0006026	LOC119563380|XP_037732659.1|DSUP	LOC6594866|XP_002020105.1|DPER
OG0006027	LOC119549127|XP_037712821.1|DSUP	LOC6592644|XP_002017865.2|DPER
OG0006028	LOC119551559|XP_037716883.1|DSUP	LOC6590512|XP_026840979.1|DPER
OG0006029	LOC119549071|XP_037712706.1|DSUP	LOC6590853|XP_002016611.1|DPER
OG0006030	LOC119563289|XP_037732544.1|DSUP	LOC6594807|XP_002020222.1|DPER
OG0006031	LOC119551306|XP_037716529.1|DSUP	LOC6592199|XP_002017834.2|DPER
OG0006032	LOC119555908|XP_037723527.1|DSUP	LOC6597848|XP_026847028.1|DPER
OG0006033	LOC119550181|XP_037714646.1|DSUP	LOC6590198|XP_002015829.1|DPER
OG0006034	LOC119551830|XP_037717330.1|DSUP	LOC6587969|XP_002013707.2|DPER
OG0006035	LOC119545746|XP_037707496.1|DSUP	LOC6592098|XP_002017032.2|DPER
OG0006036	LOC119547376|XP_037710128.1|DSUP	LOC6589237|XP_026844879.1|DPER
OG0006037	LOC119549606|XP_037713705.1|DSUP	LOC6590731|XP_026840585.1|DPER
OG0006038	LOC119560763|XP_037730312.1|DSUP	LOC6588424|XP_002014153.2|DPER
OG0006039	LOC119559430|XP_037728456.1|DSUP	LOC6603143|XP_026842468.1|DPER
OG0006040	LOC119559460|XP_037728494.1|DSUP	LOC6592334|XP_002017854.1|DPER
OG0006041	LOC119557749|XP_037726563.1|DSUP	LOC6599901|XP_026849171.1|DPER
OG0006042	LOC119552150|XP_037717876.1|DSUP	LOC6601567|XP_026840980.1|DPER
OG0006043	LOC119554165|XP_037720882.1|DSUP	LOC6598919|XP_026847849.1|DPER
OG0006044	LOC119556040|XP_037723756.1|DSUP	LOC6596834|XP_002022015.1|DPER
OG0006045	LOC119559381|XP_037728365.1|DSUP	LOC6601623|XP_026840978.1|DPER
OG0006046	LOC119550297|XP_037714819.1|DSUP	LOC6590833|XP_002016504.1|DPER
OG0006047	LOC119554511|XP_037721381.1|DSUP	LOC6595848|XP_002021378.1|DPER
OG0006048	LOC119554703|XP_037721635.1|DSUP	LOC6598900|XP_002024002.2|DPER
OG0006049	LOC119557885|XP_037726815.1|DSUP	LOC6597307|XP_002022379.2|DPER
OG0006050	LOC119548525|XP_037711748.1|DSUP	LOC6598685|XP_002023751.1|DPER
OG0006051	LOC119557306|XP_037725944.1|DSUP	LOC6599991|XP_002025149.1|DPER
OG0006052	LOC119549727|XP_037713896.1|DSUP	LOC6592537|XP_026841599.1|DPER
OG0006053	LOC119554530|XP_037721408.1|DSUP	LOC6599488|XP_002024585.1|DPER
OG0006054	LOC119547262|XP_037710008.1|DSUP	LOC6602019|XP_002027033.2|DPER
OG0006055	LOC119560346|XP_037729670.1|DSUP	LOC6598726|XP_002023873.1|DPER
OG0006056	LOC119551873|XP_037717395.1|DSUP	LOC6601566|XP_002026686.1|DPER
OG0006057	LOC119553919|XP_037720530.1|DSUP	LOC6601023|XP_026849715.1|DPER
OG0006058	LOC119559911|XP_037729016.1|DSUP	LOC113564931|XP_026840225.1|DPER
OG0006059	LOC119553681|XP_037720158.1|DSUP	LOC6598954|XP_026849035.1|DPER
OG0006060	LOC119553684|XP_037720162.1|DSUP	LOC6598955|XP_026849036.1|DPER
OG0006061	LOC119558058|XP_037727136.1|DSUP	LOC6598588|XP_026846356.1|DPER
OG0006062	LOC119550453|XP_037715062.1|DSUP	LOC6594146|XP_002019772.1|DPER
OG0006063	LOC119548547|XP_037711769.1|DSUP	LOC6589221|XP_002014446.1|DPER
OG0006064	LOC119549095|XP_037712753.1|DSUP	LOC6600894|XP_002025958.1|DPER
OG0006065	LOC119554156|XP_037720872.1|DSUP	LOC6601202|XP_026848045.1|DPER
OG0006066	LOC119549302|XP_037713189.1|DSUP	LOC6590654|XP_002016412.2|DPER
OG0006067	LOC119551861|XP_037717367.1|DSUP	LOC6592470|XP_026840881.1|DPER
OG0006068	LOC119558080|XP_037727189.1|DSUP	LOC6600741|XP_002025779.1|DPER
OG0006069	LOC119555515|XP_037722863.1|DSUP	LOC6598885|XP_002024090.2|DPER
OG0006070	LOC119554994|XP_037722061.1|DSUP	LOC6603409|XP_002028391.1|DPER
OG0006071	LOC119559451|XP_037728485.1|DSUP	LOC6594936|XP_002020033.1|DPER
OG0006072	LOC119553128|XP_037719249.1|DSUP	LOC6601201|XP_002026232.1|DPER
OG0006073	LOC119554991|XP_037722057.1|DSUP	LOC6603276|XP_002028263.1|DPER
OG0006074	LOC119558217|XP_037727455.1|DSUP	LOC6597282|XP_002022569.2|DPER
OG0006075	LOC119556505|XP_037724694.1|DSUP	LOC6597615|XP_002022753.1|DPER
OG0006076	LOC119551840|XP_037717338.1|DSUP	LOC6590754|XP_002016146.1|DPER
OG0006077	LOC119553580|XP_037719956.1|DSUP	LOC6602399|XP_026848447.1|DPER
OG0006078	LOC119553617|XP_037720011.1|DSUP	LOC113566560|XP_026848444.1|DPER
OG0006079	LOC119554056|XP_037720725.1|DSUP	LOC6601835|XP_002026901.1|DPER
OG0006080	LOC119555450|XP_037722753.1|DSUP	LOC6601860|XP_026849321.1|DPER
OG0006081	LOC119549768|XP_037713953.1|DSUP	LOC6592571|XP_026841298.1|DPER
OG0006082	LOC119551579|XP_037716909.1|DSUP	LOC6592698|XP_002017735.1|DPER
OG0006083	LOC119554977|XP_037722034.1|DSUP	LOC6595813|XP_026845564.1|DPER
OG0006084	LOC119555458|XP_037722787.1|DSUP	LOC6596064|XP_026845509.1|DPER
OG0006085	LOC119553950|XP_037720572.1|DSUP	LOC6595167|XP_002020422.1|DPER
OG0006086	LOC119554363|XP_037721159.1|DSUP	LOC6604540|XP_026848108.1|DPER
OG0006087	LOC119551132|XP_037716246.1|DSUP	LOC6590834|XP_002016505.2|DPER
OG0006088	LOC119555518|XP_037722871.1|DSUP	LOC6598890|XP_002024095.1|DPER
OG0006089	LOC119556644|XP_037724904.1|DSUP	LOC6596911|XP_002021872.1|DPER
OG0006091	LOC119552570|XP_037718122.1|DSUP	LOC6599779|XP_026847329.1|DPER
OG0006092	LOC119556349|XP_037724380.1|DSUP	LOC113565952|XP_026845167.1|DPER
OG0006093	LOC119551154|XP_037716276.1|DSUP	LOC6590206|XP_002016062.2|DPER
OG0006094	LOC119553665|XP_037720104.1|DSUP	LOC6600649|XP_026847555.1|DPER
OG0006095	LOC119549250|XP_037713084.1|DSUP	LOC6592844|XP_002018271.1|DPER
OG0006096	LOC119552190|XP_037717968.1|DSUP	LOC6590877|XP_002016168.1|DPER
OG0006097	LOC119553383|XP_037719663.1|DSUP	LOC6599051|XP_026848989.1|DPER
OG0006098	LOC119548747|XP_037712192.1|DSUP	LOC113565899|XP_026845068.1|DPER, LOC6589392|XP_002014641.1|DPER
OG0006099	LOC119551666|XP_037717046.1|DSUP	LOC6590482|XP_026842067.1|DPER
OG0006100	LOC119550172|XP_037714634.1|DSUP	LOC6590191|XP_002015748.1|DPER
OG0006101	LOC119546791|XP_037709281.1|DSUP	LOC6589386|XP_026844343.1|DPER
OG0006102	LOC119551029|XP_037716017.1|DSUP	LOC6592707|XP_002018509.1|DPER
OG0006103	LOC119558306|XP_037727636.1|DSUP	LOC6600782|XP_026848694.1|DPER
OG0006104	LOC119557764|XP_037726588.1|DSUP	LOC6597646|XP_002022677.1|DPER
OG0006105	LOC119557353|XP_037726017.1|DSUP	LOC6597645|XP_026849290.1|DPER
OG0006106	LOC119553597|XP_037719979.1|DSUP	LOC6595788|XP_026845689.1|DPER
OG0006107	LOC119550489|XP_037715105.1|DSUP	LOC6600863|XP_026841822.1|DPER
OG0006108	LOC119557412|XP_037726089.1|DSUP	LOC6596691|XP_002021960.1|DPER
OG0006109	LOC119552848|XP_037718646.1|DSUP	LOC6596137|XP_002021150.1|DPER
OG0006110	LOC119555506|XP_037722853.1|DSUP	LOC6595793|XP_002021305.1|DPER
OG0006111	LOC119549509|XP_037713549.1|DSUP	LOC6600909|XP_002025918.1|DPER
OG0006112	LOC119550015|XP_037714366.1|DSUP	LOC6590158|XP_026841617.1|DPER
OG0006113	LOC119554149|XP_037720865.1|DSUP	LOC6600557|XP_002025710.1|DPER
OG0006114	LOC119557192|XP_037725773.1|DSUP	LOC6588168|XP_002013044.1|DPER
OG0006115	LOC119551248|XP_037716419.1|DSUP	LOC6591107|XP_002015809.1|DPER
OG0006116	LOC119551795|XP_037717270.1|DSUP	LOC6589898|XP_002016382.1|DPER
OG0006117	LOC119549265|XP_037713101.1|DSUP	LOC6590519|XP_002016087.1|DPER
OG0006118	LOC119551994|XP_037717642.1|DSUP	LOC6590041|XP_026842147.1|DPER
OG0006119	LOC119559456|XP_037728487.1|DSUP	LOC6592436|XP_002018009.1|DPER
OG0006120	LOC119551875|XP_037717397.1|DSUP	LOC6592816|XP_002017613.1|DPER
OG0006121	LOC119552765|XP_037718498.1|DSUP	LOC6603789|XP_026848200.1|DPER
OG0006122	LOC119563078|XP_037732235.1|DSUP	LOC6602023|XP_002027031.2|DPER
OG0006123	LOC119551269|XP_037716457.1|DSUP	LOC6601276|XP_026842348.1|DPER
OG0006124	LOC119558243|XP_037727498.1|DSUP	LOC6587231|XP_002013515.1|DPER
OG0006125	LOC119553679|XP_037720153.1|DSUP	LOC6598953|XP_026848985.1|DPER
OG0006126	LOC119553431|XP_037719743.1|DSUP	LOC6602960|XP_026848801.1|DPER
OG0006127	LOC119553380|XP_037719661.1|DSUP	LOC6597054|XP_002022213.1|DPER
OG0006128	LOC119554601|XP_037721517.1|DSUP	LOC6597073|XP_002022198.1|DPER
OG0006129	LOC119553518|XP_037719869.1|DSUP	LOC6596942|XP_002022224.2|DPER
OG0006130	LOC119553710|XP_037720218.1|DSUP	LOC6604634|XP_026845222.1|DPER
OG0006131	LOC119554259|XP_037721029.1|DSUP	LOC6597060|XP_002022185.1|DPER
OG0006132	LOC119554694|XP_037721623.1|DSUP	LOC6597069|XP_002022194.2|DPER
OG0006133	LOC119553711|XP_037720219.1|DSUP	LOC6597018|XP_002022181.2|DPER
OG0006134	LOC119552775|XP_037718512.1|DSUP	LOC6596948|XP_026845209.1|DPER
OG0006135	LOC119552514|XP_037718059.1|DSUP	LOC6597019|XP_026845763.1|DPER
OG0006136	LOC119553685|XP_037720166.1|DSUP	LOC6598952|XP_002024190.1|DPER
OG0006137	LOC119553976|XP_037720611.1|DSUP	LOC6597078|XP_002022253.1|DPER
OG0006138	LOC119550334|XP_037714879.1|DSUP	LOC6591084|XP_026842135.1|DPER
OG0006139	LOC119549983|XP_037714314.1|DSUP	LOC6590692|XP_026842500.1|DPER
OG0006140	LOC119549617|XP_037713717.1|DSUP	LOC6601290|XP_026842546.1|DPER
OG0006141	LOC119549435|XP_037713456.1|DSUP	LOC6601605|XP_026841772.1|DPER
OG0006142	LOC119552838|XP_037718627.1|DSUP	LOC6601495|XP_026848014.1|DPER
OG0006143	LOC119553933|XP_037720550.1|DSUP	LOC6595776|XP_026845228.1|DPER
OG0006144	LOC119554189|XP_037720913.1|DSUP	LOC6599735|XP_002024840.2|DPER
OG0006145	LOC119553555|XP_037719924.1|DSUP	LOC6599077|XP_002024210.2|DPER
OG0006146	LOC119548861|XP_037712416.1|DSUP	LOC6593838|XP_002018700.1|DPER
OG0006147	LOC119563241|XP_037732474.1|DSUP	LOC6594911|XP_002020119.1|DPER
OG0006148	LOC119552620|XP_037718213.1|DSUP	LOC6595977|XP_026845542.1|DPER
OG0006149	LOC119554326|XP_037721119.1|DSUP	LOC6595777|XP_002021324.1|DPER
OG0006150	LOC119554324|XP_037721117.1|DSUP	LOC6595780|XP_002021325.2|DPER
OG0006151	LOC119546247|XP_037708327.1|DSUP	LOC6589218|XP_002014443.2|DPER
OG0006152	LOC119556139|XP_037723966.1|DSUP	LOC6591577|XP_002016755.1|DPER
OG0006153	LOC119551699|XP_037717095.1|DSUP	LOC6590418|XP_002016431.1|DPER
OG0006154	LOC119552946|XP_037718851.1|DSUP	LOC6594670|XP_002019848.1|DPER
OG0006155	LOC119562922|XP_037732000.1|DSUP	LOC6594916|XP_002020124.1|DPER
OG0006156	LOC119546851|XP_037709380.1|DSUP	LOC6594287|XP_002019613.1|DPER
OG0006157	LOC119551834|XP_037717332.1|DSUP	LOC6590985|XP_002016550.1|DPER
OG0006158	LOC119554483|XP_037721337.1|DSUP	LOC6596073|XP_026845278.1|DPER
OG0006159	LOC119550105|XP_037714513.1|DSUP	LOC6590211|XP_026841645.1|DPER
OG0006160	LOC119551668|XP_037717049.1|DSUP	LOC6590986|XP_002016551.1|DPER
OG0006161	LOC119552159|XP_037717902.1|DSUP	LOC6592886|XP_026841536.1|DPER
OG0006162	LOC119558188|XP_037727436.1|DSUP	LOC6602527|XP_026846802.1|DPER
OG0006163	LOC119550633|XP_037715396.1|DSUP	LOC6590224|XP_002016073.2|DPER
OG0006165	LOC119553416|XP_037719721.1|DSUP	LOC6595758|XP_026845439.1|DPER
OG0006166	LOC119548574|XP_037711819.1|DSUP	LOC6589549|XP_026843908.1|DPER
OG0006167	LOC119551560|XP_037716886.1|DSUP	LOC6601568|XP_026841786.1|DPER
OG0006168	LOC119556847|XP_037725246.1|DSUP	LOC6599233|XP_002024290.1|DPER
OG0006169	LOC119558018|XP_037727058.1|DSUP	LOC6596909|XP_002021870.1|DPER, LOC6602036|XP_002027085.1|DPER
OG0006170	LOC119551302|XP_037716525.1|DSUP	LOC6590562|XP_002015949.2|DPER
OG0006171	LOC119554172|XP_037720890.1|DSUP	LOC6602248|XP_002027278.1|DPER
OG0006172	LOC119555301|XP_037722546.1|DSUP	LOC6597175|XP_002022353.1|DPER
OG0006173	LOC119547452|XP_037710242.1|DSUP, LOC119547510|XP_037710331.1|DSUP	LOC6595623|XP_002020697.2|DPER
OG0006174	LOC119554543|XP_037721430.1|DSUP, LOC119554757|XP_037721712.1|DSUP	LOC6599040|XP_002024157.1|DPER
OG0006175	LOC119551349|XP_037716596.1|DSUP	LOC6600873|XP_002025908.1|DPER, LOC6600872|XP_002025907.1|DPER, LOC6600874|XP_002025909.1|DPER
OG0006176	LOC119547971|XP_037710950.1|DSUP, LOC119547642|XP_037710509.1|DSUP	LOC6596240|XP_026843565.1|DPER, LOC6593448|XP_002018730.1|DPER
OG0006177	LOC119555303|XP_037722548.1|DSUP, LOC119560415|XP_037729783.1|DSUP	LOC113567468|XP_026851265.1|DPER, LOC113567437|XP_026851063.1|DPER, LOC113566046|XP_026845765.1|DPER, LOC6589471|XP_026844071.1|DPER
OG0006178	LOC119551769|XP_037717224.1|DSUP, LOC119562259|XP_037731363.1|DSUP, LOC119562258|XP_037731361.1|DSUP, LOC119551785|XP_037717257.1|DSUP, LOC119562277|XP_037731381.1|DSUP	LOC6600924|XP_026842054.1|DPER
OG0006179	LOC119551337|XP_037716566.1|DSUP, LOC119560192|XP_037729484.1|DSUP	LOC6596164|XP_002021141.1|DPER
OG0006181	LOC119559743|XP_037728729.1|DSUP	LOC6588106|XP_026843310.1|DPER
OG0006182	LOC119563109|XP_037732280.1|DSUP	LOC6594875|XP_002020114.1|DPER
OG0006183	LOC119560162|XP_037729447.1|DSUP	LOC6588323|XP_002013599.1|DPER
OG0006184	LOC119560758|XP_037730307.1|DSUP	LOC6587940|XP_002012799.1|DPER
OG0006185	LOC119555910|XP_037723533.1|DSUP	LOC6587780|XP_002013730.1|DPER
OG0006186	LOC119560685|XP_037730186.1|DSUP	LOC6587914|XP_002012805.1|DPER
OG0006187	LOC119554827|XP_037721832.1|DSUP	LOC6594735|XP_002020561.1|DPER
OG0006188	LOC119558028|XP_037727087.1|DSUP	LOC6599933|XP_026849191.1|DPER
OG0006189	LOC119558030|XP_037727092.1|DSUP	LOC6599934|XP_002025126.1|DPER
OG0006190	LOC119563498|XP_037732866.1|DSUP	LOC6587335|XP_002014023.1|DPER
OG0006191	LOC119547113|XP_037709754.1|DSUP	LOC6587464|XP_002013050.1|DPER
OG0006192	LOC119556493|XP_037724680.1|DSUP	LOC6600117|XP_002025284.2|DPER
OG0006193	LOC119556187|XP_037724058.1|DSUP	LOC6597306|XP_002022378.1|DPER
OG0006194	LOC119556444|XP_037724606.1|DSUP	LOC113566299|XP_026847141.1|DPER
OG0006195	LOC119556067|XP_037723808.1|DSUP	LOC6600400|XP_026848386.1|DPER
OG0006196	LOC119560700|XP_037730215.1|DSUP	LOC6591315|XP_026844710.1|DPER
OG0006197	LOC119562965|XP_037732072.1|DSUP	LOC6602013|XP_026846813.1|DPER
OG0006198	LOC119557334|XP_037725984.1|DSUP	LOC6599299|XP_026848256.1|DPER
OG0006199	LOC119546906|XP_037709464.1|DSUP	LOC6587649|XP_026840244.1|DPER
OG0006200	LOC119563209|XP_037732433.1|DSUP	LOC6587544|XP_026848308.1|DPER
OG0006201	LOC119558370|XP_037727811.1|DSUP	LOC6601755|XP_026846952.1|DPER
OG0006202	LOC119558369|XP_037727809.1|DSUP	LOC6601756|XP_002026831.1|DPER
OG0006203	LOC119555887|XP_037723477.1|DSUP	LOC6598442|XP_026848599.1|DPER
OG0006204	LOC119563006|XP_037732123.1|DSUP	LOC6594737|XP_002020563.1|DPER
OG0006205	LOC119556319|XP_037724334.1|DSUP	LOC6597705|XP_002022856.1|DPER
OG0006206	LOC119557545|XP_037726246.1|DSUP	LOC6603542|XP_026846044.1|DPER
OG0006207	LOC119548814|XP_037712335.1|DSUP	LOC6593707|XP_002018631.1|DPER
OG0006208	LOC119552673|XP_037718310.1|DSUP	LOC6601097|XP_002026062.1|DPER
OG0006209	LOC119556842|XP_037725241.1|DSUP	LOC6597722|XP_002022994.2|DPER
OG0006210	LOC119557804|XP_037726636.1|DSUP	LOC6597418|XP_026846411.1|DPER
OG0006211	LOC119548172|XP_037711213.1|DSUP	LOC113565914|XP_026845084.1|DPER, LOC6589853|XP_002014713.1|DPER
OG0006212	LOC119548171|XP_037711211.1|DSUP	LOC113565913|XP_026845083.1|DPER, LOC6589854|XP_002014714.1|DPER
OG0006213	LOC119560775|XP_037730328.1|DSUP	LOC6594680|XP_002019315.2|DPER
