Orthogroup	DSUP.longest_only	SLEB.longest_only
OG0005221	LOC119548398|XP_037711554.1|DSUP	LOC115626397|XP_030377620.1|SLEB
OG0005222	LOC119546342|XP_037708477.1|DSUP	LOC115630505|XP_030382956.1|SLEB
OG0005223	LOC119546249|XP_037708330.1|DSUP	LOC115625803|XP_030376841.1|SLEB
OG0005224	LOC119548602|XP_037711887.1|DSUP	LOC115628457|XP_030380435.1|SLEB
OG0005225	LOC119547637|XP_037710505.1|DSUP	LOC115626158|XP_030377292.1|SLEB
OG0005226	LOC119545975|XP_037707874.1|DSUP	LOC115631202|XP_030383756.1|SLEB
OG0005227	LOC119547108|XP_037709746.1|DSUP	LOC115631599|XP_030384261.1|SLEB
OG0005228	LOC119548802|XP_037712307.1|DSUP	LOC115631654|XP_030384326.1|SLEB
OG0005229	LOC119546919|XP_037709477.1|DSUP	LOC115631557|XP_030384204.1|SLEB
OG0005230	LOC119546876|XP_037709411.1|DSUP	LOC115631109|XP_030383628.1|SLEB
OG0005231	LOC119546731|XP_037709149.1|DSUP	LOC115628552|XP_030380574.1|SLEB
OG0005232	LOC119546424|XP_037708619.1|DSUP	LOC115626339|XP_030377545.1|SLEB
OG0005233	LOC119546964|XP_037709538.1|DSUP	LOC115626384|XP_030377603.1|SLEB
OG0005234	LOC119547771|XP_037710711.1|DSUP	LOC115625746|XP_030376761.1|SLEB
OG0005235	LOC119546616|XP_037708981.1|DSUP	LOC115631204|XP_030383768.1|SLEB
OG0005236	LOC119547282|XP_037709993.1|DSUP	LOC115630664|XP_030383166.1|SLEB
OG0005237	LOC119547281|XP_037709992.1|DSUP	LOC115630662|XP_030383164.1|SLEB
OG0005238	LOC119547863|XP_037710823.1|DSUP	LOC115630709|XP_030383222.1|SLEB
OG0005239	LOC119548763|XP_037712232.1|DSUP	LOC115630995|XP_030383446.1|SLEB
OG0005240	LOC119548298|XP_037711393.1|DSUP	LOC115632014|XP_030384806.1|SLEB
OG0005241	LOC119546846|XP_037709369.1|DSUP	LOC115630568|XP_030383044.1|SLEB
OG0005242	LOC119547981|XP_037710964.1|DSUP	LOC115630406|XP_030382797.1|SLEB
OG0005243	LOC119546579|XP_037708911.1|DSUP	LOC115631959|XP_030384682.1|SLEB
OG0005244	LOC119561028|XP_037730781.1|DSUP	LOC115621377|XP_030370863.1|SLEB
OG0005245	LOC119559993|XP_037729187.1|DSUP	LOC115625262|XP_030376123.1|SLEB
OG0005246	LOC119546947|XP_037709515.1|DSUP	LOC115631245|XP_030383814.1|SLEB
OG0005247	LOC119549816|XP_037714022.1|DSUP	LOC115634723|XP_030388466.1|SLEB
OG0005248	LOC119558293|XP_037727615.1|DSUP	LOC115629644|XP_030382015.1|SLEB
OG0005249	LOC119563456|XP_037732787.1|DSUP	LOC115623544|XP_030373790.1|SLEB
OG0005250	LOC119548789|XP_037712289.1|DSUP	LOC115625764|XP_030376792.1|SLEB
OG0005251	LOC119546788|XP_037709273.1|DSUP	LOC115631422|XP_030384008.1|SLEB
OG0005252	LOC119548683|XP_037712055.1|DSUP	LOC115626150|XP_030377274.1|SLEB
OG0005253	LOC119546753|XP_037709211.1|DSUP	LOC115628492|XP_030380481.1|SLEB
OG0005254	LOC119546862|XP_037709392.1|DSUP	LOC115626078|XP_030377191.1|SLEB
OG0005255	LOC119548011|XP_037711008.1|DSUP	LOC115625735|XP_030376746.1|SLEB
OG0005256	LOC119548872|XP_037712430.1|DSUP, LOC119562464|XP_037731577.1|DSUP	LOC115633470|XP_030386785.1|SLEB
OG0005257	LOC119548013|XP_037711010.1|DSUP	LOC115625840|XP_030376903.1|SLEB
OG0005258	LOC119547437|XP_037710226.1|DSUP	LOC115625967|XP_030377069.1|SLEB
OG0005259	LOC119546502|XP_037708746.1|DSUP	LOC115625847|XP_030376910.1|SLEB
OG0005260	LOC119546504|XP_037708749.1|DSUP	LOC115625942|XP_030377037.1|SLEB
OG0005261	LOC119547448|XP_037710237.1|DSUP	LOC115623710|XP_030374050.1|SLEB
OG0005262	LOC119547191|XP_037709855.1|DSUP	LOC115630567|XP_030383042.1|SLEB
OG0005263	LOC119548282|XP_037711375.1|DSUP	LOC115626218|XP_030377372.1|SLEB
OG0005264	LOC119563210|XP_037732434.1|DSUP	LOC115621382|XP_030370871.1|SLEB
OG0005265	LOC119546970|XP_037709544.1|DSUP	LOC115625877|XP_030376952.1|SLEB
OG0005266	LOC119546023|XP_037707964.1|DSUP	LOC115626451|XP_030377687.1|SLEB
OG0005267	LOC119546883|XP_037709425.1|DSUP	LOC115630454|XP_030382875.1|SLEB
OG0005268	LOC119547915|XP_037710881.1|DSUP	LOC115630452|XP_030382872.1|SLEB
OG0005269	LOC119546969|XP_037709542.1|DSUP	LOC115630434|XP_030382849.1|SLEB
OG0005270	LOC119547951|XP_037710928.1|DSUP	LOC115631483|XP_030384098.1|SLEB
OG0005271	LOC119545927|XP_037707773.1|DSUP	LOC115625827|XP_030376878.1|SLEB
OG0005272	LOC119548202|XP_037711260.1|DSUP	LOC115625855|XP_030376923.1|SLEB
OG0005273	LOC119547379|XP_037710133.1|DSUP	LOC115625663|XP_030376656.1|SLEB
OG0005274	LOC119547310|XP_037710036.1|DSUP	LOC115631480|XP_030384096.1|SLEB
OG0005275	LOC119548677|XP_037712049.1|DSUP	LOC115630943|XP_030383370.1|SLEB
OG0005276	LOC119547236|XP_037709943.1|DSUP	LOC115631296|XP_030383871.1|SLEB
OG0005277	LOC119547232|XP_037709926.1|DSUP	LOC115631445|XP_030384049.1|SLEB
OG0005278	LOC119550462|XP_037715075.1|DSUP	LOC115627877|XP_030379625.1|SLEB
OG0005279	LOC119562378|XP_037731467.1|DSUP, LOC119562633|XP_037731790.1|DSUP	LOC115626343|XP_030377552.1|SLEB
OG0005280	LOC119547201|XP_037709873.1|DSUP	LOC115630408|XP_030382800.1|SLEB
OG0005281	LOC119546792|XP_037709282.1|DSUP	LOC115630939|XP_030383366.1|SLEB
OG0005282	LOC119560049|XP_037729283.1|DSUP	LOC115623681|XP_030374011.1|SLEB
OG0005283	LOC119552137|XP_037717861.1|DSUP	LOC115620238|XP_030369243.1|SLEB
OG0005284	LOC119548808|XP_037712321.1|DSUP	LOC115628583|XP_030380627.1|SLEB
OG0005285	LOC119547374|XP_037710125.1|DSUP	LOC115628504|XP_030380506.1|SLEB
OG0005286	LOC119546377|XP_037708538.1|DSUP	LOC115630400|XP_030382785.1|SLEB
OG0005287	LOC119546884|XP_037709426.1|DSUP	LOC115630399|XP_030382784.1|SLEB
OG0005288	LOC119548722|XP_037712137.1|DSUP	LOC115631735|XP_030384433.1|SLEB
OG0005289	LOC119558477|XP_037727918.1|DSUP	LOC115631124|XP_030383650.1|SLEB
OG0005290	LOC119560991|XP_037730699.1|DSUP	LOC115625102|XP_030375866.1|SLEB
OG0005291	LOC119548402|XP_037711566.1|DSUP	LOC115626174|XP_030377310.1|SLEB
OG0005292	LOC119548365|XP_037711509.1|DSUP	LOC115626171|XP_030377306.1|SLEB
OG0005293	LOC119547151|XP_037709798.1|DSUP	LOC115626576|XP_030377815.1|SLEB
OG0005294	LOC119547509|XP_037710329.1|DSUP	LOC115630985|XP_030383427.1|SLEB
OG0005295	LOC119548401|XP_037711565.1|DSUP	LOC115626157|XP_030377290.1|SLEB
OG0005296	LOC119561060|XP_037730824.1|DSUP	LOC115625062|XP_030375795.1|SLEB
OG0005297	LOC119547662|XP_037710540.1|DSUP	LOC115628612|XP_030380655.1|SLEB
OG0005298	LOC119547271|XP_037709981.1|DSUP	LOC115625734|XP_030376745.1|SLEB
OG0005299	LOC119545636|XP_037707275.1|DSUP	LOC115620856|XP_030370162.1|SLEB
OG0005300	LOC119557136|XP_037725647.1|DSUP	LOC115629647|XP_030382018.1|SLEB
OG0005301	LOC119546260|XP_037708347.1|DSUP	LOC115625689|XP_030376688.1|SLEB
OG0005302	LOC119549168|XP_037712891.1|DSUP	LOC115634648|XP_030388368.1|SLEB
OG0005303	LOC119546615|XP_037708980.1|DSUP	LOC115630496|XP_030382943.1|SLEB
OG0005304	LOC119546313|XP_037708440.1|DSUP	LOC115625658|XP_030376647.1|SLEB
OG0005305	LOC119550461|XP_037715073.1|DSUP	LOC115627867|XP_030379613.1|SLEB
OG0005306	LOC119548315|XP_037711423.1|DSUP	LOC115631072|XP_030383578.1|SLEB
OG0005307	LOC119547043|XP_037709647.1|DSUP	LOC115631790|XP_030384485.1|SLEB
OG0005308	LOC119547095|XP_037709724.1|DSUP	LOC115631563|XP_030384214.1|SLEB
OG0005309	LOC119547430|XP_037710217.1|DSUP	LOC115630993|XP_030383444.1|SLEB
OG0005310	LOC119546536|XP_037708807.1|DSUP	LOC115631088|XP_030383596.1|SLEB
OG0005311	LOC119546849|XP_037709374.1|DSUP	LOC115631451|XP_030384056.1|SLEB
OG0005312	LOC119546559|XP_037708852.1|DSUP	LOC115628496|XP_030380491.1|SLEB
OG0005313	LOC119548032|XP_037711034.1|DSUP	LOC115630404|XP_030382792.1|SLEB
OG0005314	LOC119546588|XP_037708930.1|DSUP	LOC115631469|XP_030384082.1|SLEB
OG0005315	LOC119547168|XP_037709823.1|DSUP	LOC115631917|XP_030384629.1|SLEB
OG0005316	LOC119549709|XP_037713865.1|DSUP	LOC115630796|XP_030383318.1|SLEB
OG0005317	LOC119546613|XP_037708977.1|DSUP	LOC115627629|XP_030379225.1|SLEB
OG0005318	LOC119562637|XP_037731792.1|DSUP	LOC115626623|XP_030377881.1|SLEB
OG0005319	LOC119547064|XP_037709675.1|DSUP	LOC115626445|XP_030377679.1|SLEB
OG0005320	LOC119546911|XP_037709468.1|DSUP	LOC115625914|XP_030377007.1|SLEB
OG0005321	LOC119546859|XP_037709388.1|DSUP	LOC115631692|XP_030384374.1|SLEB
OG0005322	LOC119547516|XP_037710337.1|DSUP	LOC115631789|XP_030384484.1|SLEB
OG0005323	LOC119547215|XP_037709893.1|DSUP	LOC115626317|XP_030377513.1|SLEB
OG0005324	LOC119547975|XP_037710954.1|DSUP	LOC115625881|XP_030376958.1|SLEB
OG0005325	LOC119548257|XP_037711329.1|DSUP	LOC115625837|XP_030376897.1|SLEB
OG0005326	LOC119548416|XP_037711586.1|DSUP	LOC115625659|XP_030376648.1|SLEB
OG0005327	LOC119548005|XP_037710995.1|DSUP	LOC115626374|XP_030377590.1|SLEB
OG0005328	LOC119546421|XP_037708618.1|DSUP	LOC115632942|XP_030386098.1|SLEB
OG0005329	LOC119555535|XP_037722895.1|DSUP	LOC115623062|XP_030373101.1|SLEB
OG0005330	LOC119555534|XP_037722894.1|DSUP	LOC115622741|XP_030372647.1|SLEB
OG0005331	LOC119546612|XP_037708976.1|DSUP	LOC115630455|XP_030382876.1|SLEB
OG0005332	LOC119548082|XP_037711095.1|DSUP	LOC115628578|XP_030380621.1|SLEB
OG0005333	LOC119548096|XP_037711113.1|DSUP	LOC115631764|XP_030384460.1|SLEB
OG0005334	LOC119545951|XP_037707835.1|DSUP	LOC115630604|XP_030383084.1|SLEB
OG0005335	LOC119549812|XP_037714012.1|DSUP	LOC115624663|XP_030375311.1|SLEB
OG0005336	LOC119551424|XP_037716695.1|DSUP	LOC115625566|XP_030376525.1|SLEB
OG0005337	LOC119550938|XP_037715891.1|DSUP	LOC115634189|XP_030387639.1|SLEB
OG0005338	LOC119547469|XP_037710283.1|DSUP	LOC115626072|XP_030377184.1|SLEB
OG0005339	LOC119546157|XP_037708195.1|DSUP	LOC115631404|XP_030383987.1|SLEB
OG0005340	LOC119547082|XP_037709706.1|DSUP	LOC115625961|XP_030377062.1|SLEB
OG0005341	LOC119550898|XP_037715816.1|DSUP	LOC115626120|XP_030377237.1|SLEB
OG0005342	LOC119547779|XP_037710718.1|DSUP	LOC115631715|XP_030384409.1|SLEB
OG0005343	LOC119551685|XP_037717077.1|DSUP	LOC115624803|XP_030375511.1|SLEB
OG0005344	LOC119551063|XP_037716114.1|DSUP	LOC115634223|XP_030387674.1|SLEB
OG0005345	LOC119548463|XP_037711659.1|DSUP	LOC115628566|XP_030380589.1|SLEB
OG0005346	LOC119548555|XP_037711782.1|DSUP	LOC115625892|XP_030376980.1|SLEB
OG0005347	LOC119546879|XP_037709415.1|DSUP	LOC115631608|XP_030384269.1|SLEB
OG0005348	LOC119546821|XP_037709335.1|DSUP	LOC115630970|XP_030383409.1|SLEB
OG0005349	LOC119548682|XP_037712054.1|DSUP	LOC115631761|XP_030384455.1|SLEB
OG0005350	LOC119548061|XP_037711073.1|DSUP	LOC115631481|XP_030384097.1|SLEB
OG0005351	LOC119553304|XP_037719557.1|DSUP	LOC115632476|XP_030385510.1|SLEB
OG0005352	LOC119546413|XP_037708600.1|DSUP	LOC115631455|XP_030384062.1|SLEB
OG0005353	LOC119551313|XP_037716536.1|DSUP	LOC115625876|XP_030376955.1|SLEB
OG0005354	LOC119548856|XP_037712410.1|DSUP	LOC115626411|XP_030377637.1|SLEB
OG0005355	LOC119546542|XP_037708818.1|DSUP	LOC115631668|XP_030384342.1|SLEB
OG0005356	LOC119546277|XP_037708378.1|DSUP	LOC115631120|XP_030383641.1|SLEB
OG0005357	LOC119546630|XP_037708997.1|DSUP	LOC115631437|XP_030384035.1|SLEB
OG0005358	LOC119546284|XP_037708392.1|DSUP	LOC115632533|XP_030385601.1|SLEB
OG0005359	LOC119551782|XP_037717238.1|DSUP	LOC115631712|XP_030384399.1|SLEB
OG0005360	LOC119554454|XP_037721294.1|DSUP	LOC115620940|XP_030370316.1|SLEB
OG0005361	LOC119546782|XP_037709265.1|DSUP	LOC115631053|XP_030383549.1|SLEB
OG0005362	LOC119547133|XP_037709774.1|DSUP	LOC115625782|XP_030376814.1|SLEB
OG0005363	LOC119548302|XP_037711398.1|DSUP	LOC115628994|XP_030381135.1|SLEB
OG0005364	LOC119550857|XP_037715759.1|DSUP	LOC115633886|XP_030387249.1|SLEB
OG0005365	LOC119546534|XP_037708802.1|DSUP	LOC115630592|XP_030383071.1|SLEB
OG0005366	LOC119548000|XP_037710987.1|DSUP	LOC115630610|XP_030383095.1|SLEB
OG0005367	LOC119547076|XP_037709691.1|DSUP	LOC115630813|XP_030383340.1|SLEB
OG0005368	LOC119563242|XP_037732475.1|DSUP	LOC115625159|XP_030375947.1|SLEB
OG0005369	LOC119548176|XP_037711218.1|DSUP	LOC115631330|XP_030383911.1|SLEB
OG0005370	LOC119546074|XP_037708076.1|DSUP	LOC115631583|XP_030384241.1|SLEB
OG0005371	LOC119546533|XP_037708801.1|DSUP	LOC115631749|XP_030384445.1|SLEB
OG0005372	LOC119560793|XP_037730350.1|DSUP	LOC115620404|XP_030369483.1|SLEB
OG0005373	LOC119562213|XP_037731339.1|DSUP	LOC115626377|XP_030377592.1|SLEB
OG0005374	LOC119548316|XP_037711424.1|DSUP	LOC115631651|XP_030384323.1|SLEB
OG0005375	LOC119546238|XP_037708312.1|DSUP	LOC115631241|XP_030383811.1|SLEB
OG0005376	LOC119548307|XP_037711408.1|DSUP	LOC115630720|XP_030383232.1|SLEB
OG0005377	LOC119554232|XP_037720991.1|DSUP	LOC115628280|XP_030380169.1|SLEB
OG0005378	LOC119547520|XP_037710342.1|DSUP	LOC115631453|XP_030384059.1|SLEB
OG0005379	LOC119546725|XP_037709143.1|DSUP	LOC115631580|XP_030384236.1|SLEB
OG0005380	LOC119547725|XP_037710632.1|DSUP	LOC115631598|XP_030384258.1|SLEB
OG0005381	LOC119548627|XP_037711933.1|DSUP	LOC115630462|XP_030382888.1|SLEB
OG0005382	LOC119548778|XP_037712252.1|DSUP	LOC115630425|XP_030382837.1|SLEB
OG0005383	LOC119554004|XP_037720639.1|DSUP	LOC115633006|XP_030386191.1|SLEB
OG0005384	LOC119553349|XP_037719619.1|DSUP	LOC115623969|XP_030374398.1|SLEB
OG0005385	LOC119549145|XP_037712851.1|DSUP	LOC115624747|XP_030375435.1|SLEB
OG0005386	LOC119551768|XP_037717223.1|DSUP	LOC115634822|XP_030388601.1|SLEB
OG0005387	LOC119561081|XP_037730868.1|DSUP	LOC115620619|XP_030369799.1|SLEB
OG0005388	LOC119546701|XP_037709109.1|DSUP	LOC115628529|XP_030380549.1|SLEB
OG0005389	LOC119547013|XP_037709609.1|DSUP	LOC115631475|XP_030384089.1|SLEB
OG0005390	LOC119548838|XP_037712385.1|DSUP	LOC115631373|XP_030383954.1|SLEB
OG0005391	LOC119548840|XP_037712387.1|DSUP	LOC115631374|XP_030383956.1|SLEB
OG0005392	LOC119548824|XP_037712365.1|DSUP	LOC115630622|XP_030383117.1|SLEB
OG0005393	LOC119563363|XP_037732643.1|DSUP	LOC115620866|XP_030370195.1|SLEB
OG0005394	LOC119546506|XP_037708755.1|DSUP	LOC115630497|XP_030382946.1|SLEB
OG0005395	LOC119548621|XP_037711919.1|DSUP	LOC115631178|XP_030383727.1|SLEB
OG0005396	LOC119546252|XP_037708334.1|DSUP	LOC115631989|XP_030384776.1|SLEB
OG0005397	LOC119546538|XP_037708808.1|DSUP	LOC115631626|XP_030384293.1|SLEB
OG0005398	LOC119560753|XP_037730299.1|DSUP	LOC115624294|XP_030374778.1|SLEB
OG0005399	LOC119549938|XP_037714244.1|DSUP	LOC115628667|XP_030380736.1|SLEB
OG0005400	LOC119549884|XP_037714117.1|DSUP	LOC115619967|XP_030368863.1|SLEB
OG0005401	LOC119548121|XP_037711145.1|DSUP	LOC115631542|XP_030384177.1|SLEB
OG0005402	LOC119547499|XP_037710319.1|DSUP	LOC115631176|XP_030383725.1|SLEB
OG0005403	LOC119548216|XP_037711280.1|DSUP	LOC115631307|XP_030383882.1|SLEB
OG0005404	LOC119548217|XP_037711281.1|DSUP	LOC115631308|XP_030383883.1|SLEB
OG0005405	LOC119551501|XP_037716794.1|DSUP	LOC115622838|XP_030372781.1|SLEB
OG0005406	LOC119551491|XP_037716785.1|DSUP	LOC115629095|XP_030381316.1|SLEB
OG0005407	LOC119550187|XP_037714657.1|DSUP	LOC115621938|XP_030371648.1|SLEB
OG0005408	LOC119547360|XP_037710105.1|DSUP	LOC115631356|XP_030383933.1|SLEB
OG0005409	LOC119548311|XP_037711415.1|DSUP	LOC115631561|XP_030384212.1|SLEB
OG0005410	LOC119546799|XP_037709303.1|DSUP	LOC115631086|XP_030383594.1|SLEB
OG0005411	LOC119549740|XP_037713909.1|DSUP	LOC115634806|XP_030388578.1|SLEB
OG0005412	LOC119549795|XP_037713989.1|DSUP	LOC115629037|XP_030381202.1|SLEB
OG0005413	LOC119552107|XP_037717820.1|DSUP	LOC115634107|XP_030387525.1|SLEB
OG0005414	LOC119556752|XP_037725101.1|DSUP	LOC115628885|XP_030381001.1|SLEB
OG0005415	LOC119555834|XP_037723388.1|DSUP	LOC115633256|XP_030386519.1|SLEB
OG0005416	LOC119550865|XP_037715771.1|DSUP	LOC115627402|XP_030378920.1|SLEB
OG0005417	LOC119546882|XP_037709424.1|DSUP	LOC115622926|XP_030372911.1|SLEB
OG0005418	LOC119546762|XP_037709235.1|DSUP	LOC115628486|XP_030380474.1|SLEB
OG0005419	LOC119547392|XP_037710169.1|DSUP	LOC115631108|XP_030383627.1|SLEB
OG0005420	LOC119548506|XP_037711714.1|DSUP	LOC115626048|XP_030377160.1|SLEB
OG0005421	LOC119547229|XP_037709917.1|DSUP	LOC115631384|XP_030383966.1|SLEB
OG0005422	LOC119556260|XP_037724232.1|DSUP	LOC115627238|XP_030378721.1|SLEB
OG0005423	LOC119546102|XP_037708114.1|DSUP	LOC115625854|XP_030376920.1|SLEB
OG0005424	LOC119549214|XP_037713000.1|DSUP	LOC115620082|XP_030369124.1|SLEB
OG0005425	LOC119557360|XP_037726025.1|DSUP	LOC115627829|XP_030379528.1|SLEB
OG0005426	LOC119551838|XP_037717336.1|DSUP	LOC115619979|XP_030368878.1|SLEB
OG0005427	LOC119547316|XP_037710042.1|DSUP	LOC115625972|XP_030377076.1|SLEB
OG0005428	LOC119559664|XP_037728641.1|DSUP	LOC115626270|XP_030377445.1|SLEB
OG0005429	LOC119546311|XP_037708435.1|DSUP	LOC115625885|XP_030376964.1|SLEB
OG0005430	LOC119546312|XP_037708437.1|DSUP	LOC115625883|XP_030376961.1|SLEB
OG0005431	LOC119548075|XP_037711090.1|DSUP	LOC115625863|XP_030376934.1|SLEB
OG0005432	LOC119559676|XP_037728661.1|DSUP	LOC115626275|XP_030377458.1|SLEB
OG0005433	LOC119550348|XP_037714895.1|DSUP	LOC115633868|XP_030387229.1|SLEB
OG0005434	LOC119561746|XP_037731153.1|DSUP	LOC115626298|XP_030377485.1|SLEB
OG0005435	LOC119560096|XP_037729346.1|DSUP	LOC115626335|XP_030377540.1|SLEB
OG0005436	LOC119562422|XP_037731537.1|DSUP	LOC115626334|XP_030377539.1|SLEB
OG0005437	LOC119563152|XP_037732339.1|DSUP	LOC115620941|XP_030370312.1|SLEB
OG0005438	LOC119546296|XP_037708408.1|DSUP	LOC115632029|XP_030384835.1|SLEB
OG0005439	LOC119557587|XP_037726319.1|DSUP	LOC115621540|XP_030371066.1|SLEB
OG0005440	LOC119546314|XP_037708441.1|DSUP	LOC115631301|XP_030383875.1|SLEB
OG0005441	LOC119547498|XP_037710318.1|DSUP	LOC115631760|XP_030384454.1|SLEB
OG0005442	LOC119546028|XP_037707972.1|DSUP	LOC115631628|XP_030384295.1|SLEB
OG0005443	LOC119547576|XP_037710405.1|DSUP	LOC115631686|XP_030384363.1|SLEB
OG0005444	LOC119547834|XP_037710793.1|DSUP	LOC115631509|XP_030384134.1|SLEB
OG0005445	LOC119547416|XP_037710194.1|DSUP	LOC115630635|XP_030383131.1|SLEB
OG0005446	LOC119545977|XP_037707883.1|DSUP	LOC115633896|XP_030387260.1|SLEB
OG0005447	LOC119547749|XP_037710673.1|DSUP	LOC115630599|XP_030383078.1|SLEB
OG0005448	LOC119552018|XP_037717682.1|DSUP	LOC115633949|XP_030387327.1|SLEB
OG0005449	LOC119557257|XP_037725869.1|DSUP	LOC115627285|XP_030378777.1|SLEB
OG0005450	LOC119551034|XP_037716061.1|DSUP	LOC115625297|XP_030376172.1|SLEB, LOC115625282|XP_030376152.1|SLEB
OG0005451	LOC119547956|XP_037710934.1|DSUP	LOC115630776|XP_030383291.1|SLEB
OG0005452	LOC119550186|XP_037714653.1|DSUP	LOC115632699|XP_030385799.1|SLEB
OG0005453	LOC119545732|XP_037707480.1|DSUP	LOC115624251|XP_030374731.1|SLEB
OG0005454	LOC119546818|XP_037709333.1|DSUP	LOC115628476|XP_030380457.1|SLEB
OG0005455	LOC119550108|XP_037714518.1|DSUP	LOC115626892|XP_030378293.1|SLEB
OG0005456	LOC119547481|XP_037710294.1|DSUP	LOC115626152|XP_030377277.1|SLEB
OG0005457	LOC119548601|XP_037711886.1|DSUP	LOC115625817|XP_030376866.1|SLEB
OG0005458	LOC119547420|XP_037710198.1|DSUP	LOC115631906|XP_030384613.1|SLEB
OG0005459	LOC119547727|XP_037710638.1|DSUP	LOC115630443|XP_030382864.1|SLEB
OG0005460	LOC119547968|XP_037710946.1|DSUP	LOC115628462|XP_030380442.1|SLEB
OG0005461	LOC119548880|XP_037712439.1|DSUP	LOC115625700|XP_030376701.1|SLEB
OG0005462	LOC119548878|XP_037712437.1|DSUP	LOC115620618|XP_030369798.1|SLEB
OG0005463	LOC119553861|XP_037720442.1|DSUP	LOC115632882|XP_030386019.1|SLEB
OG0005464	LOC119546997|XP_037709590.1|DSUP	LOC115633403|XP_030386706.1|SLEB
OG0005465	LOC119548596|XP_037711878.1|DSUP	LOC115625770|XP_030376798.1|SLEB
OG0005466	LOC119548188|XP_037711245.1|DSUP	LOC115625771|XP_030376802.1|SLEB
OG0005467	LOC119556211|XP_037724110.1|DSUP	LOC115621301|XP_030370771.1|SLEB
OG0005468	LOC119548847|XP_037712396.1|DSUP	LOC115629801|XP_030382223.1|SLEB
OG0005469	LOC119548192|XP_037711247.1|DSUP	LOC115625651|XP_030376639.1|SLEB
OG0005470	LOC119548860|XP_037712414.1|DSUP	LOC115625650|XP_030376638.1|SLEB
OG0005471	LOC119546131|XP_037708160.1|DSUP	LOC115631887|XP_030384596.1|SLEB
OG0005472	LOC119546384|XP_037708551.1|DSUP	LOC115631889|XP_030384598.1|SLEB
OG0005473	LOC119548157|XP_037711188.1|DSUP	LOC115628467|XP_030380449.1|SLEB
OG0005474	LOC119547441|XP_037710230.1|DSUP	LOC115621015|XP_030370395.1|SLEB
OG0005475	LOC119547440|XP_037710229.1|DSUP	LOC115630982|XP_030383425.1|SLEB
OG0005476	LOC119552124|XP_037717839.1|DSUP	LOC115630421|XP_030382823.1|SLEB
OG0005477	LOC119555316|XP_037722568.1|DSUP	LOC115631641|XP_030384311.1|SLEB
OG0005478	LOC119548058|XP_037711070.1|DSUP	LOC115630516|XP_030382978.1|SLEB
OG0005479	LOC119547625|XP_037710479.1|DSUP	LOC115630422|XP_030382820.1|SLEB
OG0005480	LOC119547626|XP_037710481.1|DSUP	LOC115630676|XP_030383180.1|SLEB
OG0005481	LOC119547267|XP_037709977.1|DSUP	LOC115631431|XP_030384026.1|SLEB
OG0005482	LOC119546137|XP_037708169.1|DSUP	LOC115631921|XP_030384633.1|SLEB
OG0005483	LOC119563370|XP_037732649.1|DSUP	LOC115620862|XP_030370183.1|SLEB
OG0005484	LOC119547552|XP_037710379.1|DSUP	LOC115631228|XP_030383796.1|SLEB
OG0005485	LOC119551047|XP_037716086.1|DSUP	LOC115624390|XP_030374966.1|SLEB
OG0005486	LOC119551193|XP_037716322.1|DSUP	LOC115626110|XP_030377228.1|SLEB
OG0005487	LOC119546244|XP_037708323.1|DSUP	LOC115631218|XP_030383784.1|SLEB
OG0005488	LOC119548241|XP_037711309.1|DSUP	LOC115631731|XP_030384428.1|SLEB
OG0005489	LOC119546449|XP_037708651.1|DSUP	LOC115630441|XP_030382860.1|SLEB
OG0005490	LOC119548339|XP_037711473.1|DSUP	LOC115630438|XP_030382858.1|SLEB
OG0005491	LOC119548186|XP_037711230.1|DSUP	LOC115631956|XP_030384678.1|SLEB
OG0005492	LOC119546775|XP_037709255.1|DSUP	LOC115631567|XP_030384217.1|SLEB
OG0005493	LOC119547135|XP_037709775.1|DSUP	LOC115629072|XP_030381248.1|SLEB
OG0005494	LOC119550774|XP_037715631.1|DSUP	LOC115634084|XP_030387497.1|SLEB
OG0005495	LOC119551459|XP_037716735.1|DSUP	LOC115634789|XP_030388557.1|SLEB
OG0005496	LOC119563523|XP_037732920.1|DSUP	LOC115621908|XP_030371599.1|SLEB
OG0005497	LOC119547528|XP_037710349.1|DSUP	LOC115625907|XP_030376998.1|SLEB
OG0005498	LOC119547530|XP_037710352.1|DSUP	LOC115625908|XP_030376999.1|SLEB
OG0005499	LOC119548804|XP_037712311.1|DSUP	LOC115626076|XP_030377189.1|SLEB
OG0005500	LOC119548806|XP_037712316.1|DSUP	LOC115625743|XP_030376757.1|SLEB
OG0005501	LOC119545928|XP_037707774.1|DSUP	LOC115625851|XP_030376915.1|SLEB
OG0005502	LOC119545929|XP_037707775.1|DSUP	LOC115625852|XP_030376916.1|SLEB
OG0005503	LOC119546229|XP_037708297.1|DSUP	LOC115631407|XP_030383990.1|SLEB
OG0005504	LOC119548260|XP_037711333.1|DSUP	LOC115631624|XP_030384290.1|SLEB
OG0005506	LOC119546134|XP_037708164.1|DSUP	LOC115628497|XP_030380496.1|SLEB
OG0005507	LOC119546012|XP_037707944.1|DSUP	LOC115631212|XP_030383777.1|SLEB
OG0005508	LOC119547022|XP_037709621.1|DSUP	LOC115632043|XP_030384873.1|SLEB
OG0005509	LOC119548381|XP_037711530.1|DSUP	LOC115628554|XP_030380576.1|SLEB
OG0005510	LOC119548642|XP_037711972.1|DSUP, LOC119548641|XP_037711969.1|DSUP	LOC115626008|XP_030377116.1|SLEB
