Orthogroup	DSUP.longest_only	AALB.longest_only
OG0005095	LOC119549007|XP_037712568.1|DSUP	LOC118462937|XP_035784948.1|AALB
OG0005096	LOC119545957|XP_037707848.1|DSUP	LOC118466233|XP_035791166.1|AALB
OG0005097	LOC119551600|XP_037716932.1|DSUP	LOC118464129|XP_035787117.1|AALB
OG0005098	LOC119550278|XP_037714792.1|DSUP	LOC118463410|XP_035785854.1|AALB
OG0005099	LOC119551853|XP_037717357.1|DSUP	LOC118466965|XP_035792769.1|AALB
OG0005100	LOC119551852|XP_037717356.1|DSUP	LOC118466962|XP_035792756.1|AALB
OG0005101	LOC119560181|XP_037729468.1|DSUP	LOC118462607|XP_035784330.1|AALB
OG0005102	LOC119549930|XP_037714200.1|DSUP	LOC118466483|XP_035791757.1|AALB
OG0005103	LOC119550748|XP_037715596.1|DSUP	LOC118466960|XP_035792754.1|AALB
OG0005104	LOC119547936|XP_037710911.1|DSUP	LOC118466968|XP_035792773.1|AALB
OG0005105	LOC119554969|XP_037722026.1|DSUP	LOC118464596|XP_035787932.1|AALB
OG0005106	LOC119552743|XP_037718436.1|DSUP	LOC118466806|XP_035792457.1|AALB
OG0005107	LOC119554671|XP_037721601.1|DSUP	LOC118466273|XP_035791239.1|AALB
OG0005108	LOC119551514|XP_037716825.1|DSUP	LOC118467375|XP_035793689.1|AALB
OG0005109	LOC119556347|XP_037724377.1|DSUP	LOC118461607|XP_035783026.1|AALB
OG0005110	LOC119555680|XP_037723231.1|DSUP	LOC118467795|XP_035794562.1|AALB
OG0005111	LOC119553752|XP_037720281.1|DSUP	LOC118463404|XP_035785845.1|AALB
OG0005112	LOC119552497|XP_037718028.1|DSUP	LOC118463402|XP_035785843.1|AALB
OG0005113	LOC119553754|XP_037720285.1|DSUP	LOC118463406|XP_035785849.1|AALB
OG0005114	LOC119554706|XP_037721638.1|DSUP	LOC118465088|XP_035788884.1|AALB
OG0005115	LOC119547748|XP_037710672.1|DSUP	LOC118466604|XP_035792074.1|AALB
OG0005116	LOC119552585|XP_037718147.1|DSUP	LOC118466208|XP_035791118.1|AALB
OG0005117	LOC119556022|XP_037723730.1|DSUP	LOC118464369|XP_035787601.1|AALB
OG0005118	LOC119546581|XP_037708915.1|DSUP	LOC118466474|XP_035791750.1|AALB
OG0005119	LOC119551717|XP_037717118.1|DSUP	LOC118466468|XP_035791719.1|AALB
OG0005120	LOC119553317|XP_037719573.1|DSUP	LOC118467857|XP_035794653.1|AALB
OG0005121	LOC119555083|XP_037722227.1|DSUP	LOC118467856|XP_035794652.1|AALB
OG0005122	LOC119554868|XP_037721878.1|DSUP	LOC118464808|XP_035788363.1|AALB
OG0005123	LOC119554922|XP_037721955.1|DSUP	LOC118465371|XP_035789459.1|AALB
OG0005124	LOC119552766|XP_037718499.1|DSUP	LOC118466720|XP_035792277.1|AALB
OG0005125	LOC119555670|XP_037723205.1|DSUP	LOC118466419|XP_035791587.1|AALB
OG0005126	LOC119553134|XP_037719254.1|DSUP	LOC118466420|XP_035791590.1|AALB
OG0005127	LOC119553947|XP_037720567.1|DSUP	LOC118463721|XP_035786407.1|AALB
OG0005128	LOC119550664|XP_037715438.1|DSUP	LOC118463616|XP_035786202.1|AALB
OG0005129	LOC119553412|XP_037719715.1|DSUP	LOC118463135|XP_035785387.1|AALB
OG0005130	LOC119554058|XP_037720728.1|DSUP	LOC118465611|XP_035789880.1|AALB
OG0005131	LOC119552916|XP_037718781.1|DSUP	LOC118463863|XP_035786666.1|AALB
OG0005132	LOC119552670|XP_037718307.1|DSUP	LOC118464089|XP_035787046.1|AALB
OG0005133	LOC119553370|XP_037719644.1|DSUP	LOC118464279|XP_035787435.1|AALB
OG0005134	LOC119554888|XP_037721906.1|DSUP	LOC118466203|XP_035791113.1|AALB
OG0005135	LOC119552908|XP_037718762.1|DSUP	LOC118466218|XP_035791134.1|AALB
OG0005136	LOC119553805|XP_037720351.1|DSUP	LOC118464446|XP_035787721.1|AALB
OG0005137	LOC119550494|XP_037715117.1|DSUP	LOC118466398|XP_035791543.1|AALB
OG0005138	LOC119554802|XP_037721780.1|DSUP	LOC118466412|XP_035791573.1|AALB
OG0005139	LOC119555623|XP_037723071.1|DSUP	LOC118462916|XP_035784914.1|AALB
OG0005140	LOC119548198|XP_037711255.1|DSUP	LOC118463991|XP_035786914.1|AALB
OG0005142	LOC119554269|XP_037721048.1|DSUP	LOC118464391|XP_035787630.1|AALB
OG0005143	LOC119555665|XP_037723179.1|DSUP	LOC118462494|XP_035784100.1|AALB
OG0005144	LOC119553479|XP_037719816.1|DSUP	LOC118462495|XP_035784105.1|AALB
OG0005145	LOC119554009|XP_037720649.1|DSUP	LOC118462822|XP_035784737.1|AALB
OG0005146	LOC119552487|XP_037718013.1|DSUP	LOC118467064|XP_035792982.1|AALB
OG0005147	LOC119552489|XP_037718017.1|DSUP	LOC118467065|XP_035792984.1|AALB
OG0005148	LOC119553649|XP_037720062.1|DSUP	LOC118466265|XP_035791221.1|AALB
OG0005149	LOC119549397|XP_037713380.1|DSUP	LOC118466274|XP_035791240.1|AALB
OG0005150	LOC119552681|XP_037718327.1|DSUP	LOC118464282|XP_035787449.1|AALB
OG0005151	LOC119554033|XP_037720679.1|DSUP	LOC118467072|XP_035793000.1|AALB
OG0005152	LOC119554502|XP_037721363.1|DSUP	LOC118466132|XP_035790975.1|AALB
OG0005153	LOC119554485|XP_037721342.1|DSUP	LOC118467070|XP_035792996.1|AALB
OG0005154	LOC119552906|XP_037718760.1|DSUP	LOC118467068|XP_035792992.1|AALB
OG0005155	LOC119554893|XP_037721923.1|DSUP	LOC118465428|XP_035789550.1|AALB
OG0005156	LOC119560259|XP_037729552.1|DSUP	LOC118465754|XP_035790150.1|AALB
OG0005157	LOC119552151|XP_037717884.1|DSUP	LOC118466305|XP_035791304.1|AALB
OG0005158	LOC119554870|XP_037721881.1|DSUP	LOC118466336|XP_035791348.1|AALB
OG0005159	LOC119553837|XP_037720399.1|DSUP	LOC118466350|XP_035791376.1|AALB
OG0005160	LOC119554651|XP_037721580.1|DSUP	LOC118464302|XP_035787482.1|AALB
OG0005161	LOC119552084|XP_037717788.1|DSUP	LOC118463806|XP_035786569.1|AALB
OG0005163	LOC119554044|XP_037720702.1|DSUP	LOC118467363|XP_035793657.1|AALB
OG0005164	LOC119552663|XP_037718297.1|DSUP	LOC118466243|XP_035791186.1|AALB
OG0005165	LOC119549186|XP_037712943.1|DSUP	LOC118464098|XP_035787060.1|AALB
OG0005166	LOC119560934|XP_037730597.1|DSUP	LOC118463859|XP_035786661.1|AALB
OG0005167	LOC119560318|XP_037729624.1|DSUP	LOC118463861|XP_035786664.1|AALB
OG0005168	LOC119553642|XP_037720048.1|DSUP	LOC118463858|XP_035786660.1|AALB
OG0005169	LOC119554330|XP_037721122.1|DSUP	LOC118464855|XP_035788456.1|AALB
OG0005170	LOC119553727|XP_037720242.1|DSUP	LOC118462857|XP_035784807.1|AALB
OG0005171	LOC119555115|XP_037722267.1|DSUP	LOC118462858|XP_035784808.1|AALB
OG0005172	LOC119550650|XP_037715417.1|DSUP	LOC118463854|XP_035786651.1|AALB
OG0005173	LOC119551203|XP_037716365.1|DSUP	LOC118466141|XP_035790986.1|AALB
OG0005174	LOC119551599|XP_037716929.1|DSUP	LOC118466142|XP_035790987.1|AALB
OG0005175	LOC119549037|XP_037712649.1|DSUP	LOC118463515|XP_035786009.1|AALB
OG0005176	LOC119551650|XP_037717013.1|DSUP	LOC118464425|XP_035787681.1|AALB
OG0005177	LOC119558634|XP_037727967.1|DSUP, LOC119550466|XP_037715082.1|DSUP	LOC118463942|XP_035786803.1|AALB
OG0005178	LOC119554924|XP_037721957.1|DSUP	LOC118463940|XP_035786801.1|AALB
OG0005179	LOC119555593|XP_037723012.1|DSUP	LOC118460785|XP_035781286.1|AALB, LOC118465341|XP_035789391.1|AALB
OG0005180	LOC119555183|XP_037722363.1|DSUP	LOC118466748|XP_035792328.1|AALB
OG0005181	LOC119555831|XP_037723385.1|DSUP	LOC118466753|XP_035792343.1|AALB
OG0005182	LOC119549450|XP_037713474.1|DSUP	LOC118466353|XP_035791378.1|AALB
OG0005183	LOC119552127|XP_037717844.1|DSUP	LOC118466356|XP_035791406.1|AALB
OG0005184	LOC119549461|XP_037713488.1|DSUP	LOC118463185|XP_035785497.1|AALB
OG0005185	LOC119550009|XP_037714360.1|DSUP	LOC118463954|XP_035786829.1|AALB
OG0005186	LOC119551696|XP_037717093.1|DSUP	LOC118465264|XP_035789178.1|AALB
OG0005187	LOC119551201|XP_037716331.1|DSUP	LOC118466361|XP_035791423.1|AALB
OG0005188	LOC119550411|XP_037714997.1|DSUP	LOC118467917|XP_035794750.1|AALB
OG0005189	LOC119556161|XP_037723993.1|DSUP	LOC118458927|XP_035777790.1|AALB
OG0005190	LOC119553499|XP_037719838.1|DSUP	LOC118465381|XP_035789468.1|AALB
OG0005191	LOC119545770|XP_037707545.1|DSUP	LOC118464445|XP_035787717.1|AALB
OG0005192	LOC119549162|XP_037712877.1|DSUP	LOC118464028|XP_035786978.1|AALB
OG0005193	LOC119552080|XP_037717784.1|DSUP	LOC118465742|XP_035790097.1|AALB
OG0005194	LOC119550806|XP_037715670.1|DSUP	LOC118462592|XP_035784299.1|AALB
OG0005195	LOC119549286|XP_037713163.1|DSUP	LOC118465807|XP_035790272.1|AALB
OG0005196	LOC119555180|XP_037722358.1|DSUP	LOC118465801|XP_035790261.1|AALB
OG0005197	LOC119551854|XP_037717359.1|DSUP	LOC118465802|XP_035790262.1|AALB
OG0005198	LOC119554279|XP_037721060.1|DSUP	LOC118465804|XP_035790265.1|AALB
OG0005199	LOC119550016|XP_037714367.1|DSUP	LOC118465901|XP_035790446.1|AALB
OG0005200	LOC119549917|XP_037714167.1|DSUP	LOC118465898|XP_035790444.1|AALB
OG0005201	LOC119551452|XP_037716726.1|DSUP	LOC118464398|XP_035787643.1|AALB
OG0005202	LOC119550785|XP_037715645.1|DSUP	LOC118464395|XP_035787638.1|AALB
OG0005203	LOC119550672|XP_037715454.1|DSUP	LOC118468520|XP_035795270.1|AALB
OG0005204	LOC119546655|XP_037709038.1|DSUP	LOC118460016|XP_035779840.1|AALB
OG0005205	LOC119547366|XP_037710113.1|DSUP	LOC118460012|XP_035779831.1|AALB
OG0005206	LOC119550826|XP_037715698.1|DSUP	LOC118463668|XP_035786318.1|AALB
OG0005207	LOC119552162|XP_037717910.1|DSUP	LOC118458933|XP_035777801.1|AALB
OG0005208	LOC119550870|XP_037715778.1|DSUP	LOC118458936|XP_035777808.1|AALB
OG0005209	LOC119545982|XP_037707889.1|DSUP	LOC118459881|XP_035779571.1|AALB
OG0005210	LOC119545981|XP_037707886.1|DSUP	LOC118459880|XP_035779567.1|AALB
OG0005211	LOC119553130|XP_037719251.1|DSUP	LOC118457298|XP_035774661.1|AALB
OG0005212	LOC119549697|XP_037713848.1|DSUP	LOC118460465|XP_035780677.1|AALB
OG0005213	LOC119557952|XP_037726915.1|DSUP	LOC118457844|XP_035775622.1|AALB
OG0005214	LOC119548581|XP_037711827.1|DSUP	LOC118467923|XP_035794767.1|AALB
OG0005215	LOC119547234|XP_037709933.1|DSUP	LOC118468945|XP_035796186.1|AALB
OG0005216	LOC119545974|XP_037707873.1|DSUP	LOC118468954|XP_035796197.1|AALB
OG0005217	LOC119548881|XP_037712440.1|DSUP	LOC118467148|XP_035793183.1|AALB
OG0005218	LOC119547199|XP_037709867.1|DSUP	LOC118467199|XP_035793309.1|AALB
OG0005219	LOC119550843|XP_037715738.1|DSUP	LOC118467173|XP_035793249.1|AALB
OG0005220	LOC119553359|XP_037719632.1|DSUP	LOC118457039|XP_035774174.1|AALB
OG0005221	LOC119548398|XP_037711554.1|DSUP	LOC118457043|XP_035774184.1|AALB
OG0005222	LOC119546342|XP_037708477.1|DSUP	LOC118457037|XP_035774168.1|AALB
OG0005223	LOC119546249|XP_037708330.1|DSUP	LOC118460857|XP_035781456.1|AALB
OG0005224	LOC119548602|XP_037711887.1|DSUP	LOC118458953|XP_035777828.1|AALB
OG0005225	LOC119547637|XP_037710505.1|DSUP	LOC118468681|XP_035795685.1|AALB
OG0005226	LOC119545975|XP_037707874.1|DSUP	LOC118469006|XP_035796333.1|AALB
OG0005227	LOC119547108|XP_037709746.1|DSUP	LOC118459211|XP_035778284.1|AALB
OG0005228	LOC119548802|XP_037712307.1|DSUP	LOC118457140|XP_035774347.1|AALB
OG0005229	LOC119546919|XP_037709477.1|DSUP	LOC118460387|XP_035780548.1|AALB
OG0005230	LOC119546876|XP_037709411.1|DSUP	LOC118458557|XP_035777092.1|AALB
OG0005231	LOC119546731|XP_037709149.1|DSUP	LOC118457708|XP_035775380.1|AALB
OG0005232	LOC119546424|XP_037708619.1|DSUP	LOC118460842|XP_035781425.1|AALB
OG0005233	LOC119546964|XP_037709538.1|DSUP	LOC118460845|XP_035781440.1|AALB
OG0005234	LOC119547771|XP_037710711.1|DSUP	LOC118468368|XP_035795021.1|AALB
OG0005235	LOC119546616|XP_037708981.1|DSUP	LOC118456440|XP_035773094.1|AALB
OG0005236	LOC119547282|XP_037709993.1|DSUP	LOC118456439|XP_035773093.1|AALB
OG0005237	LOC119547281|XP_037709992.1|DSUP	LOC118456437|XP_035773088.1|AALB
OG0005238	LOC119547863|XP_037710823.1|DSUP	LOC118456199|XP_035772653.1|AALB
OG0005240	LOC119548298|XP_037711393.1|DSUP	LOC118468161|XP_035794879.1|AALB, LOC118456494|XP_035773213.1|AALB
OG0005241	LOC119546846|XP_037709369.1|DSUP	LOC118456495|XP_035773214.1|AALB, LOC118468166|XP_035794884.1|AALB
OG0005242	LOC119547981|XP_037710964.1|DSUP	LOC118468165|XP_035794883.1|AALB, LOC118458585|XP_035777138.1|AALB
OG0005243	LOC119546579|XP_037708911.1|DSUP	LOC118468529|XP_035795292.1|AALB
OG0005244	LOC119561028|XP_037730781.1|DSUP	LOC118461010|XP_035781749.1|AALB
OG0005245	LOC119559993|XP_037729187.1|DSUP	LOC118461009|XP_035781748.1|AALB
OG0005246	LOC119546947|XP_037709515.1|DSUP	LOC118461012|XP_035781754.1|AALB
OG0005247	LOC119549816|XP_037714022.1|DSUP	LOC118459528|XP_035778880.1|AALB
OG0005248	LOC119558293|XP_037727615.1|DSUP	LOC118469057|XP_035796420.1|AALB
OG0005249	LOC119563456|XP_037732787.1|DSUP	LOC118457281|XP_035774633.1|AALB
OG0005250	LOC119548789|XP_037712289.1|DSUP	LOC118457148|XP_035774359.1|AALB
OG0005251	LOC119546788|XP_037709273.1|DSUP	LOC118467796|XP_035794567.1|AALB
OG0005252	LOC119548683|XP_037712055.1|DSUP	LOC118459769|XP_035779357.1|AALB
OG0005253	LOC119546753|XP_037709211.1|DSUP	LOC118458362|XP_035776622.1|AALB
OG0005254	LOC119546862|XP_037709392.1|DSUP	LOC118458821|XP_035777586.1|AALB
OG0005255	LOC119548011|XP_037711008.1|DSUP	LOC118456839|XP_035773828.1|AALB
OG0005256	LOC119548872|XP_037712430.1|DSUP, LOC119562464|XP_037731577.1|DSUP	LOC118458372|XP_035776661.1|AALB
OG0005257	LOC119548013|XP_037711010.1|DSUP	LOC118458367|XP_035776652.1|AALB
OG0005258	LOC119547437|XP_037710226.1|DSUP	LOC118460672|XP_035781042.1|AALB
OG0005259	LOC119546502|XP_037708746.1|DSUP	LOC118458365|XP_035776647.1|AALB
OG0005260	LOC119546504|XP_037708749.1|DSUP	LOC118456964|XP_035774047.1|AALB
OG0005261	LOC119547448|XP_037710237.1|DSUP	LOC118456963|XP_035774046.1|AALB
OG0005262	LOC119547191|XP_037709855.1|DSUP	LOC118456271|XP_035772776.1|AALB
OG0005263	LOC119548282|XP_037711375.1|DSUP	LOC118457069|XP_035774232.1|AALB
OG0005264	LOC119563210|XP_037732434.1|DSUP	LOC118457070|XP_035774233.1|AALB
OG0005265	LOC119546970|XP_037709544.1|DSUP	LOC118459053|XP_035777972.1|AALB
OG0005266	LOC119546023|XP_037707964.1|DSUP	LOC118460968|XP_035781673.1|AALB
OG0005267	LOC119546883|XP_037709425.1|DSUP	LOC118456601|XP_035773394.1|AALB
OG0005268	LOC119547915|XP_037710881.1|DSUP	LOC118456594|XP_035773387.1|AALB
OG0005269	LOC119546969|XP_037709542.1|DSUP	LOC118468128|XP_035794876.1|AALB
OG0005270	LOC119547951|XP_037710928.1|DSUP	LOC118460571|XP_035780872.1|AALB
OG0005271	LOC119545927|XP_037707773.1|DSUP	LOC118460566|XP_035780860.1|AALB
OG0005272	LOC119548202|XP_037711260.1|DSUP	LOC118460569|XP_035780868.1|AALB
OG0005273	LOC119547379|XP_037710133.1|DSUP	LOC118458905|XP_035777756.1|AALB
OG0005274	LOC119547310|XP_037710036.1|DSUP	LOC118459274|XP_035778404.1|AALB
OG0005275	LOC119548677|XP_037712049.1|DSUP	LOC118456369|XP_035772934.1|AALB
OG0005276	LOC119547236|XP_037709943.1|DSUP	LOC118456376|XP_035772953.1|AALB
OG0005277	LOC119547232|XP_037709926.1|DSUP	LOC118458036|XP_035776047.1|AALB
OG0005278	LOC119550462|XP_037715075.1|DSUP	LOC118458037|XP_035776048.1|AALB
OG0005279	LOC119562378|XP_037731467.1|DSUP, LOC119562633|XP_037731790.1|DSUP	LOC118456829|XP_035773817.1|AALB
OG0005280	LOC119547201|XP_037709873.1|DSUP	LOC118460102|XP_035780030.1|AALB
OG0005281	LOC119546792|XP_037709282.1|DSUP	LOC118468718|XP_035795741.1|AALB
OG0005282	LOC119560049|XP_037729283.1|DSUP	LOC118459054|XP_035777973.1|AALB
OG0005283	LOC119552137|XP_037717861.1|DSUP	LOC118459056|XP_035777978.1|AALB
OG0005284	LOC119548808|XP_037712321.1|DSUP	LOC118456980|XP_035774073.1|AALB
OG0005285	LOC119547374|XP_037710125.1|DSUP	LOC118457232|XP_035774503.1|AALB
OG0005286	LOC119546377|XP_037708538.1|DSUP	LOC118460841|XP_035781421.1|AALB
OG0005287	LOC119546884|XP_037709426.1|DSUP	LOC118457438|XP_035774921.1|AALB
OG0005288	LOC119548722|XP_037712137.1|DSUP	LOC118458279|XP_035776494.1|AALB
OG0005289	LOC119558477|XP_037727918.1|DSUP	LOC118460603|XP_035780923.1|AALB
OG0005290	LOC119560991|XP_037730699.1|DSUP	LOC118456688|XP_035773569.1|AALB
OG0005291	LOC119548402|XP_037711566.1|DSUP	LOC118458565|XP_035777102.1|AALB
OG0005292	LOC119548365|XP_037711509.1|DSUP	LOC118458555|XP_035777085.1|AALB
OG0005293	LOC119547151|XP_037709798.1|DSUP	LOC118468423|XP_035795079.1|AALB
OG0005294	LOC119547509|XP_037710329.1|DSUP	LOC118460413|XP_035780593.1|AALB
OG0005295	LOC119548401|XP_037711565.1|DSUP	LOC118460404|XP_035780576.1|AALB
OG0005296	LOC119561060|XP_037730824.1|DSUP	LOC118468598|XP_035795459.1|AALB
OG0005297	LOC119547662|XP_037710540.1|DSUP	LOC118457680|XP_035775332.1|AALB
OG0005298	LOC119547271|XP_037709981.1|DSUP	LOC118458009|XP_035775998.1|AALB
OG0005299	LOC119545636|XP_037707275.1|DSUP	LOC118460998|XP_035781716.1|AALB
OG0005300	LOC119557136|XP_037725647.1|DSUP	LOC118468944|XP_035796185.1|AALB
OG0005301	LOC119546260|XP_037708347.1|DSUP	LOC118461156|XP_035782043.1|AALB
OG0005302	LOC119549168|XP_037712891.1|DSUP	LOC118460437|XP_035780624.1|AALB
OG0005303	LOC119546615|XP_037708980.1|DSUP	LOC118467754|XP_035794477.1|AALB
OG0005304	LOC119546313|XP_037708440.1|DSUP	LOC118467786|XP_035794526.1|AALB
OG0005305	LOC119550461|XP_037715073.1|DSUP	LOC118461162|XP_035782052.1|AALB
OG0005306	LOC119548315|XP_037711423.1|DSUP	LOC118461298|XP_035782372.1|AALB
OG0005307	LOC119547043|XP_037709647.1|DSUP	LOC118458548|XP_035777076.1|AALB
OG0005308	LOC119547095|XP_037709724.1|DSUP	LOC118456914|XP_035773932.1|AALB
OG0005309	LOC119547430|XP_037710217.1|DSUP	LOC118460073|XP_035779978.1|AALB
OG0005310	LOC119546536|XP_037708807.1|DSUP	LOC118461416|XP_035782600.1|AALB
OG0005311	LOC119546849|XP_037709374.1|DSUP	LOC118457854|XP_035775637.1|AALB
OG0005312	LOC119546559|XP_037708852.1|DSUP	LOC118456681|XP_035773550.1|AALB
OG0005313	LOC119548032|XP_037711034.1|DSUP	LOC118461922|XP_035783682.1|AALB
OG0005314	LOC119546588|XP_037708930.1|DSUP	LOC118457588|XP_035775170.1|AALB
OG0005315	LOC119547168|XP_037709823.1|DSUP	LOC118468676|XP_035795669.1|AALB
OG0005316	LOC119549709|XP_037713865.1|DSUP	LOC118457855|XP_035775640.1|AALB
OG0005317	LOC119546613|XP_037708977.1|DSUP	LOC118456968|XP_035774055.1|AALB
OG0005318	LOC119562637|XP_037731792.1|DSUP	LOC118457389|XP_035774817.1|AALB
OG0005319	LOC119547064|XP_037709675.1|DSUP	LOC118468747|XP_035795800.1|AALB
OG0005320	LOC119546911|XP_037709468.1|DSUP	LOC118468750|XP_035795805.1|AALB
OG0005321	LOC119546859|XP_037709388.1|DSUP	LOC118461201|XP_035782146.1|AALB
OG0005322	LOC119547516|XP_037710337.1|DSUP	LOC118468624|XP_035795532.1|AALB
OG0005323	LOC119547215|XP_037709893.1|DSUP	LOC118461662|XP_035783141.1|AALB
OG0005324	LOC119547975|XP_037710954.1|DSUP	LOC118456209|XP_035772671.1|AALB
OG0005325	LOC119548257|XP_037711329.1|DSUP	LOC118456208|XP_035772666.1|AALB
OG0005326	LOC119548416|XP_037711586.1|DSUP	LOC118456210|XP_035772673.1|AALB
OG0005327	LOC119548005|XP_037710995.1|DSUP	LOC118468384|XP_035795037.1|AALB
OG0005328	LOC119546421|XP_037708618.1|DSUP	LOC118468950|XP_035796193.1|AALB
OG0005329	LOC119555535|XP_037722895.1|DSUP	LOC118459537|XP_035778902.1|AALB
OG0005330	LOC119555534|XP_037722894.1|DSUP	LOC118456627|XP_035773440.1|AALB
OG0005331	LOC119546612|XP_037708976.1|DSUP	LOC118457473|XP_035774991.1|AALB
OG0005332	LOC119548082|XP_037711095.1|DSUP	LOC118457464|XP_035774976.1|AALB
OG0005333	LOC119548096|XP_037711113.1|DSUP	LOC118457470|XP_035774989.1|AALB
OG0005334	LOC119545951|XP_037707835.1|DSUP	LOC118456463|XP_035773132.1|AALB
OG0005335	LOC119549812|XP_037714012.1|DSUP	LOC118456460|XP_035773128.1|AALB
OG0005336	LOC119551424|XP_037716695.1|DSUP	LOC118456450|XP_035773118.1|AALB
OG0005337	LOC119550938|XP_037715891.1|DSUP	LOC118456761|XP_035773718.1|AALB
OG0005338	LOC119547469|XP_037710283.1|DSUP	LOC118459683|XP_035779203.1|AALB
OG0005339	LOC119546157|XP_037708195.1|DSUP	LOC118461297|XP_035782370.1|AALB
OG0005340	LOC119547082|XP_037709706.1|DSUP	LOC118461293|XP_035782365.1|AALB
OG0005341	LOC119550898|XP_037715816.1|DSUP	LOC118461120|XP_035781948.1|AALB
OG0005342	LOC119547779|XP_037710718.1|DSUP	LOC118459199|XP_035778253.1|AALB
OG0005343	LOC119551685|XP_037717077.1|DSUP	LOC118459419|XP_035778653.1|AALB
OG0005344	LOC119551063|XP_037716114.1|DSUP	LOC118468480|XP_035795193.1|AALB
OG0005345	LOC119548463|XP_037711659.1|DSUP	LOC118468481|XP_035795194.1|AALB
OG0005346	LOC119548555|XP_037711782.1|DSUP	LOC118456222|XP_035772700.1|AALB
OG0005347	LOC119546879|XP_037709415.1|DSUP	LOC118460742|XP_035781202.1|AALB
OG0005348	LOC119546821|XP_037709335.1|DSUP	LOC118456447|XP_035773105.1|AALB
OG0005349	LOC119548682|XP_037712054.1|DSUP	LOC118456464|XP_035773133.1|AALB
OG0005350	LOC119548061|XP_037711073.1|DSUP	LOC118456452|XP_035773119.1|AALB
OG0005351	LOC119553304|XP_037719557.1|DSUP	LOC118468508|XP_035795236.1|AALB
OG0005352	LOC119546413|XP_037708600.1|DSUP	LOC118468337|XP_035794980.1|AALB
OG0005353	LOC119551313|XP_037716536.1|DSUP	LOC118456218|XP_035772691.1|AALB
OG0005354	LOC119548856|XP_037712410.1|DSUP	LOC118468670|XP_035795624.1|AALB
OG0005355	LOC119546542|XP_037708818.1|DSUP	LOC118459292|XP_035778430.1|AALB
OG0005356	LOC119546277|XP_037708378.1|DSUP	LOC118459305|XP_035778447.1|AALB
OG0005357	LOC119546630|XP_037708997.1|DSUP	LOC118459296|XP_035778434.1|AALB
OG0005358	LOC119546284|XP_037708392.1|DSUP	LOC118461295|XP_035782367.1|AALB
OG0005359	LOC119551782|XP_037717238.1|DSUP	LOC118459197|XP_035778251.1|AALB
OG0005360	LOC119554454|XP_037721294.1|DSUP	LOC118459134|XP_035778103.1|AALB
OG0005361	LOC119546782|XP_037709265.1|DSUP	LOC118458893|XP_035777741.1|AALB
OG0005362	LOC119547133|XP_037709774.1|DSUP	LOC118460633|XP_035780980.1|AALB
OG0005363	LOC119548302|XP_037711398.1|DSUP	LOC118456752|XP_035773705.1|AALB
OG0005364	LOC119550857|XP_037715759.1|DSUP	LOC118461887|XP_035783633.1|AALB
OG0005365	LOC119546534|XP_037708802.1|DSUP	LOC118459225|XP_035778310.1|AALB
OG0005366	LOC119548000|XP_037710987.1|DSUP	LOC118457860|XP_035775646.1|AALB
OG0005367	LOC119547076|XP_037709691.1|DSUP	LOC118457067|XP_035774223.1|AALB
OG0005368	LOC119563242|XP_037732475.1|DSUP	LOC118457068|XP_035774231.1|AALB
OG0005369	LOC119548176|XP_037711218.1|DSUP	LOC118456939|XP_035773988.1|AALB
OG0005370	LOC119546074|XP_037708076.1|DSUP	LOC118456938|XP_035773985.1|AALB
OG0005371	LOC119546533|XP_037708801.1|DSUP	LOC118459772|XP_035779376.1|AALB
OG0005372	LOC119560793|XP_037730350.1|DSUP	LOC118458296|XP_035776513.1|AALB
OG0005373	LOC119562213|XP_037731339.1|DSUP	LOC118468709|XP_035795726.1|AALB
OG0005374	LOC119548316|XP_037711424.1|DSUP	LOC118456246|XP_035772736.1|AALB
OG0005375	LOC119546238|XP_037708312.1|DSUP	LOC118456243|XP_035772731.1|AALB
OG0005376	LOC119548307|XP_037711408.1|DSUP	LOC118458385|XP_035776684.1|AALB
OG0005377	LOC119554232|XP_037720991.1|DSUP	LOC118469036|XP_035796392.1|AALB
OG0005378	LOC119547520|XP_037710342.1|DSUP	LOC118461088|XP_035781878.1|AALB
OG0005379	LOC119546725|XP_037709143.1|DSUP	LOC118461091|XP_035781889.1|AALB
OG0005380	LOC119547725|XP_037710632.1|DSUP	LOC118461086|XP_035781875.1|AALB
OG0005381	LOC119548627|XP_037711933.1|DSUP	LOC118468639|XP_035795548.1|AALB
OG0005382	LOC119548778|XP_037712252.1|DSUP	LOC118461741|XP_035783333.1|AALB
OG0005383	LOC119554004|XP_037720639.1|DSUP	LOC118457571|XP_035775139.1|AALB
OG0005384	LOC119553349|XP_037719619.1|DSUP	LOC118460660|XP_035781019.1|AALB
OG0005385	LOC119549145|XP_037712851.1|DSUP	LOC118457706|XP_035775377.1|AALB
OG0005386	LOC119551768|XP_037717223.1|DSUP	LOC118461746|XP_035783351.1|AALB
OG0005387	LOC119561081|XP_037730868.1|DSUP	LOC118459200|XP_035778257.1|AALB
OG0005388	LOC119546701|XP_037709109.1|DSUP	LOC118461170|XP_035782063.1|AALB
OG0005389	LOC119547013|XP_037709609.1|DSUP	LOC118461473|XP_035782719.1|AALB
