Orthogroup	DSUP.longest_only	DSER.longest_only
OG0004816	LOC119558102|XP_037727243.1|DSUP	LOC110184389|XP_020808554.1|DSER
OG0004817	LOC119558101|XP_037727242.1|DSUP	LOC110184450|XP_020808648.1|DSER
OG0004818	LOC119560498|XP_037729897.1|DSUP	LOC110186427|XP_020811268.1|DSER
OG0004819	LOC119554275|XP_037721058.1|DSUP	LOC110191321|XP_020817803.1|DSER
OG0004820	LOC119560591|XP_037730044.1|DSUP	LOC110188591|XP_020814013.1|DSER
OG0004821	LOC119545721|XP_037707468.1|DSUP	LOC110176476|XP_020798496.1|DSER
OG0004822	LOC119549314|XP_037713220.1|DSUP	LOC110176412|XP_020798410.1|DSER
OG0004823	LOC119560528|XP_037729935.1|DSUP	LOC110191324|XP_020817810.1|DSER
OG0004824	LOC119560529|XP_037729945.1|DSUP	LOC110191325|XP_020817818.1|DSER
OG0004825	LOC119562574|XP_037731750.1|DSUP	LOC110185480|XP_020810013.1|DSER
OG0004826	LOC119561039|XP_037730795.1|DSUP	LOC110191033|XP_020817411.1|DSER
OG0004827	LOC119560444|XP_037729818.1|DSUP	LOC110187713|XP_020812809.1|DSER
OG0004828	LOC119555463|XP_037722800.1|DSUP	LOC110186417|XP_020811256.1|DSER
OG0004829	LOC119560684|XP_037730190.1|DSUP	LOC110191170|XP_020817589.1|DSER
OG0004830	LOC119561051|XP_037730811.1|DSUP	LOC110191406|XP_020817923.1|DSER
OG0004831	LOC119552882|XP_037718713.1|DSUP	LOC110184750|XP_020809039.1|DSER
OG0004832	LOC119560860|XP_037730456.1|DSUP	LOC110186489|XP_020811335.1|DSER
OG0004833	LOC119560701|XP_037730216.1|DSUP	LOC110177119|XP_020799324.1|DSER
OG0004834	LOC119551220|XP_037716388.1|DSUP	LOC110184772|XP_020809070.1|DSER
OG0004835	LOC119563357|XP_037732634.1|DSUP	LOC110184707|XP_020808986.1|DSER
OG0004836	LOC119549451|XP_037713478.1|DSUP	LOC110191102|XP_020817507.1|DSER
OG0004837	LOC119554789|XP_037721764.1|DSUP	LOC110176693|XP_020798783.1|DSER
OG0004838	LOC119551640|XP_037717002.1|DSUP	LOC110189028|XP_020814650.1|DSER
OG0004839	LOC119563077|XP_037732227.1|DSUP	LOC110189012|XP_020814627.1|DSER
OG0004840	LOC119553067|XP_037719124.1|DSUP	LOC110186170|XP_020810883.1|DSER
OG0004841	LOC119548371|XP_037711517.1|DSUP	LOC110185777|XP_020810438.1|DSER
OG0004842	LOC119563404|XP_037732698.1|DSUP	LOC110186540|XP_020811403.1|DSER
OG0004843	LOC119545781|XP_037707578.1|DSUP	LOC110187834|XP_020812972.1|DSER
OG0004844	LOC119559341|XP_037728317.1|DSUP, LOC119548206|XP_037711268.1|DSUP	LOC110182617|XP_020806341.1|DSER
OG0004845	LOC119559806|XP_037728817.1|DSUP	LOC110188379|XP_020813754.1|DSER
OG0004846	LOC119546072|XP_037708075.1|DSUP	LOC110176969|XP_020799135.1|DSER
OG0004847	LOC119546070|XP_037708069.1|DSUP	LOC110176968|XP_020799134.1|DSER
OG0004848	LOC119553563|XP_037719940.1|DSUP	LOC110191016|XP_020817392.1|DSER
OG0004849	LOC119545991|XP_037707908.1|DSUP	LOC110184983|XP_020809295.1|DSER
OG0004850	LOC119561072|XP_037730850.1|DSUP	LOC110177183|XP_020799434.1|DSER
OG0004851	LOC119560163|XP_037729449.1|DSUP	LOC110177153|XP_020799394.1|DSER
OG0004852	LOC119560030|XP_037729253.1|DSUP	LOC110191797|XP_020818406.1|DSER
OG0004853	LOC119551303|XP_037716526.1|DSUP	LOC110179338|XP_020802501.1|DSER
OG0004854	LOC119555330|XP_037722589.1|DSUP	LOC110187503|XP_020812559.1|DSER
OG0004855	LOC119553132|XP_037719253.1|DSUP	LOC110181264|XP_020804630.1|DSER
OG0004856	LOC119555368|XP_037722634.1|DSUP	LOC110189121|XP_020814755.1|DSER
OG0004857	LOC119553770|XP_037720304.1|DSUP	LOC110188890|XP_020814468.1|DSER
OG0004858	LOC119553632|XP_037720031.1|DSUP	LOC110189090|XP_020814722.1|DSER
OG0004859	LOC119554425|XP_037721246.1|DSUP	LOC110189063|XP_020814691.1|DSER
OG0004860	LOC119554579|XP_037721487.1|DSUP	LOC110188854|XP_020814420.1|DSER
OG0004861	LOC119554106|XP_037720784.1|DSUP	LOC110190440|XP_020816585.1|DSER
OG0004862	LOC119555611|XP_037723037.1|DSUP	LOC110190563|XP_020816796.1|DSER
OG0004863	LOC119552891|XP_037718732.1|DSUP	LOC110176141|XP_020798037.1|DSER
OG0004864	LOC119554251|XP_037721017.1|DSUP	LOC110183562|XP_020807522.1|DSER
OG0004865	LOC119562981|XP_037732087.1|DSUP	LOC110177324|XP_020799656.1|DSER
OG0004866	LOC119553756|XP_037720288.1|DSUP	LOC110187494|XP_020812548.1|DSER
OG0004867	LOC119551979|XP_037717622.1|DSUP	LOC110178393|XP_020801189.1|DSER
OG0004868	LOC119559432|XP_037728459.1|DSUP	LOC110189540|XP_020815330.1|DSER
OG0004869	LOC119551631|XP_037716983.1|DSUP	LOC110189729|XP_020815580.1|DSER
OG0004870	LOC119551415|XP_037716683.1|DSUP	LOC110189269|XP_020814943.1|DSER
OG0004871	LOC119550933|XP_037715885.1|DSUP	LOC110179352|XP_020802526.1|DSER
OG0004872	LOC119551457|XP_037716733.1|DSUP	LOC110184041|XP_020808075.1|DSER
OG0004873	LOC119546539|XP_037708809.1|DSUP	LOC110177042|XP_020799218.1|DSER
OG0004874	LOC119557152|XP_037725674.1|DSUP	LOC110176547|XP_020798597.1|DSER
OG0004875	LOC119557830|XP_037726717.1|DSUP	LOC110179460|XP_020802678.1|DSER
OG0004876	LOC119558352|XP_037727779.1|DSUP	LOC110179578|XP_020802828.1|DSER
OG0004877	LOC119554874|XP_037721887.1|DSUP	LOC110179016|XP_020802017.1|DSER
OG0004878	LOC119551561|XP_037716887.1|DSUP	LOC110191892|XP_020818540.1|DSER
OG0004879	LOC119551902|XP_037717444.1|DSUP	LOC110191611|XP_020818157.1|DSER
OG0004880	LOC119553969|XP_037720601.1|DSUP	LOC110190184|XP_020816191.1|DSER
OG0004881	LOC119553218|XP_037719404.1|DSUP	LOC110178783|XP_020801688.1|DSER
OG0004882	LOC119554460|XP_037721299.1|DSUP	LOC110186790|XP_020811730.1|DSER
OG0004883	LOC119552483|XP_037718010.1|DSUP	LOC110185317|XP_020809741.1|DSER
OG0004884	LOC119552054|XP_037717730.1|DSUP	LOC110176883|XP_020799020.1|DSER
OG0004885	LOC119551291|XP_037716497.1|DSUP	LOC110177645|XP_020800121.1|DSER
OG0004886	LOC119550862|XP_037715767.1|DSUP	LOC110178516|XP_020801326.1|DSER
OG0004887	LOC119551837|XP_037717335.1|DSUP	LOC110191592|XP_020818135.1|DSER
OG0004888	LOC119552077|XP_037717780.1|DSUP	LOC110184106|XP_020808155.1|DSER
OG0004889	LOC119550414|XP_037715003.1|DSUP	LOC110180690|XP_020804066.1|DSER
OG0004890	LOC119550017|XP_037714369.1|DSUP	LOC110182540|XP_020806274.1|DSER
OG0004891	LOC119557851|XP_037726765.1|DSUP	LOC110181537|XP_020804977.1|DSER
OG0004892	LOC119550989|XP_037715955.1|DSUP	LOC110189536|XP_020815325.1|DSER
OG0004893	LOC119550998|XP_037715975.1|DSUP	LOC110180818|XP_020804158.1|DSER
OG0004894	LOC119551557|XP_037716880.1|DSUP	LOC110189383|XP_020815090.1|DSER
OG0004895	LOC119549835|XP_037714042.1|DSUP	LOC110181104|XP_020804434.1|DSER
OG0004896	LOC119549906|XP_037714148.1|DSUP	LOC110178457|XP_020801251.1|DSER
OG0004897	LOC119550519|XP_037715156.1|DSUP	LOC110178497|XP_020801303.1|DSER
OG0004898	LOC119550405|XP_037714991.1|DSUP	LOC110178008|XP_020800680.1|DSER
OG0004899	LOC119550960|XP_037715916.1|DSUP	LOC110191466|XP_020817978.1|DSER
OG0004900	LOC119550515|XP_037715151.1|DSUP	LOC110178002|XP_020800661.1|DSER
OG0004901	LOC119551648|XP_037717010.1|DSUP	LOC110177987|XP_020800642.1|DSER
OG0004902	LOC119552998|XP_037718945.1|DSUP	LOC110177579|XP_020800017.1|DSER
OG0004903	LOC119549139|XP_037712840.1|DSUP	LOC110184403|XP_020808627.1|DSER
OG0004904	LOC119552153|XP_037717890.1|DSUP	LOC110191308|XP_020817780.1|DSER
OG0004905	LOC119550135|XP_037714562.1|DSUP	LOC110191580|XP_020818122.1|DSER
OG0004906	LOC119553208|XP_037719390.1|DSUP	LOC110190799|XP_020817101.1|DSER
OG0004907	LOC119554862|XP_037721872.1|DSUP	LOC110187105|XP_020812174.1|DSER
OG0004908	LOC119553831|XP_037720392.1|DSUP	LOC110189997|XP_020815954.1|DSER
OG0004909	LOC119552735|XP_037718422.1|DSUP	LOC110189838|XP_020815697.1|DSER
OG0004910	LOC119552734|XP_037718421.1|DSUP	LOC110189961|XP_020815908.1|DSER
OG0004911	LOC119553697|XP_037720181.1|DSUP	LOC110186773|XP_020811705.1|DSER
OG0004912	LOC119553209|XP_037719394.1|DSUP	LOC110190804|XP_020817111.1|DSER
OG0004913	LOC119550006|XP_037714356.1|DSUP	LOC110182911|XP_020806731.1|DSER
OG0004914	LOC119551607|XP_037716942.1|DSUP	LOC110182905|XP_020806722.1|DSER
OG0004915	LOC119550719|XP_037715541.1|DSUP	LOC110178700|XP_020801563.1|DSER
OG0004916	LOC119551187|XP_037716317.1|DSUP	LOC110188351|XP_020813758.1|DSER
OG0004917	LOC119552504|XP_037718042.1|DSUP	LOC110190793|XP_020817092.1|DSER
OG0004918	LOC119552503|XP_037718039.1|DSUP	LOC110190791|XP_020817088.1|DSER
OG0004919	LOC119549595|XP_037713686.1|DSUP	LOC110186253|XP_020810993.1|DSER
OG0004920	LOC119553543|XP_037719910.1|DSUP	LOC110189933|XP_020815876.1|DSER
OG0004921	LOC119552686|XP_037718334.1|DSUP	LOC110190347|XP_020816406.1|DSER
OG0004922	LOC119555425|XP_037722719.1|DSUP	LOC110190340|XP_020816398.1|DSER
OG0004923	LOC119552989|XP_037718936.1|DSUP	LOC110183580|XP_020807550.1|DSER
OG0004924	LOC119554876|XP_037721890.1|DSUP	LOC110184789|XP_020809087.1|DSER
OG0004925	LOC119554829|XP_037721830.1|DSUP	LOC110178615|XP_020801459.1|DSER
OG0004926	LOC119555033|XP_037722108.1|DSUP	LOC110178777|XP_020801678.1|DSER
OG0004927	LOC119552592|XP_037718168.1|DSUP	LOC110190462|XP_020816622.1|DSER
OG0004928	LOC119551934|XP_037717513.1|DSUP	LOC110184115|XP_020808170.1|DSER
OG0004929	LOC119552700|XP_037718364.1|DSUP	LOC110184494|XP_020808707.1|DSER
OG0004930	LOC119549195|XP_037712952.1|DSUP	LOC110178232|XP_020800941.1|DSER
OG0004931	LOC119551209|XP_037716371.1|DSUP	LOC110182865|XP_020806667.1|DSER
OG0004932	LOC119552672|XP_037718309.1|DSUP	LOC110178806|XP_020801720.1|DSER
OG0004933	LOC119551700|XP_037717096.1|DSUP	LOC110187091|XP_020812192.1|DSER
OG0004934	LOC119551835|XP_037717333.1|DSUP	LOC110191521|XP_020818048.1|DSER
OG0004935	LOC119551938|XP_037717526.1|DSUP	LOC110189712|XP_020815560.1|DSER
OG0004936	LOC119553675|XP_037720146.1|DSUP	LOC110190084|XP_020816048.1|DSER
OG0004937	LOC119553268|XP_037719487.1|DSUP	LOC110184711|XP_020808990.1|DSER
OG0004938	LOC119553080|XP_037719155.1|DSUP	LOC110189115|XP_020814748.1|DSER
OG0004939	LOC119552820|XP_037718600.1|DSUP	LOC110190178|XP_020816185.1|DSER
OG0004940	LOC119552817|XP_037718592.1|DSUP	LOC110190152|XP_020816148.1|DSER
OG0004941	LOC119554846|XP_037721850.1|DSUP	LOC110190521|XP_020816714.1|DSER
OG0004942	LOC119555658|XP_037723167.1|DSUP	LOC110176204|XP_020798124.1|DSER
OG0004943	LOC119553064|XP_037719118.1|DSUP	LOC110190469|XP_020816637.1|DSER
OG0004944	LOC119555191|XP_037722376.1|DSUP	LOC110188817|XP_020814356.1|DSER
OG0004945	LOC119551345|XP_037716589.1|DSUP	LOC110189775|XP_020815658.1|DSER
OG0004946	LOC119553467|XP_037719797.1|DSUP	LOC110190203|XP_020816212.1|DSER
OG0004947	LOC119554171|XP_037720889.1|DSUP	LOC110177611|XP_020800069.1|DSER
OG0004948	LOC119553893|XP_037720488.1|DSUP	LOC110177633|XP_020800106.1|DSER
OG0004949	LOC119555514|XP_037722862.1|DSUP	LOC110177566|XP_020799997.1|DSER
OG0004950	LOC119554775|XP_037721746.1|DSUP	LOC110178790|XP_020801702.1|DSER
OG0004951	LOC119546599|XP_037708958.1|DSUP	LOC110188669|XP_020814125.1|DSER
OG0004952	LOC119552787|XP_037718540.1|DSUP	LOC110187300|XP_020812350.1|DSER
OG0004953	LOC119552956|XP_037718867.1|DSUP	LOC110190588|XP_020816840.1|DSER
OG0004954	LOC119554754|XP_037721710.1|DSUP	LOC110190547|XP_020816756.1|DSER
OG0004955	LOC119555062|XP_037722193.1|DSUP	LOC110178750|XP_020801641.1|DSER
OG0004956	LOC119550542|XP_037715199.1|DSUP	LOC110178010|XP_020800682.1|DSER
OG0004957	LOC119553065|XP_037719119.1|DSUP	LOC110182785|XP_020806570.1|DSER
OG0004958	LOC119555442|XP_037722744.1|DSUP	LOC110187255|XP_020812307.1|DSER
OG0004959	LOC119555444|XP_037722746.1|DSUP	LOC110187179|XP_020812240.1|DSER
OG0004960	LOC119555441|XP_037722740.1|DSUP	LOC110186890|XP_020811852.1|DSER
OG0004961	LOC119549277|XP_037713139.1|DSUP	LOC110189392|XP_020815100.1|DSER
OG0004962	LOC119555693|XP_037723275.1|DSUP	LOC110190171|XP_020816177.1|DSER
OG0004963	LOC119552639|XP_037718258.1|DSUP	LOC110185186|XP_020809562.1|DSER
OG0004964	LOC119553120|XP_037719235.1|DSUP	LOC110190501|XP_020816676.1|DSER
OG0004965	LOC119555011|XP_037722082.1|DSUP	LOC110190818|XP_020817129.1|DSER
OG0004966	LOC119553039|XP_037719030.1|DSUP	LOC110190817|XP_020817127.1|DSER
OG0004967	LOC119551633|XP_037716986.1|DSUP	LOC110189731|XP_020815584.1|DSER
OG0004968	LOC119554698|XP_037721629.1|DSUP	LOC110189953|XP_020815901.1|DSER
OG0004969	LOC119550042|XP_037714423.1|DSUP	LOC110178529|XP_020801344.1|DSER
OG0004970	LOC119554993|XP_037722059.1|DSUP	LOC110190121|XP_020816098.1|DSER
OG0004971	LOC119552800|XP_037718561.1|DSUP	LOC110190122|XP_020816099.1|DSER
OG0004972	LOC119553278|XP_037719499.1|DSUP	LOC110190585|XP_020816837.1|DSER
OG0004973	LOC119553066|XP_037719120.1|DSUP	LOC110178748|XP_020801639.1|DSER
OG0004974	LOC119555329|XP_037722588.1|DSUP	LOC110187466|XP_020812515.1|DSER
OG0004975	LOC119552990|XP_037718937.1|DSUP	LOC110183583|XP_020807555.1|DSER
OG0004976	LOC119553027|XP_037719011.1|DSUP	LOC110183665|XP_020807656.1|DSER
OG0004977	LOC119549309|XP_037713197.1|DSUP	LOC110176889|XP_020799033.1|DSER
OG0004978	LOC119552065|XP_037717757.1|DSUP	LOC110189706|XP_020815539.1|DSER
OG0004979	LOC119553776|XP_037720311.1|DSUP	LOC110190752|XP_020817033.1|DSER
OG0004980	LOC119553248|XP_037719452.1|DSUP	LOC110176220|XP_020798158.1|DSER
OG0004981	LOC119553053|XP_037719093.1|DSUP	LOC110185310|XP_020809723.1|DSER
OG0004982	LOC119554405|XP_037721223.1|DSUP	LOC110185289|XP_020809697.1|DSER
OG0004983	LOC119554339|XP_037721132.1|DSUP	LOC110190474|XP_020816643.1|DSER
OG0004984	LOC119554528|XP_037721402.1|DSUP	LOC110178739|XP_020801626.1|DSER
OG0004985	LOC119555700|XP_037723282.1|DSUP	LOC110190903|XP_020817222.1|DSER
OG0004986	LOC119553662|XP_037720100.1|DSUP	LOC110178945|XP_020801903.1|DSER
OG0004987	LOC119554531|XP_037721409.1|DSUP	LOC110190291|XP_020816329.1|DSER
OG0004988	LOC119555703|XP_037723284.1|DSUP	LOC110190904|XP_020817224.1|DSER
OG0004989	LOC119554533|XP_037721412.1|DSUP	LOC110190292|XP_020816335.1|DSER
OG0004990	LOC119551388|XP_037716641.1|DSUP	LOC110179241|XP_020802353.1|DSER
OG0004991	LOC119549069|XP_037712703.1|DSUP	LOC110177831|XP_020800434.1|DSER
OG0004992	LOC119549070|XP_037712704.1|DSUP	LOC110177832|XP_020800436.1|DSER
OG0004993	LOC119554482|XP_037721335.1|DSUP	LOC110181266|XP_020804631.1|DSER
OG0004994	LOC119554506|XP_037721371.1|DSUP	LOC110186919|XP_020811904.1|DSER
OG0004995	LOC119555416|XP_037722701.1|DSUP	LOC110183723|XP_020807730.1|DSER
OG0004996	LOC119553097|XP_037719181.1|DSUP	LOC110190594|XP_020816846.1|DSER
OG0004997	LOC119552057|XP_037717746.1|DSUP	LOC110188928|XP_020814512.1|DSER
OG0004998	LOC119552104|XP_037717817.1|DSUP	LOC110177823|XP_020800372.1|DSER
OG0004999	LOC119555559|XP_037722932.1|DSUP	LOC110189101|XP_020814737.1|DSER
OG0005000	LOC119549278|XP_037713140.1|DSUP	LOC110189260|XP_020814933.1|DSER
OG0005001	LOC119552895|XP_037718741.1|DSUP	LOC110189057|XP_020814685.1|DSER
OG0005002	LOC119554907|XP_037721938.1|DSUP	LOC110191813|XP_020818426.1|DSER
OG0005003	LOC119553241|XP_037719439.1|DSUP	LOC110183632|XP_020807609.1|DSER
OG0005004	LOC119555087|XP_037722232.1|DSUP	LOC110189306|XP_020815005.1|DSER
OG0005005	LOC119553481|XP_037719818.1|DSUP	LOC110190370|XP_020816441.1|DSER
OG0005006	LOC119553698|XP_037720182.1|DSUP	LOC110187438|XP_020812489.1|DSER
OG0005007	LOC119554547|XP_037721436.1|DSUP	LOC110185237|XP_020809630.1|DSER
OG0005008	LOC119553140|XP_037719265.1|DSUP	LOC110178632|XP_020801477.1|DSER
OG0005009	LOC119554735|XP_037721684.1|DSUP	LOC110190177|XP_020816184.1|DSER
OG0005010	LOC119553666|XP_037720106.1|DSUP	LOC110179020|XP_020802024.1|DSER
OG0005011	LOC119549379|XP_037713344.1|DSUP	LOC110191657|XP_020818213.1|DSER
OG0005012	LOC119554899|XP_037721928.1|DSUP	LOC110190231|XP_020816251.1|DSER
OG0005013	LOC119563481|XP_037732834.1|DSUP	LOC110186937|XP_020811926.1|DSER
OG0005014	LOC119555398|XP_037722676.1|DSUP	LOC110190638|XP_020816893.1|DSER
OG0005015	LOC119553326|XP_037719585.1|DSUP	LOC110178985|XP_020801958.1|DSER
OG0005016	LOC119554931|XP_037721968.1|DSUP	LOC110190677|XP_020816942.1|DSER
OG0005017	LOC119553346|XP_037719611.1|DSUP	LOC110190829|XP_020817146.1|DSER
OG0005018	LOC119552662|XP_037718296.1|DSUP	LOC110179420|XP_020802608.1|DSER
OG0005019	LOC119554848|XP_037721855.1|DSUP	LOC110190813|XP_020817122.1|DSER
OG0005020	LOC119550065|XP_037714456.1|DSUP	LOC110178535|XP_020801357.1|DSER
OG0005021	LOC119546651|XP_037709033.1|DSUP	LOC110183351|XP_020807265.1|DSER
OG0005022	LOC119554233|XP_037720992.1|DSUP	LOC110177557|XP_020799988.1|DSER
OG0005023	LOC119550495|XP_037715114.1|DSUP	LOC110179435|XP_020802674.1|DSER
OG0005024	LOC119555243|XP_037722456.1|DSUP	LOC110177585|XP_020800028.1|DSER
OG0005025	LOC119554288|XP_037721073.1|DSUP	LOC110190657|XP_020816916.1|DSER
OG0005026	LOC119554853|XP_037721861.1|DSUP	LOC110189066|XP_020814695.1|DSER
OG0005027	LOC119553154|XP_037719303.1|DSUP	LOC110183626|XP_020807602.1|DSER
OG0005028	LOC119560524|XP_037729928.1|DSUP	LOC110188694|XP_020814161.1|DSER
OG0005029	LOC119552856|XP_037718660.1|DSUP	LOC110185175|XP_020809552.1|DSER
OG0005030	LOC119555274|XP_037722505.1|DSUP	LOC110178809|XP_020801728.1|DSER
OG0005031	LOC119553336|XP_037719599.1|DSUP	LOC110176679|XP_020798775.1|DSER, LOC110185165|XP_020809529.1|DSER
OG0005032	LOC119553810|XP_037720359.1|DSUP	LOC110190129|XP_020816112.1|DSER
OG0005033	LOC119552507|XP_037718045.1|DSUP	LOC110176235|XP_020798191.1|DSER
OG0005034	LOC119554223|XP_037720979.1|DSUP	LOC110176242|XP_020798200.1|DSER
OG0005035	LOC119552577|XP_037718135.1|DSUP	LOC110190005|XP_020815963.1|DSER
OG0005036	LOC119552632|XP_037718239.1|DSUP	LOC110188872|XP_020814445.1|DSER
OG0005037	LOC119555392|XP_037722666.1|DSUP	LOC110190633|XP_020816887.1|DSER
OG0005038	LOC119553953|XP_037720575.1|DSUP	LOC110177608|XP_020800066.1|DSER
OG0005039	LOC119547279|XP_037709990.1|DSUP	LOC110185652|XP_020810268.1|DSER
OG0005040	LOC119552771|XP_037718506.1|DSUP	LOC110189847|XP_020815716.1|DSER
OG0005041	LOC119555694|XP_037723277.1|DSUP	LOC110190172|XP_020816178.1|DSER
OG0005042	LOC119555102|XP_037722248.1|DSUP	LOC110185333|XP_020809768.1|DSER
OG0005043	LOC119551350|XP_037716597.1|DSUP	LOC110179195|XP_020802268.1|DSER
OG0005044	LOC119551251|XP_037716424.1|DSUP	LOC110179193|XP_020802266.1|DSER
OG0005045	LOC119550154|XP_037714593.1|DSUP	LOC110179222|XP_020802316.1|DSER
OG0005046	LOC119550605|XP_037715351.1|DSUP	LOC110189635|XP_020815438.1|DSER
OG0005047	LOC119554639|XP_037721563.1|DSUP	LOC110190541|XP_020816747.1|DSER
OG0005048	LOC119554824|XP_037721826.1|DSUP	LOC110190497|XP_020816672.1|DSER
OG0005049	LOC119552576|XP_037718130.1|DSUP	LOC110189936|XP_020815880.1|DSER
OG0005050	LOC119550437|XP_037715036.1|DSUP	LOC110177732|XP_020800243.1|DSER
OG0005051	LOC119555667|XP_037723202.1|DSUP	LOC110189971|XP_020815919.1|DSER
OG0005052	LOC119553529|XP_037719883.1|DSUP	LOC110189973|XP_020815922.1|DSER
OG0005053	LOC119546118|XP_037708137.1|DSUP	LOC110177885|XP_020800509.1|DSER
OG0005054	LOC119554268|XP_037721043.1|DSUP	LOC110184659|XP_020808920.1|DSER
OG0005055	LOC119558045|XP_037727121.1|DSUP	LOC110180099|XP_020803381.1|DSER
OG0005056	LOC119550140|XP_037714572.1|DSUP	LOC110176887|XP_020799031.1|DSER
OG0005057	LOC119553007|XP_037718958.1|DSUP	LOC110176739|XP_020798842.1|DSER
OG0005058	LOC119553279|XP_037719512.1|DSUP	LOC110176197|XP_020798108.1|DSER
OG0005059	LOC119549904|XP_037714144.1|DSUP	LOC110178056|XP_020800724.1|DSER
OG0005060	LOC119549231|XP_037713044.1|DSUP	LOC110182794|XP_020806589.1|DSER
OG0005061	LOC119548462|XP_037711658.1|DSUP	LOC110180583|XP_020803934.1|DSER
OG0005062	LOC119550836|XP_037715724.1|DSUP	LOC110191472|XP_020817991.1|DSER
OG0005063	LOC119561988|XP_037731308.1|DSUP	LOC110189654|XP_020815459.1|DSER
OG0005064	LOC119554095|XP_037720772.1|DSUP	LOC110190667|XP_020816926.1|DSER
OG0005065	LOC119549159|XP_037712874.1|DSUP	LOC110191533|XP_020818063.1|DSER
OG0005066	LOC119551472|XP_037716755.1|DSUP	LOC110176366|XP_020798356.1|DSER
OG0005067	LOC119551299|XP_037716507.1|DSUP	LOC110191305|XP_020817779.1|DSER
OG0005068	LOC119554748|XP_037721701.1|DSUP	LOC110178980|XP_020801952.1|DSER
OG0005069	LOC119549013|XP_037712582.1|DSUP	LOC110182962|XP_020806813.1|DSER
OG0005070	LOC119549044|XP_037712666.1|DSUP	LOC110191477|XP_020817997.1|DSER
OG0005071	LOC119552824|XP_037718605.1|DSUP	LOC110178901|XP_020801837.1|DSER
OG0005072	LOC119558122|XP_037727281.1|DSUP	LOC110178843|XP_020801761.1|DSER
OG0005073	LOC119551170|XP_037716296.1|DSUP	LOC110191541|XP_020818072.1|DSER
OG0005074	LOC119553302|XP_037719551.1|DSUP	LOC110189095|XP_020814728.1|DSER
OG0005075	LOC119550474|XP_037715091.1|DSUP	LOC110176795|XP_020798890.1|DSER, LOC110189320|XP_020815022.1|DSER
OG0005076	LOC119551515|XP_037716826.1|DSUP	LOC110191506|XP_020818033.1|DSER
OG0005078	LOC119553355|XP_037719625.1|DSUP	LOC110177563|XP_020799995.1|DSER
OG0005079	LOC119549097|XP_037712759.1|DSUP	LOC110184116|XP_020808177.1|DSER
OG0005080	LOC119552485|XP_037718012.1|DSUP	LOC110182786|XP_020806571.1|DSER
OG0005081	LOC119549133|XP_037712831.1|DSUP	LOC110189491|XP_020815241.1|DSER
OG0005082	LOC119555464|XP_037722797.1|DSUP	LOC110179981|XP_020803230.1|DSER
OG0005083	LOC119558409|XP_037727869.1|DSUP	LOC110183237|XP_020807112.1|DSER
OG0005084	LOC119555400|XP_037722679.1|DSUP	LOC110188863|XP_020814437.1|DSER
OG0005085	LOC119553526|XP_037719879.1|DSUP	LOC110178929|XP_020801879.1|DSER
OG0005086	LOC119549058|XP_037712690.1|DSUP	LOC110180046|XP_020803325.1|DSER
OG0005087	LOC119552760|XP_037718485.1|DSUP	LOC110190442|XP_020816597.1|DSER
OG0005088	LOC119550963|XP_037715921.1|DSUP	LOC110191638|XP_020818188.1|DSER
OG0005089	LOC119550961|XP_037715919.1|DSUP	LOC110191637|XP_020818187.1|DSER
OG0005090	LOC119549726|XP_037713895.1|DSUP	LOC110176260|XP_020798235.1|DSER
OG0005091	LOC119549931|XP_037714223.1|DSUP	LOC110182116|XP_020805789.1|DSER
OG0005092	LOC119555111|XP_037722262.1|DSUP	LOC110176735|XP_020798837.1|DSER
OG0005093	LOC119553325|XP_037719582.1|DSUP	LOC110178938|XP_020801894.1|DSER
OG0005094	LOC119552843|XP_037718634.1|DSUP	LOC110177561|XP_020799993.1|DSER
OG0005095	LOC119549007|XP_037712568.1|DSUP	LOC110184050|XP_020808084.1|DSER
OG0005096	LOC119545957|XP_037707848.1|DSUP	LOC110185584|XP_020810175.1|DSER
OG0005097	LOC119551600|XP_037716932.1|DSUP	LOC110189404|XP_020815118.1|DSER
OG0005098	LOC119550278|XP_037714792.1|DSUP	LOC110179051|XP_020802073.1|DSER
OG0005099	LOC119551853|XP_037717357.1|DSUP	LOC110189454|XP_020815187.1|DSER
OG0005100	LOC119551852|XP_037717356.1|DSUP	LOC110189453|XP_020815186.1|DSER
OG0005101	LOC119560181|XP_037729468.1|DSUP	LOC110188050|XP_020813259.1|DSER
OG0005102	LOC119549930|XP_037714200.1|DSUP	LOC110179208|XP_020802285.1|DSER
OG0005103	LOC119550748|XP_037715596.1|DSUP	LOC110191473|XP_020817992.1|DSER
OG0005104	LOC119547936|XP_037710911.1|DSUP	LOC110183842|XP_020807852.1|DSER
OG0005105	LOC119554969|XP_037722026.1|DSUP	LOC110190368|XP_020816439.1|DSER
OG0005106	LOC119552743|XP_037718436.1|DSUP	LOC110185311|XP_020809724.1|DSER
OG0005107	LOC119554671|XP_037721601.1|DSUP	LOC110182768|XP_020806546.1|DSER
OG0005108	LOC119551514|XP_037716825.1|DSUP	LOC110179278|XP_020802426.1|DSER
OG0005109	LOC119556347|XP_037724377.1|DSUP	LOC110181869|XP_020805452.1|DSER
OG0005110	LOC119555680|XP_037723231.1|DSUP	LOC110183594|XP_020807567.1|DSER
OG0005111	LOC119553752|XP_037720281.1|DSUP	LOC110176256|XP_020798225.1|DSER
