Orthogroup	DSUP.longest_only	DFIC.longest_only
OG0006678	LOC119554791|XP_037721767.1|DSUP	LOC108096396|XP_017053453.1|DFIC
OG0006679	LOC119555195|XP_037722381.1|DSUP	LOC108099124|XP_017057950.1|DFIC
OG0006680	LOC119554776|XP_037721751.1|DSUP	LOC108088507|XP_017041828.1|DFIC
OG0006681	LOC119552815|XP_037718588.1|DSUP	LOC108089470|XP_017043213.1|DFIC
OG0006682	LOC119553880|XP_037720468.1|DSUP	LOC108093198|XP_017048649.1|DFIC
OG0006683	LOC119553655|XP_037720069.1|DSUP	LOC108093092|XP_017048517.1|DFIC
OG0006684	LOC119555052|XP_037722173.1|DSUP	LOC108088995|XP_017042547.1|DFIC
OG0006685	LOC119550168|XP_037714631.1|DSUP	LOC108090704|XP_017044985.1|DFIC
OG0006686	LOC119555061|XP_037722189.1|DSUP	LOC108093077|XP_017048482.1|DFIC
OG0006687	LOC119556697|XP_037725022.1|DSUP	LOC108088733|XP_017042172.1|DFIC
OG0006688	LOC119553261|XP_037719479.1|DSUP	LOC108093036|XP_017048429.1|DFIC
OG0006689	LOC119554104|XP_037720782.1|DSUP	LOC108100241|XP_017059507.1|DFIC
OG0006690	LOC119545846|XP_037707741.1|DSUP	LOC108097964|XP_017056071.1|DFIC
OG0006691	LOC119555443|XP_037722745.1|DSUP	LOC108089481|XP_017043245.1|DFIC
OG0006692	LOC119553514|XP_037719864.1|DSUP	LOC108100595|XP_017060065.1|DFIC
OG0006693	LOC119554239|XP_037721001.1|DSUP	LOC108099113|XP_017057929.1|DFIC
OG0006694	LOC119556306|XP_037724316.1|DSUP	LOC108097277|XP_017054964.1|DFIC
OG0006695	LOC119553423|XP_037719727.1|DSUP	LOC108089042|XP_017042637.1|DFIC
OG0006696	LOC119559101|XP_037728122.1|DSUP	LOC108093445|XP_017049000.1|DFIC
OG0006697	LOC119552509|XP_037718051.1|DSUP	LOC108087440|XP_017040282.1|DFIC
OG0006698	LOC119554228|XP_037720986.1|DSUP	LOC108089388|XP_017043060.1|DFIC
OG0006699	LOC119553602|XP_037719988.1|DSUP	LOC108099081|XP_017057869.1|DFIC
OG0006700	LOC119552567|XP_037718118.1|DSUP	LOC108096364|XP_017053405.1|DFIC
OG0006701	LOC119551363|XP_037716612.1|DSUP	LOC108096932|XP_017054373.1|DFIC
OG0006702	LOC119553393|XP_037719683.1|DSUP	LOC108099161|XP_017057995.1|DFIC
OG0006703	LOC119554984|XP_037722048.1|DSUP	LOC108089631|XP_017043483.1|DFIC
OG0006704	LOC119554985|XP_037722049.1|DSUP	LOC108089632|XP_017043485.1|DFIC
OG0006705	LOC119552091|XP_037717796.1|DSUP	LOC108090479|XP_017044666.1|DFIC
OG0006706	LOC119551425|XP_037716696.1|DSUP	LOC108090845|XP_017045206.1|DFIC
OG0006707	LOC119549311|XP_037713202.1|DSUP	LOC108087710|XP_017040718.1|DFIC
OG0006708	LOC119556105|XP_037723903.1|DSUP	LOC108097771|XP_017055786.1|DFIC
OG0006709	LOC119557475|XP_037726172.1|DSUP	LOC108091245|XP_017045846.1|DFIC
OG0006710	LOC119555261|XP_037722490.1|DSUP	LOC108093088|XP_017048505.1|DFIC
OG0006711	LOC119555260|XP_037722489.1|DSUP	LOC108093019|XP_017048412.1|DFIC
OG0006712	LOC119555645|XP_037723108.1|DSUP	LOC108099028|XP_017057766.1|DFIC
OG0006713	LOC119552903|XP_037718756.1|DSUP	LOC108099899|XP_017059046.1|DFIC
OG0006714	LOC119552900|XP_037718753.1|DSUP	LOC108099896|XP_017059043.1|DFIC
OG0006715	LOC119553766|XP_037720301.1|DSUP	LOC108093183|XP_017048627.1|DFIC
OG0006716	LOC119546748|XP_037709176.1|DSUP	LOC108092322|XP_017047346.1|DFIC
OG0006717	LOC119553796|XP_037720336.1|DSUP	LOC108089637|XP_017043492.1|DFIC
OG0006718	LOC119554448|XP_037721287.1|DSUP	LOC108089586|XP_017043432.1|DFIC
OG0006719	LOC119554961|XP_037722016.1|DSUP	LOC108100425|XP_017059817.1|DFIC
OG0006720	LOC119555431|XP_037722728.1|DSUP	LOC108099971|XP_017059149.1|DFIC
OG0006721	LOC119553959|XP_037720581.1|DSUP	LOC108089548|XP_017043373.1|DFIC
OG0006722	LOC119553379|XP_037719659.1|DSUP	LOC108089605|XP_017043454.1|DFIC
OG0006723	LOC119548052|XP_037711062.1|DSUP	LOC108088203|XP_017041394.1|DFIC
OG0006724	LOC119561570|XP_037731128.1|DSUP	LOC108099572|XP_017058661.1|DFIC
OG0006725	LOC119552031|XP_037717702.1|DSUP	LOC108099344|XP_017058308.1|DFIC
OG0006726	LOC119549358|XP_037713283.1|DSUP	LOC108092031|XP_017046961.1|DFIC
OG0006727	LOC119552008|XP_037717669.1|DSUP	LOC108099341|XP_017058306.1|DFIC
OG0006728	LOC119554407|XP_037721228.1|DSUP	LOC108099430|XP_017058450.1|DFIC
OG0006729	LOC119549324|XP_037713229.1|DSUP	LOC108096724|XP_017054053.1|DFIC
OG0006730	LOC119549323|XP_037713227.1|DSUP	LOC108096721|XP_017054050.1|DFIC
OG0006731	LOC119546327|XP_037708455.1|DSUP	LOC108088195|XP_017041384.1|DFIC
OG0006732	LOC119553473|XP_037719810.1|DSUP	LOC108096207|XP_017053083.1|DFIC
OG0006733	LOC119553636|XP_037720038.1|DSUP	LOC108093041|XP_017048438.1|DFIC
OG0006734	LOC119553099|XP_037719184.1|DSUP	LOC108093145|XP_017048578.1|DFIC
OG0006735	LOC119553239|XP_037719437.1|DSUP	LOC108089014|XP_017042584.1|DFIC
OG0006736	LOC119553457|XP_037719787.1|DSUP	LOC108088988|XP_017042519.1|DFIC
OG0006737	LOC119553337|XP_037719601.1|DSUP	LOC108099970|XP_017059148.1|DFIC
OG0006738	LOC119559450|XP_037728481.1|DSUP	LOC108094751|XP_017050997.1|DFIC
OG0006739	LOC119555717|XP_037723333.1|DSUP	LOC108093100|XP_017048526.1|DFIC
OG0006740	LOC119553092|XP_037719175.1|DSUP	LOC108096297|XP_017053262.1|DFIC
OG0006741	LOC119553090|XP_037719173.1|DSUP	LOC108096296|XP_017053259.1|DFIC
OG0006742	LOC119545852|XP_037707752.1|DSUP	LOC108096944|XP_017054397.1|DFIC
OG0006743	LOC119546757|XP_037709218.1|DSUP	LOC108091530|XP_017046285.1|DFIC
OG0006744	LOC119553922|XP_037720538.1|DSUP	LOC108087468|XP_017040331.1|DFIC
OG0006745	LOC119545765|XP_037707539.1|DSUP	LOC108102256|XP_017062495.1|DFIC
OG0006746	LOC119553018|XP_037718997.1|DSUP	LOC108089009|XP_017042574.1|DFIC
OG0006747	LOC119554477|XP_037721321.1|DSUP	LOC108089048|XP_017042645.1|DFIC
OG0006748	LOC119556894|XP_037725303.1|DSUP	LOC108097023|XP_017054529.1|DFIC
OG0006749	LOC119555241|XP_037722451.1|DSUP	LOC108100370|XP_017059700.1|DFIC
OG0006750	LOC119555835|XP_037723390.1|DSUP	LOC108098026|XP_017056167.1|DFIC
OG0006752	LOC119553354|XP_037719624.1|DSUP	LOC108099168|XP_017058016.1|DFIC
OG0006753	LOC119554666|XP_037721596.1|DSUP	LOC108099206|XP_017058074.1|DFIC
OG0006754	LOC119555276|XP_037722508.1|DSUP	LOC108099118|XP_017057937.1|DFIC
OG0006755	LOC119554068|XP_037720738.1|DSUP	LOC108099641|XP_017058763.1|DFIC
OG0006756	LOC119554867|XP_037721877.1|DSUP	LOC108093250|XP_017048715.1|DFIC
OG0006757	LOC119553834|XP_037720396.1|DSUP	LOC108093251|XP_017048716.1|DFIC
OG0006758	LOC119555605|XP_037723030.1|DSUP	LOC108099134|XP_017057962.1|DFIC
OG0006759	LOC119555603|XP_037723026.1|DSUP	LOC108099132|XP_017057960.1|DFIC
OG0006760	LOC119555692|XP_037723274.1|DSUP	LOC108093063|XP_017048461.1|DFIC
OG0006761	LOC119559892|XP_037728976.1|DSUP	LOC108090176|XP_017044248.1|DFIC
OG0006762	LOC119558341|XP_037727743.1|DSUP	LOC108098012|XP_017056143.1|DFIC
OG0006763	LOC119550115|XP_037714523.1|DSUP	LOC108096909|XP_017054348.1|DFIC
OG0006764	LOC119550602|XP_037715345.1|DSUP	LOC108093881|XP_017049716.1|DFIC
OG0006765	LOC119550116|XP_037714525.1|DSUP	LOC108096890|XP_017054321.1|DFIC
OG0006766	LOC119552925|XP_037718794.1|DSUP	LOC108100504|XP_017059942.1|DFIC
OG0006767	LOC119553139|XP_037719264.1|DSUP	LOC108093187|XP_017048637.1|DFIC
OG0006768	LOC119553137|XP_037719258.1|DSUP	LOC108093185|XP_017048630.1|DFIC
OG0006769	LOC119553138|XP_037719263.1|DSUP	LOC108093186|XP_017048636.1|DFIC
OG0006770	LOC119554540|XP_037721426.1|DSUP	LOC108093255|XP_017048721.1|DFIC
OG0006771	LOC119558048|XP_037727124.1|DSUP	LOC108097548|XP_017055392.1|DFIC
OG0006772	LOC119551828|XP_037717325.1|DSUP	LOC108101601|XP_017061503.1|DFIC
OG0006773	LOC119555214|XP_037722405.1|DSUP	LOC108099067|XP_017057831.1|DFIC
OG0006774	LOC119553145|XP_037719285.1|DSUP	LOC108088905|XP_017042400.1|DFIC
OG0006775	LOC119555496|XP_037722837.1|DSUP	LOC108099900|XP_017059047.1|DFIC
OG0006776	LOC119553758|XP_037720290.1|DSUP	LOC108099893|XP_017059042.1|DFIC
OG0006777	LOC119555501|XP_037722845.1|DSUP	LOC108099962|XP_017059139.1|DFIC
OG0006778	LOC119553351|XP_037719617.1|DSUP	LOC108100099|XP_017059336.1|DFIC
OG0006779	LOC119553909|XP_037720511.1|DSUP	LOC108100601|XP_017060073.1|DFIC
OG0006780	LOC119553648|XP_037720061.1|DSUP	LOC108086984|XP_017039601.1|DFIC
OG0006781	LOC119553075|XP_037719133.1|DSUP	LOC108089044|XP_017042639.1|DFIC
OG0006782	LOC119554234|XP_037720993.1|DSUP	LOC108100724|XP_017060248.1|DFIC
OG0006783	LOC119549003|XP_037712541.1|DSUP	LOC108087623|XP_017040554.1|DFIC
OG0006784	LOC119553141|XP_037719268.1|DSUP	LOC108096311|XP_017053287.1|DFIC
OG0006785	LOC119550658|XP_037715431.1|DSUP	LOC108096801|XP_017054173.1|DFIC
OG0006786	LOC119551107|XP_037716213.1|DSUP	LOC108096613|XP_017053846.1|DFIC
OG0006787	LOC119552823|XP_037718603.1|DSUP	LOC108100501|XP_017059937.1|DFIC
OG0006788	LOC119552825|XP_037718606.1|DSUP	LOC108100503|XP_017059940.1|DFIC
OG0006789	LOC119555808|XP_037723355.1|DSUP	LOC108098041|XP_017056195.1|DFIC
OG0006790	LOC119547126|XP_037709764.1|DSUP	LOC108092489|XP_017047573.1|DFIC
OG0006791	LOC119554481|XP_037721332.1|DSUP	LOC108089406|XP_017043090.1|DFIC
OG0006792	LOC119555086|XP_037722230.1|DSUP	LOC108087427|XP_017040269.1|DFIC
OG0006793	LOC119555286|XP_037722523.1|DSUP	LOC108087420|XP_017040256.1|DFIC
OG0006794	LOC119550525|XP_037715171.1|DSUP	LOC108094293|XP_017050284.1|DFIC
OG0006795	LOC119553485|XP_037719822.1|DSUP	LOC108100649|XP_017060147.1|DFIC
OG0006796	LOC119554473|XP_037721317.1|DSUP	LOC108088919|XP_017042424.1|DFIC
OG0006797	LOC119548516|XP_037711733.1|DSUP	LOC108089170|XP_017042793.1|DFIC
OG0006798	LOC119555027|XP_037722101.1|DSUP	LOC108096063|XP_017052916.1|DFIC
OG0006799	LOC119555595|XP_037723013.1|DSUP	LOC108087492|XP_017040371.1|DFIC
OG0006800	LOC119555399|XP_037722677.1|DSUP	LOC108086940|XP_017039538.1|DFIC
OG0006801	LOC119558134|XP_037727295.1|DSUP	LOC108097687|XP_017055643.1|DFIC
OG0006802	LOC119550502|XP_037715123.1|DSUP	LOC108101885|XP_017061917.1|DFIC
OG0006803	LOC119550962|XP_037715920.1|DSUP	LOC108086377|XP_017038767.1|DFIC
OG0006804	LOC119554109|XP_037720803.1|DSUP	LOC108087565|XP_017040482.1|DFIC
OG0006805	LOC119549909|XP_037714157.1|DSUP	LOC108096696|XP_017054002.1|DFIC
OG0006806	LOC119552752|XP_037718467.1|DSUP	LOC108089501|XP_017043294.1|DFIC
OG0006807	LOC119553058|XP_037719102.1|DSUP	LOC108088869|XP_017042339.1|DFIC
OG0006808	LOC119550101|XP_037714510.1|DSUP	LOC108090501|XP_017044707.1|DFIC
OG0006809	LOC119554675|XP_037721605.1|DSUP	LOC108099193|XP_017058050.1|DFIC
OG0006810	LOC119553083|XP_037719160.1|DSUP	LOC108089488|XP_017043256.1|DFIC
OG0006811	LOC119556995|XP_037725457.1|DSUP	LOC108095694|XP_017052353.1|DFIC
OG0006812	LOC119553721|XP_037720232.1|DSUP	LOC108088999|XP_017042558.1|DFIC
OG0006813	LOC119545782|XP_037707579.1|DSUP	LOC108087175|XP_017039908.1|DFIC
OG0006814	LOC119555328|XP_037722587.1|DSUP	LOC108089525|XP_017043344.1|DFIC
OG0006815	LOC119552979|XP_037718924.1|DSUP	LOC108099136|XP_017057964.1|DFIC
OG0006816	LOC119553223|XP_037719409.1|DSUP	LOC108099157|XP_017057991.1|DFIC
OG0006817	LOC119554705|XP_037721637.1|DSUP	LOC108099734|XP_017058849.1|DFIC
OG0006818	LOC119554808|XP_037721787.1|DSUP	LOC108100703|XP_017060218.1|DFIC
OG0006819	LOC119555130|XP_037722285.1|DSUP	LOC108088844|XP_017042307.1|DFIC
OG0006820	LOC119553374|XP_037719652.1|DSUP	LOC108088870|XP_017042346.1|DFIC
OG0006821	LOC119547209|XP_037709885.1|DSUP	LOC108100070|XP_017059294.1|DFIC
OG0006822	LOC119549528|XP_037713576.1|DSUP	LOC108094876|XP_017051196.1|DFIC
OG0006823	LOC119553808|XP_037720357.1|DSUP	LOC108089550|XP_017043375.1|DFIC
OG0006824	LOC119552877|XP_037718705.1|DSUP	LOC108089024|XP_017042598.1|DFIC
OG0006825	LOC119554325|XP_037721118.1|DSUP	LOC108095440|XP_017052038.1|DFIC
OG0006826	LOC119555157|XP_037722313.1|DSUP	LOC108089641|XP_017043497.1|DFIC
OG0006827	LOC119560688|XP_037730194.1|DSUP	LOC108098578|XP_017057107.1|DFIC
OG0006828	LOC119548678|XP_037712050.1|DSUP	LOC108089205|XP_017042844.1|DFIC
OG0006829	LOC119554906|XP_037721936.1|DSUP	LOC108093236|XP_017048699.1|DFIC
OG0006830	LOC119554072|XP_037720744.1|DSUP	LOC108100627|XP_017060117.1|DFIC
OG0006831	LOC119553422|XP_037719726.1|DSUP	LOC108089041|XP_017042635.1|DFIC
OG0006832	LOC119554010|XP_037720650.1|DSUP	LOC108089061|XP_017042659.1|DFIC
OG0006833	LOC119552488|XP_037718014.1|DSUP	LOC108093102|XP_017048528.1|DFIC
OG0006834	LOC119560356|XP_037729688.1|DSUP	LOC108099377|XP_017058359.1|DFIC
OG0006835	LOC119552897|XP_037718745.1|DSUP	LOC108096356|XP_017053394.1|DFIC
OG0006836	LOC119553157|XP_037719309.1|DSUP	LOC108099211|XP_017058077.1|DFIC
OG0006837	LOC119554032|XP_037720678.1|DSUP	LOC108100521|XP_017059969.1|DFIC
OG0006838	LOC119555395|XP_037722672.1|DSUP	LOC108087503|XP_017040387.1|DFIC
OG0006839	LOC119554501|XP_037721362.1|DSUP	LOC108100657|XP_017060157.1|DFIC
OG0006840	LOC119548708|XP_037712100.1|DSUP	LOC108094367|XP_017050399.1|DFIC
OG0006841	LOC119552761|XP_037718492.1|DSUP	LOC108096204|XP_017053079.1|DFIC
OG0006842	LOC119554743|XP_037721695.1|DSUP	LOC108099058|XP_017057821.1|DFIC
OG0006843	LOC119556614|XP_037724857.1|DSUP	LOC108097133|XP_017054718.1|DFIC
OG0006844	LOC119557661|XP_037726451.1|DSUP	LOC108087180|XP_017039921.1|DFIC
OG0006845	LOC119553644|XP_037720052.1|DSUP	LOC108100642|XP_017060134.1|DFIC
OG0006846	LOC119554999|XP_037722068.1|DSUP	LOC108093263|XP_017048731.1|DFIC
OG0006847	LOC119553131|XP_037719252.1|DSUP	LOC108093165|XP_017048606.1|DFIC
OG0006848	LOC119550454|XP_037715061.1|DSUP	LOC108087770|XP_017040789.1|DFIC
OG0006849	LOC119555592|XP_037723011.1|DSUP	LOC108088974|XP_017042506.1|DFIC
OG0006850	LOC119553509|XP_037719860.1|DSUP	LOC108089055|XP_017042653.1|DFIC
OG0006851	LOC119554007|XP_037720643.1|DSUP	LOC108089053|XP_017042650.1|DFIC
OG0006852	LOC119552126|XP_037717841.1|DSUP	LOC108096670|XP_017053933.1|DFIC
OG0006853	LOC119554182|XP_037720904.1|DSUP	LOC108088944|XP_017042456.1|DFIC
OG0006854	LOC119551681|XP_037717068.1|DSUP	LOC108090915|XP_017045327.1|DFIC
OG0006855	LOC119554539|XP_037721425.1|DSUP	LOC108089588|XP_017043435.1|DFIC
OG0006856	LOC119552066|XP_037717758.1|DSUP	LOC108086296|XP_017038677.1|DFIC
OG0006857	LOC119559426|XP_037728449.1|DSUP	LOC108099993|XP_017059178.1|DFIC
OG0006858	LOC119552890|XP_037718725.1|DSUP	LOC108096315|XP_017053301.1|DFIC
OG0006859	LOC119549575|XP_037713658.1|DSUP	LOC108101559|XP_017061449.1|DFIC
OG0006860	LOC119550456|XP_037715065.1|DSUP	LOC108096722|XP_017054051.1|DFIC
OG0006861	LOC119551288|XP_037716486.1|DSUP	LOC108096626|XP_017053861.1|DFIC
OG0006862	LOC119554416|XP_037721232.1|DSUP	LOC108093945|XP_017049826.1|DFIC
OG0006863	LOC119558368|XP_037727808.1|DSUP	LOC108088729|XP_017042168.1|DFIC
OG0006864	LOC119552071|XP_037717771.1|DSUP	LOC108096672|XP_017053940.1|DFIC
OG0006865	LOC119561618|XP_037731132.1|DSUP	LOC108092144|XP_017047148.1|DFIC
OG0006866	LOC119550945|XP_037715897.1|DSUP	LOC108096870|XP_017054286.1|DFIC
OG0006867	LOC119549067|XP_037712701.1|DSUP	LOC108093893|XP_017049738.1|DFIC
OG0006868	LOC119549066|XP_037712700.1|DSUP	LOC108093891|XP_017049737.1|DFIC
OG0006869	LOC119549339|XP_037713247.1|DSUP	LOC108096526|XP_017053697.1|DFIC
OG0006870	LOC119550081|XP_037714478.1|DSUP	LOC108096711|XP_017054034.1|DFIC
OG0006871	LOC119549243|XP_037713069.1|DSUP	LOC108101491|XP_017061337.1|DFIC
OG0006872	LOC119551563|XP_037716889.1|DSUP	LOC108101548|XP_017061430.1|DFIC
OG0006873	LOC119550073|XP_037714467.1|DSUP	LOC108087836|XP_017040899.1|DFIC
OG0006874	LOC119562720|XP_037731854.1|DSUP	LOC108096154|XP_017053028.1|DFIC
OG0006875	LOC119547004|XP_037709599.1|DSUP	LOC108096078|XP_017052928.1|DFIC
OG0006876	LOC119551901|XP_037717443.1|DSUP	LOC108090793|XP_017045129.1|DFIC
OG0006877	LOC119546663|XP_037709050.1|DSUP	LOC108091452|XP_017046140.1|DFIC
OG0006878	LOC119562484|XP_037731613.1|DSUP	LOC108088120|XP_017041263.1|DFIC
OG0006879	LOC119550205|XP_037714682.1|DSUP	LOC108090532|XP_017044744.1|DFIC
OG0006880	LOC119546019|XP_037707959.1|DSUP	LOC108098167|XP_017056388.1|DFIC
OG0006881	LOC119546779|XP_037709259.1|DSUP	LOC108090051|XP_017044046.1|DFIC
OG0006882	LOC119551889|XP_037717418.1|DSUP	LOC108096968|XP_017054434.1|DFIC
OG0006884	LOC119547638|XP_037710506.1|DSUP	LOC108092512|XP_017047620.1|DFIC
OG0006885	LOC119547216|XP_037709902.1|DSUP	LOC108100098|XP_017059332.1|DFIC
OG0006886	LOC119549442|XP_037713466.1|DSUP	LOC108091660|XP_017046457.1|DFIC
OG0006887	LOC119558010|XP_037727047.1|DSUP	LOC108097103|XP_017054661.1|DFIC
OG0006888	LOC119546216|XP_037708282.1|DSUP	LOC108089156|XP_017042768.1|DFIC
OG0006889	LOC119562324|XP_037731409.1|DSUP, LOC119562323|XP_037731408.1|DSUP	LOC108093008|XP_017048399.1|DFIC
OG0006890	LOC119548042|XP_037711048.1|DSUP	LOC108089963|XP_017043945.1|DFIC
OG0006891	LOC119546405|XP_037708590.1|DSUP	LOC108093500|XP_017049079.1|DFIC
OG0006892	LOC119547118|XP_037709756.1|DSUP	LOC108091489|XP_017046201.1|DFIC
OG0006893	LOC119548280|XP_037711373.1|DSUP	LOC108091436|XP_017046124.1|DFIC
OG0006894	LOC119548279|XP_037711371.1|DSUP	LOC108091435|XP_017046123.1|DFIC
OG0006895	LOC119557978|XP_037726987.1|DSUP	LOC108097233|XP_017054890.1|DFIC
OG0006896	LOC119547049|XP_037709654.1|DSUP	LOC108086351|XP_017038740.1|DFIC
OG0006897	LOC119546458|XP_037708662.1|DSUP	LOC108097849|XP_017055868.1|DFIC
OG0006898	LOC119548154|XP_037711182.1|DSUP	LOC108096096|XP_017052958.1|DFIC
OG0006899	LOC119548271|XP_037711350.1|DSUP	LOC108092532|XP_017047646.1|DFIC
OG0006900	LOC119556390|XP_037724493.1|DSUP	LOC108095592|XP_017052244.1|DFIC
OG0006901	LOC119548044|XP_037711050.1|DSUP	LOC108091557|XP_017046318.1|DFIC
OG0006902	LOC119557940|XP_037726880.1|DSUP	LOC108097215|XP_017054851.1|DFIC
OG0006903	LOC119563060|XP_037732203.1|DSUP	LOC108088502|XP_017041822.1|DFIC
OG0006904	LOC119546455|XP_037708658.1|DSUP	LOC108092743|XP_017047961.1|DFIC
OG0006905	LOC119546485|XP_037708709.1|DSUP	LOC108090610|XP_017044869.1|DFIC
OG0006906	LOC119548317|XP_037711425.1|DSUP	LOC108096071|XP_017052921.1|DFIC
OG0006907	LOC119546750|XP_037709180.1|DSUP	LOC108089843|XP_017043756.1|DFIC
OG0006908	LOC119545983|XP_037707890.1|DSUP	LOC108101754|XP_017061705.1|DFIC
OG0006909	LOC119547883|XP_037710850.1|DSUP	LOC108089268|XP_017042928.1|DFIC
OG0006910	LOC119548795|XP_037712298.1|DSUP	LOC108100968|XP_017060608.1|DFIC
OG0006911	LOC119556889|XP_037725295.1|DSUP	LOC108088719|XP_017042151.1|DFIC
OG0006912	LOC119548496|XP_037711701.1|DSUP	LOC108094451|XP_017050518.1|DFIC
OG0006913	LOC119546124|XP_037708145.1|DSUP	LOC108100871|XP_017060449.1|DFIC
OG0006914	LOC119552915|XP_037718780.1|DSUP	LOC108095438|XP_017052036.1|DFIC
OG0006915	LOC119547431|XP_037710219.1|DSUP	LOC108092499|XP_017047601.1|DFIC
OG0006916	LOC119546925|XP_037709486.1|DSUP	LOC108092656|XP_017047803.1|DFIC
OG0006917	LOC119546024|XP_037707965.1|DSUP	LOC108094542|XP_017050635.1|DFIC, LOC108100454|XP_017059872.1|DFIC
OG0006918	LOC119546470|XP_037708682.1|DSUP	LOC108094551|XP_017050648.1|DFIC
OG0006919	LOC119546463|XP_037708672.1|DSUP	LOC108097815|XP_017055824.1|DFIC, LOC108101402|XP_017061219.1|DFIC
OG0006920	LOC119548060|XP_037711072.1|DSUP	LOC108100083|XP_017059314.1|DFIC
OG0006921	LOC119548218|XP_037711282.1|DSUP	LOC108092384|XP_017047425.1|DFIC
OG0006922	LOC119546250|XP_037708332.1|DSUP	LOC108092709|XP_017047919.1|DFIC
OG0006923	LOC119546046|XP_037707999.1|DSUP	LOC108092490|XP_017047574.1|DFIC
OG0006924	LOC119562304|XP_037731388.1|DSUP, LOC119561784|XP_037731194.1|DSUP	LOC108102087|XP_017062228.1|DFIC
OG0006925	LOC119554697|XP_037721632.1|DSUP	LOC108086607|XP_017039070.1|DFIC
OG0006926	LOC119546528|XP_037708793.1|DSUP	LOC108092493|XP_017047577.1|DFIC
OG0006927	LOC119547851|XP_037710808.1|DSUP	LOC108092547|XP_017047670.1|DFIC
OG0006928	LOC119546793|XP_037709284.1|DSUP	LOC108092539|XP_017047656.1|DFIC
OG0006929	LOC119546801|XP_037709306.1|DSUP	LOC108100106|XP_017059342.1|DFIC
OG0006930	LOC119546902|XP_037709454.1|DSUP	LOC108089946|XP_017043925.1|DFIC
OG0006931	LOC119547507|XP_037710326.1|DSUP	LOC108093507|XP_017049087.1|DFIC
OG0006932	LOC119546658|XP_037709041.1|DSUP	LOC108089189|XP_017042814.1|DFIC
OG0006933	LOC119546983|XP_037709564.1|DSUP	LOC108089182|XP_017042807.1|DFIC
OG0006934	LOC119546232|XP_037708308.1|DSUP	LOC108092062|XP_017047012.1|DFIC
OG0006935	LOC119547865|XP_037710826.1|DSUP	LOC108094545|XP_017050642.1|DFIC
OG0006936	LOC119546163|XP_037708210.1|DSUP	LOC108088177|XP_017041344.1|DFIC
OG0006937	LOC119547056|XP_037709663.1|DSUP	LOC108089271|XP_017042932.1|DFIC
OG0006938	LOC119546582|XP_037708916.1|DSUP	LOC108101193|XP_017060925.1|DFIC
OG0006939	LOC119556169|XP_037724015.1|DSUP	LOC108097150|XP_017054759.1|DFIC
OG0006940	LOC119547606|XP_037710455.1|DSUP	LOC108100875|XP_017060456.1|DFIC
OG0006941	LOC119548614|XP_037711908.1|DSUP	LOC108100033|XP_017059242.1|DFIC
OG0006942	LOC119549276|XP_037713136.1|DSUP	LOC108096514|XP_017053630.1|DFIC
OG0006943	LOC119546382|XP_037708546.1|DSUP	LOC108098247|XP_017056525.1|DFIC
OG0006944	LOC119547871|XP_037710835.1|DSUP	LOC108094139|XP_017050060.1|DFIC
OG0006945	LOC119547212|XP_037709890.1|DSUP	LOC108096079|XP_017052929.1|DFIC
OG0006946	LOC119563488|XP_037732855.1|DSUP	LOC108087249|XP_017040040.1|DFIC
OG0006947	LOC119547048|XP_037709653.1|DSUP	LOC108101747|XP_017061698.1|DFIC
OG0006948	LOC119546912|XP_037709469.1|DSUP	LOC108098350|XP_017056681.1|DFIC
OG0006949	LOC119546730|XP_037709148.1|DSUP	LOC108101277|XP_017061058.1|DFIC
OG0006950	LOC119561845|XP_037731252.1|DSUP	LOC108101395|XP_017061204.1|DFIC
OG0006951	LOC119546279|XP_037708382.1|DSUP	LOC108100951|XP_017060584.1|DFIC
OG0006952	LOC119560605|XP_037730064.1|DSUP	LOC108088067|XP_017041200.1|DFIC
OG0006953	LOC119553578|XP_037719954.1|DSUP	LOC108096371|XP_017053412.1|DFIC
OG0006954	LOC119547291|XP_037710006.1|DSUP	LOC108092276|XP_017047300.1|DFIC
OG0006955	LOC119547850|XP_037710812.1|DSUP	LOC108093293|XP_017048759.1|DFIC
OG0006956	LOC119547918|XP_037710886.1|DSUP	LOC108092325|XP_017047350.1|DFIC
OG0006957	LOC119546590|XP_037708931.1|DSUP	LOC108092701|XP_017047904.1|DFIC
OG0006958	LOC119551160|XP_037716284.1|DSUP	LOC108090957|XP_017045390.1|DFIC
OG0006959	LOC119554933|XP_037721970.1|DSUP	LOC108099043|XP_017057793.1|DFIC
OG0006960	LOC119546726|XP_037709144.1|DSUP	LOC108100999|XP_017060654.1|DFIC
OG0006961	LOC119548143|XP_037711168.1|DSUP	LOC108090627|XP_017044893.1|DFIC
OG0006962	LOC119545940|XP_037707812.1|DSUP	LOC108092368|XP_017047397.1|DFIC
OG0006963	LOC119548669|XP_037712033.1|DSUP	LOC108089161|XP_017042778.1|DFIC
OG0006964	LOC119546661|XP_037709045.1|DSUP	LOC108089247|XP_017042900.1|DFIC
OG0006965	LOC119547315|XP_037710041.1|DSUP	LOC108096076|XP_017052925.1|DFIC
OG0006966	LOC119548844|XP_037712394.1|DSUP	LOC108098332|XP_017056654.1|DFIC
OG0006967	LOC119550694|XP_037715486.1|DSUP	LOC108094912|XP_017051247.1|DFIC
OG0006968	LOC119549112|XP_037712792.1|DSUP	LOC108086427|XP_017038823.1|DFIC
