Orthogroup	DSUP.longest_only	DALB.longest_only
OG0005316	LOC119549709|XP_037713865.1|DSUP	LOC117570570|XP_034108196.1|DALB
OG0005317	LOC119546613|XP_037708977.1|DSUP	LOC117563951|XP_034098415.1|DALB
OG0005318	LOC119562637|XP_037731792.1|DSUP	LOC117565660|XP_034100773.1|DALB
OG0005319	LOC119547064|XP_037709675.1|DSUP	LOC117563948|XP_034098411.1|DALB
OG0005320	LOC119546911|XP_037709468.1|DSUP	LOC117566060|XP_034101407.1|DALB
OG0005321	LOC119546859|XP_037709388.1|DSUP	LOC117566143|XP_034101520.1|DALB
OG0005322	LOC119547516|XP_037710337.1|DSUP	LOC117565887|XP_034101119.1|DALB
OG0005323	LOC119547215|XP_037709893.1|DSUP	LOC117563667|XP_034097976.1|DALB
OG0005324	LOC119547975|XP_037710954.1|DSUP	LOC117564248|XP_034098841.1|DALB
OG0005326	LOC119548416|XP_037711586.1|DSUP	LOC117564251|XP_034098846.1|DALB
OG0005327	LOC119548005|XP_037710995.1|DSUP	LOC117578403|XP_034119748.1|DALB
OG0005328	LOC119546421|XP_037708618.1|DSUP	LOC117576028|XP_034116428.1|DALB
OG0005329	LOC119555535|XP_037722895.1|DSUP	LOC117571933|XP_034110313.1|DALB
OG0005330	LOC119555534|XP_037722894.1|DSUP	LOC117570718|XP_034108420.1|DALB
OG0005331	LOC119546612|XP_037708976.1|DSUP	LOC117563652|XP_034097953.1|DALB
OG0005332	LOC119548082|XP_037711095.1|DSUP	LOC117564036|XP_034098531.1|DALB
OG0005333	LOC119548096|XP_037711113.1|DSUP	LOC117565493|XP_034100491.1|DALB
OG0005334	LOC119545951|XP_037707835.1|DSUP	LOC117563464|XP_034097707.1|DALB
OG0005335	LOC119549812|XP_037714012.1|DSUP	LOC117570276|XP_034107685.1|DALB
OG0005336	LOC119551424|XP_037716695.1|DSUP	LOC117569084|XP_034105990.1|DALB
OG0005337	LOC119550938|XP_037715891.1|DSUP	LOC117569846|XP_034107066.1|DALB
OG0005338	LOC119547469|XP_037710283.1|DSUP	LOC117563546|XP_034097815.1|DALB
OG0005339	LOC119546157|XP_037708195.1|DSUP	LOC117563426|XP_034097651.1|DALB
OG0005340	LOC119547082|XP_037709706.1|DSUP	LOC117563293|XP_034097427.1|DALB
OG0005341	LOC119550898|XP_037715816.1|DSUP	LOC117572778|XP_034111764.1|DALB
OG0005342	LOC119547779|XP_037710718.1|DSUP	LOC117564778|XP_034099567.1|DALB
OG0005343	LOC119551685|XP_037717077.1|DSUP	LOC117569857|XP_034107081.1|DALB
OG0005344	LOC119551063|XP_037716114.1|DSUP	LOC117569283|XP_034106280.1|DALB
OG0005345	LOC119548463|XP_037711659.1|DSUP	LOC117563367|XP_034097557.1|DALB
OG0005346	LOC119548555|XP_037711782.1|DSUP	LOC117563262|XP_034097376.1|DALB
OG0005347	LOC119546879|XP_037709415.1|DSUP	LOC117564101|XP_034098638.1|DALB
OG0005348	LOC119546821|XP_037709335.1|DSUP	LOC117563309|XP_034097448.1|DALB
OG0005349	LOC119548682|XP_037712054.1|DSUP	LOC117565541|XP_034100576.1|DALB
OG0005350	LOC119548061|XP_037711073.1|DSUP	LOC117565462|XP_034100457.1|DALB
OG0005351	LOC119553304|XP_037719557.1|DSUP	LOC117569298|XP_034106297.1|DALB
OG0005352	LOC119546413|XP_037708600.1|DSUP	LOC117564205|XP_034098776.1|DALB
OG0005353	LOC119551313|XP_037716536.1|DSUP	LOC117572208|XP_034110768.1|DALB
OG0005354	LOC119548856|XP_037712410.1|DSUP	LOC117563804|XP_034098228.1|DALB
OG0005355	LOC119546542|XP_037708818.1|DSUP	LOC117564117|XP_034098665.1|DALB
OG0005356	LOC119546277|XP_037708378.1|DSUP	LOC117564125|XP_034098674.1|DALB
OG0005357	LOC119546630|XP_037708997.1|DSUP	LOC117565198|XP_034100093.1|DALB
OG0005358	LOC119546284|XP_037708392.1|DSUP	LOC117563799|XP_034098222.1|DALB, LOC117565702|XP_034100834.1|DALB
OG0005359	LOC119551782|XP_037717238.1|DSUP	LOC117572639|XP_034111500.1|DALB
OG0005360	LOC119554454|XP_037721294.1|DSUP	LOC117569274|XP_034106267.1|DALB
OG0005363	LOC119548302|XP_037711398.1|DSUP	LOC117565177|XP_034100066.1|DALB
OG0005364	LOC119550857|XP_037715759.1|DSUP	LOC117569909|XP_034107139.1|DALB
OG0005365	LOC119546534|XP_037708802.1|DSUP	LOC117564204|XP_034098772.1|DALB
OG0005366	LOC119548000|XP_037710987.1|DSUP	LOC117564886|XP_034099725.1|DALB
OG0005367	LOC119547076|XP_037709691.1|DSUP	LOC117563991|XP_034098471.1|DALB
OG0005368	LOC119563242|XP_037732475.1|DSUP	LOC117576316|XP_034116862.1|DALB
OG0005369	LOC119548176|XP_037711218.1|DSUP	LOC117564894|XP_034099733.1|DALB
OG0005370	LOC119546074|XP_037708076.1|DSUP	LOC117564082|XP_034098601.1|DALB
OG0005371	LOC119546533|XP_037708801.1|DSUP	LOC117563482|XP_034097734.1|DALB
OG0005372	LOC119560793|XP_037730350.1|DSUP	LOC117574392|XP_034114121.1|DALB
OG0005373	LOC119562213|XP_037731339.1|DSUP	LOC117565704|XP_034100836.1|DALB
OG0005374	LOC119548316|XP_037711424.1|DSUP	LOC117563344|XP_034097513.1|DALB
OG0005375	LOC119546238|XP_037708312.1|DSUP	LOC117564953|XP_034099799.1|DALB
OG0005376	LOC119548307|XP_037711408.1|DSUP	LOC117566230|XP_034101666.1|DALB
OG0005377	LOC119554232|XP_037720991.1|DSUP	LOC117572499|XP_034111241.1|DALB
OG0005378	LOC119547520|XP_037710342.1|DSUP	LOC117564913|XP_034099758.1|DALB
OG0005379	LOC119546725|XP_037709143.1|DSUP	LOC117564732|XP_034099510.1|DALB
OG0005380	LOC119547725|XP_037710632.1|DSUP	LOC117563580|XP_034097857.1|DALB
OG0005381	LOC119548627|XP_037711933.1|DSUP	LOC117565491|XP_034100487.1|DALB
OG0005382	LOC119548778|XP_037712252.1|DSUP	LOC117565911|XP_034101155.1|DALB
OG0005383	LOC119554004|XP_037720639.1|DSUP	LOC117569629|XP_034106758.1|DALB
OG0005384	LOC119553349|XP_037719619.1|DSUP	LOC117575889|XP_034116221.1|DALB
OG0005385	LOC119549145|XP_037712851.1|DSUP	LOC117568748|XP_034105467.1|DALB
OG0005386	LOC119551768|XP_037717223.1|DSUP	LOC117571152|XP_034109050.1|DALB
OG0005387	LOC119561081|XP_037730868.1|DSUP	LOC117574123|XP_034113667.1|DALB
OG0005388	LOC119546701|XP_037709109.1|DSUP	LOC117565634|XP_034100735.1|DALB
OG0005389	LOC119547013|XP_037709609.1|DSUP	LOC117565936|XP_034101212.1|DALB
OG0005390	LOC119548838|XP_037712385.1|DSUP	LOC117563272|XP_034097391.1|DALB
OG0005391	LOC119548840|XP_037712387.1|DSUP	LOC117563276|XP_034097396.1|DALB
OG0005392	LOC119548824|XP_037712365.1|DSUP	LOC117566031|XP_034101366.1|DALB
OG0005393	LOC119563363|XP_037732643.1|DSUP	LOC117576641|XP_034117461.1|DALB
OG0005394	LOC119546506|XP_037708755.1|DSUP	LOC117563904|XP_034098358.1|DALB
OG0005395	LOC119548621|XP_037711919.1|DSUP	LOC117564571|XP_034099297.1|DALB
OG0005396	LOC119546252|XP_037708334.1|DSUP	LOC117563592|XP_034097869.1|DALB
OG0005397	LOC119546538|XP_037708808.1|DSUP	LOC117565362|XP_034100316.1|DALB
OG0005398	LOC119560753|XP_037730299.1|DSUP	LOC117576051|XP_034116473.1|DALB
OG0005399	LOC119549938|XP_037714244.1|DSUP	LOC117570185|XP_034107557.1|DALB
OG0005400	LOC119549884|XP_037714117.1|DSUP	LOC117566644|XP_034102077.1|DALB
OG0005401	LOC119548121|XP_037711145.1|DSUP	LOC117565363|XP_034100317.1|DALB
OG0005402	LOC119547499|XP_037710319.1|DSUP	LOC117566040|XP_034101381.1|DALB
OG0005403	LOC119548216|XP_037711280.1|DSUP	LOC117566038|XP_034101378.1|DALB
OG0005404	LOC119548217|XP_037711281.1|DSUP	LOC117566039|XP_034101379.1|DALB
OG0005405	LOC119551501|XP_037716794.1|DSUP	LOC117566689|XP_034102127.1|DALB
OG0005406	LOC119551491|XP_037716785.1|DSUP	LOC117570460|XP_034108013.1|DALB
OG0005407	LOC119550187|XP_037714657.1|DSUP	LOC117567229|XP_034102950.1|DALB
OG0005408	LOC119547360|XP_037710105.1|DSUP	LOC117566136|XP_034101509.1|DALB
OG0005409	LOC119548311|XP_037711415.1|DSUP	LOC117565093|XP_034099942.1|DALB
OG0005410	LOC119546799|XP_037709303.1|DSUP	LOC117563931|XP_034098394.1|DALB
OG0005412	LOC119549795|XP_037713989.1|DSUP	LOC117569709|XP_034106865.1|DALB
OG0005413	LOC119552107|XP_037717820.1|DSUP	LOC117570532|XP_034108129.1|DALB
OG0005414	LOC119556752|XP_037725101.1|DSUP	LOC117572433|XP_034111156.1|DALB
OG0005415	LOC119555834|XP_037723388.1|DSUP	LOC117578206|XP_034119434.1|DALB
OG0005416	LOC119550865|XP_037715771.1|DSUP	LOC117570938|XP_034108758.1|DALB
OG0005417	LOC119546882|XP_037709424.1|DSUP	LOC117565319|XP_034100250.1|DALB
OG0005418	LOC119546762|XP_037709235.1|DSUP	LOC117564034|XP_034098529.1|DALB
OG0005420	LOC119548506|XP_037711714.1|DSUP	LOC117565395|XP_034100368.1|DALB
OG0005421	LOC119547229|XP_037709917.1|DSUP	LOC117564952|XP_034099798.1|DALB
OG0005422	LOC119556260|XP_037724232.1|DSUP	LOC117573042|XP_034111826.1|DALB
OG0005423	LOC119546102|XP_037708114.1|DSUP	LOC117565922|XP_034101185.1|DALB
OG0005424	LOC119549214|XP_037713000.1|DSUP	LOC117567170|XP_034102876.1|DALB
OG0005425	LOC119557360|XP_037726025.1|DSUP	LOC117576046|XP_034116467.1|DALB
OG0005426	LOC119551838|XP_037717336.1|DSUP	LOC117572329|XP_034110956.1|DALB
OG0005428	LOC119559664|XP_037728641.1|DSUP	LOC117564234|XP_034098816.1|DALB
OG0005429	LOC119546311|XP_037708435.1|DSUP	LOC117563375|XP_034097570.1|DALB
OG0005430	LOC119546312|XP_037708437.1|DSUP	LOC117563374|XP_034097568.1|DALB
OG0005431	LOC119548075|XP_037711090.1|DSUP	LOC117565202|XP_034100098.1|DALB
OG0005432	LOC119559676|XP_037728661.1|DSUP	LOC117565707|XP_034100843.1|DALB
OG0005433	LOC119550348|XP_037714895.1|DSUP	LOC117567415|XP_034103282.1|DALB
OG0005434	LOC119561746|XP_037731153.1|DSUP	LOC117564633|XP_034099383.1|DALB
OG0005435	LOC119560096|XP_037729346.1|DSUP	LOC117565711|XP_034100847.1|DALB
OG0005436	LOC119562422|XP_037731537.1|DSUP	LOC117565710|XP_034100846.1|DALB
OG0005437	LOC119563152|XP_037732339.1|DSUP	LOC117575139|XP_034115136.1|DALB
OG0005438	LOC119546296|XP_037708408.1|DSUP	LOC117565816|XP_034101007.1|DALB
OG0005439	LOC119557587|XP_037726319.1|DSUP	LOC117575181|XP_034115181.1|DALB
OG0005440	LOC119546314|XP_037708441.1|DSUP	LOC117566231|XP_034101668.1|DALB
OG0005441	LOC119547498|XP_037710318.1|DSUP	LOC117565992|XP_034101301.1|DALB
OG0005442	LOC119546028|XP_037707972.1|DSUP	LOC117564221|XP_034098799.1|DALB
OG0005443	LOC119547576|XP_037710405.1|DSUP	LOC117566252|XP_034101696.1|DALB
OG0005444	LOC119547834|XP_037710793.1|DSUP	LOC117563566|XP_034097839.1|DALB
OG0005446	LOC119545977|XP_037707883.1|DSUP	LOC117563243|XP_034097345.1|DALB
OG0005447	LOC119547749|XP_037710673.1|DSUP	LOC117564822|XP_034099635.1|DALB
OG0005448	LOC119552018|XP_037717682.1|DSUP	LOC117567694|XP_034103710.1|DALB
OG0005449	LOC119557257|XP_037725869.1|DSUP	LOC117572852|XP_034111812.1|DALB, LOC117564999|XP_034099834.1|DALB, LOC117564998|XP_034099833.1|DALB
OG0005450	LOC119551034|XP_037716061.1|DSUP	LOC117573642|XP_034112848.1|DALB
OG0005451	LOC119547956|XP_037710934.1|DSUP	LOC117563512|XP_034097779.1|DALB
OG0005452	LOC119550186|XP_037714653.1|DSUP	LOC117568622|XP_034105299.1|DALB
OG0005453	LOC119545732|XP_037707480.1|DSUP	LOC117574499|XP_034114234.1|DALB
OG0005454	LOC119546818|XP_037709333.1|DSUP	LOC117563610|XP_034097901.1|DALB
OG0005455	LOC119550108|XP_037714518.1|DSUP	LOC117571477|XP_034109530.1|DALB
OG0005456	LOC119547481|XP_037710294.1|DSUP	LOC117565684|XP_034100809.1|DALB
OG0005457	LOC119548601|XP_037711886.1|DSUP	LOC117565076|XP_034099915.1|DALB
OG0005459	LOC119547727|XP_037710638.1|DSUP	LOC117564823|XP_034099636.1|DALB
OG0005460	LOC119547968|XP_037710946.1|DSUP	LOC117565629|XP_034100730.1|DALB
OG0005461	LOC119548880|XP_037712439.1|DSUP	LOC117565467|XP_034100464.1|DALB
OG0005462	LOC119548878|XP_037712437.1|DSUP	LOC117565469|XP_034100466.1|DALB
OG0005463	LOC119553861|XP_037720442.1|DSUP	LOC117567479|XP_034103401.1|DALB
OG0005464	LOC119546997|XP_037709590.1|DSUP	LOC117565463|XP_034100458.1|DALB
OG0005465	LOC119548596|XP_037711878.1|DSUP	LOC117566034|XP_034101372.1|DALB
OG0005466	LOC119548188|XP_037711245.1|DSUP	LOC117571798|XP_034110054.1|DALB
OG0005467	LOC119556211|XP_037724110.1|DSUP	LOC117574823|XP_034114685.1|DALB
OG0005468	LOC119548847|XP_037712396.1|DSUP	LOC117566115|XP_034101477.1|DALB
OG0005469	LOC119548192|XP_037711247.1|DSUP	LOC117564057|XP_034098569.1|DALB
OG0005470	LOC119548860|XP_037712414.1|DSUP	LOC117564053|XP_034098564.1|DALB
OG0005471	LOC119546131|XP_037708160.1|DSUP	LOC117564306|XP_034098894.1|DALB
OG0005472	LOC119546384|XP_037708551.1|DSUP	LOC117564660|XP_034099409.1|DALB
OG0005473	LOC119548157|XP_037711188.1|DSUP	LOC117563739|XP_034098109.1|DALB
OG0005474	LOC119547441|XP_037710230.1|DSUP	LOC117563807|XP_034098231.1|DALB
OG0005475	LOC119547440|XP_037710229.1|DSUP	LOC117563400|XP_034097625.1|DALB
OG0005476	LOC119552124|XP_037717839.1|DSUP	LOC117572527|XP_034111278.1|DALB
OG0005477	LOC119555316|XP_037722568.1|DSUP	LOC117572566|XP_034111337.1|DALB
OG0005478	LOC119548058|XP_037711070.1|DSUP	LOC117563646|XP_034097946.1|DALB
OG0005479	LOC119547625|XP_037710479.1|DSUP	LOC117563645|XP_034097945.1|DALB
OG0005480	LOC119547626|XP_037710481.1|DSUP	LOC117564463|XP_034099141.1|DALB
OG0005481	LOC119547267|XP_037709977.1|DSUP	LOC117563552|XP_034097823.1|DALB
OG0005482	LOC119546137|XP_037708169.1|DSUP	LOC117563334|XP_034097493.1|DALB
OG0005483	LOC119563370|XP_037732649.1|DSUP	LOC117573421|XP_034112518.1|DALB
OG0005484	LOC119547552|XP_037710379.1|DSUP	LOC117564562|XP_034099286.1|DALB
OG0005485	LOC119551047|XP_037716086.1|DSUP	LOC117569328|XP_034106346.1|DALB
OG0005486	LOC119551193|XP_037716322.1|DSUP	LOC117570324|XP_034107756.1|DALB
OG0005487	LOC119546244|XP_037708323.1|DSUP	LOC117565558|XP_034100617.1|DALB
OG0005488	LOC119548241|XP_037711309.1|DSUP	LOC117565034|XP_034099874.1|DALB
OG0005489	LOC119546449|XP_037708651.1|DSUP	LOC117563223|XP_034097308.1|DALB
OG0005490	LOC119548339|XP_037711473.1|DSUP	LOC117563222|XP_034097307.1|DALB
OG0005491	LOC119548186|XP_037711230.1|DSUP	LOC117565759|XP_034100904.1|DALB
OG0005492	LOC119546775|XP_037709255.1|DSUP	LOC117565888|XP_034101120.1|DALB
OG0005493	LOC119547135|XP_037709775.1|DSUP	LOC117564226|XP_034098806.1|DALB
OG0005494	LOC119550774|XP_037715631.1|DSUP	LOC117572581|XP_034111356.1|DALB
OG0005495	LOC119551459|XP_037716735.1|DSUP	LOC117570452|XP_034108003.1|DALB
OG0005497	LOC119547528|XP_037710349.1|DSUP	LOC117564454|XP_034099126.1|DALB
OG0005498	LOC119547530|XP_037710352.1|DSUP	LOC117564457|XP_034099132.1|DALB
OG0005499	LOC119548804|XP_037712311.1|DSUP	LOC117563717|XP_034098065.1|DALB
OG0005500	LOC119548806|XP_037712316.1|DSUP	LOC117563718|XP_034098066.1|DALB
OG0005501	LOC119545928|XP_037707774.1|DSUP	LOC117578376|XP_034119699.1|DALB
OG0005502	LOC119545929|XP_037707775.1|DSUP	LOC117578377|XP_034119700.1|DALB
OG0005504	LOC119548260|XP_037711333.1|DSUP	LOC117563929|XP_034098392.1|DALB
OG0005506	LOC119546134|XP_037708164.1|DSUP	LOC117564032|XP_034098525.1|DALB
OG0005507	LOC119546012|XP_037707944.1|DSUP	LOC117563337|XP_034097499.1|DALB
OG0005508	LOC119547022|XP_037709621.1|DSUP	LOC117564069|XP_034098586.1|DALB
OG0005509	LOC119548381|XP_037711530.1|DSUP	LOC117564175|XP_034098734.1|DALB
OG0005510	LOC119548642|XP_037711972.1|DSUP, LOC119548641|XP_037711969.1|DSUP	LOC117563409|XP_034097632.1|DALB, LOC117563411|XP_034097635.1|DALB
OG0005511	LOC119557091|XP_037725578.1|DSUP	LOC117578010|XP_034119000.1|DALB
OG0005512	LOC119563130|XP_037732307.1|DSUP	LOC117575483|XP_034115607.1|DALB
OG0005513	LOC119556858|XP_037725257.1|DSUP	LOC117564066|XP_034098582.1|DALB
OG0005514	LOC119560622|XP_037730089.1|DSUP	LOC117575330|XP_034115378.1|DALB
OG0005515	LOC119550217|XP_037714707.1|DSUP	LOC117568202|XP_034104561.1|DALB
OG0005516	LOC119546781|XP_037709264.1|DSUP	LOC117564872|XP_034099710.1|DALB
OG0005517	LOC119546171|XP_037708219.1|DSUP	LOC117564042|XP_034098537.1|DALB
OG0005518	LOC119546003|XP_037707932.1|DSUP	LOC117564091|XP_034098619.1|DALB
OG0005519	LOC119550732|XP_037715573.1|DSUP	LOC117568527|XP_034105121.1|DALB
OG0005520	LOC119547394|XP_037710171.1|DSUP	LOC117564687|XP_034099453.1|DALB, LOC117563878|XP_034098328.1|DALB
OG0005521	LOC119547396|XP_037710174.1|DSUP	LOC117564458|XP_034099133.1|DALB
OG0005522	LOC119555232|XP_037722440.1|DSUP	LOC117566687|XP_034102124.1|DALB
OG0005523	LOC119548235|XP_037711304.1|DSUP	LOC117563543|XP_034097813.1|DALB
OG0005524	LOC119546473|XP_037708685.1|DSUP	LOC117566070|XP_034101421.1|DALB
OG0005525	LOC119548300|XP_037711396.1|DSUP	LOC117565829|XP_034101027.1|DALB
OG0005526	LOC119548523|XP_037711743.1|DSUP	LOC117563461|XP_034097704.1|DALB
OG0005527	LOC119550706|XP_037715923.1|DSUP	LOC117573092|XP_034111887.1|DALB
OG0005528	LOC119546380|XP_037708542.1|DSUP	LOC117564837|XP_034099652.1|DALB
OG0005529	LOC119546596|XP_037708947.1|DSUP	LOC117564543|XP_034099257.1|DALB
OG0005530	LOC119547685|XP_037710573.1|DSUP	LOC117565096|XP_034099944.1|DALB
OG0005531	LOC119552772|XP_037718508.1|DSUP	LOC117567026|XP_034102618.1|DALB
OG0005532	LOC119557818|XP_037726686.1|DSUP, LOC119546484|XP_037708704.1|DSUP	LOC117563680|XP_034097998.1|DALB
OG0005533	LOC119547785|XP_037710723.1|DSUP	LOC117564379|XP_034098990.1|DALB
OG0005534	LOC119555350|XP_037722616.1|DSUP	LOC117566854|XP_034102338.1|DALB
OG0005535	LOC119548408|XP_037711575.1|DSUP	LOC117565789|XP_034100957.1|DALB
OG0005536	LOC119546994|XP_037709586.1|DSUP	LOC117566237|XP_034101676.1|DALB
OG0005537	LOC119547889|XP_037710854.1|DSUP, LOC119546095|XP_037708104.1|DSUP	LOC117564938|XP_034099782.1|DALB
OG0005538	LOC119546984|XP_037709565.1|DSUP	LOC117565998|XP_034101307.1|DALB
OG0005539	LOC119548110|XP_037711131.1|DSUP	LOC117563246|XP_034097349.1|DALB
OG0005540	LOC119546939|XP_037709504.1|DSUP	LOC117565841|XP_034101046.1|DALB
OG0005541	LOC119548276|XP_037711367.1|DSUP	LOC117564752|XP_034099533.1|DALB
OG0005542	LOC119555318|XP_037722570.1|DSUP	LOC117570050|XP_034107368.1|DALB
OG0005543	LOC119545973|XP_037707869.1|DSUP	LOC117563656|XP_034097959.1|DALB
OG0005544	LOC119546561|XP_037708857.1|DSUP	LOC117566112|XP_034101472.1|DALB
OG0005545	LOC119548526|XP_037711745.1|DSUP	LOC117563731|XP_034098101.1|DALB
OG0005546	LOC119546269|XP_037708370.1|DSUP	LOC117563776|XP_034098174.1|DALB
OG0005547	LOC119546535|XP_037708805.1|DSUP	LOC117564441|XP_034099070.1|DALB
OG0005548	LOC119546602|XP_037708963.1|DSUP	LOC117566035|XP_034101375.1|DALB
OG0005549	LOC119547500|XP_037710320.1|DSUP	LOC117566041|XP_034101382.1|DALB
OG0005550	LOC119546029|XP_037707973.1|DSUP	LOC117563920|XP_034098376.1|DALB
OG0005551	LOC119551775|XP_037717230.1|DSUP	LOC117570630|XP_034108289.1|DALB
OG0005552	LOC119550876|XP_037715790.1|DSUP	LOC117570625|XP_034108282.1|DALB
OG0005553	LOC119546392|XP_037708562.1|DSUP	LOC117563928|XP_034098390.1|DALB
OG0005554	LOC119548558|XP_037711793.1|DSUP	LOC117565500|XP_034100510.1|DALB
OG0005555	LOC119548169|XP_037711208.1|DSUP	LOC117565509|XP_034100533.1|DALB
OG0005556	LOC119548008|XP_037711001.1|DSUP	LOC117565503|XP_034100526.1|DALB
OG0005557	LOC119547348|XP_037710089.1|DSUP	LOC117565850|XP_034101059.1|DALB
OG0005558	LOC119556177|XP_037724027.1|DSUP	LOC117565497|XP_034100495.1|DALB
OG0005559	LOC119546690|XP_037709096.1|DSUP	LOC117564033|XP_034098527.1|DALB
OG0005560	LOC119546055|XP_037708048.1|DSUP	LOC117565847|XP_034101052.1|DALB
OG0005561	LOC119557589|XP_037726318.1|DSUP	LOC117564959|XP_034099831.1|DALB
OG0005562	LOC119546096|XP_037708105.1|DSUP	LOC117563524|XP_034097792.1|DALB
OG0005563	LOC119562898|XP_037731955.1|DSUP	LOC117573224|XP_034112148.1|DALB
OG0005564	LOC119548784|XP_037712276.1|DSUP	LOC117565815|XP_034101006.1|DALB
OG0005565	LOC119548821|XP_037712363.1|DSUP	LOC117566029|XP_034101364.1|DALB
OG0005566	LOC119548822|XP_037712364.1|DSUP	LOC117566030|XP_034101365.1|DALB
OG0005567	LOC119562851|XP_037731900.1|DSUP	LOC117575664|XP_034115841.1|DALB
OG0005568	LOC119546744|XP_037709170.1|DSUP	LOC117564074|XP_034098591.1|DALB
OG0005569	LOC119548009|XP_037711003.1|DSUP	LOC117564960|XP_034099806.1|DALB
OG0005570	LOC119546448|XP_037708650.1|DSUP	LOC117563224|XP_034097311.1|DALB
OG0005571	LOC119550851|XP_037715748.1|DSUP	LOC117567710|XP_034103758.1|DALB
OG0005572	LOC119552004|XP_037717659.1|DSUP	LOC117569793|XP_034106991.1|DALB
OG0005573	LOC119549972|XP_037714300.1|DSUP	LOC117576794|XP_034117744.1|DALB
OG0005574	LOC119551474|XP_037716761.1|DSUP	LOC117570284|XP_034107695.1|DALB
OG0005575	LOC119545818|XP_037707641.1|DSUP	LOC117574671|XP_034114467.1|DALB
OG0005576	LOC119548998|XP_037712532.1|DSUP	LOC117571787|XP_034110037.1|DALB
OG0005577	LOC119555662|XP_037723177.1|DSUP	LOC117569943|XP_034107195.1|DALB
OG0005578	LOC119554020|XP_037720663.1|DSUP	LOC117568517|XP_034105109.1|DALB
OG0005579	LOC119554021|XP_037720664.1|DSUP	LOC117568518|XP_034105111.1|DALB
OG0005580	LOC119553252|XP_037719457.1|DSUP	LOC117571840|XP_034110119.1|DALB
OG0005581	LOC119557975|XP_037726970.1|DSUP	LOC117577879|XP_034118731.1|DALB
OG0005582	LOC119553800|XP_037720343.1|DSUP	LOC117567618|XP_034103600.1|DALB
OG0005583	LOC119554690|XP_037721619.1|DSUP	LOC117570993|XP_034108833.1|DALB
OG0005584	LOC119562598|XP_037731756.1|DSUP	LOC117563854|XP_034098273.1|DALB
OG0005585	LOC119559944|XP_037729099.1|DSUP	LOC117576256|XP_034116786.1|DALB
OG0005586	LOC119560992|XP_037730700.1|DSUP	LOC117574058|XP_034113565.1|DALB
OG0005587	LOC119548014|XP_037711012.1|DSUP	LOC117570885|XP_034108674.1|DALB
OG0005588	LOC119553246|XP_037719449.1|DSUP	LOC117566804|XP_034102242.1|DALB
OG0005589	LOC119563268|XP_037732516.1|DSUP	LOC117576386|XP_034116989.1|DALB
OG0005590	LOC119549742|XP_037713911.1|DSUP	LOC117572194|XP_034110741.1|DALB
OG0005591	LOC119557197|XP_037725778.1|DSUP	LOC117578132|XP_034119229.1|DALB
OG0005592	LOC119556307|XP_037724321.1|DSUP	LOC117575345|XP_034115401.1|DALB
OG0005593	LOC119553295|XP_037719540.1|DSUP	LOC117568287|XP_034104695.1|DALB
OG0005594	LOC119552573|XP_037718126.1|DSUP	LOC117567095|XP_034102766.1|DALB
OG0005595	LOC119552572|XP_037718125.1|DSUP	LOC117567093|XP_034102764.1|DALB
OG0005596	LOC119554794|XP_037721771.1|DSUP	LOC117566383|XP_034101777.1|DALB
OG0005597	LOC119560108|XP_037729381.1|DSUP	LOC117574875|XP_034114794.1|DALB
OG0005598	LOC119563284|XP_037732538.1|DSUP	LOC117574063|XP_034113577.1|DALB
OG0005599	LOC119552003|XP_037717655.1|DSUP	LOC117569792|XP_034106984.1|DALB
OG0005600	LOC119561100|XP_037730922.1|DSUP	LOC117576408|XP_034117027.1|DALB
OG0005601	LOC119556747|XP_037725096.1|DSUP	LOC117578322|XP_034119669.1|DALB
OG0005602	LOC119555833|XP_037723391.1|DSUP	LOC117575765|XP_034116021.1|DALB
OG0005603	LOC119549963|XP_037714283.1|DSUP	LOC117572454|XP_034111177.1|DALB
OG0005604	LOC119549400|XP_037713383.1|DSUP	LOC117567098|XP_034102768.1|DALB
OG0005605	LOC119549427|XP_037713437.1|DSUP	LOC117566994|XP_034102559.1|DALB
OG0005606	LOC119547377|XP_037710129.1|DSUP	LOC117563832|XP_034098251.1|DALB
OG0005607	LOC119563366|XP_037732648.1|DSUP	LOC117575780|XP_034116040.1|DALB
OG0005608	LOC119551932|XP_037717515.1|DSUP	LOC117575046|XP_034115020.1|DALB
OG0005609	LOC119553244|XP_037719445.1|DSUP	LOC117567725|XP_034103778.1|DALB
OG0005610	LOC119552558|XP_037718106.1|DSUP	LOC117566973|XP_034102525.1|DALB
OG0005611	LOC119552870|XP_037718696.1|DSUP	LOC117569421|XP_034106466.1|DALB
OG0005612	LOC119553382|XP_037719667.1|DSUP	LOC117575033|XP_034115003.1|DALB
OG0005613	LOC119563089|XP_037732248.1|DSUP	LOC117574918|XP_034114859.1|DALB
OG0005614	LOC119561004|XP_037730748.1|DSUP	LOC117574129|XP_034113677.1|DALB
OG0005616	LOC119563216|XP_037732441.1|DSUP	LOC117573541|XP_034112711.1|DALB
OG0005617	LOC119559941|XP_037729081.1|DSUP	LOC117573995|XP_034113434.1|DALB
OG0005618	LOC119549548|XP_037713626.1|DSUP	LOC117567554|XP_034103504.1|DALB
OG0005619	LOC119563349|XP_037732623.1|DSUP	LOC117574718|XP_034114532.1|DALB
