Orthogroup	DSUP.longest_only	DSIM.longest_only
OG0005262	LOC119547191|XP_037709855.1|DSUP	LOC6731065|XP_002078224.1|DSIM
OG0005263	LOC119548282|XP_037711375.1|DSUP	LOC6732828|XP_016025552.1|DSIM
OG0005264	LOC119563210|XP_037732434.1|DSUP	LOC6727702|XP_016034278.1|DSIM
OG0005265	LOC119546970|XP_037709544.1|DSUP	LOC6732824|XP_016025546.1|DSIM
OG0005266	LOC119546023|XP_037707964.1|DSUP	LOC6732452|XP_002079572.1|DSIM
OG0005267	LOC119546883|XP_037709425.1|DSUP	LOC6730735|XP_002077903.1|DSIM
OG0005268	LOC119547915|XP_037710881.1|DSUP	LOC6730736|XP_002077904.1|DSIM
OG0005269	LOC119546969|XP_037709542.1|DSUP	LOC6730753|XP_039150043.1|DSIM
OG0005270	LOC119547951|XP_037710928.1|DSUP	LOC6731957|XP_002079092.1|DSIM
OG0005271	LOC119545927|XP_037707773.1|DSUP	LOC6732757|XP_016025478.1|DSIM
OG0005272	LOC119548202|XP_037711260.1|DSUP	LOC6732755|XP_002079868.1|DSIM
OG0005273	LOC119547379|XP_037710133.1|DSUP	LOC6731491|XP_002078640.1|DSIM
OG0005274	LOC119547310|XP_037710036.1|DSUP	LOC6731953|XP_039154573.1|DSIM
OG0005275	LOC119548677|XP_037712049.1|DSUP	LOC6731760|XP_016024441.1|DSIM
OG0005276	LOC119547236|XP_037709943.1|DSUP	LOC6730896|XP_016023322.1|DSIM
OG0005277	LOC119547232|XP_037709926.1|DSUP	LOC6730907|XP_016023339.1|DSIM
OG0005278	LOC119550462|XP_037715075.1|DSUP	LOC6735415|XP_002082357.1|DSIM
OG0005279	LOC119562378|XP_037731467.1|DSUP, LOC119562633|XP_037731790.1|DSUP	LOC6731170|XP_016023718.1|DSIM
OG0005280	LOC119547201|XP_037709873.1|DSUP	LOC6730527|XP_002077706.2|DSIM
OG0005281	LOC119546792|XP_037709282.1|DSUP	LOC6730708|XP_016023143.1|DSIM
OG0005282	LOC119560049|XP_037729283.1|DSUP	LOC6726874|XP_002102276.1|DSIM
OG0005283	LOC119552137|XP_037717861.1|DSUP	LOC6729328|XP_016035965.1|DSIM
OG0005284	LOC119548808|XP_037712321.1|DSUP	LOC6733055|XP_016025737.2|DSIM
OG0005285	LOC119547374|XP_037710125.1|DSUP	LOC6733056|XP_002080134.1|DSIM
OG0005286	LOC119546377|XP_037708538.1|DSUP	LOC6730530|XP_039147280.1|DSIM
OG0005287	LOC119546884|XP_037709426.1|DSUP	LOC6730531|XP_002077710.1|DSIM
OG0005288	LOC119548722|XP_037712137.1|DSUP	LOC27206544|XP_039147201.1|DSIM
OG0005289	LOC119558477|XP_037727918.1|DSUP	LOC6725079|XP_039147446.1|DSIM
OG0005290	LOC119560991|XP_037730699.1|DSUP	LOC6726829|XP_016033335.1|DSIM
OG0005291	LOC119548402|XP_037711566.1|DSUP	LOC6732184|XP_002079313.1|DSIM
OG0005292	LOC119548365|XP_037711509.1|DSUP	LOC6732186|XP_016024869.1|DSIM
OG0005293	LOC119547151|XP_037709798.1|DSUP	LOC6732397|XP_002079518.2|DSIM
OG0005294	LOC119547509|XP_037710329.1|DSUP	LOC6732058|XP_002079190.1|DSIM
OG0005295	LOC119548401|XP_037711565.1|DSUP	LOC6732183|XP_039154315.1|DSIM
OG0005296	LOC119561060|XP_037730824.1|DSUP	LOC6726862|XP_016033364.1|DSIM
OG0005297	LOC119547662|XP_037710540.1|DSUP	LOC6731528|XP_016024202.1|DSIM
OG0005298	LOC119547271|XP_037709981.1|DSUP	LOC6731669|XP_002078809.1|DSIM
OG0005299	LOC119545636|XP_037707275.1|DSUP	LOC6730093|XP_002105386.1|DSIM
OG0005300	LOC119557136|XP_037725647.1|DSUP	LOC6725387|XP_016038461.1|DSIM
OG0005301	LOC119546260|XP_037708347.1|DSUP	LOC27206512|XP_016024373.1|DSIM
OG0005302	LOC119549168|XP_037712891.1|DSUP	LOC6734021|XP_016027043.2|DSIM
OG0005303	LOC119546615|XP_037708980.1|DSUP	LOC6732709|XP_002079823.1|DSIM
OG0005304	LOC119546313|XP_037708440.1|DSUP	LOC120284730|XP_039149215.1|DSIM, LOC6731215|XP_039149008.1|DSIM
OG0005305	LOC119550461|XP_037715073.1|DSUP	LOC6735414|XP_039147350.1|DSIM
OG0005306	LOC119548315|XP_037711423.1|DSUP	LOC6732555|XP_002079674.1|DSIM
OG0005307	LOC119547043|XP_037709647.1|DSUP	LOC6731938|XP_016024601.1|DSIM
OG0005308	LOC119547095|XP_037709724.1|DSUP	LOC6731843|XP_016024525.1|DSIM
OG0005309	LOC119547430|XP_037710217.1|DSUP	LOC6730845|XP_016023263.1|DSIM
OG0005310	LOC119546536|XP_037708807.1|DSUP	LOC6731474|XP_002078623.1|DSIM
OG0005311	LOC119546849|XP_037709374.1|DSUP	LOC6732119|XP_002079251.2|DSIM
OG0005312	LOC119546559|XP_037708852.1|DSUP	LOC6732156|XP_016024836.1|DSIM
OG0005313	LOC119548032|XP_037711034.1|DSUP	LOC6731765|XP_016024446.1|DSIM
OG0005314	LOC119546588|XP_037708930.1|DSUP	LOC6732041|XP_016024728.1|DSIM
OG0005315	LOC119547168|XP_037709823.1|DSUP	LOC6732692|XP_016025424.1|DSIM
OG0005316	LOC119549709|XP_037713865.1|DSUP	LOC6735413|XP_016028730.1|DSIM
OG0005317	LOC119546613|XP_037708977.1|DSUP	LOC6732550|XP_016025204.1|DSIM
OG0005318	LOC119562637|XP_037731792.1|DSUP	LOC6733134|XP_016025846.1|DSIM
OG0005319	LOC119547064|XP_037709675.1|DSUP	LOC6732399|XP_016025055.1|DSIM
OG0005320	LOC119546911|XP_037709468.1|DSUP	LOC6732894|XP_016025616.1|DSIM
OG0005321	LOC119546859|XP_037709388.1|DSUP	LOC6731910|XP_016024577.1|DSIM
OG0005322	LOC119547516|XP_037710337.1|DSUP	LOC6730624|XP_016023070.1|DSIM
OG0005323	LOC119547215|XP_037709893.1|DSUP	LOC6739228|XP_016024285.1|DSIM
OG0005324	LOC119547975|XP_037710954.1|DSUP	LOC6731676|XP_002078816.1|DSIM
OG0005325	LOC119548257|XP_037711329.1|DSUP	LOC27207633|XP_016023211.1|DSIM
OG0005326	LOC119548416|XP_037711586.1|DSUP	LOC27206834|XP_039154492.1|DSIM
OG0005327	LOC119548005|XP_037710995.1|DSUP	LOC6731589|XP_016024266.1|DSIM
OG0005328	LOC119546421|XP_037708618.1|DSUP	LOC6727717|XP_016034292.1|DSIM
OG0005329	LOC119555535|XP_037722895.1|DSUP	LOC6737371|XP_002084209.1|DSIM
OG0005330	LOC119555534|XP_037722894.1|DSUP	LOC6737370|XP_002084208.2|DSIM
OG0005331	LOC119546612|XP_037708976.1|DSUP	LOC6730734|XP_016023156.1|DSIM
OG0005332	LOC119548082|XP_037711095.1|DSUP	LOC6732969|XP_002080051.1|DSIM
OG0005333	LOC119548096|XP_037711113.1|DSUP	LOC6732075|XP_002079207.1|DSIM
OG0005334	LOC119545951|XP_037707835.1|DSUP	LOC6731807|XP_002078942.1|DSIM
OG0005335	LOC119549812|XP_037714012.1|DSUP	LOC6734278|XP_016027344.1|DSIM
OG0005336	LOC119551424|XP_037716695.1|DSUP	LOC6733777|XP_002080821.1|DSIM
OG0005337	LOC119550938|XP_037715891.1|DSUP	LOC6734932|XP_016028246.1|DSIM
OG0005338	LOC119547469|XP_037710283.1|DSUP	LOC6731743|XP_016024415.1|DSIM
OG0005339	LOC119546157|XP_037708195.1|DSUP	LOC6731832|XP_002078967.1|DSIM
OG0005340	LOC119547082|XP_037709706.1|DSUP	LOC6731721|XP_002078856.2|DSIM
OG0005341	LOC119550898|XP_037715816.1|DSUP	LOC6733572|XP_002080627.2|DSIM
OG0005342	LOC119547779|XP_037710718.1|DSUP	LOC6732010|XP_016024702.1|DSIM
OG0005343	LOC119551685|XP_037717077.1|DSUP	LOC6739289|XP_016026303.1|DSIM
OG0005344	LOC119551063|XP_037716114.1|DSUP	LOC6734087|XP_002081122.1|DSIM
OG0005345	LOC119548463|XP_037711659.1|DSUP	LOC6731222|XP_002078381.1|DSIM
OG0005346	LOC119548555|XP_037711782.1|DSUP	LOC6731293|XP_002078449.1|DSIM
OG0005347	LOC119546879|XP_037709415.1|DSUP	LOC6739201|XP_016023390.1|DSIM
OG0005348	LOC119546821|XP_037709335.1|DSUP	LOC6731773|XP_002078908.1|DSIM
OG0005349	LOC119548682|XP_037712054.1|DSUP	LOC6731764|XP_002078899.1|DSIM
OG0005350	LOC119548061|XP_037711073.1|DSUP	LOC6731954|XP_002079089.1|DSIM
OG0005351	LOC119553304|XP_037719557.1|DSUP	LOC6737208|XP_016030916.1|DSIM
OG0005352	LOC119546413|XP_037708600.1|DSUP	LOC6731811|XP_016024497.1|DSIM
OG0005353	LOC119551313|XP_037716536.1|DSUP	LOC6735058|XP_039148569.1|DSIM
OG0005354	LOC119548856|XP_037712410.1|DSUP	LOC6730794|XP_039150928.1|DSIM
OG0005355	LOC119546542|XP_037708818.1|DSUP	LOC6730434|XP_002077615.1|DSIM
OG0005356	LOC119546277|XP_037708378.1|DSUP	LOC6730436|XP_016022901.1|DSIM
OG0005357	LOC119546630|XP_037708997.1|DSUP	LOC6731393|XP_016024011.1|DSIM
OG0005358	LOC119546284|XP_037708392.1|DSUP	LOC6731305|XP_002078461.1|DSIM
OG0005359	LOC119551782|XP_037717238.1|DSUP	LOC6735788|XP_016029163.1|DSIM
OG0005360	LOC119554454|XP_037721294.1|DSUP	LOC6738617|XP_039149258.1|DSIM
OG0005361	LOC119546782|XP_037709265.1|DSUP	LOC6731892|XP_039154309.1|DSIM
OG0005362	LOC119547133|XP_037709774.1|DSUP	LOC6731747|XP_002078882.1|DSIM
OG0005363	LOC119548302|XP_037711398.1|DSUP	LOC6731108|XP_016023646.1|DSIM
OG0005364	LOC119550857|XP_037715759.1|DSUP	LOC6735465|XP_016028770.1|DSIM
OG0005365	LOC119546534|XP_037708802.1|DSUP	LOC6732992|XP_016025673.1|DSIM
OG0005366	LOC119548000|XP_037710987.1|DSUP	LOC6732993|XP_016025676.1|DSIM
OG0005367	LOC119547076|XP_037709691.1|DSUP	LOC6732995|XP_016025677.1|DSIM
OG0005368	LOC119563242|XP_037732475.1|DSUP	LOC6728808|XP_016035500.1|DSIM
OG0005369	LOC119548176|XP_037711218.1|DSUP	LOC6730597|XP_002077776.1|DSIM
OG0005370	LOC119546074|XP_037708076.1|DSUP	LOC6731942|XP_016024606.1|DSIM
OG0005371	LOC119546533|XP_037708801.1|DSUP	LOC6731940|XP_016024605.1|DSIM
OG0005372	LOC119560793|XP_037730350.1|DSUP	LOC6728723|XP_016035394.1|DSIM
OG0005373	LOC119562213|XP_037731339.1|DSUP	LOC27206749|XP_016025907.1|DSIM
OG0005374	LOC119548316|XP_037711424.1|DSUP	LOC6732552|XP_002079671.1|DSIM
OG0005375	LOC119546238|XP_037708312.1|DSUP	LOC6732551|XP_002079670.1|DSIM
OG0005376	LOC119548307|XP_037711408.1|DSUP	LOC6730520|XP_039147245.1|DSIM
OG0005377	LOC119554232|XP_037720991.1|DSUP	LOC27208052|XP_016029877.1|DSIM
OG0005378	LOC119547520|XP_037710342.1|DSUP	LOC6730574|XP_002077753.3|DSIM
OG0005379	LOC119546725|XP_037709143.1|DSUP	LOC6730664|XP_016023106.1|DSIM
OG0005380	LOC119547725|XP_037710632.1|DSUP	LOC6730562|XP_039148892.1|DSIM
OG0005381	LOC119548627|XP_037711933.1|DSUP	LOC6732652|XP_016025363.1|DSIM
OG0005382	LOC119548778|XP_037712252.1|DSUP	LOC6733017|XP_039154496.1|DSIM
OG0005383	LOC119554004|XP_037720639.1|DSUP	LOC6738473|XP_039149702.1|DSIM
OG0005384	LOC119553349|XP_037719619.1|DSUP	LOC6727836|XP_016034422.1|DSIM
OG0005385	LOC119549145|XP_037712851.1|DSUP	LOC6735363|XP_016028693.1|DSIM
OG0005386	LOC119551768|XP_037717223.1|DSUP	LOC6734737|XP_039147744.1|DSIM
OG0005387	LOC119561081|XP_037730868.1|DSUP	LOC6729048|XP_016035702.1|DSIM
OG0005388	LOC119546701|XP_037709109.1|DSUP	LOC6731081|XP_002078239.1|DSIM
OG0005389	LOC119547013|XP_037709609.1|DSUP	LOC6732031|XP_016024726.1|DSIM
OG0005390	LOC119548838|XP_037712385.1|DSUP	LOC120284189|XP_016023540.1|DSIM
OG0005391	LOC119548840|XP_037712387.1|DSUP	LOC27207560|XP_016023543.1|DSIM
OG0005392	LOC119548824|XP_037712365.1|DSUP	LOC6732603|XP_002079722.1|DSIM
OG0005393	LOC119563363|XP_037732643.1|DSUP	LOC6728278|XP_002103627.1|DSIM
OG0005394	LOC119546506|XP_037708755.1|DSUP	LOC6732601|XP_016025286.1|DSIM
OG0005395	LOC119548621|XP_037711919.1|DSUP	LOC6732681|XP_039147082.1|DSIM
OG0005396	LOC119546252|XP_037708334.1|DSUP	LOC6731469|XP_016024151.1|DSIM
OG0005397	LOC119546538|XP_037708808.1|DSUP	LOC6731471|XP_002078620.1|DSIM
OG0005398	LOC119560753|XP_037730299.1|DSUP	LOC6726805|XP_039151487.1|DSIM
OG0005399	LOC119549938|XP_037714244.1|DSUP	LOC6733558|XP_016026508.1|DSIM
OG0005400	LOC119549884|XP_037714117.1|DSUP	LOC6733635|XP_016026597.1|DSIM
OG0005401	LOC119548121|XP_037711145.1|DSUP	LOC6731481|XP_016024162.1|DSIM
OG0005402	LOC119547499|XP_037710319.1|DSUP	LOC6731480|XP_016024161.1|DSIM
OG0005403	LOC119548216|XP_037711280.1|DSUP	LOC6731475|XP_002078624.1|DSIM
OG0005404	LOC119548217|XP_037711281.1|DSUP	LOC6731476|XP_002078625.1|DSIM
OG0005405	LOC119551501|XP_037716794.1|DSUP	LOC27209071|XP_016029095.1|DSIM
OG0005406	LOC119551491|XP_037716785.1|DSUP	LOC6740743|XP_039147604.1|DSIM
OG0005407	LOC119550187|XP_037714657.1|DSUP	LOC6735783|XP_002082696.1|DSIM
OG0005408	LOC119547360|XP_037710105.1|DSUP	LOC6731031|XP_002078192.1|DSIM
OG0005409	LOC119548311|XP_037711415.1|DSUP	LOC6731404|XP_016024022.1|DSIM
OG0005410	LOC119546799|XP_037709303.1|DSUP	LOC6739211|XP_002076121.1|DSIM
OG0005411	LOC119549740|XP_037713909.1|DSUP	LOC6734148|XP_002081177.1|DSIM
OG0005412	LOC119549795|XP_037713989.1|DSUP	LOC6734158|XP_002081187.1|DSIM
OG0005413	LOC119552107|XP_037717820.1|DSUP	LOC6734240|XP_016027292.1|DSIM
OG0005414	LOC119556752|XP_037725101.1|DSUP	LOC6725686|XP_002106689.1|DSIM
OG0005415	LOC119555834|XP_037723388.1|DSUP	LOC6725750|XP_016039067.1|DSIM
OG0005416	LOC119550865|XP_037715771.1|DSUP	LOC6733388|XP_016026312.1|DSIM
OG0005417	LOC119546882|XP_037709424.1|DSUP	LOC6739246|XP_002076154.1|DSIM
OG0005418	LOC119546762|XP_037709235.1|DSUP	LOC6732979|XP_016025661.1|DSIM
OG0005419	LOC119547392|XP_037710169.1|DSUP	LOC6731826|XP_016024511.1|DSIM
OG0005420	LOC119548506|XP_037711714.1|DSUP	LOC6731276|XP_016023840.2|DSIM
OG0005421	LOC119547229|XP_037709917.1|DSUP	LOC6732046|XP_016024730.2|DSIM
OG0005422	LOC119556260|XP_037724232.1|DSUP	LOC6740213|XP_016039958.1|DSIM
OG0005423	LOC119546102|XP_037708114.1|DSUP	LOC6731638|XP_016024322.1|DSIM
OG0005424	LOC119549214|XP_037713000.1|DSUP	LOC6735442|XP_039147247.1|DSIM
OG0005425	LOC119557360|XP_037726025.1|DSUP	LOC6740535|XP_016039584.1|DSIM
OG0005426	LOC119551838|XP_037717336.1|DSUP	LOC6733689|XP_016026657.1|DSIM
OG0005427	LOC119547316|XP_037710042.1|DSUP	LOC6732769|XP_002079882.2|DSIM
OG0005428	LOC119559664|XP_037728641.1|DSUP	LOC6731194|XP_039146977.1|DSIM
OG0005429	LOC119546311|XP_037708435.1|DSUP	LOC6731213|XP_039148517.1|DSIM
OG0005430	LOC119546312|XP_037708437.1|DSUP	LOC6731214|XP_016023755.1|DSIM
OG0005431	LOC119548075|XP_037711090.1|DSUP	LOC6733110|XP_002080187.1|DSIM
OG0005432	LOC119559676|XP_037728661.1|DSUP	LOC27209015|XP_039149468.1|DSIM
OG0005433	LOC119550348|XP_037714895.1|DSUP	LOC6734896|XP_002081893.1|DSIM
OG0005434	LOC119561746|XP_037731153.1|DSUP	LOC6733124|XP_039154591.1|DSIM
OG0005435	LOC119560096|XP_037729346.1|DSUP	LOC6727091|XP_002102486.1|DSIM
OG0005436	LOC119562422|XP_037731537.1|DSUP	LOC6733131|XP_016025843.1|DSIM
OG0005437	LOC119563152|XP_037732339.1|DSUP	LOC6727763|XP_002103125.1|DSIM
OG0005438	LOC119546296|XP_037708408.1|DSUP	LOC6730510|XP_016022968.1|DSIM
OG0005439	LOC119557587|XP_037726319.1|DSUP	LOC6728225|XP_002103574.1|DSIM
OG0005440	LOC119546314|XP_037708441.1|DSUP	LOC6730918|XP_016023365.1|DSIM
OG0005441	LOC119547498|XP_037710318.1|DSUP	LOC27206506|XP_016024807.1|DSIM
OG0005442	LOC119546028|XP_037707972.1|DSUP	LOC6732743|XP_002079857.1|DSIM
OG0005443	LOC119547576|XP_037710405.1|DSUP	LOC6731784|XP_016024476.1|DSIM
OG0005444	LOC119547834|XP_037710793.1|DSUP	LOC6730448|XP_002077629.1|DSIM
OG0005445	LOC119547416|XP_037710194.1|DSUP	LOC6731872|XP_016024547.1|DSIM
OG0005446	LOC119545977|XP_037707883.1|DSUP	LOC6731426|XP_016024044.1|DSIM
OG0005447	LOC119547749|XP_037710673.1|DSUP	LOC6731022|XP_002078183.1|DSIM
OG0005448	LOC119552018|XP_037717682.1|DSUP	LOC6734603|XP_002081611.1|DSIM
OG0005449	LOC119557257|XP_037725869.1|DSUP	LOC6739838|XP_002076732.1|DSIM
OG0005450	LOC119551034|XP_037716061.1|DSUP	LOC6729933|XP_002105235.1|DSIM
OG0005451	LOC119547956|XP_037710934.1|DSUP	LOC6732645|XP_016025357.1|DSIM
OG0005452	LOC119550186|XP_037714653.1|DSUP	LOC6735781|XP_016029157.1|DSIM
OG0005453	LOC119545732|XP_037707480.1|DSUP	LOC6728844|XP_039151283.1|DSIM
OG0005454	LOC119546818|XP_037709333.1|DSUP	LOC6732092|XP_016024765.1|DSIM
OG0005455	LOC119550108|XP_037714518.1|DSUP	LOC6736094|XP_016029489.1|DSIM
OG0005456	LOC119547481|XP_037710294.1|DSUP	LOC6732780|XP_002079893.1|DSIM
OG0005457	LOC119548601|XP_037711886.1|DSUP	LOC6732778|XP_016025492.1|DSIM
OG0005458	LOC119547420|XP_037710198.1|DSUP	LOC6730593|XP_016023040.1|DSIM
OG0005459	LOC119547727|XP_037710638.1|DSUP	LOC6731018|XP_002078179.1|DSIM
OG0005460	LOC119547968|XP_037710946.1|DSUP	LOC6731083|XP_002078241.1|DSIM
OG0005461	LOC119548880|XP_037712439.1|DSUP	LOC6732763|XP_002079876.1|DSIM
OG0005462	LOC119548878|XP_037712437.1|DSUP	LOC6732761|XP_002079874.1|DSIM
OG0005463	LOC119553861|XP_037720442.1|DSUP	LOC6738054|XP_002084868.1|DSIM
OG0005464	LOC119546997|XP_037709590.1|DSUP	LOC6732765|XP_002079878.2|DSIM
OG0005465	LOC119548596|XP_037711878.1|DSUP	LOC6732777|XP_016025490.1|DSIM
OG0005466	LOC119548188|XP_037711245.1|DSUP	LOC6732779|XP_002079892.3|DSIM
OG0005467	LOC119556211|XP_037724110.1|DSUP	LOC6729148|XP_002104469.1|DSIM
OG0005468	LOC119548847|XP_037712396.1|DSUP	LOC6731454|XP_002078605.1|DSIM
OG0005469	LOC119548192|XP_037711247.1|DSUP	LOC6731495|XP_002078644.1|DSIM
OG0005470	LOC119548860|XP_037712414.1|DSUP	LOC6731497|XP_016024175.1|DSIM
OG0005471	LOC119546131|XP_037708160.1|DSUP	LOC6732566|XP_039146961.1|DSIM
OG0005472	LOC119546384|XP_037708551.1|DSUP	LOC6732564|XP_016025245.1|DSIM
OG0005473	LOC119548157|XP_037711188.1|DSUP	LOC6739221|XP_016023611.1|DSIM
OG0005474	LOC119547441|XP_037710230.1|DSUP	LOC6732062|XP_002079194.2|DSIM
OG0005475	LOC119547440|XP_037710229.1|DSUP	LOC6732061|XP_002079193.1|DSIM
OG0005476	LOC119552124|XP_037717839.1|DSUP	LOC6733448|XP_016026397.1|DSIM
OG0005477	LOC119555316|XP_037722568.1|DSUP	LOC6737632|XP_016031405.1|DSIM
OG0005478	LOC119548058|XP_037711070.1|DSUP	LOC6730965|XP_002078127.1|DSIM
OG0005479	LOC119547625|XP_037710479.1|DSUP	LOC6730966|XP_002078128.1|DSIM
OG0005480	LOC119547626|XP_037710481.1|DSUP	LOC27207912|XP_016023431.1|DSIM
OG0005481	LOC119547267|XP_037709977.1|DSUP	LOC6730877|XP_016023301.1|DSIM
OG0005482	LOC119546137|XP_037708169.1|DSUP	LOC6730875|XP_016023296.2|DSIM
OG0005483	LOC119563370|XP_037732649.1|DSUP	LOC6727965|XP_002103317.2|DSIM
OG0005484	LOC119547552|XP_037710379.1|DSUP	LOC6732423|XP_002079544.1|DSIM
OG0005485	LOC119551047|XP_037716086.1|DSUP	LOC6734299|XP_016027358.1|DSIM
OG0005486	LOC119551193|XP_037716322.1|DSUP	LOC6733626|XP_002080680.2|DSIM
OG0005487	LOC119546244|XP_037708323.1|DSUP	LOC6739185|XP_016023228.1|DSIM
OG0005488	LOC119548241|XP_037711309.1|DSUP	LOC6739198|XP_016023225.1|DSIM
OG0005489	LOC119546449|XP_037708651.1|DSUP	LOC6730525|XP_002077704.1|DSIM
OG0005490	LOC119548339|XP_037711473.1|DSUP	LOC6730524|XP_016022979.1|DSIM
OG0005491	LOC119548186|XP_037711230.1|DSUP	LOC6730617|XP_016023064.1|DSIM
OG0005492	LOC119546775|XP_037709255.1|DSUP	LOC6730623|XP_002077800.1|DSIM
OG0005493	LOC119547135|XP_037709775.1|DSUP	LOC6732864|XP_002079974.1|DSIM
OG0005494	LOC119550774|XP_037715631.1|DSUP	LOC6736124|XP_016029513.1|DSIM
OG0005495	LOC119551459|XP_037716735.1|DSUP	LOC6736164|XP_016029573.1|DSIM
OG0005496	LOC119563523|XP_037732920.1|DSUP	LOC6727279|XP_016033799.1|DSIM
OG0005497	LOC119547528|XP_037710349.1|DSUP	LOC6739253|XP_002076160.2|DSIM
OG0005498	LOC119547530|XP_037710352.1|DSUP	LOC6739252|XP_002076161.1|DSIM
OG0005499	LOC119548804|XP_037712311.1|DSUP	LOC6732898|XP_016025618.1|DSIM
OG0005500	LOC119548806|XP_037712316.1|DSUP	LOC6732897|XP_002080002.1|DSIM
OG0005501	LOC119545928|XP_037707774.1|DSUP	LOC6732758|XP_016025480.1|DSIM
OG0005502	LOC119545929|XP_037707775.1|DSUP	LOC6732759|XP_016025482.1|DSIM
OG0005503	LOC119546229|XP_037708297.1|DSUP	LOC6731964|XP_016024643.1|DSIM
OG0005504	LOC119548260|XP_037711333.1|DSUP	LOC6730599|XP_016023037.1|DSIM
OG0005506	LOC119546134|XP_037708164.1|DSUP	LOC6732978|XP_002080057.1|DSIM
OG0005507	LOC119546012|XP_037707944.1|DSUP	LOC6730427|XP_002077608.1|DSIM
OG0005508	LOC119547022|XP_037709621.1|DSUP	LOC6731900|XP_002079035.1|DSIM
OG0005509	LOC119548381|XP_037711530.1|DSUP	LOC6730702|XP_002077872.1|DSIM
OG0005510	LOC119548642|XP_037711972.1|DSUP, LOC119548641|XP_037711969.1|DSUP	LOC6732279|XP_016024944.1|DSIM
OG0005511	LOC119557091|XP_037725578.1|DSUP	LOC6724781|XP_002105823.1|DSIM
OG0005512	LOC119563130|XP_037732307.1|DSUP	LOC6729121|XP_016035768.1|DSIM
OG0005513	LOC119556858|XP_037725257.1|DSUP	LOC6725965|XP_002106948.1|DSIM
OG0005514	LOC119560622|XP_037730089.1|DSUP	LOC6729047|XP_016035699.1|DSIM
OG0005515	LOC119550217|XP_037714707.1|DSUP	LOC6734196|XP_002081225.1|DSIM
OG0005516	LOC119546781|XP_037709264.1|DSUP	LOC6731804|XP_016024491.1|DSIM
OG0005517	LOC119546171|XP_037708219.1|DSUP	LOC6731450|XP_039147727.1|DSIM
OG0005518	LOC119546003|XP_037707932.1|DSUP	LOC27206499|XP_016025440.1|DSIM
OG0005519	LOC119550732|XP_037715573.1|DSUP	LOC27208695|XP_016027100.1|DSIM
OG0005520	LOC119547394|XP_037710171.1|DSUP	LOC6731885|XP_039154311.1|DSIM
OG0005521	LOC119547396|XP_037710174.1|DSUP	LOC6731883|XP_002079018.1|DSIM
OG0005522	LOC119555232|XP_037722440.1|DSUP	LOC6737646|XP_016031421.1|DSIM
OG0005523	LOC119548235|XP_037711304.1|DSUP	LOC6733037|XP_002080116.2|DSIM
OG0005524	LOC119546473|XP_037708685.1|DSUP	LOC6731311|XP_039151506.1|DSIM
OG0005525	LOC119548300|XP_037711396.1|DSUP	LOC6731682|XP_002078822.1|DSIM
OG0005526	LOC119548523|XP_037711743.1|DSUP	LOC6731781|XP_002078916.1|DSIM
OG0005527	LOC119550706|XP_037715923.1|DSUP	LOC6724747|XP_016037448.1|DSIM
OG0005528	LOC119546380|XP_037708542.1|DSUP	LOC6731355|XP_016023943.1|DSIM
OG0005529	LOC119546596|XP_037708947.1|DSUP	LOC6733063|XP_016025754.1|DSIM
OG0005530	LOC119547685|XP_037710573.1|DSUP	LOC6730784|XP_016023195.1|DSIM
OG0005531	LOC119552772|XP_037718508.1|DSUP	LOC6738986|XP_002085781.2|DSIM
OG0005532	LOC119557818|XP_037726686.1|DSUP, LOC119546484|XP_037708704.1|DSUP	LOC6730403|XP_016022867.1|DSIM
OG0005533	LOC119547785|XP_037710723.1|DSUP	LOC27206526|XP_039150108.1|DSIM
OG0005534	LOC119555350|XP_037722616.1|DSUP	LOC6736302|XP_002083186.2|DSIM
OG0005535	LOC119548408|XP_037711575.1|DSUP	LOC6730649|XP_016023087.1|DSIM
OG0005536	LOC119546994|XP_037709586.1|DSUP	LOC27206560|XP_016025252.1|DSIM
OG0005537	LOC119547889|XP_037710854.1|DSUP, LOC119546095|XP_037708104.1|DSUP	LOC6732153|XP_002079285.1|DSIM
OG0005538	LOC119546984|XP_037709565.1|DSUP	LOC6732671|XP_002079788.1|DSIM
OG0005539	LOC119548110|XP_037711131.1|DSUP	LOC6732734|XP_016025466.1|DSIM
OG0005540	LOC119546939|XP_037709504.1|DSUP	LOC6730489|XP_002077670.2|DSIM
OG0005541	LOC119548276|XP_037711367.1|DSUP	LOC6730423|XP_002077604.2|DSIM
OG0005542	LOC119555318|XP_037722570.1|DSUP	LOC6736630|XP_016030214.1|DSIM
OG0005543	LOC119545973|XP_037707869.1|DSUP	LOC6732812|XP_002079925.1|DSIM
OG0005544	LOC119546561|XP_037708857.1|DSUP	LOC6730468|XP_039146927.1|DSIM
OG0005545	LOC119548526|XP_037711745.1|DSUP	LOC6731968|XP_002079102.1|DSIM
OG0005546	LOC119546269|XP_037708370.1|DSUP	LOC6733035|XP_016025722.1|DSIM
OG0005547	LOC119546535|XP_037708805.1|DSUP	LOC6731472|XP_016024155.1|DSIM
OG0005548	LOC119546602|XP_037708963.1|DSUP	LOC6731477|XP_016024158.1|DSIM
OG0005549	LOC119547500|XP_037710320.1|DSUP	LOC6731479|XP_002078628.1|DSIM
OG0005550	LOC119546029|XP_037707973.1|DSUP	LOC6731063|XP_016023582.1|DSIM
